,Arrival Standard Deviation,Departure Standard Deviation,capa_sd
0,2.986201707510592,2.0467452624746603,6.7256845003549035
1,2.959774205359584,2.0106160985599746,6.71973275671619
2,2.9428926929581025,1.9893970634223561,6.716052080985561
3,2.9317306918759285,1.8829709095205494,6.709382239730095
4,2.9601720712377286,1.901624304779564,6.714717559947517
5,2.908129314294955,2.034679702707429,6.7127703982393
6,2.931050254198195,2.177198939854365,6.723504475396984
7,2.9932063346950764,2.274227558488233,6.7384850847894
8,2.716581017254384,2.2692308415485094,6.695889711747809
9,2.5971530996342,2.2087783424607443,6.675564918745088
10,2.51591963694798,2.165602777815571,6.662088368311866
11,2.4574859250129997,2.243922527907684,6.658382435481734
12,2.321784322689754,2.1788519117825915,6.637358673816741
13,2.33630386558657,2.1007878981343593,6.635165741657208
14,2.4660021201259616,2.1056245016987147,6.652285759993657
15,2.4963894160517133,2.1407510876322897,6.6581571968962185
16,2.458354239975734,2.1407141310738673,6.653058567682475
17,2.458354239975734,2.139967715297526,6.65302014712559
18,2.458878364335167,2.1379457071637407,6.652985862666573
19,2.459335594394571,2.1379457071637407,6.653046703633987
20,2.455676075595263,2.1458846418800253,6.652969015463207
21,2.4690504725447946,2.1489133229878923,6.6549071685221115
22,2.455180647693925,2.142449536694933,6.652726050944789
23,2.485831231008537,2.1580938220125008,6.657630862396933
24,2.5250460089118336,2.10080195913498,6.66001117461125
25,2.548640552762648,2.098178802128053,6.663113580559848
26,2.592411291293086,2.102855779443503,6.669425480456687
27,2.7017549092002624,2.120890897568454,6.685942143454718
28,2.7927602419235,2.116656953908954,6.699176260109878
29,2.8482356289473674,2.163786356206461,6.7099848908975055
30,2.878886701499827,2.237277447168942,6.718544690040093
31,2.7541474255246854,2.237277447168942,6.699692898677412
32,2.764794546722159,2.2990288359316646,6.704614720810122
33,2.9925928948899716,2.347917333439565,6.7424295409537045
34,3.0701450619809063,2.321810221424007,6.753526061755414
35,3.179408590247087,2.337029623699868,6.772538992845705
36,3.26905959521543,2.3802919538618474,6.790291435320462
37,3.506781713237781,2.366076701341677,6.832066941193625
38,3.7447040836052388,2.3915244754196614,6.878780022267335
39,3.4431949034868663,2.444403524756209,6.824831966272858
40,3.456880262155773,2.433274266417306,6.826685914799146
41,3.468731129753062,2.433274266417306,6.828849639626424
42,3.4741769889398113,2.4573193347490605,6.831223476199819
43,3.494162813062721,2.456494559075484,6.834844710719727
44,3.494162813062721,2.456494559075484,6.834844710719727
45,3.557355071965732,2.456494559075484,6.846569849453038
46,3.557355071965732,2.456494559075484,6.846569849453038
47,3.557355071965732,2.456494559075484,6.846569849453038
48,3.557355071965732,2.456494559075484,6.846569849453038
49,3.557355071965732,2.456494559075484,6.846569849453038
50,3.557355071965732,2.456494559075484,6.846569849453038
51,3.557355071965732,2.456494559075484,6.846569849453038
52,3.557355071965732,2.456494559075484,6.846569849453038
53,3.557355071965732,2.456494559075484,6.846569849453038
54,3.557355071965732,2.456494559075484,6.846569849453038
55,3.557355071965732,2.456494559075484,6.846569849453038
56,3.557355071965732,2.456494559075484,6.846569849453038
57,3.557355071965732,2.456494559075484,6.846569849453038
58,3.557355071965732,2.456494559075484,6.846569849453038
59,3.557355071965732,2.456494559075484,6.846569849453038
60,3.557355071965732,2.456494559075484,6.846569849453038
61,3.557355071965732,2.456494559075484,6.846569849453038
62,3.557355071965732,2.456494559075484,6.846569849453038
63,3.557355071965732,2.456494559075484,6.846569849453038
64,3.557355071965732,2.456494559075484,6.846569849453038
65,3.557355071965732,2.456494559075484,6.846569849453038
66,3.557355071965732,2.456494559075484,6.846569849453038
67,3.557355071965732,2.456494559075484,6.846569849453038
68,3.557355071965732,2.456494559075484,6.846569849453038
69,3.557355071965732,2.456494559075484,6.846569849453038
70,3.557355071965732,2.456494559075484,6.846569849453038
71,3.557355071965732,2.456494559075484,6.846569849453038
72,3.557355071965732,2.456494559075484,6.846569849453038
73,3.557355071965732,2.456494559075484,6.846569849453038
74,3.557355071965732,2.456494559075484,6.846569849453038
75,3.557355071965732,2.456494559075484,6.846569849453038
76,3.557355071965732,2.456494559075484,6.846569849453038
77,3.557355071965732,2.456494559075484,6.846569849453038
78,3.557355071965732,2.456494559075484,6.846569849453038
79,3.557355071965732,2.456494559075484,6.846569849453038
80,3.557355071965732,2.456494559075484,6.846569849453038
