"TM","WD","WSPD","WS_GST","VIS","RVR1","RVR2","RVR3","RVR4","WC","TMP","TD","PS","PA","RN","HM","CA_TOT","CLA_1LYR","BASE_1LYR","CLF_1LYR","CLA_2LYR","BASE_2LYR","CLF_2LYR","CLA_3LYR","BASE_3LYR","CLF_3LYR","CLA_4LYR","BASE_4LYR","CLF_4LYR"
"2017123124","34","5","","1000","","","","","","-26","-115","10268","10259","","50","0","","","","","","","","","","","",""
"2018010101","3","1","","1000","","","","","","-21","-117","10266","10257","","47","0","","","","","","","","","","","",""
"2018010102","35","1","","1000","","","","","","-36","-113","10266","10257","","55","0","","","","","","","","","","","",""
"2018010103","0","0","","1000","","","","","","-42","-111","10269","10260","","58","0","","","","","","","","","","","",""
"2018010104","19","1","","1000","","","","","","-41","-104","10271","10262","","61","0","","","","","","","","","","","",""
"2018010105","19","1","","1000","","","","","","-34","-112","10270","10261","","55","0","","","","","","","","","","","",""
"2018010106","7","1","","1000","","","","","","-49","-113","10271","10262","","61","0","","","","","","","","","","","",""
"2018010107","6","2","","1000","","","","","","-45","-108","10273","10264","","61","0","","","","","","","","","","","",""
"2018010108","9","1","","1000","","","","","","-38","-101","10279","10270","","61","0","","","","","","","","","","","",""
"2018010109","15","1","","1000","","","","","","-15","-84","10283","10274","","59","2","2","200","0","","","","","","","","",""
"2018010110","4","1","","1000","","","","","","7","-79","10290","10281","","52","0","","","","","","","","","","","",""
"2018010111","34","4","","1000","","","","","","17","-179","10296","10287","","22","4","2","40","6","4","200","0","","","","","",""
"2018010112","35","3","","1000","","","","","","23","-169","10291","10282","","23","3","1","40","6","3","200","0","","","","","",""
"2018010113","30","3","","1000","","","","","","28","-197","10282","10273","","17","4","3","40","6","4","200","0","","","","","",""
"2018010114","26","4","","1000","","","","","","24","-179","10279","10270","","21","5","3","40","6","5","150","3","","","","","",""
"2018010115","29","3","","1000","","","","","","30","-165","10277","10268","","22","5","3","40","6","5","150","3","","","","","",""
"2018010116","29","5","","1000","","","","","","27","-163","10280","10271","","23","3","3","200","0","","","","","","","","",""
"2018010117","29","2","","1000","","","","","","18","-152","10283","10274","","27","2","2","200","0","","","","","","","","",""
"2018010118","23","3","","1000","","","","","","14","-132","10284","10275","","33","0","","","","","","","","","","","",""
"2018010119","14","1","","1000","","","","","","-1","-109","10285","10276","","44","0","","","","","","","","","","","",""
"2018010120","12","1","","1000","","","","","","-5","-110","10286","10277","","45","0","","","","","","","","","","","",""
"2018010121","5","2","","1000","","","","","","-9","-101","10287","10278","","49","0","","","","","","","","","","","",""
"2018010122","12","1","","1000","","","","","","-14","-90","10288","10279","","56","0","","","","","","","","","","","",""
"2018010123","10","1","","1000","","","","","","-25","-80","10289","10280","","65","0","","","","","","","","","","","",""
"2018010124","6","1","","1000","","","","","","-35","-76","10289","10280","","73","0","","","","","","","","","","","",""
"2018010201","6","3","","1000","","","","","","-26","-64","10290","10281","","75","0","","","","","","","","","","","",""
"2018010202","9","1","","1000","","","","","","-34","-66","10290","10281","","78","0","","","","","","","","","","","",""
"2018010203","7","1","","1000","","","","","","-34","-63","10291","10282","","80","0","","","","","","","","","","","",""
"2018010204","6","2","","900","","","","","10","-35","-61","10286","10277","","81","0","","","","","","","","","","","",""
"2018010205","5","6","","800","","","","","10","-31","-56","10287","10278","","82","0","","","","","","","","","","","",""
"2018010206","11","2","","800","","","","","10","-22","-50","10292","10283","","81","0","","","","","","","","","","","",""
"2018010207","5","5","","1000","","","","","","-30","-80","10295","10286","","68","0","","","","","","","","","","","",""
"2018010208","5","4","","1000","","","","","","-28","-101","10297","10288","","57","2","2","80","3","","","","","","","","",""
"2018010209","6","3","","1000","","","","","","-22","-102","10302","10293","","54","2","2","80","3","","","","","","","","",""
"2018010210","4","4","","1000","","","","","","-7","-101","10306","10297","","49","2","2","200","0","","","","","","","","",""
"2018010211","35","6","","1000","","","","","","5","-117","10308","10299","","39","0","","","","","","","","","","","",""
"2018010212","33","9","","1000","","","","","","13","-163","10301","10292","","25","0","","","","","","","","","","","",""
"2018010213","33","10","","1000","","","","","","9","-180","10298","10289","","23","5","2","40","6","5","150","3","","","","","",""
"2018010214","34","11","","1000","","","","","","11","-152","10290","10281","","28","4","4","200","0","","","","","","","","",""
"2018010215","32","12","","1000","","","","","","10","-176","10288","10279","","23","3","3","200","0","","","","","","","","",""
"2018010216","33","12","","1000","","","","","","9","-162","10290","10281","","26","2","2","200","0","","","","","","","","",""
"2018010217","31","10","","1000","","","","","","2","-167","10297","10288","","27","2","2","200","0","","","","","","","","",""
"2018010218","31","7","","1000","","","","","","-5","-135","10301","10292","","37","2","2","200","0","","","","","","","","",""
"2018010219","33","13","","1000","","","","","","-10","-131","10294","10285","","39","3","3","180","0","","","","","","","","",""
"2018010220","34","10","","1000","","","","","","-16","-138","10295","10286","","39","4","4","180","0","","","","","","","","",""
"2018010221","36","9","","1000","","","","","","-22","-168","10293","10284","","31","5","5","180","0","","","","","","","","",""
"2018010222","33","13","","1000","","","","","","-37","-152","10301","10292","","40","5","5","180","0","","","","","","","","",""
"2018010223","34","10","","1000","","","","","","-40","-147","10311","10302","","43","5","5","180","0","","","","","","","","",""
"2018010224","34","11","","1000","","","","","","-43","-151","10313","10304","","42","5","5","180","0","","","","","","","","",""
"2018010301","35","10","","1000","","","","","","-45","-149","10310","10301","","44","5","2","30","6","5","180","0","","","","","",""
"2018010302","35","10","","1000","","","","","","-47","-147","10316","10307","","45","4","2","30","6","4","180","0","","","","","",""
"2018010303","35","9","","1000","","","","","","-47","-149","10319","10310","","45","4","2","30","6","4","180","0","","","","","",""
"2018010304","35","9","","1000","","","","","","-48","-156","10318","10309","","42","3","3","180","0","","","","","","","","",""
"2018010305","35","7","","1000","","","","","","-51","-155","10317","10308","","44","3","3","180","0","","","","","","","","",""
"2018010306","1","4","","1000","","","","","","-58","-157","10318","10309","","45","3","3","180","0","","","","","","","","",""
"2018010307","36","5","","1000","","","","","","-70","-150","10319","10310","","52","2","2","180","0","","","","","","","","",""
"2018010308","33","4","","1000","","","","","","-65","-151","10327","10318","","50","3","1","30","6","3","180","0","","","","","",""
"2018010309","36","6","","1000","","","","","","-46","-140","10329","10320","","47","3","1","30","6","3","180","0","","","","","",""
"2018010310","34","13","","1000","","","","","","-39","-148","10333","10324","","42","3","1","30","6","3","180","0","","","","","",""
"2018010311","34","12","","1000","","","","","","-29","-139","10334","10325","","42","3","1","30","6","3","180","0","","","","","",""
"2018010312","33","10","","1000","","","","","","-28","-149","10329","10320","","39","1","1","180","0","","","","","","","","",""
"2018010313","33","14","","1000","","","","","","-26","-148","10318","10309","","38","1","1","180","0","","","","","","","","",""
"2018010314","34","10","","1000","","","","","","-22","-131","10314","10305","","43","2","2","180","0","","","","","","","","",""
"2018010315","33","10","","1000","","","","","","-18","-134","10309","10300","","41","2","2","180","0","","","","","","","","",""
"2018010316","32","9","","1000","","","","","","-18","-139","10311","10302","","39","2","2","180","0","","","","","","","","",""
"2018010317","33","12","","1000","","","","","","-22","-140","10307","10298","","40","2","2","180","0","","","","","","","","",""
"2018010318","31","6","","1000","","","","","","-23","-132","10305","10296","","43","1","1","180","0","","","","","","","","",""
"2018010319","31","8","","1000","","","","","","-24","-128","10311","10302","","45","0","","","","","","","","","","","",""
"2018010320","32","12","","1000","","","","","","-36","-124","10312","10303","","50","2","2","180","0","","","","","","","","",""
"2018010321","34","12","","1000","","","","","","-43","-117","10314","10305","","56","3","3","180","0","","","","","","","","",""
"2018010322","36","8","","1000","","","","","","-50","-138","10318","10309","","50","5","5","180","0","","","","","","","","",""
"2018010323","35","11","","1000","","","","","","-53","-146","10317","10308","","48","6","6","180","0","","","","","","","","",""
"2018010324","35","9","","1000","","","","","","-56","-149","10317","10308","","48","6","6","180","0","","","","","","","","",""
"2018010401","36","6","","1000","","","","","","-60","-153","10318","10309","","47","6","6","180","0","","","","","","","","",""
"2018010402","36","7","","1000","","","","","","-59","-155","10317","10308","","46","6","6","180","0","","","","","","","","",""
"2018010403","35","9","","1000","","","","","","-62","-152","10321","10312","","49","3","3","180","0","","","","","","","","",""
"2018010404","34","10","","1000","","","","","","-65","-149","10317","10308","","51","3","3","180","0","","","","","","","","",""
"2018010405","34","11","","1000","","","","","","-61","-158","10310","10301","","46","3","3","180","0","","","","","","","","",""
"2018010406","35","9","","1000","","","","","","-61","-167","10310","10301","","43","2","2","180","0","","","","","","","","",""
"2018010407","36","8","","1000","","","","","","-64","-169","10306","10297","","43","1","1","180","0","","","","","","","","",""
"2018010408","5","4","","1000","","","","","","-69","-166","10307","10298","","46","2","2","180","0","","","","","","","","",""
"2018010409","5","5","","1000","","","","","","-62","-166","10306","10297","","43","3","3","180","0","","","","","","","","",""
"2018010410","2","5","","1000","","","","","","-56","-180","10310","10301","","37","1","1","180","0","","","","","","","","",""
"2018010411","3","3","","1000","","","","","","-46","-166","10305","10296","","38","1","1","180","0","","","","","","","","",""
"2018010412","4","5","","1000","","","","","","-46","-165","10292","10283","","39","1","1","180","0","","","","","","","","",""
"2018010413","4","5","","1000","","","","","","-37","-177","10284","10275","","33","2","2","180","0","","","","","","","","",""
"2018010414","4","5","","1000","","","","","","-37","-156","10271","10262","","39","2","2","180","0","","","","","","","","",""
"2018010415","1","5","","1000","","","","","","-31","-156","10269","10260","","37","4","2","30","6","4","180","0","","","","","",""
"2018010416","5","5","","1000","","","","","","-33","-164","10269","10260","","35","7","2","30","6","7","180","0","","","","","",""
"2018010417","36","3","","1000","","","","","","-32","-159","10265","10256","","37","7","2","30","6","7","180","0","","","","","",""
"2018010418","35","3","","1000","","","","","","-33","-150","10263","10254","","40","7","2","30","6","7","180","0","","","","","",""
"2018010419","35","4","","1000","","","","","","-33","-137","10258","10249","","44","7","2","30","6","7","180","0","","","","","",""
"2018010420","36","3","","1000","","","","","","-34","-142","10257","10248","","43","7","2","30","6","7","180","0","","","","","",""
"2018010421","36","2","","1000","","","","","","-32","-136","10254","10245","","44","7","2","30","6","7","150","3","","","","","",""
"2018010422","7","1","","1000","","","","","","-39","-139","10255","10246","","45","5","2","30","6","5","150","3","","","","","",""
"2018010423","7","3","","1000","","","","","","-46","-131","10246","10237","","51","4","2","150","3","4","200","0","","","","","",""
"2018010424","6","3","","1000","","","","","","-43","-136","10240","10231","","48","4","2","150","3","4","200","0","","","","","",""
"2018010501","4","2","","1000","","","","","","-46","-127","10237","10228","","53","4","2","150","3","4","200","0","","","","","",""
"2018010502","4","2","","1000","","","","","","-47","-122","10236","10227","","55","4","2","150","3","4","200","0","","","","","",""
"2018010503","6","3","","1000","","","","","","-53","-112","10236","10227","","63","4","2","150","3","4","200","0","","","","","",""
"2018010504","6","2","","1000","","","","","","-52","-111","10229","10220","","63","4","2","150","3","4","200","0","","","","","",""
"2018010505","7","2","","1000","","","","","","-46","-118","10228","10219","","57","6","2","25","6","6","150","3","","","","","",""
"2018010506","15","1","","1000","","","","","","-44","-114","10225","10216","","58","6","6","180","0","","","","","","","","",""
"2018010507","15","2","","1000","","","","","","-41","-109","10222","10213","","59","6","6","160","0","","","","","","","","",""
"2018010508","25","1","","1000","","","","","","-46","-103","10223","10214","","64","5","2","30","6","5","160","0","","","","","",""
"2018010509","32","1","","1000","","","","","","-23","-98","10221","10212","","56","5","2","30","6","5","160","0","","","","","",""
"2018010510","32","5","","1000","","","","","","-19","-96","10225","10216","","55","5","2","30","6","5","170","0","","","","","",""
"2018010511","34","7","","1000","","","","","","-13","-108","10226","10217","","48","4","4","170","0","","","","","","","","",""
"2018010512","33","8","","1000","","","","","","-13","-115","10219","10210","","46","5","5","180","0","","","","","","","","",""
"2018010513","30","7","","1000","","","","","","-7","-119","10212","10203","","42","2","2","180","0","","","","","","","","",""
"2018010514","29","10","","1000","","","","","","-6","-99","10207","10198","","49","2","2","180","0","","","","","","","","",""
"2018010515","31","10","","1000","","","","","","-9","-94","10208","10199","","52","1","1","30","6","","","","","","","","",""
"2018010516","30","8","","1000","","","","","","-5","-78","10207","10198","","57","4","2","25","6","4","120","3","","","","","",""
"2018010517","32","4","","1000","","","","","","-10","-72","10208","10199","","62","3","3","25","6","","","","","","","","",""
"2018010518","32","2","","1000","","","","","","-13","-71","10207","10198","","64","1","1","25","6","","","","","","","","",""
"2018010519","14","1","","1000","","","","","","-28","-75","10208","10199","","70","0","","","","","","","","","","","",""
"2018010520","4","2","","1000","","","","","","-25","-83","10210","10201","","64","0","","","","","","","","","","","",""
"2018010521","1","2","","1000","","","","","","-34","-75","10210","10201","","73","0","","","","","","","","","","","",""
"2018010522","32","6","","1000","","","","","","-17","-99","10217","10208","","53","0","","","","","","","","","","","",""
"2018010523","33","10","","1000","","","","","","-27","-87","10221","10212","","63","0","","","","","","","","","","","",""
"2018010524","33","13","","1000","","","","","","-28","-103","10220","10211","","56","0","","","","","","","","","","","",""
"2018010601","36","7","","1000","","","","","","-36","-109","10223","10214","","57","0","","","","","","","","","","","",""
"2018010602","34","7","","1000","","","","","","-59","-113","10228","10219","","65","0","","","","","","","","","","","",""
"2018010603","35","5","","1000","","","","","","-54","-111","10230","10221","","64","0","","","","","","","","","","","",""
"2018010604","16","1","","1000","","","","","","-53","-115","10234","10225","","61","0","","","","","","","","","","","",""
"2018010605","2","2","","1000","","","","","","-48","-108","10235","10226","","62","0","","","","","","","","","","","",""
"2018010606","33","1","","1000","","","","","","-59","-110","10237","10228","","67","0","","","","","","","","","","","",""
"2018010607","31","5","","1000","","","","","","-50","-112","10238","10229","","61","0","","","","","","","","","","","",""
"2018010608","32","5","","1000","","","","","","-43","-112","10240","10231","","58","0","","","","","","","","","","","",""
"2018010609","36","7","","1000","","","","","","-24","-86","10248","10239","","62","0","","","","","","","","","","","",""
"2018010610","33","10","","1000","","","","","","-12","-105","10254","10245","","49","0","","","","","","","","","","","",""
"2018010611","32","9","","1000","","","","","","-8","-132","10256","10247","","38","0","","","","","","","","","","","",""
"2018010612","33","6","","1000","","","","","","2","-115","10253","10244","","41","0","","","","","","","","","","","",""
"2018010613","32","6","","1000","","","","","","1","-119","10246","10237","","40","0","","","","","","","","","","","",""
"2018010614","33","10","","1000","","","","","","3","-121","10240","10231","","39","0","","","","","","","","","","","",""
"2018010615","33","8","","1000","","","","","","10","-126","10236","10227","","35","0","","","","","","","","","","","",""
"2018010616","31","6","","1000","","","","","","7","-132","10239","10230","","34","1","1","200","0","","","","","","","","",""
"2018010617","30","5","","1000","","","","","","2","-121","10237","10228","","39","1","1","200","0","","","","","","","","",""
"2018010618","25","4","","1000","","","","","","-2","-113","10237","10228","","43","2","2","200","0","","","","","","","","",""
"2018010619","22","4","","1000","","","","","","-6","-88","10241","10232","","53","2","2","200","0","","","","","","","","",""
"2018010620","31","2","","1000","","","","","","0","-118","10250","10241","","40","2","2","200","0","","","","","","","","",""
"2018010621","36","2","","1000","","","","","","-22","-103","10251","10242","","53","2","2","200","0","","","","","","","","",""
"2018010622","5","2","","1000","","","","","","-18","-81","10259","10250","","62","0","","","","","","","","","","","",""
"2018010623","4","6","","1000","","","","","","-34","-86","10252","10243","","67","2","2","200","0","","","","","","","","",""
"2018010624","11","2","","1000","","","","","","-41","-103","10259","10250","","62","0","","","","","","","","","","","",""
"2018010701","4","6","","1000","","","","","","-38","-114","10253","10244","","55","0","","","","","","","","","","","",""
"2018010702","6","5","","1000","","","","","","-41","-120","10248","10239","","54","0","","","","","","","","","","","",""
"2018010703","10","2","","1000","","","","","","-47","-125","10251","10242","","54","0","","","","","","","","","","","",""
"2018010704","6","5","","1000","","","","","","-53","-115","10249","10240","","61","0","","","","","","","","","","","",""
"2018010705","6","6","","1000","","","","","","-52","-106","10238","10229","","65","0","","","","","","","","","","","",""
"2018010706","5","7","","1000","","","","","","-53","-110","10243","10234","","64","3","3","180","0","","","","","","","","",""
"2018010707","5","7","","800","","","","","5","-57","-97","10245","10236","","73","3","3","180","0","","","","","","","","",""
"2018010708","6","7","","800","","","","","5","-55","-106","10231","10222","","67","3","3","180","0","","","","","","","","",""
"2018010709","6","3","","800","","","","","5","-39","-102","10241","10232","","61","6","3","30","6","6","180","0","","","","","",""
"2018010710","5","3","","800","","","","","5","-19","-93","10254","10245","","57","6","3","70","3","6","180","0","","","","","",""
"2018010711","13","3","","700","","","","","5","5","-89","10244","10235","","49","6","6","150","3","","","","","","","","",""
"2018010712","15","5","","800","","","","","5","0","-80","10235","10226","","54","7","5","80","3","7","160","0","","","","","",""
"2018010713","2","2","","1000","","","","","","6","-88","10225","10216","","49","8","2","30","6","8","110","4","","","","","",""
