"TM","WD","WSPD","WS_GST","VIS","RVR1","RVR2","RVR3","RVR4","WC","TMP","TD","PS","PA","RN","HM","CA_TOT","CLA_1LYR","BASE_1LYR","CLF_1LYR","CLA_2LYR","BASE_2LYR","CLF_2LYR","CLA_3LYR","BASE_3LYR","CLF_3LYR","CLA_4LYR","BASE_4LYR","CLF_4LYR"
"2020033124","33","3","","1000","","","","","","97","37","10159","10151","","66","8","5","150","3","8","170","2","","","","","",""
"2020040101","34","8","","1000","","","","","","90","28","10156","10148","","65","7","7","170","2","","","","","","","","",""
"2020040102","33","7","","1000","","","","","","95","3","10151","10143","","53","8","8","170","2","","","","","","","","",""
"2020040103","34","9","","1000","","","","","","101","-31","10147","10139","","39","8","8","160","2","","","","","","","","",""
"2020040104","30","7","","1000","","","","","","90","-15","10148","10140","","47","8","2","50","6","8","180","2","","","","","",""
"2020040105","31","7","","1000","","","","","","85","-12","10148","10140","","50","8","2","45","6","8","160","2","","","","","",""
"2020040106","32","10","","1000","","","","","","85","-26","10148","10140","","45","8","4","50","6","8","160","2","","","","","",""
"2020040107","32","9","","1000","","","","","","87","-3","10150","10142","","53","8","4","45","6","8","160","2","","","","","",""
"2020040108","32","12","","1000","","","","","","94","-7","10151","10143","","49","8","1","45","6","8","160","2","","","","","",""
"2020040109","34","14","","1000","","","","","","106","0","10155","10147","","48","7","7","170","2","","","","","","","","",""
"2020040110","33","14","","900","","","","","5","114","5","10158","10150","","47","7","1","110","3","7","170","2","","","","","",""
"2020040111","32","14","","900","","","","","5","127","9","10154","10146","","44","2","2","170","0","","","","","","","","",""
"2020040112","29","14","","1000","","","","","","138","17","10150","10142","","44","0","","","","","","","","","","","",""
"2020040113","29","16","","1000","","","","","","142","-7","10145","10137","","36","0","","","","","","","","","","","",""
"2020040114","28","18","","1000","","","","","","136","-7","10141","10133","","37","0","","","","","","","","","","","",""
"2020040115","29","20","","1000","","","","","","130","-3","10139","10131","","40","0","","","","","","","","","","","",""
"2020040116","30","23","","1000","","","","","","125","-52","10139","10131","","29","0","","","","","","","","","","","",""
"2020040117","30","20","","1000","","","","","","117","-44","10139","10131","","32","0","","","","","","","","","","","",""
"2020040118","32","13","","1000","","","","","","121","-79","10144","10136","","24","0","","","","","","","","","","","",""
"2020040119","32","13","","1000","","","","","","118","-64","10151","10143","","27","0","","","","","","","","","","","",""
"2020040120","4","18","","1000","","","","","","88","4","10171","10163","","56","2","2","50","6","","","","","","","","",""
"2020040121","3","14","","1000","","","","","","77","5","10184","10176","","60","0","","","","","","","","","","","",""
"2020040122","3","12","","1000","","","","","","72","1","10192","10184","","61","0","","","","","","","","","","","",""
"2020040123","3","8","","1000","","","","","","66","3","10204","10196","","64","0","","","","","","","","","","","",""
"2020040124","5","6","","1000","","","","","","59","0","10206","10198","","65","0","","","","","","","","","","","",""
"2020040201","35","5","","1000","","","","","","51","2","10214","10206","","71","0","","","","","","","","","","","",""
"2020040202","36","2","","1000","","","","","","46","1","10217","10209","","73","0","","","","","","","","","","","",""
"2020040203","2","7","","1000","","","","","","56","5","10214","10206","","70","0","","","","","","","","","","","",""
"2020040204","4","6","","1000","","","","","","39","0","10216","10208","","76","0","","","","","","","","","","","",""
"2020040205","5","2","","1000","","","","","","36","-4","10219","10211","","75","0","","","","","","","","","","","",""
"2020040206","16","1","","1000","","","","","","39","1","10224","10216","","76","0","","","","","","","","","","","",""
"2020040207","15","2","","1000","","","","","","43","-2","10227","10219","","72","0","","","","","","","","","","","",""
"2020040208","15","3","","1000","","","","","","67","13","10234","10226","","69","0","","","","","","","","","","","",""
"2020040209","18","6","","1000","","","","","","86","23","10237","10229","","65","0","","","","","","","","","","","",""
"2020040210","18","6","","1000","","","","","","94","13","10240","10232","","57","1","1","200","0","","","","","","","","",""
