"TM","WD","WSPD","WS_GST","VIS","RVR1","RVR2","RVR3","RVR4","WC","TMP","TD","PS","PA","RN","HM","CA_TOT","CLA_1LYR","BASE_1LYR","CLF_1LYR","CLA_2LYR","BASE_2LYR","CLF_2LYR","CLA_3LYR","BASE_3LYR","CLF_3LYR","CLA_4LYR","BASE_4LYR","CLF_4LYR"
"2020013124","31","5","","1000","","","","","","25","-11","10229","10221","","77","0","","","","","","","","","","","",""
"2020020101","32","6","","1000","","","","","","-4","-37","10229","10220","","78","0","","","","","","","","","","","",""
"2020020102","32","6","","1000","","","","","","-4","-49","10231","10222","","71","0","","","","","","","","","","","",""
"2020020103","33","7","","1000","","","","","","-2","-45","10234","10225","","72","0","","","","","","","","","","","",""
"2020020104","32","6","","1000","","","","","","-9","-44","10234","10225","","77","0","","","","","","","","","","","",""
"2020020105","34","4","","800","","","","","10","-11","-39","10234","10225","","81","3","3","35","6","","","","","","","","",""
"2020020106","9","2","","800","","","","","10","1","-27","10236","10227","","81","7","7","30","6","","","","","","","","",""
"2020020107","12","2","","800","","","","","10","3","-29","10242","10233","","78","7","7","30","6","","","","","","","","",""
"2020020108","13","3","","800","","","","","10","12","-21","10246","10237","","78","7","7","30","6","","","","","","","","",""
"2020020109","12","4","","800","","","","","10","20","-18","10250","10241","","75","7","7","30","6","","","","","","","","",""
"2020020110","15","5","","800","","","","","5","35","-19","10252","10244","","67","7","7","30","6","","","","","","","","",""
"2020020111","16","7","","800","","","","","5","47","-14","10252","10244","","64","7","7","30","6","","","","","","","","",""
"2020020112","17","7","","800","","","","","5","54","-7","10248","10240","","64","7","7","30","6","","","","","","","","",""
"2020020113","27","4","","700","","","","","5","73","2","10243","10235","","61","7","7","30","6","","","","","","","","",""
"2020020114","27","9","","420","","","","","5","69","1","10238","10230","","62","6","6","30","6","","","","","","","","",""
"2020020115","28","10","","380","","","","","5","62","-2","10236","10228","","63","5","5","30","6","","","","","","","","",""
"2020020116","28","10","","380","","","","","5","58","0","10239","10231","","66","5","5","30","6","","","","","","","","",""
"2020020117","28","8","","420","","","","","5","54","1","10240","10232","","69","5","5","30","6","","","","","","","","",""
"2020020118","29","7","","480","","","","","5","46","-5","10246","10238","","69","2","2","30","6","","","","","","","","",""
"2020020119","28","6","","600","","","","","5","40","-15","10250","10242","","67","0","","","","","","","","","","","",""
"2020020120","32","10","","1000","","","","","","38","-46","10252","10244","","54","0","","","","","","","","","","","",""
"2020020121","32","12","","700","","","","","5","26","-35","10256","10247","","64","0","","","","","","","","","","","",""
"2020020122","32","9","","500","","","","","5","20","-29","10259","10250","","70","4","4","200","0","","","","","","","","",""
"2020020123","31","8","","450","","","","","5","16","-40","10261","10252","","66","2","2","200","0","","","","","","","","",""
"2020020124","32","9","","700","","","","","5","15","-55","10263","10254","","59","1","1","200","0","","","","","","","","",""
"2020020201","35","5","","700","","","","","5","-8","-62","10263","10254","","66","1","1","200","0","","","","","","","","",""
"2020020202","34","6","","700","","","","","5","-14","-74","10263","10254","","63","1","1","200","0","","","","","","","","",""
"2020020203","3","2","","600","","","","","5","-20","-86","10265","10256","","60","1","1","200","0","","","","","","","","",""
"2020020204","35","1","","600","","","","","5","-5","-78","10264","10255","","58","3","3","180","0","","","","","","","","",""
