"TM","WD","WSPD","WS_GST","VIS","RVR1","RVR2","RVR3","RVR4","WC","TMP","TD","PS","PA","RN","HM","CA_TOT","CLA_1LYR","BASE_1LYR","CLF_1LYR","CLA_2LYR","BASE_2LYR","CLF_2LYR","CLA_3LYR","BASE_3LYR","CLF_3LYR","CLA_4LYR","BASE_4LYR","CLF_4LYR"
"2018013124","31","3","","1000","","","","","","-27","-125","10291","10282","","47","0","","","","","","","","","","","",""
"2018020101","33","8","","1000","","","","","","-66","-113","10290","10281","","69","0","","","","","","","","","","","",""
"2018020102","32","8","","1000","","","","","","-64","-121","10290","10281","","64","0","","","","","","","","","","","",""
"2018020103","35","6","","1000","","","","","","-81","-131","10292","10283","","67","0","","","","","","","","","","","",""
"2018020104","35","6","","1000","","","","","","-77","-143","10291","10282","","59","0","","","","","","","","","","","",""
"2018020105","35","5","","1000","","","","","","-93","-159","10291","10282","","58","0","","","","","","","","","","","",""
"2018020106","36","5","","1000","","","","","","-83","-149","10292","10283","","59","0","","","","","","","","","","","",""
"2018020107","7","4","","1000","","","","","","-75","-149","10294","10285","","55","0","","","","","","","","","","","",""
"2018020108","7","2","","1000","","","","","","-74","-151","10300","10291","","54","0","","","","","","","","","","","",""
"2018020109","3","3","","1000","","","","","","-55","-132","10304","10295","","54","0","","","","","","","","","","","",""
"2018020110","4","7","","1000","","","","","","-43","-130","10307","10298","","51","0","","","","","","","","","","","",""
"2018020111","4","3","","1000","","","","","","-26","-151","10310","10301","","38","0","","","","","","","","","","","",""
"2018020112","5","2","","1000","","","","","","-10","-169","10306","10297","","29","0","","","","","","","","","","","",""
"2018020113","2","3","","1000","","","","","","-5","-176","10300","10291","","26","0","","","","","","","","","","","",""
"2018020114","32","6","","1000","","","","","","2","-166","10293","10284","","27","0","","","","","","","","","","","",""
"2018020115","31","8","","1000","","","","","","0","-172","10290","10281","","26","0","","","","","","","","","","","",""
"2018020116","29","10","","1000","","","","","","-3","-141","10289","10280","","34","0","","","","","","","","","","","",""
"2018020117","29","9","","1000","","","","","","-9","-138","10294","10285","","37","0","","","","","","","","","","","",""
"2018020118","28","6","","1000","","","","","","-21","-126","10299","10290","","44","0","","","","","","","","","","","",""
"2018020119","30","6","","1000","","","","","","-22","-112","10302","10293","","50","0","","","","","","","","","","","",""
"2018020120","29","4","","1000","","","","","","-25","-101","10309","10300","","56","0","","","","","","","","","","","",""
"2018020121","31","3","","1000","","","","","","-24","-93","10312","10303","","59","0","","","","","","","","","","","",""
"2018020122","33","4","","1000","","","","","","-39","-98","10314","10305","","63","0","","","","","","","","","","","",""
