"TM","WD","WSPD","WS_GST","VIS","RVR1","RVR2","RVR3","RVR4","WC","TMP","TD","PS","PA","RN","HM","CA_TOT","CLA_1LYR","BASE_1LYR","CLF_1LYR","CLA_2LYR","BASE_2LYR","CLF_2LYR","CLA_3LYR","BASE_3LYR","CLF_3LYR","CLA_4LYR","BASE_4LYR","CLF_4LYR"
"2019020409","32","7","","1000","","","","","","-14","-122","10287","10278","","43","0","","","","","","","","","","","",""
"2019020410","32","9","","1000","","","","","","-7","-144","10289","10280","","34","0","","","","","","","","","","","",""
"2019020411","33","8","","1000","","","","","","-2","-157","10288","10279","","30","0","","","","","","","","","","","",""
"2019020412","33","8","","1000","","","","","","3","-176","10286","10277","","25","0","","","","","","","","","","","",""
"2019020413","32","8","","1000","","","","","","10","-171","10276","10267","","24","0","","","","","","","","","","","",""
"2019020414","31","7","","1000","","","","","","11","-157","10271","10262","","27","4","4","200","0","","","","","","","","",""
"2019020415","28","8","","1000","","","","","","8","-171","10266","10257","","25","5","5","180","0","","","","","","","","",""
"2019020416","26","5","","1000","","","","","","0","-126","10264","10255","","38","5","5","180","0","","","","","","","","",""
"2019020417","27","7","","1000","","","","","","-4","-144","10258","10249","","34","7","7","180","0","","","","","","","","",""
"2019020418","28","5","","1000","","","","","","-7","-149","10259","10250","","33","7","7","180","0","","","","","","","","",""
"2019020419","28","3","","1000","","","","","","-5","-154","10260","10251","","31","7","7","180","0","","","","","","","","",""
"2019020420","3","1","","1000","","","","","","-16","-125","10260","10251","","43","7","7","180","0","","","","","","","","",""
"2019020421","14","2","","1000","","","","","","-20","-134","10260","10251","","41","7","7","180","0","","","","","","","","",""
"2019020422","5","1","","1000","","","","","","-25","-125","10262","10253","","46","7","7","180","0","","","","","","","","",""
"2019020423","8","1","","1000","","","","","","-24","-116","10262","10253","","49","7","7","180","0","","","","","","","","",""
"2019020424","4","2","","1000","","","","","","-34","-112","10261","10252","","54","7","7","180","0","","","","","","","","",""
"2019020501","6","2","","1000","","","","","","-32","-111","10261","10252","","54","7","7","180","0","","","","","","","","",""
"2019020502","6","3","","1000","","","","","","-36","-99","10259","10250","","61","7","7","180","0","","","","","","","","",""
"2019020503","6","5","","1000","","","","","","-43","-84","10261","10252","","72","2","2","40","6","","","","","","","","",""
"2019020504","11","6","","1000","","","","","","-20","-81","10251","10242","","63","4","4","35","6","","","","","","","","",""
"2019020505","15","8","","1000","","","","","","-7","-88","10244","10235","","54","5","5","35","6","","","","","","","","",""
"2019020506","15","12","","1000","","","","","","-14","-81","10237","10228","","60","5","5","40","6","","","","","","","","",""
"2019020507","15","11","","1000","","","","","","-17","-89","10231","10222","","58","3","3","40","6","","","","","","","","",""
"2019020508","15","11","","1000","","","","","","-11","-78","10231","10222","","60","1","1","40","6","","","","","","","","",""
"2019020509","15","10","","1000","","","","","","8","-64","10235","10226","","58","0","","","","","","","","","","","",""
"2019020510","14","9","","1000","","","","","","20","-74","10235","10226","","50","0","","","","","","","","","","","",""
"2019020511","15","13","","1000","","","","","","33","-102","10232","10224","","36","0","","","","","","","","","","","",""
"2019020512","15","14","","1000","","","","","","55","-98","10222","10214","","32","0","","","","","","","","","","","",""
"2019020513","16","11","","1000","","","","","","56","-114","10212","10204","","28","0","","","","","","","","","","","",""
"2019020514","16","9","","900","","","","","5","68","-102","10202","10194","","28","2","2","200","0","","","","","","","","",""
"2019020515","18","9","","900","","","","","5","72","-104","10196","10188","","27","3","3","180","0","","","","","","","","",""
"2019020516","17","6","","900","","","","","5","68","-101","10190","10182","","29","6","6","200","0","","","","","","","","",""
"2019020517","13","4","","1000","","","","","","58","-92","10189","10181","","33","6","6","200","0","","","","","","","","",""
"2019020518","17","5","","1000","","","","","","58","-102","10187","10179","","30","3","3","200","0","","","","","","","","",""
"2019020519","17","8","","1000","","","","","","50","-81","10185","10177","","38","3","3","200","0","","","","","","","","",""
"2019020520","19","6","","900","","","","","5","57","-110","10189","10181","","29","2","2","200","0","","","","","","","","",""
"2019020521","20","6","","1000","","","","","","45","-85","10187","10179","","38","2","2","200","0","","","","","","","","",""
"2019020522","15","4","","1000","","","","","","31","-85","10183","10175","","42","2","2","200","0","","","","","","","","",""
"2019020523","10","3","","1000","","","","","","14","-45","10187","10179","","65","0","","","","","","","","","","","",""
"2019020524","10","1","","1000","","","","","","-3","-51","10185","10176","","70","0","","","","","","","","","","","",""
"2019020601","6","5","","1000","","","","","","-10","-52","10185","10176","","73","0","","","","","","","","","","","",""
"2019020602","5","5","","1000","","","","","","-7","-59","10184","10175","","68","0","","","","","","","","","","","",""
"2019020603","7","4","","1000","","","","","","-9","-67","10184","10175","","65","4","4","200","0","","","","","","","","",""
"2019020604","6","2","","900","","","","","10","-16","-58","10180","10171","","72","7","7","140","3","","","","","","","","",""
"2019020605","14","5","","600","","","","","5","1","-45","10173","10164","","71","7","2","40","6","7","120","3","","","","","",""
"2019020606","14","5","","600","","","","","10","3","-33","10175","10166","","76","7","2","40","6","7","120","3","","","","","",""
"2019020607","11","4","","600","","","","","10","3","-32","10163","10154","","77","3","3","120","3","","","","","","","","",""
"2019020608","13","7","","700","","","","","10","1","-42","10145","10137","","72","0","","","","","","","","","","","",""
"2019020609","16","6","","800","","","","","5","29","-48","10165","10157","","56","5","3","40","6","5","120","3","","","","","",""
"2019020610","15","6","","800","","","","","5","43","-46","10169","10161","","52","5","5","40","6","","","","","","","","",""
"2019020611","16","5","","800","","","","","5","59","-30","10175","10167","","53","3","3","40","6","","","","","","","","",""
"2019020612","13","4","","800","","","","","5","72","-19","10165","10157","","52","6","6","30","6","","","","","","","","",""
"2019020613","21","3","","800","","","","","5","89","-14","10155","10147","","48","4","4","40","6","","","","","","","","",""
"2019020614","23","8","","1000","","","","","","84","-23","10154","10146","","47","6","6","25","6","","","","","","","","",""
"2019020615","23","7","","1000","","","","","","85","-19","10150","10142","","48","7","5","25","6","7","100","3","","","","","",""
"2019020616","20","9","","1000","","","","","","80","-23","10154","10146","","48","8","5","30","6","8","100","4","","","","","",""
"2019020617","22","9","","1000","","","","","","75","-17","10152","10144","","52","8","5","40","6","8","100","4","","","","","",""
"2019020618","23","10","","1000","","","","","","61","-2","10152","10144","","63","8","5","30","6","8","100","4","","","","","",""
"2019020619","23","6","","900","","","","","10","57","10","10160","10152","","72","8","2","10","7","5","25","6","8","120","4","","",""
"2019020620","23","7","","800","","","","","10","55","19","10159","10151","","78","8","2","15","7","5","40","6","8","120","4","","",""
"2019020621","25","9","","700","","","","","10","51","23","10156","10148","","82","8","2","15","7","5","40","6","8","120","4","","",""
"2019020622","27","9","","600","","","","","10","48","23","10163","10155","","84","8","2","5","7","5","25","6","8","100","4","","",""
"2019020623","29","5","","500","","","","","10","37","14","10164","10156","","85","8","2","5","7","5","25","6","8","100","4","","",""
"2019020624","31","6","","500","","","","","10","34","11","10169","10161","","85","8","5","25","6","8","100","4","","","","","",""
"2019020701","33","7","","350","","","","","10","31","-2","10171","10163","","79","8","2","15","7","5","25","6","8","100","3","","",""
"2019020702","29","10","","300","","","","","10","24","-8","10180","10172","","79","8","2","15","7","5","25","6","8","100","3","","",""
"2019020703","30","11","","300","","","","","10","20","-19","10179","10171","","75","8","2","15","7","5","30","6","8","100","4","","",""
"2019020704","31","13","","400","","","","","10","6","-52","10179","10170","","65","8","5","40","6","8","100","4","","","","","",""
"2019020705","32","14","","400","","","","","71","1","-36","10180","10171","0","76","8","2","10","7","5","35","6","8","100","4","","",""
"2019020706","33","16","","500","","","","","10","-3","-51","10189","10180","0","69","7","5","30","6","7","100","3","","","","","",""
"2019020707","34","18","","800","","","","","10","-15","-70","10207","10198","","66","7","5","40","6","7","120","3","","","","","",""
"2019020708","34","16","","1000","","","","","","-21","-95","10223","10214","","57","6","6","45","6","","","","","","","","",""
"2019020709","33","17","","1000","","","","","","-21","-114","10236","10227","","49","2","2","45","6","","","","","","","","",""
"2019020710","34","18","","1000","","","","","","-26","-151","10241","10232","","38","0","","","","","","","","","","","",""
"2019020711","33","17","","1000","","","","","","-27","-181","10247","10238","","29","0","","","","","","","","","","","",""
"2019020712","33","16","","1000","","","","","","-25","-182","10254","10245","","29","0","","","","","","","","","","","",""
"2019020713","32","14","","1000","","","","","","-27","-197","10248","10239","","26","0","","","","","","","","","","","",""
"2019020714","32","17","","1000","","","","","","-26","-204","10247","10238","","24","0","","","","","","","","","","","",""
"2019020715","33","15","","1000","","","","","","-23","-210","10247","10238","","22","0","","","","","","","","","","","",""
"2019020716","33","16","","1000","","","","","","-30","-221","10255","10246","","21","0","","","","","","","","","","","",""
"2019020717","31","10","","1000","","","","","","-39","-177","10250","10241","","33","0","","","","","","","","","","","",""
"2019020718","31","13","","1000","","","","","","-49","-183","10253","10244","","34","0","","","","","","","","","","","",""
"2019020719","32","11","","1000","","","","","","-55","-174","10266","10257","","38","0","","","","","","","","","","","",""
"2019020720","31","12","","1000","","","","","","-62","-166","10275","10266","","43","0","","","","","","","","","","","",""
"2019020721","33","17","","1000","","","","","","-71","-159","10277","10268","","49","0","","","","","","","","","","","",""
"2019020722","33","20","","1000","","","","","","-78","-188","10280","10271","","41","0","","","","","","","","","","","",""
"2019020723","34","16","","1000","","","","","","-84","-177","10292","10283","","47","3","3","200","0","","","","","","","","",""
"2019020724","35","12","","1000","","","","","","-85","-187","10293","10284","","43","3","3","200","0","","","","","","","","",""
"2019020801","36","14","","1000","","","","","","-88","-196","10284","10275","","41","4","4","200","0","","","","","","","","",""
"2019020802","36","10","","1000","","","","","","-89","-203","10285","10276","","39","4","4","200","0","","","","","","","","",""
"2019020803","35","12","","1000","","","","","","-95","-200","10290","10281","","42","4","4","200","0","","","","","","","","",""
"2019020804","35","11","","1000","","","","","","-98","-222","10293","10284","","35","5","5","200","0","","","","","","","","",""
"2019020805","35","11","","1000","","","","","","-99","-210","10286","10277","","40","3","3","200","0","","","","","","","","",""
"2019020806","35","9","","1000","","","","","","-98","-201","10286","10277","","43","4","4","200","0","","","","","","","","",""
"2019020807","36","4","","1000","","","","","","-98","-196","10288","10279","","44","7","7","180","0","","","","","","","","",""
"2019020808","4","3","","1000","","","","","","-101","-204","10287","10278","","43","5","5","200","0","","","","","","","","",""
"2019020809","3","7","","1000","","","","","","-92","-198","10293","10284","","41","2","2","200","0","","","","","","","","",""
"2019020810","4","7","","1000","","","","","","-87","-194","10298","10289","","41","0","","","","","","","","","","","",""
"2019020811","3","6","","1000","","","","","","-74","-198","10299","10290","","36","0","","","","","","","","","","","",""
"2019020812","34","4","","1000","","","","","","-62","-196","10293","10284","","33","0","","","","","","","","","","","",""
"2019020813","33","5","","1000","","","","","","-52","-195","10281","10272","","31","0","","","","","","","","","","","",""
"2019020814","33","7","","1000","","","","","","-50","-180","10272","10263","","35","0","","","","","","","","","","","",""
"2019020815","32","10","","1000","","","","","","-43","-186","10265","10256","","32","0","","","","","","","","","","","",""
"2019020816","33","9","","1000","","","","","","-48","-186","10255","10246","","33","0","","","","","","","","","","","",""
"2019020817","33","7","","1000","","","","","","-54","-185","10253","10244","","35","2","2","180","0","","","","","","","","",""
"2019020818","35","7","","1000","","","","","","-49","-191","10250","10241","","32","4","4","180","0","","","","","","","","",""
"2019020819","36","7","","1000","","","","","","-51","-191","10253","10244","","32","6","6","180","0","","","","","","","","",""
"2019020820","36","5","","1000","","","","","","-51","-188","10253","10244","","33","7","5","120","3","7","180","0","","","","","",""
"2019020821","34","5","","1000","","","","","","-48","-189","10256","10247","","32","7","5","90","3","7","180","0","","","","","",""
"2019020822","33","7","","1000","","","","","","-48","-168","10253","10244","","38","7","5","120","3","7","180","0","","","","","",""
"2019020823","33","10","","1000","","","","","","-50","-182","10253","10244","","35","7","5","100","3","7","180","0","","","","","",""
"2019020824","34","11","","1000","","","","","","-57","-182","10248","10239","","37","7","5","100","3","7","180","0","","","","","",""
"2019020901","33","11","","1000","","","","","","-54","-170","10254","10245","","39","7","5","100","3","7","180","0","","","","","",""
"2019020902","33","11","","1000","","","","","","-58","-149","10268","10259","","48","7","5","90","3","7","180","0","","","","","",""
"2019020903","32","12","","1000","","","","","","-60","-144","10271","10262","","51","7","5","80","3","7","180","0","","","","","",""
"2019020904","32","11","","1000","","","","","","-65","-150","10266","10257","","50","7","3","90","3","7","200","0","","","","","",""
"2019020905","35","11","","1000","","","","","","-65","-150","10267","10258","","50","3","3","200","0","","","","","","","","",""
"2019020906","34","11","","1000","","","","","","-66","-161","10270","10261","","46","2","2","200","0","","","","","","","","",""
"2019020907","35","12","","1000","","","","","","-70","-166","10277","10268","","46","0","","","","","","","","","","","",""
"2019020908","35","12","","1000","","","","","","-68","-188","10280","10271","","38","0","","","","","","","","","","","",""
"2019020909","35","9","","1000","","","","","","-60","-189","10287","10278","","35","0","","","","","","","","","","","",""
"2019020910","34","13","","1000","","","","","","-51","-185","10291","10282","","34","0","","","","","","","","","","","",""
"2019020911","33","11","","1000","","","","","","-49","-178","10299","10290","","35","2","2","180","0","","","","","","","","",""
"2019020912","33","13","","1000","","","","","","-45","-186","10308","10299","","32","3","3","180","0","","","","","","","","",""
"2019020913","32","14","","1000","","","","","","-38","-198","10295","10286","","27","4","4","180","0","","","","","","","","",""
"2019020914","33","14","","1000","","","","","","-39","-205","10294","10285","","26","5","5","180","0","","","","","","","","",""
"2019020915","33","12","","1000","","","","","","-36","-200","10287","10278","","27","6","3","80","3","6","180","0","","","","","",""
"2019020916","33","12","","1000","","","","","","-27","-198","10293","10284","","25","6","4","80","3","6","180","0","","","","","",""
"2019020917","35","11","","1000","","","","","","-29","-206","10297","10288","","24","6","2","80","3","6","180","0","","","","","",""
"2019020918","34","9","","1000","","","","","","-40","-210","10293","10284","","25","2","2","180","0","","","","","","","","",""
"2019020919","35","10","","1000","","","","","","-42","-206","10298","10289","","27","2","2","180","0","","","","","","","","",""
"2019020920","34","10","","1000","","","","","","-48","-191","10305","10296","","31","2","2","180","0","","","","","","","","",""
"2019020921","34","11","","1000","","","","","","-58","-194","10310","10301","","33","3","3","180","0","","","","","","","","",""
"2019020922","35","11","","1000","","","","","","-60","-188","10311","10302","","36","4","2","30","6","4","180","0","","","","","",""
"2019020923","34","12","","1000","","","","","","-64","-174","10321","10312","","41","1","1","30","6","","","","","","","","",""
"2019020924","34","11","","1000","","","","","","-63","-178","10332","10323","","40","0","","","","","","","","","","","",""
"2019021001","35","8","","1000","","","","","","-65","-189","10324","10315","","36","0","","","","","","","","","","","",""
"2019021002","1","5","","1000","","","","","","-69","-171","10319","10310","","44","0","","","","","","","","","","","",""
"2019021003","4","3","","1000","","","","","","-76","-190","10329","10320","","39","0","","","","","","","","","","","",""
"2019021004","3","2","","1000","","","","","","-77","-183","10322","10313","","42","0","","","","","","","","","","","",""
"2019021005","3","5","","1000","","","","","","-79","-183","10323","10314","","43","0","","","","","","","","","","","",""
"2019021006","3","7","","1000","","","","","","-77","-214","10322","10313","","32","0","","","","","","","","","","","",""
"2019021007","3","5","","1000","","","","","","-78","-189","10324","10315","","40","0","","","","","","","","","","","",""
"2019021008","4","4","","1000","","","","","","-78","-166","10327","10318","","49","4","4","180","0","","","","","","","","",""
"2019021009","7","3","","1000","","","","","","-69","-168","10330","10321","","45","7","7","180","0","","","","","","","","",""
"2019021010","3","2","","1000","","","","","","-56","-183","10332","10323","","36","7","7","180","0","","","","","","","","",""
"2019021011","34","3","","1000","","","","","","-48","-179","10330","10321","","35","7","2","80","3","7","180","0","","","","","",""
"2019021012","33","9","","1000","","","","","","-44","-185","10331","10322","","32","7","2","80","3","7","180","0","","","","","",""
"2019021013","33","8","","1000","","","","","","-40","-187","10321","10312","","31","7","2","80","3","7","180","0","","","","","",""
"2019021014","32","5","","1000","","","","","","-41","-189","10303","10294","","30","7","7","120","3","","","","","","","","",""
"2019021015","31","5","","1000","","","","","","-37","-176","10304","10295","","33","7","7","120","3","","","","","","","","",""
"2019021016","33","5","","1000","","","","","","-35","-179","10308","10299","","32","7","7","100","3","","","","","","","","",""
"2019021017","31","7","","1000","","","","","","-35","-160","10309","10300","","37","8","8","100","4","","","","","","","","",""
"2019021018","31","5","","1000","","","","","","-38","-153","10307","10298","","40","8","8","100","4","","","","","","","","",""
"2019021019","32","6","","1000","","","","","","-35","-158","10307","10298","","38","8","8","100","4","","","","","","","","",""
"2019021020","31","6","","1000","","","","","","-33","-172","10305","10296","","33","7","7","120","3","","","","","","","","",""
"2019021021","31","7","","1000","","","","","","-35","-174","10307","10298","","33","7","7","100","3","","","","","","","","",""
"2019021022","33","9","","1000","","","","","","-38","-171","10309","10300","","35","7","7","100","3","","","","","","","","",""
"2019021023","33","8","","1000","","","","","","-37","-169","10306","10297","","35","7","7","110","3","","","","","","","","",""
"2019021024","32","10","","1000","","","","","","-41","-172","10309","10300","","35","7","7","110","3","","","","","","","","",""
"2019021101","32","8","","1000","","","","","","-53","-156","10308","10299","","44","6","2","80","3","6","180","0","","","","","",""
"2019021102","33","5","","1000","","","","","","-67","-150","10307","10298","","51","6","2","70","3","6","180","0","","","","","",""
"2019021103","33","10","","1000","","","","","","-60","-151","10308","10299","","48","6","2","70","3","6","180","0","","","","","",""
"2019021104","34","8","","1000","","","","","","-62","-144","10304","10295","","52","2","2","70","3","","","","","","","","",""
"2019021105","34","8","","1000","","","","","","-62","-161","10308","10299","","45","0","","","","","","","","","","","",""
"2019021106","35","5","","1000","","","","","","-66","-160","10310","10301","","47","0","","","","","","","","","","","",""
"2019021107","1","4","","1000","","","","","","-71","-160","10314","10305","","49","0","","","","","","","","","","","",""
"2019021108","8","1","","1000","","","","","","-66","-153","10319","10310","","50","0","","","","","","","","","","","",""
"2019021109","6","1","","1000","","","","","","-34","-136","10324","10315","","45","1","1","30","6","","","","","","","","",""
"2019021110","32","8","","1000","","","","","","-16","-125","10327","10318","","43","1","1","30","6","","","","","","","","",""
"2019021111","33","8","","1000","","","","","","-8","-123","10328","10319","","41","0","","","","","","","","","","","",""
"2019021112","32","12","","1000","","","","","","-9","-140","10324","10315","","36","0","","","","","","","","","","","",""
"2019021113","32","10","","1000","","","","","","-3","-140","10323","10314","","34","0","","","","","","","","","","","",""
"2019021114","30","10","","1000","","","","","","-2","-143","10320","10311","","34","0","","","","","","","","","","","",""
"2019021115","30","8","","1000","","","","","","2","-143","10316","10307","","32","0","","","","","","","","","","","",""
"2019021116","29","12","","1000","","","","","","2","-158","10321","10312","","29","0","","","","","","","","","","","",""
"2019021117","29","9","","1000","","","","","","1","-144","10322","10313","","33","0","","","","","","","","","","","",""
"2019021118","26","9","","1000","","","","","","-7","-128","10329","10320","","39","0","","","","","","","","","","","",""
"2019021119","26","7","","1000","","","","","","-7","-122","10334","10325","","41","0","","","","","","","","","","","",""
"2019021120","32","7","","1000","","","","","","-6","-136","10337","10328","","36","0","","","","","","","","","","","",""
"2019021121","32","8","","1000","","","","","","-21","-132","10340","10331","","42","0","","","","","","","","","","","",""
