"TM","WD","WSPD","WS_GST","VIS","RVR1","RVR2","RVR3","RVR4","WC","TMP","TD","PS","PA","RN","HM","CA_TOT","CLA_1LYR","BASE_1LYR","CLF_1LYR","CLA_2LYR","BASE_2LYR","CLF_2LYR","CLA_3LYR","BASE_3LYR","CLF_3LYR","CLA_4LYR","BASE_4LYR","CLF_4LYR"
"2018090121","5","5","","1000","","","","","","266","188","10111","10103","","63","4","4","40","6","","","","","","","","",""
"2018090122","11","11","","1000","","","","","","270","158","10111","10103","","51","3","3","40","6","","","","","","","","",""
"2018090123","12","8","","1000","","","","","","262","152","10117","10109","","51","2","2","40","6","","","","","","","","",""
"2018090124","12","8","","1000","","","","","","253","152","10119","10111","","54","2","2","80","3","","","","","","","","",""
"2018090201","11","7","","1000","","","","","","248","145","10121","10113","","53","2","2","80","3","","","","","","","","",""
"2018090202","12","9","","1000","","","","","","239","147","10122","10114","","56","2","2","80","3","","","","","","","","",""
"2018090203","12","7","","1000","","","","","","231","144","10120","10112","","58","2","2","30","6","","","","","","","","",""
"2018090204","12","6","","1000","","","","","","228","133","10118","10110","","55","0","","","","","","","","","","","",""
"2018090205","12","9","","1000","","","","","","223","133","10116","10108","","57","0","","","","","","","","","","","",""
"2018090206","12","7","","1000","","","","","","219","133","10114","10106","","58","1","1","200","0","","","","","","","","",""
"2018090207","12","6","","1000","","","","","","224","135","10114","10106","","57","2","2","200","0","","","","","","","","",""
"2018090208","11","7","","1000","","","","","","236","129","10112","10104","","51","2","2","200","0","","","","","","","","",""
"2018090209","12","9","","1000","","","","","","246","121","10110","10102","","46","3","1","150","3","3","200","0","","","","","",""
"2018090210","12","8","","1000","","","","","","252","127","10109","10101","","46","3","1","150","3","3","200","0","","","","","",""
"2018090211","13","9","","1000","","","","","","262","134","10103","10095","","45","3","1","140","3","3","180","0","","","","","",""
"2018090212","13","8","","1000","","","","","","264","140","10093","10085","","46","5","1","40","6","3","140","3","5","180","0","","",""
"2018090213","17","8","","1000","","","","","","267","138","10088","10080","","45","7","1","40","6","5","110","3","7","180","0","","",""
"2018090214","13","3","","1000","","","","","","280","145","10083","10075","","44","7","1","40","6","5","110","3","7","180","0","","",""
"2018090215","17","6","","1000","","","","","","285","146","10077","10069","","43","6","1","40","6","3","120","3","6","180","0","","",""
"2018090216","16","5","","1000","","","","","","282","133","10075","10067","","40","7","1","40","6","3","110","3","7","180","0","","",""
"2018090217","31","7","","1000","","","","","","273","163","10074","10066","","51","7","1","40","6","5","70","3","7","180","0","","",""
"2018090218","29","6","","1000","","","","","","263","172","10075","10067","","57","7","2","40","6","7","80","3","","","","","",""
"2018090219","34","2","","1000","","","","","","256","176","10073","10065","","62","7","1","40","6","3","110","3","7","180","0","","",""
"2018090220","6","4","","1000","","","","","","257","177","10071","10063","","61","7","1","40","6","3","110","3","7","180","0","","",""
"2018090221","5","3","","1000","","","","","","254","179","10074","10066","","63","7","1","40","6","3","110","3","7","180","0","","",""
"2018090222","16","11","","1000","","","","","","257","191","10073","10065","","67","7","1","40","6","3","110","3","7","180","0","","",""
"2018090223","15","11","","1000","","","","","","251","183","10072","10064","","66","7","1","40","6","5","110","3","7","180","0","","",""
"2018090224","17","10","","1000","","","","","","250","183","10068","10060","","67","7","5","30","6","7","100","3","","","","","",""
"2018090301","15","12","","1000","","","","","","246","181","10064","10056","","67","7","4","30","6","7","140","3","","","","","",""
"2018090302","15","10","","1000","","","","","","244","184","10061","10053","","69","8","5","30","6","8","130","4","","","","","",""
"2018090303","15","9","","1000","","","","","","241","186","10056","10048","","72","8","5","30","6","8","130","4","","","","","",""
"2018090304","14","9","","1000","","","","","","241","182","10051","10043","","70","8","5","30","6","8","130","4","","","","","",""
"2018090305","14","9","","1000","","","","","","241","181","10048","10040","","69","8","5","30","6","8","130","4","","","","","",""
"2018090306","15","8","","1000","","","","","","241","184","10047","10039","","71","8","5","30","6","8","130","4","","","","","",""
"2018090307","14","8","","1000","","","","","","243","185","10045","10037","","70","8","5","30","6","8","110","4","","","","","",""
"2018090308","15","10","","1000","","","","","60","244","186","10044","10036","0","70","8","5","25","6","8","90","4","","","","","",""
"2018090309","14","8","","1000","","","","","60","240","195","10038","10030","0","76","8","5","25","6","8","90","4","","","","","",""
"2018090310","14","10","","1000","","","","","60","242","195","10035","10027","0","75","8","2","15","7","5","25","6","8","90","4","","",""
"2018090311","15","11","","1000","","","","","21","243","201","10032","10024","0","77","8","2","15","7","5","25","6","8","90","4","","",""
"2018090312","15","11","","1000","","","","","61","246","205","10023","10015","0","78","8","2","15","7","5","25","6","8","90","4","","",""
"2018090313","15","9","","1000","","","","","61","253","208","10009","10001","0","76","8","2","15","7","5","25","6","8","90","4","","",""
"2018090314","18","10","","800","","","","","61","253","214","10003","9995","0","79","8","2","15","7","5","30","6","8","80","4","","",""
"2018090315","20","7","","800","","","","","61","255","217","9998","9990","5","80","8","2","8","7","5","20","6","8","80","5","","",""
"2018090316","29","15","26","80","120","180","140","","65","223","204","10000","9992","165","89","8","3","5","7","6","25","6","8","80","5","","",""
"2018090317","17","3","","1000","","","","","63","215","171","9994","9986","110","76","8","2","10","7","5","30","6","8","90","5","","",""
"2018090318","11","4","","1000","","","","","61","217","190","9989","9981","10","84","8","5","30","6","8","90","5","","","","","",""
"2018090319","8","2","","1000","","","","","61","216","185","9987","9979","0","83","8","5","30","6","8","100","4","","","","","",""
"2018090320","36","1","","1000","","","","","61","217","190","9988","9980","0","85","8","5","25","6","8","100","4","","","","","",""
"2018090321","7","2","","1000","","","","","60","222","191","9990","9982","0","82","8","5","25","6","8","100","4","","","","","",""
"2018090322","6","4","","1000","","","","","21","218","192","9985","9977","5","85","8","5","25","6","8","100","4","","","","","",""
"2018090323","6","4","","1000","","","","","","218","195","9979","9971","","87","3","2","25","6","3","120","3","","","","","",""
"2018090324","4","4","","350","","","","","10","219","195","9978","9970","","86","4","4","20","6","","","","","","","","",""
"2018090401","2","5","","400","","","","","10","220","194","9973","9965","","85","4","4","20","6","","","","","","","","",""
"2018090402","1","3","","700","","","","","10","215","189","9971","9963","","85","5","3","20","6","5","120","3","","","","","",""
"2018090403","35","2","","1000","","","","","","210","182","9966","9958","","84","7","2","20","6","4","120","3","7","180","0","","",""
"2018090404","36","4","","1000","","","","","","209","177","9968","9960","","82","7","2","20","6","7","200","0","","","","","",""
"2018090405","35","5","","1000","","","","","","207","176","9970","9962","","82","7","2","20","6","7","200","0","","","","","",""
"2018090406","34","2","","1000","","","","","","199","171","9976","9968","","84","7","2","20","6","7","200","0","","","","","",""
"2018090407","33","1","","1000","","","","","","209","179","9984","9976","","83","3","3","200","0","","","","","","","","",""
"2018090408","33","6","","1000","","","","","","222","181","9985","9977","","77","0","","","","","","","","","","","",""
"2018090409","33","10","","1000","","","","","","238","173","9984","9976","","67","0","","","","","","","","","","","",""
"2018090410","33","9","","1000","","","","","","242","174","9985","9977","","66","0","","","","","","","","","","","",""
"2018090411","32","12","","1000","","","","","","244","171","9986","9978","","64","1","1","30","6","","","","","","","","",""
"2018090412","33","11","","1000","","","","","","253","177","9981","9973","","63","2","2","30","6","","","","","","","","",""
"2018090413","31","10","","1000","","","","","","260","181","9974","9966","","62","2","2","30","6","","","","","","","","",""
"2018090414","30","14","","1000","","","","","","271","175","9968","9960","","56","2","2","30","6","","","","","","","","",""
"2018090415","31","14","","1000","","","","","","277","159","9965","9957","","49","1","1","30","6","","","","","","","","",""
"2018090416","29","15","","1000","","","","","","275","176","9969","9961","","55","1","1","30","6","","","","","","","","",""
"2018090417","30","16","","1000","","","","","","274","156","9975","9967","","49","2","2","30","6","","","","","","","","",""
"2018090418","31","16","","1000","","","","","","260","145","9982","9974","","49","2","2","30","6","","","","","","","","",""
"2018090419","32","15","","1000","","","","","","249","124","9993","9985","","46","1","1","30","6","","","","","","","","",""
"2018090420","32","13","","1000","","","","","","240","132","10001","9993","","51","1","1","30","6","","","","","","","","",""
"2018090421","32","9","","1000","","","","","","240","141","10011","10003","","54","1","1","30","6","","","","","","","","",""
"2018090422","31","9","","1000","","","","","","242","134","10011","10003","","51","1","1","30","6","","","","","","","","",""
"2018090423","30","11","","1000","","","","","","240","146","10011","10003","","56","0","","","","","","","","","","","",""
"2018090424","30","12","","1000","","","","","","240","168","10014","10006","","64","3","1","25","6","3","70","3","","","","","",""
"2018090501","31","10","","1000","","","","","","240","159","10014","10006","","60","3","1","25","6","3","70","3","","","","","",""
"2018090502","30","10","","1000","","","","","","234","163","10013","10005","","65","3","1","30","6","3","70","3","","","","","",""
"2018090503","29","9","","1000","","","","","","232","161","10014","10006","","64","3","1","30","6","3","70","3","","","","","",""
"2018090504","28","10","","1000","","","","","","233","163","10016","10008","","65","3","3","100","3","","","","","","","","",""
"2018090505","29","10","","1000","","","","","","236","157","10018","10010","","61","3","3","100","3","","","","","","","","",""
"2018090506","30","10","","1000","","","","","","232","159","10022","10014","","64","1","1","100","3","","","","","","","","",""
"2018090507","31","9","","1000","","","","","","240","161","10028","10020","","62","0","","","","","","","","","","","",""
"2018090508","30","14","","1000","","","","","","249","164","10030","10022","","59","0","","","","","","","","","","","",""
"2018090509","28","13","","1000","","","","","","261","159","10034","10026","","54","0","","","","","","","","","","","",""
"2018090510","29","14","","1000","","","","","","269","158","10038","10030","","51","1","1","30","6","","","","","","","","",""
"2018090511","28","14","","1000","","","","","","273","170","10039","10031","","54","2","2","40","6","","","","","","","","",""
"2018090512","27","15","","1000","","","","","","276","172","10036","10028","","53","4","2","25","6","4","180","0","","","","","",""
"2018090513","27","17","","1000","","","","","","281","170","10034","10026","","51","4","2","25","6","4","180","0","","","","","",""
"2018090514","27","18","","1000","","","","","","281","177","10031","10023","","53","3","1","30","6","3","180","0","","","","","",""
"2018090515","27","17","","1000","","","","","","276","179","10030","10022","","56","3","1","30","6","3","180","0","","","","","",""
"2018090516","27","16","","1000","","","","","","274","192","10032","10024","","61","3","1","20","6","3","180","0","","","","","",""
"2018090517","26","14","","1000","","","","","","266","189","10034","10026","","63","3","1","20","6","3","180","0","","","","","",""
"2018090518","26","12","","1000","","","","","","260","178","10035","10027","","61","1","1","30","6","","","","","","","","",""
"2018090519","26","10","","1000","","","","","","253","182","10038","10030","","65","1","1","30","6","","","","","","","","",""
"2018090520","28","10","","1000","","","","","","247","188","10042","10034","","70","0","","","","","","","","","","","",""
"2018090521","27","8","","1000","","","","","","245","192","10048","10040","","73","3","1","15","7","3","30","6","","","","","",""
"2018090522","29","8","","1000","","","","","","243","191","10048","10040","","73","3","1","15","7","3","30","6","","","","","",""
"2018090523","29","6","","1000","","","","","","240","189","10046","10038","","73","1","1","15","7","","","","","","","","",""
"2018090524","25","4","","1000","","","","","","236","189","10047","10039","","75","1","1","20","6","","","","","","","","",""
"2018090601","24","4","","1000","","","","","","231","185","10047","10039","","75","1","1","20","6","","","","","","","","",""
"2018090602","27","3","","1000","","","","","","235","188","10049","10041","","75","3","1","15","7","3","25","6","","","","","",""
"2018090603","19","2","","1000","","","","","","231","191","10049","10041","","78","3","1","10","7","3","20","6","","","","","",""
"2018090604","18","3","","1000","","","","","","229","193","10051","10043","","80","3","1","10","7","3","20","6","","","","","",""
"2018090605","15","3","","1000","","","","","","222","187","10048","10040","","80","3","3","30","6","","","","","","","","",""
"2018090606","13","2","","800","","","","","10","211","181","10050","10042","","83","3","1","30","6","3","200","0","","","","","",""
"2018090607","15","7","","1000","","","","","","223","197","10055","10047","","85","5","2","20","6","5","200","0","","","","","",""
"2018090608","15","9","","1000","","","","","","232","199","10054","10046","","82","7","2","20","6","7","200","0","","","","","",""
"2018090609","15","8","","800","","","","","10","238","199","10055","10047","","79","7","2","10","7","4","120","3","7","200","0","","",""
"2018090610","16","7","","900","","","","","10","248","202","10058","10050","","76","7","1","10","7","4","100","3","7","200","0","","",""
"2018090611","23","5","","1000","","","","","","264","151","10056","10048","","50","7","2","30","6","5","100","3","7","200","0","","",""
"2018090612","21","7","","1000","","","","","","265","181","10051","10043","","60","7","2","40","6","5","120","3","7","200","2","","",""
"2018090613","21","8","","1000","","","","","","270","176","10045","10037","","56","7","5","100","3","7","200","2","","","","","",""
"2018090614","21","9","21","1000","","","","","","265","197","10040","10032","","66","7","2","30","6","7","120","3","","","","","",""
"2018090615","22","10","","1000","","","","","","266","199","10035","10027","","67","8","2","25","6","8","120","4","","","","","",""
"2018090616","22","13","24","1000","","","","","","268","193","10033","10025","","63","8","5","120","3","8","200","2","","","","","",""
"2018090617","22","11","","1000","","","","","","266","180","10028","10020","","59","7","2","30","6","5","120","3","7","200","2","","",""
"2018090618","21","11","","1000","","","","","","265","166","10028","10020","","55","7","2","30","6","5","120","3","7","190","2","","",""
"2018090619","20","11","","1000","","","","","","257","195","10031","10023","","69","7","2","30","6","5","120","3","7","200","2","","",""
"2018090620","20","11","","1000","","","","","","253","193","10032","10024","","69","3","3","30","6","","","","","","","","",""
"2018090621","19","13","","1000","","","","","","251","193","10034","10026","","70","4","1","30","6","3","200","0","","","","","",""
"2018090622","22","21","","1000","","","","","60","234","183","10029","10021","0","73","7","5","20","6","7","80","3","","","","","",""
"2018090623","20","13","24","1000","","","","","21","234","162","10023","10015","0","64","8","4","30","6","8","100","4","","","","","",""
"2018090624","21","13","","1000","","","","","","244","176","10020","10012","","66","7","3","20","6","7","80","3","","","","","",""
"2018090701","25","16","","800","","","","","91","220","161","10021","10013","0","69","8","5","20","6","8","90","5","","","","","",""
"2018090702","22","9","","1000","","","","","60","214","144","10014","10006","5","64","8","5","30","6","8","90","4","","","","","",""
"2018090703","22","11","","1000","","","","","60","218","140","10016","10008","0","61","8","5","30","6","8","100","4","","","","","",""
"2018090704","22","8","","1000","","","","","21","225","149","10014","10006","0","62","8","3","30","6","8","100","4","","","","","",""
"2018090705","26","13","","1000","","","","","","230","161","10016","10008","","65","3","3","30","6","","","","","","","","",""
"2018090706","33","11","","1000","","","","","","210","142","10027","10019","","65","3","3","30","6","","","","","","","","",""
"2018090707","31","10","","1000","","","","","","214","123","10035","10027","","56","6","3","30","6","6","120","3","","","","","",""
"2018090708","32","11","","1000","","","","","","218","143","10041","10033","","63","5","3","30","6","5","200","0","","","","","",""
"2018090709","31","11","","1000","","","","","","225","130","10048","10040","","55","4","2","30","6","4","200","0","","","","","",""
"2018090710","31","10","","1000","","","","","","228","137","10054","10046","","57","4","2","25","6","4","200","0","","","","","",""
"2018090711","31","14","","1000","","","","","","236","135","10056","10048","","53","3","3","30","6","","","","","","","","",""
"2018090712","32","12","","1000","","","","","","231","127","10057","10049","","52","6","3","30","6","6","200","0","","","","","",""
"2018090713","31","12","","1000","","","","","","245","122","10058","10050","","46","6","3","30","6","6","200","0","","","","","",""
"2018090714","30","14","","1000","","","","","","249","118","10061","10053","","44","6","2","30","6","4","120","3","6","200","0","","",""
"2018090715","30","15","","1000","","","","","","257","113","10060","10052","","41","5","3","30","6","5","200","0","","","","","",""
"2018090716","32","13","","1000","","","","","","254","61","10064","10056","","29","6","1","30","6","3","120","3","6","200","0","","",""
"2018090717","32","14","","1000","","","","","","249","48","10068","10060","","27","5","1","30","6","3","120","3","5","200","0","","",""
"2018090718","32","12","","1000","","","","","","239","41","10075","10067","","28","3","1","30","6","3","200","0","","","","","",""
"2018090719","32","12","","1000","","","","","","229","54","10082","10074","","32","3","3","200","0","","","","","","","","",""
"2018090720","34","13","","1000","","","","","","219","80","10091","10083","","41","1","1","200","0","","","","","","","","",""
"2018090721","35","12","","1000","","","","","","210","69","10100","10092","","40","0","","","","","","","","","","","",""
"2018090722","33","9","","1000","","","","","","199","104","10106","10098","","54","0","","","","","","","","","","","",""
"2018090723","33","9","","1000","","","","","","200","110","10112","10104","","56","0","","","","","","","","","","","",""
"2018090724","34","7","","1000","","","","","","188","106","10115","10107","","59","0","","","","","","","","","","","",""
"2018090801","34","7","","1000","","","","","","186","112","10120","10112","","62","0","","","","","","","","","","","",""
"2018090802","36","3","","1000","","","","","","187","111","10120","10112","","61","0","","","","","","","","","","","",""
"2018090803","13","2","","1000","","","","","","191","115","10125","10117","","61","0","","","","","","","","","","","",""
"2018090804","6","4","","1000","","","","","","193","114","10126","10118","","60","0","","","","","","","","","","","",""
"2018090805","6","4","","1000","","","","","","185","121","10126","10118","","67","0","","","","","","","","","","","",""
"2018090806","4","4","","1000","","","","","","178","123","10130","10122","","70","0","","","","","","","","","","","",""
"2018090807","9","2","","1000","","","","","","190","124","10136","10128","","65","0","","","","","","","","","","","",""
"2018090808","4","5","","1000","","","","","","200","123","10142","10134","","61","0","","","","","","","","","","","",""
"2018090809","5","7","","1000","","","","","","215","122","10149","10141","","56","0","","","","","","","","","","","",""
"2018090810","2","3","","1000","","","","","","225","122","10153","10145","","52","0","","","","","","","","","","","",""
"2018090811","36","6","","1000","","","","","","237","116","10151","10143","","47","1","1","40","6","","","","","","","","",""
"2018090812","34","6","","1000","","","","","","253","87","10145","10137","","35","1","1","120","3","","","","","","","","",""
"2018090813","33","7","","1000","","","","","","255","85","10142","10134","","34","1","1","120","3","","","","","","","","",""
"2018090814","33","9","","1000","","","","","","256","91","10137","10129","","35","0","","","","","","","","","","","",""
"2018090815","33","9","","1000","","","","","","262","91","10134","10126","","34","0","","","","","","","","","","","",""
"2018090816","28","9","","1000","","","","","","254","119","10132","10124","","43","0","","","","","","","","","","","",""
"2018090817","28","10","","1000","","","","","","255","120","10135","10127","","43","1","1","40","6","","","","","","","","",""
"2018090818","28","9","","1000","","","","","","246","128","10137","10129","","48","1","1","40","6","","","","","","","","",""
"2018090819","30","7","","1000","","","","","","238","134","10138","10130","","52","1","1","40","6","","","","","","","","",""
"2018090820","35","4","","1000","","","","","","219","117","10143","10135","","53","1","1","40","6","","","","","","","","",""
"2018090821","34","5","","1000","","","","","","210","111","10150","10142","","53","0","","","","","","","","","","","",""
"2018090822","34","8","","1000","","","","","","200","103","10151","10143","","54","0","","","","","","","","","","","",""
"2018090823","34","8","","1000","","","","","","188","93","10154","10146","","54","0","","","","","","","","","","","",""
"2018090824","36","5","","1000","","","","","","185","99","10155","10147","","57","0","","","","","","","","","","","",""
"2018090901","34","5","","1000","","","","","","174","103","10156","10148","","63","0","","","","","","","","","","","",""
"2018090902","6","2","","1000","","","","","","185","101","10156","10148","","58","0","","","","","","","","","","","",""
"2018090903","3","3","","1000","","","","","","182","101","10157","10149","","59","0","","","","","","","","","","","",""
"2018090904","8","4","","1000","","","","","","176","95","10156","10148","","59","0","","","","","","","","","","","",""
"2018090905","2","2","","1000","","","","","","173","101","10158","10150","","63","0","","","","","","","","","","","",""
"2018090906","6","3","","1000","","","","","","174","103","10161","10153","","63","0","","","","","","","","","","","",""
"2018090907","6","6","","1000","","","","","","177","119","10166","10158","","69","0","","","","","","","","","","","",""
"2018090908","6","7","","1000","","","","","","190","102","10169","10161","","57","0","","","","","","","","","","","",""
"2018090909","4","8","","1000","","","","","","204","111","10170","10162","","55","0","","","","","","","","","","","",""
"2018090910","4","4","","1000","","","","","","218","103","10174","10166","","48","0","","","","","","","","","","","",""
"2018090911","2","4","","1000","","","","","","234","95","10171","10163","","41","0","","","","","","","","","","","",""
"2018090912","4","3","","1000","","","","","","242","59","10168","10160","","31","0","","","","","","","","","","","",""
"2018090913","35","6","","1000","","","","","","252","84","10166","10158","","35","0","","","","","","","","","","","",""
"2018090914","29","9","","1000","","","","","","255","108","10163","10155","","40","0","","","","","","","","","","","",""
"2018090915","29","9","","1000","","","","","","251","109","10162","10154","","41","0","","","","","","","","","","","",""
"2018090916","29","8","","1000","","","","","","251","117","10160","10152","","43","0","","","","","","","","","","","",""
"2018090917","30","9","","1000","","","","","","246","111","10162","10154","","43","0","","","","","","","","","","","",""
"2018090918","31","8","","1000","","","","","","239","108","10164","10156","","44","0","","","","","","","","","","","",""
"2018090919","30","6","","1000","","","","","","233","129","10166","10158","","52","0","","","","","","","","","","","",""
"2018090920","32","6","","1000","","","","","","226","132","10172","10164","","55","0","","","","","","","","","","","",""
"2018090921","1","8","","1000","","","","","","227","123","10179","10171","","52","0","","","","","","","","","","","",""
"2018090922","3","6","","1000","","","","","","209","129","10180","10172","","60","0","","","","","","","","","","","",""
"2018090923","5","11","","1000","","","","","","198","134","10183","10175","","66","0","","","","","","","","","","","",""
"2018090924","6","11","","1000","","","","","","191","135","10188","10180","","70","0","","","","","","","","","","","",""
"2018091001","5","11","","1000","","","","","","189","130","10191","10183","","69","0","","","","","","","","","","","",""
"2018091002","6","9","","1000","","","","","","184","133","10191","10183","","72","0","","","","","","","","","","","",""
"2018091003","7","7","","1000","","","","","","183","131","10195","10187","","72","1","1","80","3","","","","","","","","",""
"2018091004","7","6","","1000","","","","","","180","133","10196","10188","","74","1","1","80","3","","","","","","","","",""
"2018091005","7","5","","1000","","","","","","183","133","10201","10193","","73","2","2","80","3","","","","","","","","",""
"2018091006","6","6","","1000","","","","","","181","132","10205","10197","","73","2","2","30","6","","","","","","","","",""
"2018091007","6","8","","1000","","","","","","188","130","10211","10203","","69","3","3","30","6","","","","","","","","",""
"2018091008","5","8","","1000","","","","","","200","130","10216","10208","","64","3","3","30","6","","","","","","","","",""
"2018091009","4","9","","1000","","","","","","210","132","10220","10212","","61","3","3","30","6","","","","","","","","",""
"2018091010","4","8","","1000","","","","","","231","126","10221","10213","","52","1","1","30","6","","","","","","","","",""
"2018091011","13","7","","1000","","","","","","252","108","10220","10212","","40","1","1","80","3","","","","","","","","",""
"2018091012","17","6","","1000","","","","","","254","114","10214","10206","","42","1","1","30","6","","","","","","","","",""
"2018091013","2","4","","1000","","","","","","261","107","10209","10201","","38","2","2","40","6","","","","","","","","",""
"2018091014","33","6","","1000","","","","","","257","103","10203","10195","","38","2","2","40","6","","","","","","","","",""
"2018091015","29","10","","1000","","","","","","250","124","10200","10192","","45","3","1","40","6","3","70","3","","","","","",""
"2018091016","28","10","","1000","","","","","","251","132","10197","10189","","48","1","1","40","6","","","","","","","","",""
"2018091017","30","10","","1000","","","","","","256","142","10196","10188","","49","1","1","45","6","","","","","","","","",""
"2018091018","32","8","","1000","","","","","","254","133","10196","10188","","47","2","2","45","6","","","","","","","","",""
"2018091019","32","6","","1000","","","","","","239","150","10197","10189","","57","3","2","45","6","3","90","3","","","","","",""
"2018091020","1","4","","1000","","","","","","238","152","10202","10194","","59","3","1","45","6","3","90","3","","","","","",""
"2018091021","11","7","","1000","","","","","","244","123","10209","10201","","47","4","2","45","6","4","90","3","","","","","",""
"2018091022","12","7","","1000","","","","","","238","118","10212","10204","","47","4","2","45","6","4","90","3","","","","","",""
"2018091023","12","7","","1000","","","","","","228","108","10216","10208","","47","4","2","40","6","4","90","3","","","","","",""
"2018091024","12","8","","1000","","","","","","217","111","10216","10208","","51","4","2","40","6","4","90","3","","","","","",""
"2018091101","11","4","","1000","","","","","","210","104","10217","10209","","51","2","2","40","6","","","","","","","","",""
"2018091102","11","5","","1000","","","","","","206","95","10217","10209","","49","2","2","40","6","","","","","","","","",""
"2018091103","9","4","","1000","","","","","","201","87","10216","10208","","48","2","2","40","6","","","","","","","","",""
"2018091104","6","5","","1000","","","","","","177","127","10216","10208","","73","4","4","40","6","","","","","","","","",""
"2018091105","6","6","","1000","","","","","","174","127","10217","10209","","74","6","3","30","6","6","120","3","","","","","",""
"2018091106","7","6","","1000","","","","","","177","113","10219","10211","","66","6","3","30","6","6","120","3","","","","","",""
"2018091107","6","4","","1000","","","","","","191","83","10225","10217","","50","6","3","30","6","6","120","3","","","","","",""
"2018091108","10","5","","1000","","","","","","205","77","10226","10218","","44","3","1","30","6","3","200","0","","","","","",""
"2018091109","13","9","","1000","","","","","","206","81","10230","10222","","45","6","1","30","6","6","200","0","","","","","",""
"2018091110","11","8","","1000","","","","","","219","68","10232","10224","","38","5","1","40","6","3","120","3","5","180","0","","",""
"2018091111","12","8","","1000","","","","","","236","85","10226","10218","","38","5","1","40","6","3","90","3","5","180","0","","",""
"2018091112","14","10","","1000","","","","","","237","74","10219","10211","","35","5","1","40","6","3","100","3","5","180","0","","",""
"2018091113","13","9","","1000","","","","","","242","77","10207","10199","","35","6","1","40","6","5","110","3","6","180","0","","",""
"2018091114","13","4","","1000","","","","","","248","93","10201","10193","","38","6","1","40","6","5","110","3","6","180","0","","",""
"2018091115","5","6","","1000","","","","","","250","80","10193","10185","","34","7","1","40","6","5","110","3","7","180","0","","",""
"2018091116","16","6","","1000","","","","","","250","92","10193","10185","","37","7","1","40","6","5","110","3","7","180","0","","",""
"2018091117","16","4","","1000","","","","","","247","94","10196","10188","","38","7","1","40","6","4","110","3","7","170","0","","",""
"2018091118","10","3","","1000","","","","","","244","90","10194","10186","","38","7","1","40","6","4","110","3","7","170","0","","",""
"2018091119","14","4","","1000","","","","","","232","109","10190","10182","","46","7","1","40","6","4","110","3","7","170","0","","",""
"2018091120","10","2","","1000","","","","","","230","112","10194","10186","","47","7","1","40","6","5","120","3","7","170","0","","",""
"2018091121","13","5","","1000","","","","","","232","123","10195","10187","","51","7","2","120","3","7","200","0","","","","","",""
"2018091122","15","11","","1000","","","","","","226","115","10198","10190","","50","7","2","40","6","7","200","0","","","","","",""
"2018091123","14","12","","1000","","","","","","222","105","10199","10191","","47","7","3","40","6","7","200","0","","","","","",""
"2018091124","14","12","","1000","","","","","","216","104","10199","10191","","49","7","4","40","6","7","200","0","","","","","",""
"2018091201","14","10","","1000","","","","","","212","101","10203","10195","","49","7","4","40","6","7","200","0","","","","","",""
