"TM","WD","WSPD","WS_GST","VIS","RVR1","RVR2","RVR3","RVR4","WC","TMP","TD","PS","PA","RN","HM","CA_TOT","CLA_1LYR","BASE_1LYR","CLF_1LYR","CLA_2LYR","BASE_2LYR","CLF_2LYR","CLA_3LYR","BASE_3LYR","CLF_3LYR","CLA_4LYR","BASE_4LYR","CLF_4LYR"
"2020093024","5","7","","1000","","","","","","171","142","10116","10108","","83","1","1","15","7","","","","","","","","",""
"2020100101","5","8","","1000","","","","","","167","143","10118","10110","","86","1","1","30","6","","","","","","","","",""
"2020100102","6","8","","1000","","","","","","167","142","10121","10113","","85","3","3","30","6","","","","","","","","",""
"2020100103","6","6","","1000","","","","","","172","146","10122","10114","","85","4","2","12","7","4","30","6","","","","","",""
"2020100104","8","5","","1000","","","","","","176","150","10121","10113","","85","4","2","11","7","4","30","6","","","","","",""
"2020100105","10","4","","1000","","","","","","186","149","10123","10115","","79","7","4","15","7","5","30","6","7","70","4","","",""
"2020100106","12","7","","1000","","","","","","183","149","10126","10118","","81","6","2","12","7","6","25","6","","","","","",""
"2020100107","13","7","","1000","","","","","","187","153","10133","10125","","81","7","2","16","7","7","25","6","","","","","",""
"2020100108","14","8","","700","","","","","10","192","162","10137","10129","","83","7","2","16","7","7","25","6","","","","","",""
"2020100109","14","11","","600","","","","","10","198","164","10142","10134","","81","7","2","16","7","5","30","6","7","200","2","","",""
"2020100110","15","13","","700","","","","","10","202","161","10143","10135","","78","7","2","13","7","5","25","6","7","200","0","","",""
"2020100111","15","12","","600","","","","","10","210","161","10144","10136","","74","7","3","16","7","7","25","6","","","","","",""
"2020100112","21","9","","1000","","","","","","207","152","10136","10128","","71","6","6","30","6","","","","","","","","",""
"2020100113","17","11","","1000","","","","","","222","154","10128","10120","","65","3","3","25","6","","","","","","","","",""
"2020100114","22","11","","1000","","","","","","219","144","10125","10117","","62","5","4","30","6","5","200","0","","","","","",""
"2020100115","24","10","","1000","","","","","","223","135","10128","10120","","58","5","3","30","6","5","200","0","","","","","",""
"2020100116","25","10","","1000","","","","","","216","134","10128","10120","","60","3","1","30","6","3","190","0","","","","","",""
"2020100117","22","10","","1000","","","","","","205","123","10128","10120","","59","6","6","200","0","","","","","","","","",""
"2020100118","23","8","","1000","","","","","","196","116","10131","10123","","60","6","2","120","3","6","200","0","","","","","",""
"2020100119","23","5","","1000","","","","","","195","123","10134","10126","","63","7","7","200","0","","","","","","","","",""
"2020100120","21","4","","1000","","","","","","191","130","10133","10125","","68","6","6","200","0","","","","","","","","",""
"2020100121","22","4","","1000","","","","","","193","132","10138","10130","","68","6","1","30","6","6","200","0","","","","","",""
"2020100122","19","7","","1000","","","","","","194","137","10140","10132","","70","6","2","30","6","6","180","0","","","","","",""
"2020100123","19","6","","1000","","","","","","188","132","10139","10131","","70","7","2","30","6","7","180","0","","","","","",""
"2020100124","21","6","","1000","","","","","","187","132","10143","10135","","70","7","2","30","6","7","180","0","","","","","",""
"2020100201","18","9","","1000","","","","","","184","136","10143","10135","","74","7","3","30","6","7","180","0","","","","","",""
"2020100202","22","6","","1000","","","","","","186","140","10144","10136","","75","5","3","30","6","5","130","3","","","","","",""
"2020100203","19","8","","1000","","","","","","192","142","10140","10132","","73","7","2","30","6","7","120","3","","","","","",""
"2020100204","19","10","","1000","","","","","","193","148","10136","10128","","75","7","4","30","6","7","120","3","","","","","",""
"2020100205","19","12","","1000","","","","","","192","151","10135","10127","","77","5","3","30","6","5","120","3","","","","","",""
"2020100206","18","11","","1000","","","","","","189","151","10138","10130","","79","5","3","25","6","5","130","3","","","","","",""
"2020100207","18","10","","1000","","","","","","190","155","10141","10133","","80","3","3","30","6","","","","","","","","",""
"2020100208","18","12","","1000","","","","","","199","153","10143","10135","","75","5","2","20","8","5","30","6","","","","","",""
"2020100209","20","12","","1000","","","","","","207","155","10146","10138","","72","5","1","20","8","5","30","6","","","","","",""
"2020100210","21","14","","1000","","","","","","219","154","10146","10138","","66","5","5","25","6","","","","","","","","",""
"2020100211","20","15","","1000","","","","","","225","152","10139","10131","","63","6","5","30","6","6","80","3","","","","","",""
"2020100212","22","15","","1000","","","","","","221","154","10142","10134","","66","7","5","30","6","7","80","4","","","","","",""
"2020100213","21","13","","1000","","","","","60","213","159","10139","10131","0","72","8","5","30","6","8","80","4","","","","","",""
"2020100214","22","10","","400","","","","","61","203","169","10138","10130","0","81","8","2","15","7","5","30","6","8","80","4","","",""
"2020100215","24","11","","1000","","","","","21","203","169","10142","10134","0","81","8","2","15","7","5","25","6","8","80","4","","",""
"2020100216","22","11","","1000","","","","","","211","174","10142","10134","","80","8","2","15","7","5","25","6","8","80","4","","",""
"2020100217","22","11","","1000","","","","","","210","173","10143","10135","","79","8","3","18","7","5","25","6","8","110","4","","",""
"2020100218","22","13","","1000","","","","","21","204","178","10145","10137","0","85","8","2","13","7","5","25","6","8","120","4","","",""
"2020100219","21","9","","1000","","","","","","205","179","10145","10137","","85","8","3","13","7","5","20","6","8","90","4","","",""
"2020100220","23","10","","1000","","","","","","207","181","10148","10140","","85","8","2","13","7","3","20","6","8","200","2","","",""
"2020100221","28","6","","1000","","","","","","203","180","10151","10143","","86","8","3","10","7","5","25","6","8","200","2","","",""
"2020100222","25","4","","1000","","","","","","202","180","10154","10146","","87","8","2","11","7","3","25","6","8","200","2","","",""
"2020100223","30","4","","1000","","","","","","202","180","10154","10146","","87","8","2","10","7","3","30","6","8","200","2","","",""
"2020100224","31","3","","1000","","","","","","199","172","10155","10147","","84","8","1","10","7","3","30","6","8","200","2","","",""
"2020100301","32","4","","1000","","","","","","200","168","10153","10145","","82","8","2","30","6","4","80","3","8","180","2","","",""
"2020100302","33","8","","1000","","","","","","194","172","10154","10146","","87","7","2","10","7","3","30","6","7","70","3","","",""
"2020100303","34","9","","1000","","","","","","191","164","10153","10145","","85","7","1","10","7","7","70","3","","","","","",""
"2020100304","34","9","","900","","","","","60","190","162","10154","10146","0","84","8","3","45","6","8","70","4","","","","","",""
"2020100305","1","4","","1000","","","","","21","189","158","10158","10150","0","82","7","7","60","6","","","","","","","","",""
"2020100306","8","2","","1000","","","","","","186","154","10158","10150","","82","7","1","15","7","6","60","6","7","100","3","","",""
"2020100307","4","2","","1000","","","","","","185","139","10160","10152","","74","6","6","70","3","","","","","","","","",""
"2020100308","6","2","","1000","","","","","","189","149","10162","10154","","78","7","7","80","3","","","","","","","","",""
"2020100309","2","3","","1000","","","","","","193","153","10167","10159","","78","7","7","80","3","","","","","","","","",""
"2020100310","3","5","","1000","","","","","","198","135","10169","10161","","67","8","1","30","6","8","80","4","","","","","",""
"2020100311","5","6","","1000","","","","","","207","129","10161","10153","","61","6","1","30","6","6","80","3","","","","","",""
"2020100312","1","1","","1000","","","","","","226","96","10155","10147","","44","6","1","40","6","6","80","3","","","","","",""
"2020100313","20","5","","1000","","","","","","221","118","10147","10139","","52","7","1","40","6","7","80","3","","","","","",""
"2020100314","28","8","","1000","","","","","","224","108","10145","10137","","48","8","2","40","6","3","80","3","8","190","2","","",""
"2020100315","28","7","","1000","","","","","","219","100","10142","10134","","47","8","3","45","6","6","150","3","8","180","2","","",""
"2020100316","31","7","","1000","","","","","","214","115","10145","10137","","53","7","4","45","6","6","150","3","7","180","0","","",""
"2020100317","29","8","","1000","","","","","","208","131","10148","10140","","61","8","3","45","6","6","140","3","8","180","2","","",""
"2020100318","28","7","","1000","","","","","","202","125","10143","10135","","61","7","2","45","6","4","140","3","7","170","0","","",""
"2020100319","30","5","","1000","","","","","","200","128","10137","10129","","63","7","2","45","6","6","130","3","7","170","0","","",""
"2020100320","27","5","","1000","","","","","","199","133","10142","10134","","66","7","1","45","6","5","140","3","7","180","0","","",""
"2020100321","27","6","","1000","","","","","","198","143","10144","10136","","71","7","1","45","6","5","120","3","7","180","0","","",""
"2020100322","28","7","","1000","","","","","","197","138","10146","10138","","69","7","1","45","6","5","140","3","7","180","0","","",""
"2020100323","29","7","","1000","","","","","","195","124","10145","10137","","64","7","1","45","6","7","130","4","","","","","",""
"2020100324","30","8","","1000","","","","","21","196","124","10146","10138","0","63","8","1","12","7","5","40","6","8","120","4","","",""
"2020100401","29","9","","1000","","","","","60","193","129","10145","10137","0","66","8","1","12","7","5","40","6","8","120","4","","",""
