"TM","WD","WSPD","WS_GST","VIS","RVR1","RVR2","RVR3","RVR4","WC","TMP","TD","PS","PA","RN","HM","CA_TOT","CLA_1LYR","BASE_1LYR","CLF_1LYR","CLA_2LYR","BASE_2LYR","CLF_2LYR","CLA_3LYR","BASE_3LYR","CLF_3LYR","CLA_4LYR","BASE_4LYR","CLF_4LYR"
"2019123124","9","3","","1000","","","","","70","-41","-103","10338","10329","0","61","8","8","30","6","","","","","","","","",""
"2020010101","13","6","","1000","","","","","70","-40","-82","10330","10321","0","72","8","8","30","6","","","","","","","","",""
"2020010102","14","9","","1000","","","","","70","-41","-81","10327","10318","0","73","8","8","40","6","","","","","","","","",""
"2020010103","14","8","","1000","","","","","70","-46","-82","10330","10321","0","75","8","2","15","7","8","25","6","","","","","",""
"2020010104","15","10","","1000","","","","","70","-38","-68","10327","10318","0","79","8","8","40","6","","","","","","","","",""
"2020010105","14","8","","1000","","","","","70","-31","-61","10321","10312","0","79","8","2","10","7","8","40","6","","","","","",""
"2020010106","14","7","","1000","","","","","70","-27","-56","10322","10313","0","80","8","2","10","7","8","30","6","","","","","",""
"2020010107","10","6","","1000","","","","","70","-30","-68","10326","10317","0","75","8","2","10","7","8","30","6","","","","","",""
"2020010108","10","4","","1000","","","","","22","-29","-73","10328","10319","0","71","8","2","10","7","8","40","6","","","","","",""
"2020010109","10","5","","1000","","","","","","-28","-76","10331","10322","","69","8","8","40","6","","","","","","","","",""
"2020010110","7","4","","1000","","","","","","-26","-75","10338","10329","","68","8","8","40","6","","","","","","","","",""
"2020010111","7","4","","1000","","","","","","-16","-65","10333","10324","","69","6","6","40","6","","","","","","","","",""
"2020010112","14","3","","1000","","","","","","-9","-59","10326","10317","","69","7","7","40","6","","","","","","","","",""
"2020010113","17","3","","1000","","","","","","8","-51","10320","10311","","64","5","5","40","6","","","","","","","","",""
"2020010114","15","5","","1000","","","","","","4","-47","10314","10305","","68","7","7","40","6","","","","","","","","",""
"2020010115","16","3","","1000","","","","","","13","-45","10317","10308","","65","7","7","40","6","","","","","","","","",""
"2020010116","19","2","","1000","","","","","","11","-39","10321","10312","","69","7","7","40","6","","","","","","","","",""
"2020010117","24","3","","1000","","","","","","13","-42","10322","10313","","66","7","7","40","6","","","","","","","","",""
"2020010118","25","2","","1000","","","","","","12","-42","10321","10312","","67","7","7","40","6","","","","","","","","",""
