"TM","WD","WSPD","WS_GST","VIS","RVR1","RVR2","RVR3","RVR4","WC","TMP","TD","PS","PA","RN","HM","CA_TOT","CLA_1LYR","BASE_1LYR","CLF_1LYR","CLA_2LYR","BASE_2LYR","CLF_2LYR","CLA_3LYR","BASE_3LYR","CLF_3LYR","CLA_4LYR","BASE_4LYR","CLF_4LYR"
"2018053124","26","1","","1000","","","","","","183","113","10141","10133","","64","0","","","","","","","","","","","",""
"2018060101","26","1","","1000","","","","","","168","117","10140","10132","","72","0","","","","","","","","","","","",""
"2018060102","23","1","","1000","","","","","","163","117","10143","10135","","74","0","","","","","","","","","","","",""
"2018060103","14","2","","1000","","","","","","159","119","10143","10135","","77","0","","","","","","","","","","","",""
"2018060104","14","3","","600","","","","","10","143","107","10144","10136","","79","0","","","","","","","","","","","",""
"2018060105","36","1","","800","","","","","10","153","119","10149","10141","","80","0","","","","","","","","","","","",""
"2018060106","1","1","","1000","","","","","","155","120","10153","10145","","80","0","","","","","","","","","","","",""
"2018060107","36","1","","1000","","","","","","190","131","10157","10149","","69","0","","","","","","","","","","","",""
"2018060108","2","1","","1000","","","","","","217","129","10159","10151","","57","0","","","","","","","","","","","",""
"2018060109","13","3","","1000","","","","","","228","130","10160","10152","","54","0","","","","","","","","","","","",""
"2018060110","3","2","","1000","","","","","","254","123","10160","10152","","44","0","","","","","","","","","","","",""
"2018060111","32","6","","1000","","","","","","262","136","10161","10153","","46","0","","","","","","","","","","","",""
"2018060112","29","8","","1000","","","","","","253","123","10162","10154","","45","0","","","","","","","","","","","",""
"2018060113","28","7","","1000","","","","","","265","89","10160","10152","","33","0","","","","","","","","","","","",""
"2018060114","30","9","","1000","","","","","","263","91","10156","10148","","34","0","","","","","","","","","","","",""
"2018060115","29","7","","1000","","","","","","260","78","10153","10145","","32","0","","","","","","","","","","","",""
"2018060116","30","10","","1000","","","","","","253","56","10149","10141","","28","0","","","","","","","","","","","",""
"2018060117","30","10","","1000","","","","","","234","57","10149","10141","","32","0","","","","","","","","","","","",""
"2018060118","29","9","","1000","","","","","","221","95","10147","10139","","45","0","","","","","","","","","","","",""
"2018060119","28","9","","1000","","","","","","210","91","10149","10141","","47","0","","","","","","","","","","","",""
"2018060120","31","4","","1000","","","","","","204","80","10149","10141","","45","0","","","","","","","","","","","",""
"2018060121","28","6","","1000","","","","","","193","82","10154","10146","","49","0","","","","","","","","","","","",""
"2018060122","28","6","","1000","","","","","","190","84","10159","10151","","50","0","","","","","","","","","","","",""
"2018060123","27","4","","1000","","","","","","188","93","10161","10153","","54","0","","","","","","","","","","","",""
"2018060124","27","4","","1000","","","","","","187","95","10160","10152","","55","0","","","","","","","","","","","",""
"2018060201","24","4","","1000","","","","","","166","108","10161","10153","","69","0","","","","","","","","","","","",""
"2018060202","28","1","","1000","","","","","","155","105","10160","10152","","72","0","","","","","","","","","","","",""
"2018060203","25","4","","1000","","","","","","157","101","10159","10151","","69","0","","","","","","","","","","","",""
"2018060204","23","4","","1000","","","","","","155","105","10160","10152","","72","0","","","","","","","","","","","",""
"2018060205","23","3","","1000","","","","","","149","103","10164","10156","","74","0","","","","","","","","","","","",""
"2018060206","13","1","","1000","","","","","","166","99","10166","10158","","65","0","","","","","","","","","","","",""
"2018060207","6","2","","1000","","","","","","198","101","10168","10160","","54","0","","","","","","","","","","","",""
"2018060208","27","1","","1000","","","","","","210","90","10169","10161","","46","0","","","","","","","","","","","",""
"2018060209","14","3","","1000","","","","","","213","102","10169","10161","","49","0","","","","","","","","","","","",""
"2018060210","31","5","","1000","","","","","","243","65","10166","10158","","32","0","","","","","","","","","","","",""
"2018060211","30","5","","1000","","","","","","246","45","10167","10159","","27","0","","","","","","","","","","","",""
"2018060212","29","8","","1000","","","","","","248","51","10168","10160","","28","0","","","","","","","","","","","",""
"2018060213","29","7","","1000","","","","","","247","54","10162","10154","","29","1","1","200","0","","","","","","","","",""
"2018060214","29","8","","1000","","","","","","252","50","10157","10149","","27","2","2","200","0","","","","","","","","",""
"2018060215","28","11","","1000","","","","","","248","68","10155","10147","","32","2","2","200","0","","","","","","","","",""
"2018060216","28","12","","1000","","","","","","244","46","10152","10144","","28","3","3","200","0","","","","","","","","",""
"2018060217","27","13","","1000","","","","","","238","62","10148","10140","","32","3","3","200","0","","","","","","","","",""
"2018060218","27","13","","1000","","","","","","226","69","10146","10138","","36","4","4","200","0","","","","","","","","",""
"2018060219","29","10","","1000","","","","","","218","79","10146","10138","","41","4","4","200","0","","","","","","","","",""
"2018060220","28","10","","1000","","","","","","196","86","10148","10140","","49","4","4","200","0","","","","","","","","",""
"2018060221","28","7","","1000","","","","","","190","87","10151","10143","","51","4","4","200","0","","","","","","","","",""
"2018060222","32","4","","1000","","","","","","173","105","10152","10144","","64","3","3","200","0","","","","","","","","",""
"2018060223","26","2","","1000","","","","","","181","94","10155","10147","","57","3","3","200","0","","","","","","","","",""
"2018060224","23","3","","1000","","","","","","172","111","10151","10143","","68","4","4","200","0","","","","","","","","",""
"2018060301","4","1","","1000","","","","","","165","112","10148","10140","","71","2","2","200","0","","","","","","","","",""
"2018060302","25","3","","1000","","","","","","168","114","10146","10138","","70","2","2","200","0","","","","","","","","",""
"2018060303","1","1","","1000","","","","","","159","109","10142","10134","","72","2","2","200","0","","","","","","","","",""
"2018060304","35","1","","1000","","","","","","158","114","10141","10133","","75","4","4","200","0","","","","","","","","",""
"2018060305","31","2","","1000","","","","","","159","119","10144","10136","","77","5","5","200","0","","","","","","","","",""
"2018060306","5","3","","1000","","","","","","162","125","10145","10137","","79","6","6","200","0","","","","","","","","",""
"2018060307","1","1","","1000","","","","","","183","128","10149","10141","","70","7","7","200","0","","","","","","","","",""
"2018060308","3","3","","1000","","","","","","208","116","10150","10142","","56","6","6","200","0","","","","","","","","",""
"2018060309","14","4","","1000","","","","","","218","105","10148","10140","","49","5","5","200","0","","","","","","","","",""
"2018060310","17","3","","1000","","","","","","230","99","10146","10138","","43","5","5","200","0","","","","","","","","",""
"2018060311","32","5","","1000","","","","","","256","91","10144","10136","","35","5","5","200","0","","","","","","","","",""
"2018060312","30","4","","1000","","","","","","264","109","10141","10133","","38","5","5","200","0","","","","","","","","",""
"2018060313","30","7","","1000","","","","","","268","90","10138","10130","","33","4","2","100","3","4","200","0","","","","","",""
"2018060314","29","6","","1000","","","","","","279","45","10133","10125","","23","2","2","200","0","","","","","","","","",""
"2018060315","30","8","","1000","","","","","","277","38","10132","10124","","22","0","","","","","","","","","","","",""
"2018060316","29","8","","1000","","","","","","269","52","10130","10122","","25","0","","","","","","","","","","","",""
"2018060317","30","7","","1000","","","","","","267","22","10126","10118","","21","0","","","","","","","","","","","",""
"2018060318","30","5","","1000","","","","","","265","33","10119","10111","","22","0","","","","","","","","","","","",""
"2018060319","34","4","","1000","","","","","","252","22","10120","10112","","22","3","3","180","0","","","","","","","","",""
"2018060320","31","7","","1000","","","","","","203","75","10126","10118","","44","3","3","180","0","","","","","","","","",""
"2018060321","34","3","","1000","","","","","","183","107","10126","10118","","61","2","2","180","0","","","","","","","","",""
"2018060322","30","2","","1000","","","","","","192","92","10132","10124","","52","2","2","180","0","","","","","","","","",""
"2018060323","32","2","","1000","","","","","","191","94","10131","10123","","53","4","4","180","0","","","","","","","","",""
"2018060324","31","1","","1000","","","","","","195","85","10133","10125","","49","5","5","180","0","","","","","","","","",""
"2018060401","15","1","","1000","","","","","","193","87","10135","10127","","50","6","6","180","0","","","","","","","","",""
"2018060402","2","1","","1000","","","","","","183","97","10132","10124","","57","6","6","180","0","","","","","","","","",""
"2018060403","36","1","","1000","","","","","","174","93","10132","10124","","59","6","6","180","0","","","","","","","","",""
"2018060404","35","1","","1000","","","","","","170","102","10131","10123","","64","6","6","180","0","","","","","","","","",""
"2018060405","12","4","","1000","","","","","","162","95","10130","10122","","65","6","6","180","0","","","","","","","","",""
"2018060406","19","8","","1000","","","","","","174","118","10134","10126","","70","7","7","180","0","","","","","","","","",""
"2018060407","15","7","","1000","","","","","","181","120","10136","10128","","68","6","6","180","0","","","","","","","","",""
"2018060408","27","3","","900","","","","","5","200","123","10141","10133","","61","6","6","180","0","","","","","","","","",""
"2018060409","24","3","","800","","","","","5","210","129","10143","10135","","60","6","6","180","0","","","","","","","","",""
"2018060410","22","6","","800","","","","","5","202","129","10145","10137","","63","6","6","180","0","","","","","","","","",""
"2018060411","24","6","","1000","","","","","","212","137","10143","10135","","62","6","6","180","0","","","","","","","","",""
"2018060412","33","5","","1000","","","","","","217","137","10142","10134","","61","6","6","180","0","","","","","","","","",""
"2018060413","31","7","","1000","","","","","","221","141","10141","10133","","60","7","7","180","0","","","","","","","","",""
"2018060414","30","5","","1000","","","","","","230","132","10136","10128","","54","7","7","180","0","","","","","","","","",""
"2018060415","29","6","","1000","","","","","","229","137","10133","10125","","56","7","7","180","0","","","","","","","","",""
"2018060416","25","6","","1000","","","","","","224","134","10127","10119","","57","7","7","180","0","","","","","","","","",""
"2018060417","29","6","","1000","","","","","","219","128","10124","10116","","56","7","7","180","0","","","","","","","","",""
"2018060418","23","6","","1000","","","","","","211","126","10118","10110","","58","7","7","180","0","","","","","","","","",""
"2018060419","15","6","","1000","","","","","","204","132","10118","10110","","64","7","7","180","0","","","","","","","","",""
"2018060420","28","4","","1000","","","","","","204","122","10121","10113","","59","7","7","180","0","","","","","","","","",""
"2018060421","34","3","","1000","","","","","","192","130","10124","10116","","68","7","3","120","3","7","180","0","","","","","",""
"2018060422","33","4","","1000","","","","","","200","123","10135","10127","","61","7","4","120","3","7","180","0","","","","","",""
"2018060423","35","3","","1000","","","","","","193","127","10135","10127","","66","7","3","120","3","7","180","0","","","","","",""
"2018060424","35","3","","1000","","","","","","185","134","10135","10127","","72","7","3","120","3","7","180","0","","","","","",""
"2018060501","17","1","","1000","","","","","","181","130","10131","10123","","72","7","3","120","3","7","180","0","","","","","",""
"2018060502","11","2","","1000","","","","","","175","124","10129","10121","","72","7","3","120","3","7","180","0","","","","","",""
"2018060503","4","2","","1000","","","","","","180","125","10124","10116","","70","2","2","180","0","","","","","","","","",""
"2018060504","10","1","","1000","","","","","","171","117","10124","10116","","71","2","2","180","0","","","","","","","","",""
"2018060505","3","2","","1000","","","","","","164","115","10125","10117","","73","2","2","180","0","","","","","","","","",""
"2018060506","6","2","","1000","","","","","","184","112","10127","10119","","63","2","2","180","0","","","","","","","","",""
"2018060507","5","3","","800","","","","","5","198","127","10130","10122","","64","2","2","180","0","","","","","","","","",""
"2018060508","13","4","","1000","","","","","","222","125","10132","10124","","54","2","2","180","0","","","","","","","","",""
"2018060509","14","4","","1000","","","","","","236","108","10131","10123","","45","2","2","180","0","","","","","","","","",""
"2018060510","18","7","","1000","","","","","","245","107","10131","10123","","42","0","","","","","","","","","","","",""
"2018060511","17","4","","1000","","","","","","257","93","10129","10121","","35","0","","","","","","","","","","","",""
"2018060512","31","7","","1000","","","","","","265","66","10127","10119","","28","0","","","","","","","","","","","",""
"2018060513","30","9","","1000","","","","","","265","100","10120","10112","","36","0","","","","","","","","","","","",""
"2018060514","31","9","","1000","","","","","","265","58","10118","10110","","27","0","","","","","","","","","","","",""
"2018060515","31","10","","1000","","","","","","261","81","10113","10105","","32","0","","","","","","","","","","","",""
"2018060516","29","9","","1000","","","","","","251","89","10111","10103","","36","0","","","","","","","","","","","",""
"2018060517","30","9","","1000","","","","","","240","84","10110","10102","","37","0","","","","","","","","","","","",""
"2018060518","30","7","","1000","","","","","","227","90","10108","10100","","42","0","","","","","","","","","","","",""
"2018060519","30","6","","1000","","","","","","221","82","10111","10103","","41","0","","","","","","","","","","","",""
"2018060520","30","5","","1000","","","","","","210","80","10117","10109","","43","0","","","","","","","","","","","",""
"2018060521","32","4","","1000","","","","","","195","82","10123","10115","","48","0","","","","","","","","","","","",""
"2018060522","33","3","","1000","","","","","","193","91","10127","10119","","52","0","","","","","","","","","","","",""
"2018060523","26","3","","1000","","","","","","201","78","10123","10115","","45","0","","","","","","","","","","","",""
"2018060524","35","2","","1000","","","","","","199","95","10121","10113","","51","0","","","","","","","","","","","",""
"2018060601","35","2","","1000","","","","","","184","106","10122","10114","","61","0","","","","","","","","","","","",""
"2018060602","36","1","","1000","","","","","","187","103","10123","10115","","58","0","","","","","","","","","","","",""
"2018060603","0","0","","1000","","","","","","181","103","10123","10115","","60","0","","","","","","","","","","","",""
"2018060604","25","2","","1000","","","","","","184","111","10123","10115","","63","0","","","","","","","","","","","",""
"2018060605","30","2","","800","","","","","5","177","121","10126","10118","","70","3","3","10","7","","","","","","","","",""
"2018060606","26","4","","500","","","","","10","185","139","10130","10122","","75","4","4","10","7","","","","","","","","",""
"2018060607","26","6","","400","","","","","10","186","142","10135","10127","","76","7","4","6","7","7","180","0","","","","","",""
"2018060608","24","6","","450","","","","","10","186","144","10140","10132","","77","7","4","6","7","7","180","0","","","","","",""
"2018060609","24","6","","450","","","","","10","190","141","10140","10132","","73","7","7","7","7","","","","","","","","",""
"2018060610","23","7","","450","","","","","10","195","139","10139","10131","","70","7","4","7","7","7","30","6","","","","","",""
"2018060611","22","6","","450","","","","","10","197","138","10137","10129","","69","7","4","8","7","7","30","6","","","","","",""
"2018060612","23","6","","500","","","","","10","203","139","10134","10126","","67","7","4","10","7","7","30","6","","","","","",""
"2018060613","22","5","","1000","","","","","","213","136","10132","10124","","62","5","2","15","7","5","25","6","","","","","",""
"2018060614","29","8","","1000","","","","","","223","136","10129","10121","","58","3","1","15","7","3","40","6","","","","","",""
"2018060615","29","8","","1000","","","","","","222","137","10126","10118","","59","1","1","180","0","","","","","","","","",""
"2018060616","30","9","","1000","","","","","","223","137","10123","10115","","58","0","","","","","","","","","","","",""
"2018060617","31","8","","1000","","","","","","213","134","10118","10110","","61","0","","","","","","","","","","","",""
"2018060618","29","7","","1000","","","","","","208","135","10118","10110","","63","2","2","200","0","","","","","","","","",""
"2018060619","29","6","","1000","","","","","","198","136","10119","10111","","68","0","","","","","","","","","","","",""
"2018060620","30","5","","1000","","","","","","190","139","10121","10113","","72","0","","","","","","","","","","","",""
"2018060621","30","5","","1000","","","","","","184","138","10127","10119","","75","0","","","","","","","","","","","",""
"2018060622","31","6","","1000","","","","","","181","138","10134","10126","","76","0","","","","","","","","","","","",""
"2018060623","31","5","","700","","","","","10","175","136","10134","10126","","78","4","4","7","7","","","","","","","","",""
"2018060624","31","7","","700","","","","","10","175","136","10142","10134","","78","6","6","7","7","","","","","","","","",""
"2018060701","31","5","","700","","","","","10","174","136","10139","10131","","78","6","6","7","7","","","","","","","","",""
"2018060702","34","4","","700","","","","","10","174","137","10135","10127","","79","5","5","6","7","","","","","","","","",""
"2018060703","32","1","","700","","","","","10","172","135","10132","10124","","79","5","5","6","7","","","","","","","","",""
"2018060704","32","3","","700","","","","","10","172","134","10137","10129","","79","6","6","6","7","","","","","","","","",""
"2018060705","29","5","","700","","","","","10","170","134","10140","10132","","79","6","6","4","7","","","","","","","","",""
"2018060706","28","5","","700","","","","","10","167","133","10138","10130","","81","6","6","4","7","","","","","","","","",""
"2018060707","31","4","","800","","","","","10","170","135","10142","10134","","80","6","6","4","7","","","","","","","","",""
"2018060708","29","4","","1000","","","","","","175","133","10142","10134","","76","6","6","6","7","","","","","","","","",""
"2018060709","31","3","","1000","","","","","","179","132","10146","10138","","74","7","7","7","7","","","","","","","","",""
"2018060710","32","3","","1000","","","","","","185","133","10143","10135","","72","7","7","9","7","","","","","","","","",""
"2018060711","35","6","","1000","","","","","","202","135","10141","10133","","65","6","3","10","7","6","40","6","","","","","",""
"2018060712","33","6","","1000","","","","","","214","138","10138","10130","","62","5","2","10","7","5","20","6","","","","","",""
"2018060713","30","4","","1000","","","","","","218","135","10128","10120","","59","3","1","15","7","3","180","0","","","","","",""
"2018060714","30","8","","1000","","","","","","226","135","10119","10111","","57","3","1","30","6","3","180","0","","","","","",""
"2018060715","30","9","","1000","","","","","","208","135","10117","10109","","63","5","5","180","0","","","","","","","","",""
"2018060716","29","11","","1000","","","","","","205","133","10113","10105","","64","5","1","20","6","5","180","0","","","","","",""
"2018060717","29","12","","1000","","","","","","200","132","10111","10103","","65","4","1","20","6","4","180","0","","","","","",""
"2018060718","30","8","","1000","","","","","","196","132","10106","10098","","67","3","3","180","0","","","","","","","","",""
"2018060719","29","6","","1000","","","","","","190","132","10101","10093","","69","5","5","180","0","","","","","","","","",""
"2018060720","31","4","","1000","","","","","","186","133","10104","10096","","71","4","4","180","0","","","","","","","","",""
"2018060721","30","3","","1000","","","","","","184","134","10103","10095","","73","3","3","180","0","","","","","","","","",""
"2018060722","29","3","","1000","","","","","","182","134","10111","10103","","74","1","1","180","0","","","","","","","","",""
"2018060723","28","5","","1000","","","","","","175","136","10112","10104","","78","1","1","180","0","","","","","","","","",""
"2018060724","31","5","","1000","","","","","","177","139","10114","10106","","78","3","1","12","7","3","180","0","","","","","",""
"2018060801","29","6","","1000","","","","","","182","142","10110","10102","","78","6","2","10","7","6","180","0","","","","","",""
"2018060802","28","5","","1000","","","","","","181","141","10110","10102","","77","6","6","10","7","","","","","","","","",""
"2018060803","28","7","","1000","","","","","","184","136","10105","10097","","74","6","6","10","7","","","","","","","","",""
"2018060804","23","4","","1000","","","","","","180","136","10096","10088","","75","6","6","15","7","","","","","","","","",""
"2018060805","23","2","","1000","","","","","","183","131","10096","10088","","72","6","6","15","7","","","","","","","","",""
"2018060806","23","4","","1000","","","","","","186","130","10101","10093","","70","7","7","25","6","","","","","","","","",""
"2018060807","23","5","","1000","","","","","","190","130","10103","10095","","68","7","7","25","6","","","","","","","","",""
"2018060808","9","1","","1000","","","","","","203","123","10102","10094","","60","7","7","25","6","","","","","","","","",""
"2018060809","33","4","","1000","","","","","","202","124","10102","10094","","61","7","7","25","6","","","","","","","","",""
"2018060810","30","5","","1000","","","","","","206","123","10101","10093","","59","7","7","25","6","","","","","","","","",""
"2018060811","28","7","","1000","","","","","","206","127","10101","10093","","60","7","7","25","6","","","","","","","","",""
"2018060812","28","7","","1000","","","","","","218","131","10098","10090","","58","7","7","30","6","","","","","","","","",""
"2018060813","30","8","","1000","","","","","","229","128","10094","10086","","53","7","7","30","6","","","","","","","","",""
"2018060814","30","6","","1000","","","","","","230","122","10087","10079","","51","4","2","30","6","4","150","3","","","","","",""
"2018060815","30","9","","1000","","","","","","229","123","10085","10077","","51","4","4","30","6","","","","","","","","",""
"2018060816","29","8","","1000","","","","","","229","125","10081","10073","","52","3","1","30","6","3","180","0","","","","","",""
"2018060817","30","9","","1000","","","","","","222","128","10079","10071","","55","4","2","30","6","4","180","0","","","","","",""
"2018060818","28","12","","800","","","","","5","209","139","10081","10073","","64","3","1","30","6","3","180","0","","","","","",""
"2018060819","27","9","","800","","","","","5","202","141","10086","10078","","68","4","2","30","6","4","180","0","","","","","",""
"2018060820","27","10","","800","","","","","5","187","135","10089","10081","","72","4","4","30","6","","","","","","","","",""
"2018060821","29","7","","200","","","","","41","176","141","10093","10085","","80","4","4","1","7","","","","","","","","",""
"2018060822","29","5","","250","","","","","41","171","142","10096","10088","","83","6","6","1","7","","","","","","","","",""
"2018060823","32","3","","270","","","","","41","168","139","10094","10086","","83","3","3","1","7","","","","","","","","",""
"2018060824","32","4","","120","200","28","200","","41","163","134","10089","10081","","83","5","5","1","7","","","","","","","","",""
"2018060901","30","3","","40","180","28","25","","46","160","132","10083","10075","","84","7","7","1","7","","","","","","","","",""
"2018060902","28","1","","30","55","23","33","","45","157","131","10079","10071","","84","8","9","1","10","","","","","","","","",""
"2018060903","3","1","","150","200","140","38","","41","160","134","10080","10072","","85","5","5","1","7","","","","","","","","",""
"2018060904","5","1","","160","200","170","55","","41","160","133","10076","10068","","84","5","5","1","7","","","","","","","","",""
"2018060905","9","1","","50","100","180","200","","46","163","137","10079","10071","","85","7","7","1","7","","","","","","","","",""
"2018060906","6","4","","20","28","60","130","","47","164","138","10078","10070","","85","8","9","1","10","","","","","","","","",""
"2018060907","6","4","","60","120","120","90","","42","171","146","10076","10068","","85","7","7","1","7","","","","","","","","",""
"2018060908","5","6","","280","","","","","10","202","157","10080","10072","","75","2","2","2","7","","","","","","","","",""
"2018060909","4","7","","450","","","","","5","242","147","10077","10069","","55","3","3","200","0","","","","","","","","",""
"2018060910","4","10","","500","","","","","5","264","139","10073","10065","","46","4","2","30","6","4","200","0","","","","","",""
"2018060911","13","8","","600","","","","","5","271","140","10072","10064","","45","5","3","40","6","5","150","3","","","","","",""
"2018060912","16","9","","700","","","","","5","263","134","10070","10062","","45","6","4","40","6","6","150","3","","","","","",""
"2018060913","15","8","","800","","","","","5","273","132","10070","10062","","42","6","4","40","6","6","120","3","","","","","",""
"2018060914","17","9","","800","","","","","5","277","136","10065","10057","","42","6","4","40","6","6","120","3","","","","","",""
"2018060915","28","3","","700","","","","","5","272","136","10064","10056","","43","7","5","40","6","7","180","0","","","","","",""
"2018060916","29","7","","700","","","","","5","270","142","10062","10054","","45","7","5","30","6","7","180","0","","","","","",""
"2018060917","30","6","","500","","","","","5","243","147","10058","10050","","55","8","3","30","6","8","180","2","","","","","",""
"2018060918","31","7","","500","","","","","60","234","147","10057","10049","0","58","8","3","30","6","8","100","4","","","","","",""
"2018060919","19","16","","150","","","","","95","202","172","10069","10061","20","83","8","2","5","7","3","15","9","5","30","6","8","80","5"
"2018060920","29","3","","250","","","","","91","202","173","10071","10063","100","84","8","5","30","6","8","80","5","","","","","",""
"2018060921","36","7","","420","","","","","61","199","166","10067","10059","15","81","8","5","40","6","8","90","5","","","","","",""
"2018060922","4","13","","600","","","","","61","193","163","10071","10063","0","83","8","1","5","7","5","40","6","8","90","5","","",""
"2018060923","4","15","","800","","","","","61","187","157","10069","10061","5","83","8","5","40","6","8","90","5","","","","","",""
"2018060924","4","11","","800","","","","","61","181","149","10074","10066","5","82","8","1","10","7","5","40","6","8","80","5","","",""
"2018061001","4","13","","800","","","","","61","175","146","10064","10056","5","83","8","1","10","7","5","30","6","8","80","5","","",""
"2018061002","5","9","","700","","","","","61","178","150","10064","10056","5","84","8","1","3","7","5","40","6","8","90","5","","",""
"2018061003","7","5","","700","","","","","61","180","152","10062","10054","10","84","8","2","15","7","5","30","6","8","90","5","","",""
"2018061004","5","6","","1000","","","","","61","176","145","10060","10052","5","82","8","1","15","7","5","40","6","8","90","5","","",""
"2018061005","6","6","","1000","","","","","21","179","141","10057","10049","0","79","8","5","40","6","8","90","4","","","","","",""
"2018061006","6","3","","1000","","","","","","179","143","10064","10056","","80","8","5","40","6","8","90","4","","","","","",""
"2018061007","6","6","","1000","","","","","","181","149","10062","10054","","81","8","5","40","6","8","90","4","","","","","",""
