"TM","WD","WSPD","WS_GST","VIS","RVR1","RVR2","RVR3","RVR4","WC","TMP","TD","PS","PA","RN","HM","CA_TOT","CLA_1LYR","BASE_1LYR","CLF_1LYR","CLA_2LYR","BASE_2LYR","CLF_2LYR","CLA_3LYR","BASE_3LYR","CLF_3LYR","CLA_4LYR","BASE_4LYR","CLF_4LYR"
"2019063024","26","7","","350","","","","","10","197","168","10038","10030","","83","8","2","4","7","8","20","6","","","","","",""
"2019070101","26","7","","700","","","","","10","199","163","10034","10026","","80","7","2","4","7","7","180","0","","","","","",""
"2019070102","29","6","","600","","","","","10","200","167","10033","10025","","81","7","7","180","0","","","","","","","","",""
"2019070103","25","6","","600","","","","","10","199","167","10037","10029","","82","7","7","180","0","","","","","","","","",""
"2019070104","28","5","","600","","","","","10","196","166","10036","10028","","83","7","7","180","0","","","","","","","","",""
"2019070105","26","5","","600","","","","","10","198","165","10043","10035","","82","7","7","180","0","","","","","","","","",""
"2019070106","29","4","","500","","","","","10","198","168","10045","10037","","83","7","7","180","0","","","","","","","","",""
"2019070107","32","3","","700","","","","","10","206","170","10045","10037","","80","7","7","180","0","","","","","","","","",""
"2019070108","21","1","","700","","","","","10","218","167","10052","10044","","73","7","7","180","0","","","","","","","","",""
"2019070109","23","8","","800","","","","","10","221","168","10055","10047","","72","5","5","180","0","","","","","","","","",""
"2019070110","23","7","","700","","","","","10","227","168","10057","10049","","70","6","2","40","6","4","80","3","6","200","0","","",""
"2019070111","23","5","","800","","","","","5","238","154","10058","10050","","59","6","2","40","6","4","100","3","6","200","0","","",""
"2019070112","25","6","","800","","","","","5","249","156","10059","10051","","56","5","3","40","6","5","180","0","","","","","",""
"2019070113","25","8","","1000","","","","","","245","154","10060","10052","","57","5","2","40","6","5","180","0","","","","","",""
"2019070114","27","9","","1000","","","","","","254","156","10062","10054","","55","4","1","40","6","4","180","0","","","","","",""
"2019070115","26","12","","1000","","","","","","258","155","10063","10055","","53","3","1","40","6","3","180","0","","","","","",""
"2019070116","27","12","","1000","","","","","","255","147","10061","10053","","51","2","2","180","0","","","","","","","","",""
"2019070117","26","12","","1000","","","","","","252","157","10059","10051","","56","2","2","180","0","","","","","","","","",""
"2019070118","26","13","","1000","","","","","","237","161","10060","10052","","62","1","1","180","0","","","","","","","","",""
"2019070119","25","9","","1000","","","","","","227","171","10063","10055","","71","0","","","","","","","","","","","",""
"2019070120","26","8","","1000","","","","","","217","165","10065","10057","","72","0","","","","","","","","","","","",""
"2019070121","24","8","","900","","","","","10","212","172","10068","10060","","78","0","","","","","","","","","","","",""
"2019070122","25","7","","700","","","","","10","208","175","10074","10066","","82","0","","","","","","","","","","","",""
"2019070123","22","6","","700","","","","","10","204","172","10075","10067","","82","0","","","","","","","","","","","",""
"2019070124","23","7","","600","","","","","10","201","171","10078","10070","","83","0","","","","","","","","","","","",""
"2019070201","23","4","","500","","","","","10","197","169","10080","10072","","84","0","","","","","","","","","","","",""
"2019070202","22","7","","420","","","","","10","198","172","10075","10067","","85","2","2","5","7","","","","","","","","",""
"2019070203","24","8","","420","","","","","10","201","173","10075","10067","","84","6","6","4","7","","","","","","","","",""
"2019070204","23","7","","350","","","","","10","193","167","10079","10071","","85","6","6","5","7","","","","","","","","",""
"2019070205","22","5","","140","200","200","100","","41","188","166","10084","10076","","87","7","7","1","7","","","","","","","","",""
"2019070206","22","2","","110","200","200","110","","41","187","166","10088","10080","","88","7","7","1","7","","","","","","","","",""
"2019070207","23","2","","220","","","","","10","190","169","10091","10083","","88","6","6","1","7","","","","","","","","",""
"2019070208","23","4","","250","","","","","10","196","173","10094","10086","","87","7","7","1","7","","","","","","","","",""
"2019070209","24","4","","600","","","","","10","221","178","10101","10093","","77","7","7","5","7","","","","","","","","",""
"2019070210","22","4","","1000","","","","","","247","168","10096","10088","","61","4","2","12","7","4","30","6","","","","","",""
"2019070211","30","7","","1000","","","","","","246","162","10099","10091","","60","4","2","12","7","4","30","6","","","","","",""
"2019070212","29","8","","1000","","","","","","262","162","10097","10089","","54","3","1","12","7","3","30","8","","","","","",""
"2019070213","26","9","","1000","","","","","","254","168","10097","10089","","59","2","2","30","8","","","","","","","","",""
"2019070214","26","10","","1000","","","","","","254","158","10095","10087","","56","1","1","30","8","","","","","","","","",""
"2019070215","26","10","","1000","","","","","","251","166","10094","10086","","59","1","1","30","8","","","","","","","","",""
"2019070216","26","12","","1000","","","","","","259","159","10092","10084","","54","1","1","30","6","","","","","","","","",""
"2019070217","25","12","","1000","","","","","","254","153","10092","10084","","54","1","1","30","6","","","","","","","","",""
"2019070218","26","13","","1000","","","","","","240","177","10093","10085","","68","0","","","","","","","","","","","",""
"2019070219","26","10","","800","","","","","10","230","184","10092","10084","","76","2","2","8","7","","","","","","","","",""
"2019070220","27","8","","700","","","","","10","222","183","10094","10086","","79","2","2","8","7","","","","","","","","",""
"2019070221","29","8","","700","","","","","10","220","182","10097","10089","","79","0","","","","","","","","","","","",""
"2019070222","29","3","","800","","","","","10","216","177","10098","10090","","79","0","","","","","","","","","","","",""
"2019070223","22","5","","800","","","","","10","212","177","10102","10094","","81","0","","","","","","","","","","","",""
"2019070224","22","3","","700","","","","","10","210","177","10099","10091","","81","0","","","","","","","","","","","",""
"2019070301","20","3","","420","","","","","10","189","160","10098","10090","","83","2","2","5","7","","","","","","","","",""
"2019070302","16","3","","280","10","28","200","","41","190","165","10095","10087","","86","3","3","1","7","","","","","","","","",""
"2019070303","20","3","","500","","","","","10","196","170","10095","10087","","85","0","","","","","","","","","","","",""
"2019070304","21","3","","500","","","","","10","198","171","10097","10089","","84","0","","","","","","","","","","","",""
"2019070305","23","4","","420","200","200","80","","41","193","167","10105","10097","","85","3","2","10","7","3","180","0","","","","","",""
"2019070306","22","4","","250","","","","","41","193","170","10103","10095","","86","6","3","1","7","6","180","0","","","","","",""
