,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AJX8480,OKA,00:05,00:05,00:06
1,AZG124,GYD,00:05,00:05,00:01
2,CAL163,TPE,00:05,23:55,00:27
3,GTI654,ANC,00:05,23:48,00:11
4,KAL857,PEK,00:05,23:55,00:15
5,THY91,IST,00:05,00:05,00:04
6,MAS039,KUL,00:10,00:10,00:19
7,UAE323,DXB,00:10,00:10,00:08
8,PAC717,PVG,00:20,01:40,02:04
9,SIA007,SIN,00:35,00:35,00:48
10,QTR859,DOH,00:45,00:45,00:50
11,KLM856,AMS,00:55,00:55,00:57
12,AAL193P,HKG,01:00,01:00,01:42
13,ETD873,AUH,01:00,01:00,01:01
14,AAR987,PVG,01:05,06:00,06:07
15,TAX703,DMK,01:05,01:05,01:12
16,SOO7970,HKG,01:15,01:15,01:46
17,VJC839,CXR,01:50,01:50,02:02
18,GEC8385,FRA,02:05,02:05,01:59
19,KAL335,PVG,02:05,02:05,02:18
20,SHU5435,VVO,02:15,02:15,02:20
21,GAP2483,TAG,02:45,02:45,02:45
22,CEB187,MNL,03:05,03:05,03:35
23,KAL595,ZAZ,03:25,03:25,03:38
24,AAR198,NRT,04:00,04:00,04:13
25,CKK258,PVG,04:00,04:00,04:11
26,PAC225,CVG,04:35,04:35,04:53
27,HKE603,HKG,05:25,05:25,05:32
28,PAC927,HKG,05:30,05:30,05:42
29,THY6495,IST,05:55,05:55,05:56
30,AAV601,CEB,06:15,06:15,06:36
31,VJC881,DAD,06:15,07:00,08:22
32,AAR805A,GMP,06:20,06:20,06:25
33,AAV605,CEB,06:20,06:20,06:58
34,VJC963,HAN,06:25,06:25,06:29
35,AAR8533,PUS,06:30,,06:38
36,CRK647,HKG,06:30,06:30,06:32
37,VJC865,SGN,06:45,08:05,09:30
38,ASV722,NGS,07:00,07:00,07:13
39,JJA1300,KIX,07:00,07:00,07:09
40,VJC879,DAD,07:00,07:00,07:42
41,ASV762,KIX,07:05,07:05,07:25
42,GTI513,WUX,07:05,07:05,07:34
43,EVA149,TPE,07:10,07:10,07:23
44,JJA1304,KIX,07:10,07:10,07:20
45,JNA261,KKJ,07:10,07:10,07:27
46,JNA221,FUK,07:15,07:15,07:30
47,VJC925,HPH,07:15,07:15,07:44
48,AAR731,SGN,07:20,07:20,07:47
49,JNA077,DAD,07:20,07:20,07:36
50,TWB237,NGO,07:20,07:20,07:56
51,JNA201,NRT,07:25,07:25,07:59
52,TWB297,OIT,07:25,07:25,07:38
53,TWB669,RMQ,07:25,07:25,07:31
54,APJ012,KIX,07:30,07:30,07:49
55,ESR621,CTS,07:30,07:30,07:51
56,JNA645,GUM,07:30,07:30,07:54
57,KAL1411,TAE,07:30,08:01,08:01
58,KAL529,FRA,07:30,07:30,07:40
59,AAR701,MNL,07:45,07:45,08:15
60,CES5050,YNT,07:45,07:45,08:08
61,TWB125,DAD,07:45,07:45,08:06
