,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR383,SIN,00:05,23:40,00:09
1,AAR387,HAN,00:05,23:50,00:07
2,AJX8480,OKA,00:05,00:05,00:18
3,CLX635,LUX,00:05,23:45,00:16
4,CRK623,HKG,00:05,23:35,00:11
5,KAL315,PVG,00:05,23:15,00:01
6,MAS039,KUL,00:10,01:30,00:23
7,THY91,IST,00:10,23:55,00:13
8,UAE323,DXB,00:15,23:55,00:20
9,KAL313,HKG,00:30,23:50,00:39
10,SIA007,SIN,00:35,00:35,00:44
11,QTR859,DOH,00:45,00:45,01:04
12,KLM856,AMS,00:55,00:55,01:17
13,ETD873,AUH,01:00,01:00,01:31
14,AAR987,PVG,01:05,01:05,01:12
15,TAX703,DMK,01:05,01:05,01:15
16,ABW392,SVO,01:50,01:50,01:39
17,VJC839,CXR,01:50,01:50,02:20
18,KAL249,JFK,02:05,02:05,02:14
19,SHU5435,VVO,02:15,02:15,02:23
20,CEB187,MNL,02:35,02:35,03:31
21,GAP2483,TAG,02:45,02:45,02:43
22,PAC225,CVG,04:35,04:35,04:56
23,CKK258,PVG,04:55,16:30,16:58
24,PAC997,PVG,05:00,05:00,05:42
25,PAC969,HKG,05:15,05:15,05:37
26,PAC9654,HKG,06:10,06:10,06:29
27,AAV601,CEB,06:15,06:20,06:33
28,AAV705,KLO,06:15,06:20,06:23
29,VJC881,DAD,06:15,06:15,06:37
30,HVN441,CXR,06:20,06:20,06:48
31,VJC963,HAN,06:25,06:25,06:58
32,AAR8533,PUS,06:30,,06:40
33,AAV701,KLO,06:30,06:45,06:45
34,CRK647,HKG,06:30,06:30,06:43
35,VJC865,SGN,06:45,06:45,07:05
36,TWB3002,GMP,06:50,06:50,07:39
37,APG037,KLO,06:55,06:55,06:56
38,KAL1495,TAE,06:55,06:55,07:09
39,TWB203,NRT,07:00,07:00,07:34
40,VJC879,DAD,07:00,07:00,07:32
41,ASV762,KIX,07:05,07:05,07:30
42,EVA149,TPE,07:10,07:10,07:28
43,JJA1304,KIX,07:10,07:10,07:26
44,JNA221,FUK,07:15,07:15,07:40
45,VJC925,HPH,07:15,07:15,07:36
46,AAR731,SGN,07:20,07:20,08:01
47,JNA077,DAD,07:20,07:20,07:49
48,TWB297,OIT,07:20,07:20,07:47
49,ASV726,KMJ,07:25,07:25,07:55
50,JNA201,NRT,07:25,07:25,07:45
51,TWB125,DAD,07:25,07:25,07:43
52,APJ012,KIX,07:30,07:30,07:51
53,JNA039,KLO,07:30,07:30,07:53
54,KAL1411,TAE,07:30,,07:56
55,KAL535,FRA,07:30,08:30,09:15
56,ESR621,CTS,07:40,07:40,08:03
57,AAR701,MNL,07:45,07:45,08:29
58,CES5050,YNT,07:45,07:45,07:58
59,TWB201,NRT,07:45,07:45,08:09
60,JNA081,TPE,07:50,07:50,08:14
61,JNA211,KIX,07:50,07:50,08:27
62,AAR112,KIX,07:55,07:55,08:18
63,AMU825,MFM,07:55,07:55,08:22
64,CEB181,KLO,07:55,07:55,08:25
65,ESR601,NRT,08:00,08:00,08:34
66,KAL621,MNL,08:00,08:00,08:19
67,KAL747,OKJ,08:00,08:00,08:24
68,KAL787,FUK,08:00,08:00,08:29
69,KAL809,CGO,08:00,08:00,08:23
70,TWB281,KIX,08:00,08:00,08:21
71,KAL831,SHE,08:05,08:05,08:16
72,KAL845,TAO,08:05,08:05,08:27
73,KAL479,HAN,08:10,08:10,08:33
74,KAL603,HKG,08:10,08:10,08:40
75,PAL467,MNL,08:10,08:10,08:38
76,AAR122,NGO,08:15,08:15,08:37
77,AAR327,TSN,08:15,08:15,08:35
78,AAR331,PEK,08:20,08:20,08:42
79,AAR727,HAN,08:20,08:20,08:48
80,JJA8401,TAO,08:20,08:20,08:54
81,JNA231,CTS,08:20,08:20,09:05
82,AAR7113,TPE,08:25,08:25,08:44
83,KAL1401,PUS,08:25,,08:44
84,PAL487,KLO,08:25,08:25,08:36
85,AAR793,FRA,08:30,09:30,09:30
86,CES2044,TAO,08:30,08:30,08:46
87,JJA1102,NRT,08:30,08:30,08:50
88,KAL893,PVG,08:30,08:30,08:52
89,PAL485,CEB,08:30,08:30,08:50
90,AAR369,CAN,08:40,08:40,09:05
91,CPA415,HKG,08:40,08:40,08:56
92,ESR641,FUK,08:40,08:40,09:08
93,KAL813,HFE,08:40,08:40,09:00
94,KAL827,SZX,08:40,08:40,09:03
95,AAR132,FUK,08:45,08:45,09:06
96,CDG4620,TAO,08:45,08:45,08:58
97,ESR611,KIX,08:45,08:45,09:01
98,KAL823,MDG,08:45,08:45,09:11
99,KAL865,CAN,08:50,08:50,09:36
100,AAR351,YNJ,08:55,08:55,09:18
101,CES5052,PVG,08:55,08:55,09:08
102,AAR102,NRT,09:00,09:00,09:19
103,AAR303,CGQ,09:00,09:00,09:42
104,AAR309,WEH,09:00,09:00,09:25
105,AAR361,PVG,09:00,09:00,09:28
106,AAR721,HKG,09:00,09:00,09:32
107,KAL819,CSX,09:00,09:00,09:34
108,SIA607,SIN,09:00,09:00,09:23
109,AAR301,DLC,09:05,09:05,09:53
110,AAR317,TAO,09:05,09:05,09:49
111,AAR576,UUS,09:05,09:05,09:27
112,AFR267,CDG,09:05,09:05,09:21
113,JJA2601,TPE,09:05,09:05,09:47
114,KAL657,BKK,09:05,09:05,09:38
115,KAL881,WUH,09:05,09:05,09:45
116,ASV732,HIJ,09:10,09:10,09:30
117,CPA421,HKG,09:10,09:10,09:40
118,ESR931,HKG,09:10,09:10,09:55
119,JJA1302,KIX,09:10,09:10,09:24
120,KAL681,SGN,09:10,09:10,09:51
121,AAR172,OKA,09:15,09:15,09:57
122,KAL805,TSN,09:15,09:15,09:59
123,KAL807,XIY,09:15,09:15,10:07
124,KAL031,DFW,09:20,09:20,09:41
125,KAL035,ATL,09:20,09:20,09:52
126,AAR789,MXP,09:30,09:50,10:27
127,JJA3402,SPN,09:30,09:30,09:54
128,JNA113,HKG,09:30,09:30,10:01
129,AAR284,SFO,09:35,09:35,09:47
130,AAR337,YNZ,09:35,09:35,10:03
131,JJA1402,FUK,09:35,09:35,09:49
132,KAL073,YYZ,09:35,09:35,10:22
133,KAL723,KIX,09:35,09:35,09:55
134,KAL825,YNJ,09:35,09:35,10:12
135,THA659,BKK,09:35,09:35,10:16
136,ASV712,FSZ,09:40,09:40,10:03
137,JNA641,GUM,09:40,09:40,10:12
138,AJX8476,NRT,09:45,09:45,09:44
139,KAL113,GUM,09:45,09:45,10:10
140,XAX507,KUL,09:45,09:45,10:05
141,KAL613,HKG,09:50,09:50,10:14
142,JJA2101,HKG,09:55,09:55,10:18
143,AAR347,XIY,10:00,10:00,10:20
144,AAR371,SZX,10:00,10:00,10:25
145,AAR711,TPE,10:00,10:00,10:29
146,ASV752,NRT,10:00,10:00,10:27
147,KAL081,JFK,10:00,10:00,10:30
148,ESR661,KMI,10:05,10:05,10:17
149,HVN417,HAN,10:05,10:05,10:22
150,KAL763,KIJ,10:05,10:05,10:20
151,TWB291,FUK,10:05,10:05,11:12
152,APJ002,KIX,10:10,10:10,10:47
153,JJA8501,WEH,10:10,10:10,10:46
154,KAL703,NRT,10:10,10:10,10:40
155,KAL765,CTS,10:10,10:10,10:33
156,KAL981,VVO,10:10,10:10,10:31
157,AAR3533,CKG,10:15,10:15,10:36
158,CPA417,HKG,10:15,10:15,10:33
159,HVN409,SGN,10:15,10:15,10:38
160,AAR551,IST,10:20,10:20,10:52
161,FIN42,HEL,10:20,10:20,10:34
162,KAL887,XMN,10:20,10:20,10:42
163,THA629,BKK,10:20,10:20,10:44
164,AAR222,JFK,10:30,10:30,10:57
165,JNA281,KIX,10:30,10:30,11:23
166,KAL093,IAD,10:30,10:30,11:16
167,TWB9303,GUM,10:30,10:30,10:53
168,BAW18,LHR,10:35,10:35,11:04
169,DAL158,DTW,10:35,10:35,11:02
170,GIA879,CGK,10:35,10:35,10:50
171,JJA1106,NRT,10:35,10:35,10:45
172,JJA3102,GUM,10:35,10:35,10:54
173,JNA245,OKA,10:35,10:35,11:06
174,KAL691,TPE,10:35,10:35,10:48
175,TWB251,CTS,10:35,10:35,10:50
176,AAR997,TSN,10:40,11:50,11:50
177,JJA2901,DAD,10:40,10:40,11:08
178,JJA8701,YNT,10:40,10:40,11:14
179,KAL037,ORD,10:40,10:40,11:32
180,KAL483,HAN,10:40,10:40,11:10
181,KAL741,NGO,10:40,10:40,10:59
182,LAO922,VTE,10:40,10:40,10:55
183,AAR363,PVG,10:50,10:50,11:28
184,ASV744,YGJ,10:50,10:50,11:20
185,LOT98,WAW,10:55,10:55,11:29
186,JJA2001,MFM,11:00,11:00,11:26
187,MAS067,KUL,11:00,11:00,11:22
188,VJC961,HAN,11:05,11:05,11:17
189,JJA1602,NGO,11:10,11:10,11:42
190,KAL897,PVG,11:10,11:10,11:44
191,TWB611,WNZ,11:10,11:10,11:40
192,CSN340,HAK,11:15,11:15,11:34
193,TAX701,DMK,11:15,11:15,11:38
194,CSN686,DLC,11:20,14:00,14:44
195,HVN431,DAD,11:20,11:20,11:46
196,SIA008,LAX,11:20,11:20,12:03
197,THA689,BKK,11:20,11:20,11:53
198,GIA871,DPS,11:25,11:25,11:48
199,KAL317,TSN,11:25,11:25,11:36
200,KAL461,DAD,11:25,11:25,11:55
201,CAL165,KHH,11:30,11:30,12:00
202,ESR631,OKA,11:30,11:30,11:57
203,KAL913,MAD,11:35,11:35,12:06
204,VJC863,SGN,11:40,11:40,12:07
205,CDG4096,TNA,11:45,11:45,12:01
206,GCR7994,TSN,11:45,11:45,12:12
207,JNA223,FUK,11:50,11:50,12:10
208,CES2040,TAO,11:55,11:55,12:18
209,EVA187,RMQ,11:55,11:55,12:20
210,PAC949,HKG,11:55,11:55,12:15
211,AAR541,FRA,12:00,12:00,12:31
212,CES550,YNT,12:00,12:00,12:25
213,UIA169,TPE,12:00,12:00,12:23
214,KAL9951,DXB,12:05,12:05,12:39
215,UPS11,SDF,12:05,11:45,12:14
216,AAR339,HRB,12:10,12:10,12:28
217,CDG4618,TAO,12:15,12:15,12:34
218,CES580,NKG,12:15,12:15,12:36
219,DLH719,MUC,12:15,12:15,12:52
220,JJA1902,CTS,12:20,12:20,12:41
221,KAL917,ZRH,12:20,12:20,13:04
222,AAR359,HGH,12:25,12:25,12:59
223,CSN314,PVG,12:25,12:25,12:48
224,KAL795,CTS,12:25,12:25,12:50
225,TWB283,KIX,12:25,12:25,12:45
226,AAR134,FUK,12:30,12:30,12:55
227,AAR349,NKG,12:30,12:30,13:10
228,AAR561,FCO,12:30,12:30,13:14
229,UPS174,ANC,12:30,12:30,12:43
230,CAL161,TPE,12:35,12:35,13:02
231,CCA172,TSN,12:45,12:45,13:17
232,CSN682,SHE,12:45,12:45,12:57
233,HKE619,HKG,12:45,12:45,13:12
234,CSA191,PRG,12:50,12:50,13:34
235,CSN6088,MDG,12:50,12:50,13:07
236,KAL905,FRA,12:50,12:50,13:23
237,APG885,MNL,12:55,12:55,13:36
238,CES5042,PVG,12:55,12:55,14:00
239,AAR333,PEK,13:00,13:40,14:22
240,KAL481,DEL,13:00,13:00,13:22
