,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR951,HAN,00:05,23:55,00:15
1,AIH511,HAN,00:05,23:55,00:09
2,KAL319,CAN,00:05,00:05,00:25
3,AJX8480,OKA,00:10,00:10,00:34
4,KAL611,HKG,00:10,00:00,00:13
5,ETD873,AUH,00:15,00:15,00:23
6,PAC717,PVG,00:20,00:20,00:44
7,TAX703,DMK,00:20,00:20,00:27
8,THY91,IST,00:30,00:30,00:21
9,QTR859,DOH,00:35,00:35,01:48
10,KLM856,AMS,00:55,00:55,01:06
11,SOO7970,HKG,01:00,01:00,01:24
12,AAR987,PVG,01:05,01:05,01:22
13,ABW292,SVO,01:50,01:50,02:04
14,VJC839,CXR,01:50,01:50,01:57
15,KAL335,PVG,01:55,01:55,02:18
16,GEC8385,FRA,02:15,02:15,02:15
17,KAL541,OSL,02:40,02:40,03:03
18,CEB187,MNL,02:55,02:55,03:16
19,AZG122,GYD,03:15,03:30,04:00
20,AAR286,SFO,03:30,03:30,03:51
21,CKK258,PVG,04:20,08:10,08:32
22,PAC997,PVG,05:00,05:00,05:24
23,PAC225,CVG,05:30,05:30,05:36
24,HVN441,CXR,06:15,06:15,06:24
25,JJA2201,BKK,06:15,06:15,06:28
26,VJC881,DAD,06:15,06:15,06:39
27,AAV601,CEB,06:25,06:25,06:33
28,APV1103,MWX,06:25,07:00,07:13
29,KAL8287,ORD,06:25,07:55,08:29
30,VJC963,HAN,06:25,06:25,06:56
31,AAR8533,PUS,06:30,06:30,06:52
32,CRK647,HKG,06:30,06:30,06:43
33,PAC959,HKG,06:40,06:40,07:01
34,AIH231,YNT,06:45,06:45,07:03
35,VJC865,SGN,06:45,06:45,06:58
36,AAV701,KLO,06:50,06:50,07:05
37,JNA221,FUK,06:50,06:50,07:11
38,KAL141F,PUS,06:50,06:50,07:08
39,APG037,KLO,06:55,06:55,06:50
40,QTR8983,DOH,06:55,08:45,09:06
41,CPA035,HKG,07:00,10:00,10:30
42,EVA149,TPE,07:00,07:00,07:18
43,JJA1304,KIX,07:00,07:00,07:26
44,SWM212,REP,07:00,07:00,07:45
45,VJC879,DAD,07:00,07:00,07:21
46,TWB289,KIX,07:10,07:10,07:23
47,ASV762,KIX,07:15,07:15,07:34
48,JJA1904,CTS,07:15,07:15,07:30
49,VJC925,HPH,07:15,07:15,07:28
50,JNA261,KKJ,07:20,07:20,07:32
51,TWB297,OIT,07:20,07:20,07:38
52,TWB669,RMQ,07:20,07:20,07:42
53,CES5050,YNT,07:25,07:25,07:40
54,ESR621,CTS,07:25,07:25,07:37
55,AAR731,SGN,07:30,07:30,08:01
56,APJ012,KIX,07:30,09:50,10:01
57,JJA1408,FUK,07:30,07:30,07:47
58,JNA201,NRT,07:30,07:30,08:08
59,PAL485,CEB,07:30,07:30,07:54
60,TWB607,TAO,07:30,07:30,07:50
61,AAR701,MNL,07:35,07:35,07:58
62,KAL1411,TAE,07:35,,07:51
63,AMU825,MFM,07:40,07:40,07:56
64,JNA077,DAD,07:40,07:40,08:05
65,TWB125,DAD,07:45,07:45,08:11
66,TWB201,NRT,07:45,07:45,08:13
67,JNA063,BKI,07:50,07:50,08:29
68,CEB181,KLO,07:55,07:55,08:13
69,KAL621,MNL,07:55,07:55,08:23
70,KAL8247,LAX,07:55,07:55,08:11
71,TWB281,KIX,07:55,07:55,08:16
72,ESR881,TPE,08:00,08:00,08:15
73,JNA211,KIX,08:00,08:00,08:26
74,KAL529,FRA,08:00,11:00,11:49
75,KAL787,FUK,08:00,08:00,08:21
76,PAL489,KLO,08:00,08:00,08:09
77,AAR112,KIX,08:05,08:05,08:19
78,KAL479,HAN,08:05,08:05,08:26
79,KAL747,OKJ,08:05,08:05,08:32
80,AAR122,NGO,08:10,08:10,08:35
81,JJA1102,NRT,08:10,08:10,08:23
82,PAL467,MNL,08:10,08:10,08:17
83,KAL827,SZX,08:15,08:15,08:38
84,AAR727,HAN,08:20,08:20,08:43
85,JJA8401,TAO,08:20,08:20,08:40
86,KAL603,HKG,08:20,08:20,08:46
87,KAL1401,PUS,08:25,,08:47
88,AAR353,CKG,08:30,08:30,09:04
89,AAR369,CAN,08:30,08:30,08:50
90,AAR795,FRA,08:30,08:30,09:00
91,CES2044,TAO,08:30,08:30,08:55
92,JNA021,CEB,08:30,18:25,08:52
93,JNA281,KIX,08:30,09:20,08:51
94,JNA231,CTS,08:35,08:35,09:01
95,KAL893,PVG,08:35,08:35,08:58
96,ESR601,NRT,08:40,08:40,08:57
97,CDG4620,TAO,08:45,08:45,09:25
98,CPA415D,HKG,08:45,09:50,10:21
99,KAL785,KOJ,08:45,08:45,09:03
100,KAL831,SHE,08:50,09:30,09:15
101,UPS186,ANC,08:50,08:50,09:11
102,AAR132,FUK,08:55,08:55,09:06
103,AAR327,TSN,08:55,08:55,09:27
104,ASV744,YGJ,08:55,09:10,09:25
105,CES5052,PVG,08:55,08:55,09:22
106,KAL819,CSX,08:55,08:55,09:19
107,KAL865,CAN,08:55,08:55,09:17
108,AAR102,NRT,09:00,09:00,09:21
109,AAR174,CTS,09:00,09:00,09:14
110,AAR309,WEH,09:00,11:20,12:01
111,AAR317,TAO,09:00,09:00,09:39
112,AAR721,HKG,09:00,09:00,09:30
113,KAL691,TPE,09:00,09:00,09:41
114,KAL723,KIX,09:00,09:00,09:17
115,SIA607,SIN,09:00,09:00,09:34
116,AAR303,CGQ,09:05,09:05,09:32
117,ESR611,KIX,09:05,09:05,09:09
118,KAL775,KMQ,09:05,09:05,09:39
119,KAL845,TAO,09:05,09:05,10:03
120,KAL891,YNJ,09:05,09:05,09:47
121,AAR361,PVG,09:10,09:10,09:43
122,ESR931,HKG,09:10,09:10,09:45
123,JJA1302,KIX,09:10,09:10,09:49
124,KAL681,SGN,09:10,09:10,09:50
125,KAL809,CGO,09:10,09:10,09:55
126,CPA421,HKG,09:15,09:15,09:37
127,JNA113,HKG,09:15,09:15,09:53
128,KAL113,GUM,09:15,09:15,09:36
129,KAL657,BKK,09:15,09:15,10:09
130,KAL881,WUH,09:15,09:15,09:51
131,AAR351,YNJ,09:20,09:20,10:00
132,KAL807,XIY,09:20,09:20,10:07
133,AAR152,SDJ,09:30,09:30,09:43
134,ESR641,FUK,09:35,09:55,10:04
135,JNA641,GUM,09:35,09:35,09:55
136,KAL035,ATL,09:35,09:35,10:07
137,THA659,BKK,09:35,09:35,09:57
138,XAX507,KUL,09:35,09:35,10:01
139,AAR158,KMI,09:40,09:40,09:58
140,AAR172,OKA,09:40,09:40,10:05
141,AAR301,DLC,09:40,09:40,10:11
142,JJA8901,JMU,09:40,09:40,10:15
143,JNA081,TPE,09:40,09:40,10:13
144,AAR711,TPE,09:45,09:45,10:18
145,TWB237,NGO,09:45,09:45,09:52
146,AAR371,SZX,09:55,09:55,10:24
147,AFR267,CDG,09:55,09:55,10:19
148,JJA2101,HKG,09:55,09:55,10:25
149,KAL703,NRT,09:55,09:55,10:22
150,ASV752,NRT,10:00,10:00,10:16
151,JJA8701,YNT,10:00,11:30,12:20
152,KAL081,JFK,10:00,10:00,10:28
153,KAL483,HAN,10:00,10:00,10:32
154,AAR198,NRT,10:05,13:50,14:22
