,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR383,SIN,00:05,23:40,00:03
1,AAR951,HAN,00:05,23:55,00:25
2,AIH511,HAN,00:05,23:55,00:09
3,KAL315,PVG,00:05,23:55,00:15
4,KZR960,ALA,00:05,23:50,00:13
5,SIA603,SIN,00:05,00:25,00:49
6,UAE323,DXB,00:05,23:50,00:04
7,AJX8480,OKA,00:10,00:10,00:33
8,MAS039,KUL,00:10,00:10,00:29
9,ETD873,AUH,00:15,00:15,00:26
10,UZB514,TAS,00:15,00:15,00:46
11,GTI511,PVG,00:20,00:20,00:44
12,TAX703,DMK,00:20,00:20,00:23
13,THY91,IST,00:30,00:30,00:40
14,QTR859,DOH,00:35,00:35,00:34
15,ETH673,ADD,00:45,00:30,01:21
16,KLM856,AMS,00:55,00:55,00:52
17,AAR284,SFO,01:05,01:05,01:19
18,AAR987,PVG,01:05,01:30,01:45
19,VJC839,CXR,01:50,01:50,01:47
20,KAL249,JFK,02:10,02:10,02:09
21,GEC8387,FRA,02:15,02:15,02:30
22,GAP2483,TAG,02:30,02:30,02:27
23,CEB187,MNL,02:55,02:55,03:09
24,PAC997,PVG,05:00,05:00,05:57
25,PAC713,HKG,05:50,07:50,08:17
26,HVN441,CXR,06:15,06:15,06:36
27,JJA2201,BKK,06:15,06:15,06:29
28,PAC769,HKG,06:15,06:15,06:41
29,VJC881,DAD,06:15,06:15,06:09
30,AAV601,CEB,06:25,06:25,06:48
31,APV1103,MWX,06:25,06:25,06:33
32,VJC963,HAN,06:25,06:55,07:40
33,AAR8533,PUS,06:30,06:45,06:58
34,CRK647,HKG,06:30,06:30,06:39
35,TWB671,KHH,06:30,06:30,06:44
36,VJC865,SGN,06:45,06:45,07:02
37,AAV701,KLO,06:50,06:50,07:07
38,ESR633,OKA,06:50,06:50,07:04
39,JJA1582,KOJ,06:50,06:50,07:00
40,JNA221,FUK,06:50,06:50,07:09
41,APG037,KLO,06:55,06:55,07:11
42,AAR248,ATL,07:00,07:15,07:32
43,EVA149,TPE,07:00,07:00,07:16
44,JJA1304,KIX,07:00,07:00,07:21
45,SWM212,REP,07:00,07:00,07:14
46,VJC879,DAD,07:00,07:00,07:19
47,TWB289,KIX,07:10,07:10,07:26
48,ASV762,KIX,07:15,08:10,08:25
49,VJC925,HPH,07:15,07:15,07:23
50,JNA261,KKJ,07:20,07:20,07:34
