,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR941,JFK,00:05,00:30,00:46
1,AZG126,GYD,00:05,00:30,00:47
2,CDG4722,TAO,00:05,23:50,00:04
3,CRK623,HKG,00:05,23:40,00:02
4,SIA603,SIN,00:05,23:15,00:05
5,MAS039,KUL,00:10,00:10,00:30
6,ETD873,AUH,00:15,00:15,00:28
7,GTI654,ORD,00:15,00:00,00:16
8,UZB514,TAS,00:15,00:15,00:41
9,TAX703,DMK,00:20,01:20,01:20
10,THY91,IST,00:30,00:30,00:34
11,QTR859,DOH,00:35,00:35,00:37
12,ETH673,ADD,00:45,00:30,01:23
13,KLM856,AMS,00:55,00:55,01:04
14,AAR987,PVG,01:05,05:00,05:10
15,SBI504,IKT,01:10,01:10,01:11
16,AAR248,ATL,01:45,03:03,03:03
17,VJC839,CXR,01:50,01:50,01:52
18,KAL249,JFK,02:10,02:10,02:09
19,GEC8387,FRA,02:15,02:15,02:22
20,PAC9132,HKG,02:40,02:40,02:56
21,CEB187,MNL,02:55,02:55,02:58
22,PAC237,HKG,02:55,02:55,03:08
23,AAR2829,SEA,05:00,07:16,07:16
24,HKE615,HKG,05:10,05:10,05:27
25,JJA1600,NGO,05:55,05:55,06:09
26,HVN441,CXR,06:15,06:15,06:24
27,JJA2201,BKK,06:15,06:15,06:44
28,VJC881,DAD,06:15,06:15,06:20
29,AAV601,CEB,06:25,06:25,06:39
30,APV1103,MWX,06:25,06:25,06:36
31,VJC963,HAN,06:25,06:25,06:41
32,AAR8533,PUS,06:30,,
33,JJA1408,FUK,06:30,06:30,06:50
34,TWB3001,PUS,06:30,09:00,09:36
35,GTI547,WUX,06:45,12:30,12:33
36,VJC865,SGN,06:45,06:45,07:11
37,AAV701,KLO,06:50,06:50,07:06
38,CRK647,HKG,06:50,06:50,06:57
39,ESR633,OKA,06:50,06:50,07:08
40,JNA221,FUK,06:50,06:50,07:13
41,APG037,KLO,06:55,06:55,07:25
42,EVA149,TPE,07:00,07:00,07:18
43,JJA1304,KIX,07:00,07:00,07:22
44,TWB3003,PUS,07:00,09:00,09:47
45,VJC879,DAD,07:00,07:00,07:29
46,ASV762,KIX,07:15,07:15,08:09
47,JJA1904,CTS,07:15,07:15,07:33
48,VJC925,HPH,07:15,07:15,07:43
49,JNA261,KKJ,07:20,07:20,07:47
50,TWB297,OIT,07:20,07:20,07:37
51,CES5050,YNT,07:25,07:25,07:35
52,ESR621,CTS,07:25,07:25,07:39
53,TWB669,RMQ,07:25,07:25,07:42
54,AAR731,SGN,07:30,07:55,08:25
55,APJ012,KIX,07:30,07:30,08:05
56,JNA201,NRT,07:30,07:30,07:54
57,PAL485,CEB,07:30,07:30,07:46
58,TWB607,TAO,07:30,07:30,07:51
59,AAR701,MNL,07:35,07:35,08:08
60,KAL1411,TAE,07:35,,08:03
61,AMU825,MFM,07:40,07:40,07:53
62,JJA932F,GMP,07:40,07:40,07:49
63,JNA077,DAD,07:40,07:40,08:01
64,TWB125,DAD,07:45,07:45,08:11
65,TWB201,NRT,07:45,07:45,07:57
66,ASV772,OKA,07:50,07:50,08:27
67,JNA063,BKI,07:50,07:50,08:20
68,CEB181,KLO,07:55,07:55,08:21
69,KAL621,MNL,07:55,07:55,08:33
70,TWB281,KIX,07:55,07:55,08:13
71,ESR881,TPE,08:00,08:00,08:15
72,JNA211,KIX,08:00,08:00,08:17
73,KAL1495,PUS,08:00,09:10,10:03
74,KAL787,FUK,08:00,08:00,08:22
75,PAL489,KLO,08:00,08:00,08:14
76,AAR112,KIX,08:05,08:05,08:20
77,KAL479,HAN,08:05,08:05,08:31
78,KAL747,OKJ,08:05,08:05,08:30
79,AAR122,NGO,08:10,08:10,08:27
80,JJA1102,NRT,08:10,08:10,08:24
81,PAL467,MNL,08:10,08:10,08:18
82,KAL827,SZX,08:15,08:15,08:36
83,AAR331,PEK,08:20,08:20,08:40
84,AAR727,HAN,08:20,08:20,08:42
85,JJA8401,TAO,08:20,08:20,08:28
86,JNA943F,PUS,08:20,09:10,10:00
87,KAL603,HKG,08:20,08:20,08:44
88,KAL1401,PUS,08:25,08:55,10:08
89,AAR369,CAN,08:30,08:30,08:54
90,CES2044,TAO,08:30,08:30,08:46
91,JNA021,CEB,08:30,08:30,08:48
92,JNA231,CTS,08:35,08:35,08:56
93,KAL893,PVG,08:35,08:35,09:00
94,ESR601,NRT,08:40,08:40,08:58
95,CDG4620,TAO,08:45,08:45,08:50
96,CPA415,HKG,08:45,08:45,08:57
97,AAR576,UUS,08:50,08:50,09:03
98,KAL831,SHE,08:50,08:50,09:03
99,AAR132,FUK,08:55,08:55,09:07
100,AAR327,TSN,08:55,08:55,09:38
101,CES5052,PVG,08:55,08:55,09:06
102,JNA281,KIX,08:55,08:55,09:12
103,KAL819,CSX,08:55,08:55,09:16
104,KAL865,CAN,08:55,08:55,09:27
105,AAR102,NRT,09:00,10:20,11:10
106,AAR174,CTS,09:00,09:00,09:45
107,AAR309,WEH,09:00,09:00,09:20
108,AAR317,TAO,09:00,09:00,09:22
109,AAR721,HKG,09:00,09:00,09:17
110,KAL691,TPE,09:00,09:00,09:31
111,KAL723,KIX,09:00,09:00,09:17
112,SIA607,SIN,09:00,09:00,09:10
113,AAR303,CGQ,09:05,09:05,09:34
114,ESR611,KIX,09:05,09:05,09:20
115,JJA1704,MYJ,09:05,09:05,09:14
116,KAL845,TAO,09:05,09:05,09:29
117,KAL891,YNJ,09:05,09:05,09:26
118,ASV702,TAK,09:10,09:10,09:23
119,ESR931,HKG,09:10,09:10,09:53
120,JJA1302,KIX,09:10,09:10,09:34
121,KAL681,SGN,09:10,09:10,09:40
122,KAL809,CGO,09:10,09:10,09:42
123,AAR361,PVG,09:15,10:15,10:51
124,CPA421,HKG,09:15,09:15,09:36
125,JNA113,HKG,09:15,09:15,09:49
126,KAL113,GUM,09:15,09:15,09:40
127,KAL657,BKK,09:15,09:15,09:44
128,KAL881,WUH,09:15,09:15,09:46
129,AAR351,YNJ,09:20,09:20,09:54
130,KAL807,XIY,09:20,09:20,09:51
131,AAR152,SDJ,09:30,09:30,09:50
132,ASV712,FSZ,09:35,09:35,09:55
133,ESR641,FUK,09:35,09:35,09:43
134,JNA641,GUM,09:35,09:35,09:53
135,KAL035,ATL,09:35,09:35,09:58
136,THA659,BKK,09:35,09:35,09:56
137,XAX507,KUL,09:35,09:35,09:59
138,AAR172,OKA,09:40,10:00,10:29
139,AAR301,DLC,09:40,09:40,09:58
140,JNA081,TPE,09:40,09:40,10:03
141,AAR711,TPE,09:45,09:45,10:05
142,TWB237,NGO,09:45,09:45,10:06
143,AFR267,CDG,09:55,09:55,10:08
144,JJA2101,HKG,09:55,09:55,10:23
145,KAL703,NRT,09:55,09:55,10:12
146,ASV752,NRT,10:00,10:00,10:17
147,JJA8701,YNT,10:00,10:00,10:11
148,KAL081,JFK,10:00,10:00,10:23
149,KAL483,HAN,10:00,10:00,10:25
150,AAR371,SZX,10:05,11:21,11:21
151,AAR531,VCE,10:05,10:05,10:31
152,JJA3102,GUM,10:05,10:05,10:19
153,KAL765,CTS,10:05,10:05,10:28
154,KAL887,XMN,10:05,10:05,10:19
155,KAL981,VVO,10:05,10:05,10:27
156,VJC982,PUS,10:05,10:15,10:31
157,CPA417,HKG,10:10,10:10,10:20
158,JJA3402,SPN,10:10,10:10,10:27
159,JNA245,OKA,10:10,12:00,12:30
160,TWB291,FUK,10:10,10:10,10:15
161,HVN409,SGN,10:15,10:15,10:32
162,KAL093,IAD,10:15,10:15,10:59
163,KAL805,TSN,10:15,10:15,10:34
164,KAL031,DFW,10:20,10:20,10:53
165,APJ002,KIX,10:25,10:25,10:36
166,AAR572,KHV,10:30,10:30,10:48
167,JJA8501,WEH,10:30,10:30,10:55
168,GIA879,CGK,10:35,10:35,11:02
169,HVN417,HAN,10:35,10:35,10:46
170,JJA1106,NRT,10:35,10:35,10:56
171,JJA1402,FUK,10:35,10:35,11:01
172,KAL741,NGO,10:35,10:35,11:05
173,JJA2901,DAD,10:40,10:40,11:17
174,KAL037,ORD,10:40,10:40,11:26
175,KAL613,HKG,10:40,10:40,11:13
176,BAW18,LHR,10:45,10:45,11:15
177,HVN431,DAD,10:45,10:45,11:06
178,JJA2601,TPE,10:45,10:45,11:34
179,AAR222,JFK,10:50,10:50,11:32
180,AAR363,PVG,10:50,10:50,11:28
181,DAL158,DTW,10:50,10:50,11:19
182,THA657,BKK,10:50,10:50,11:30
183,VJC863,SGN,10:50,10:50,11:23
184,CSN340,HAK,10:55,10:55,11:09
185,AAR541,FRA,11:00,11:00,11:42
186,JJA2001,MFM,11:00,11:00,11:40
187,MAS067,KUL,11:00,11:00,11:46
188,FIN42,HEL,11:05,11:05,11:36
189,KAL727,KIX,11:05,11:05,11:44
190,KAL745,FUK,11:05,11:05,12:00
191,UZB512,TAS,11:05,11:05,11:49
192,VJC961,HAN,11:05,11:05,11:38
193,AAR347,XIY,11:10,11:10,12:08
194,JJA1602,NGO,11:10,11:10,11:54
195,KAL485,DAD,11:10,11:10,12:02
196,KAL855,PEK,11:10,11:10,12:04
197,KAL897,PVG,11:10,11:10,11:58
198,TWB251,CTS,11:10,11:10,11:51
199,AIH231,YNT,11:15,11:15,11:56
