,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,GTI654,ORD,00:05,00:00,01:03
1,KAL319,CAN,00:05,00:20,00:13
2,KAL9263,LAX,00:05,23:20,00:02
3,UAE323,DXB,00:05,23:50,00:41
4,ETD873,AUH,00:15,00:15,00:56
5,TAX703,DMK,00:20,00:20,00:26
6,SIA007,SIN,00:25,00:25,00:44
7,AAR941,JFK,00:30,00:30,00:54
8,PAC989,SIN,00:30,23:53,01:46
9,QTR859,DOH,00:30,00:30,01:08
10,SYL506,YKS,00:40,00:40,01:05
11,THY91,IST,00:40,00:40,00:46
12,KLM856,AMS,00:55,00:55,01:13
13,AAR987,PVG,01:05,01:05,01:11
14,PAC217,PVG,01:15,01:10,01:34
15,VJC839,CXR,01:50,08:50,09:58
16,GEC8387,FRA,02:10,02:10,02:17
17,KAL249,JFK,02:10,02:10,02:19
18,CEB187,MNL,02:30,02:30,02:36
19,PAC237,HKG,02:55,02:55,03:20
20,HKE615,HKG,04:55,06:25,06:49
21,JCC801,REP,06:00,07:20,08:21
22,PIC195,DAD,06:10,07:50,09:04
23,SWM212,REP,06:10,08:10,08:27
24,VJC881,DAD,06:15,08:10,08:31
25,AAV601,CEB,06:20,06:20,06:34
26,AAV705,KLO,06:20,06:20,06:45
27,VJC963,HAN,06:25,08:10,08:25
28,ESR633,OKA,06:30,06:30,06:56
29,JJA1408,FUK,06:30,06:30,06:37
30,AAV701,KLO,06:45,06:45,06:54
31,VJC865,SGN,06:45,06:45,07:47
32,VJC879,DAD,06:45,08:30,08:51
33,TWB289,KIX,06:50,06:50,07:17
34,APG037,KLO,06:55,06:55,07:07
35,DAL26A,ATL,07:00,07:00,07:12
36,EVA149,TPE,07:00,07:00,07:14
37,JJA1304,KIX,07:00,07:00,07:25
38,ASV762,KIX,07:05,07:05,07:35
39,JNA221,FUK,07:05,07:05,07:33
40,VJC925,HPH,07:15,07:15,07:37
41,TWB297,OIT,07:20,08:35,08:35
42,ESR621,CTS,07:25,08:20,08:49
43,TWB671,KHH,07:25,07:25,08:02
44,AAR731,SGN,07:30,07:30,07:52
45,JNA261,KKJ,07:30,08:10,08:53
46,PAL485,CEB,07:30,07:30,08:15
47,TWB607,TAO,07:30,09:12,09:13
48,JNA201,NRT,07:35,07:35,07:58
49,KAL1413,TAE,07:35,08:09,08:09
50,AMU825,MFM,07:40,07:40,08:00
51,APJ012,KIX,07:40,09:20,10:07
52,JNA077,DAD,07:40,07:40,08:07
53,TWB125,DAD,07:45,07:45,08:17
54,TWB201,NRT,07:45,07:45,08:23
55,AAR701,MNL,07:50,07:50,08:19
56,ASV702,TAK,07:55,07:55,08:44
57,CEB181,KLO,07:55,07:55,08:11
58,CES5050,YNT,07:55,07:55,08:05
59,ESR881,TPE,07:55,08:00,08:23
60,KAL621,MNL,07:55,07:55,08:42
61,TWB281,KIX,07:55,09:17,09:17
62,JNA211,KIX,08:00,08:00,08:27
63,KAL787,FUK,08:00,08:00,08:25
64,PAL487,KLO,08:00,08:00,08:29
65,TWB9130,MWX,08:00,08:00,08:45
66,AAR112,KIX,08:05,08:05,08:33
67,KAL747,OKJ,08:05,08:05,08:29
68,AAR327,TSN,08:10,08:10,08:33
69,JJA1102,NRT,08:10,08:10,08:37
70,KAL479,HAN,08:10,08:10,08:35
71,PAL467,MNL,08:10,08:10,08:55
72,AAR122,NGO,08:15,08:15,08:41
73,KAL827,SZX,08:15,08:15,08:40
74,AAR331,PEK,08:20,08:20,08:37
75,AAR727,HAN,08:20,08:20,08:52
76,JJA8401,TAO,08:20,08:20,08:48
77,KAL1401,PUS,08:25,09:05,09:05
78,KAL603,HKG,08:25,08:25,08:57
79,CES2044,TAO,08:30,08:30,08:44
80,JNA021,CEB,08:30,08:30,09:00
81,JJA9692,PUS,08:35,08:35,08:46
82,JNA231,CTS,08:35,08:35,08:59
83,KAL893,PVG,08:35,08:35,09:06
84,AAR369,CAN,08:40,08:55,09:27
85,ESR601,NRT,08:40,08:40,09:11
86,CDG4620,TAO,08:45,08:45,09:09
87,CPA415,HKG,08:45,08:45,09:02
88,KAL831,SHE,08:50,08:50,09:16
89,CES5052,PVG,08:55,09:20,10:15
90,JNA281,KIX,08:55,08:55,09:37
91,KAL819,CSX,08:55,08:55,09:32
92,AAR102,NRT,09:00,09:00,09:34
93,AAR132,FUK,09:00,09:40,10:17
94,AAR309,WEH,09:00,09:00,09:19
95,AAR317,TAO,09:00,09:00,09:28
96,AAR721,HKG,09:00,09:00,09:47
97,KAL691,TPE,09:00,09:00,09:23
98,KAL723,KIX,09:00,09:00,09:27
99,KAL865,CAN,09:00,09:00,09:30
100,SIA607,SIN,09:00,09:00,09:21
101,AAR303,CGQ,09:05,09:05,09:40
102,AAR361,PVG,09:05,09:05,09:45
103,ESR611,KIX,09:05,09:05,09:21
104,KAL657,BKK,09:05,09:05,09:34
105,KAL845,TAO,09:05,09:05,09:24
106,KAL881,WUH,09:05,09:05,09:36
107,ASV732,HIJ,09:10,09:10,09:24
108,ESR931,HKG,09:10,09:10,09:42
109,JJA1302,KIX,09:10,09:10,09:39
110,KAL681,SGN,09:10,09:10,09:51
111,KAL825,YNJ,09:10,09:10,09:49
112,KAL113,GUM,09:15,09:15,09:47
113,AAR351,YNJ,09:20,09:20,09:53
114,CPA421,HKG,09:20,09:20,09:37
115,KAL807,XIY,09:20,09:20,09:56
116,KAL809,CGO,09:20,09:20,10:03
117,JNA113,HKG,09:25,09:25,10:01
118,AAR152,SDJ,09:30,09:30,09:44
119,CES506X,PVG,09:30,09:30,10:13
120,ASV712,FSZ,09:35,09:35,09:50
121,ESR641,FUK,09:35,09:35,09:55
122,JJA1300,KIX,09:35,09:35,10:11
123,JNA641,GUM,09:35,09:40,10:09
124,KAL035,ATL,09:35,09:35,10:04
125,THA659,BKK,09:35,12:00,12:38
126,XAX507,KUL,09:35,09:35,10:07
127,AAR172,OKA,09:40,09:40,10:05
128,AAR301,DLC,09:40,09:40,10:09
129,JNA081,TPE,09:40,09:50,10:19
130,KAL483,HAN,09:40,09:40,10:11
131,AAR222,JFK,09:50,09:50,10:15
132,AAR371,SZX,09:55,09:55,10:37
133,AFR267,CDG,09:55,09:55,10:17
134,JJA2101,HKG,09:55,09:55,10:21
135,AAR711,TPE,10:00,10:00,10:26
136,ASV752,NRT,10:00,10:00,10:20
137,KAL081,JFK,10:00,10:00,10:28
138,JJA3102,GUM,10:05,10:05,10:24
139,KAL765,CTS,10:05,10:05,10:31
140,KAL887,XMN,10:05,10:05,10:28
141,TWB291,FUK,10:05,10:05,10:21
142,AAR347,XIY,10:10,10:10,10:35
143,CPA417,HKG,10:10,10:10,10:23
144,JJA3402,SPN,10:10,10:10,10:37
145,JNA245,OKA,10:10,10:10,10:30
146,KAL703,NRT,10:10,10:10,10:39
147,KAL981,VVO,10:10,10:10,10:44
148,HVN409,SGN,10:15,10:15,10:49
149,KAL093,IAD,10:15,10:15,10:34
150,KAL805,TSN,10:15,10:15,10:32
151,APJ002,KIX,10:25,10:25,10:57
152,AAR572,KHV,10:30,10:30,11:04
153,JJA8501,WEH,10:30,10:30,10:48
154,GIA879,CGK,10:35,10:35,10:51
155,HVN417,HAN,10:35,10:35,10:45
156,JJA1106,NRT,10:35,10:35,11:06
157,JJA1402,FUK,10:35,10:35,10:46
158,KAL741,NGO,10:35,10:35,10:44
159,DAL158,DTW,10:40,10:40,10:48
160,JAL954,NRT,10:40,10:40,10:52
161,JJA1308,KIX,10:40,10:40,11:02
162,JJA2901,DAD,10:40,10:40,11:17
163,KAL037,ORD,10:40,10:40,11:10
164,AIH231,YNT,10:45,10:45,11:00
165,HVN431,DAD,10:45,10:45,10:55
166,JJA2601,TPE,10:45,10:45,11:36
