,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR933,HAN,00:05,23:00,00:05
1,AJX8480,OKA,00:05,00:05,00:13
2,CSN316,PEK,00:05,23:30,01:11
3,FDX5924,ANC,00:05,23:50,00:02
4,GTI2688,JFK,00:05,23:45,00:21
5,KAL647,SIN,00:05,23:30,00:09
6,KAL8379,SGN,00:05,23:35,00:11
7,KAL859,PEK,00:05,23:55,00:17
8,FDX5231,ANC,00:10,23:55,00:19
9,MAS039,KUL,00:10,00:10,00:24
10,UAE323,DXB,00:10,00:20,00:06
11,CPA035,HKG,00:15,00:15,00:15
12,PAC717,PVG,00:20,00:50,01:05
13,SIA007,SIN,00:35,00:35,00:50
14,QTR859,DOH,00:45,00:45,00:56
15,KLM856,AMS,00:55,00:55,01:07
16,ETD873,AUH,01:00,01:00,01:13
17,AAR987,PVG,01:05,01:05,01:36
18,TAX703,DMK,01:05,01:05,01:16
19,SOO7970,HKG,01:15,01:15,01:27
20,AAR2821,LAX,01:50,03:20,03:34
21,ABW492,SVO,01:50,01:50,01:43
22,VJC839,CXR,01:50,01:50,02:04
23,GEC8385,FRA,02:05,02:05,02:15
24,KAL335,PVG,02:05,02:05,02:10
25,SHU5435,VVO,02:15,02:15,02:13
26,GAP2483,TAG,02:45,02:45,03:00
27,CEB187,MNL,03:05,03:05,03:23
28,GTI654,ANC,03:05,03:05,03:31
29,KAL595,ZAZ,03:25,03:25,03:44
30,AAR198,NRT,04:00,04:00,04:27
31,PAC225,CVG,04:35,04:35,05:13
32,CKK258,PVG,04:55,08:15,08:49
33,HKE603,HKG,05:25,05:25,05:23
34,PAC927,HKG,05:30,05:30,05:41
35,PIC195,DAD,05:30,07:10,07:41
36,THY6495,IST,05:55,05:55,06:00
37,JJA1362,KIX,06:00,06:25,06:45
38,AAV601,CEB,06:15,06:15,06:48
39,VJC881,DAD,06:15,06:15,07:08
40,AAV605,CEB,06:20,06:20,06:32
41,SYL536,UUD,06:25,06:25,06:51
42,VJC963,HAN,06:25,06:25,07:18
43,AAR8533,PUS,06:30,06:30,06:36
44,CRK647,HKG,06:30,06:30,06:29
45,VJC865,SGN,06:45,08:10,08:36
46,KAL141F,PUS,06:50,06:50,07:16
47,AAR242,SEA,06:55,10:00,10:26
48,AAR2365,ORD,07:00,07:00,07:21
49,AIH221,TAO,07:00,08:30,08:57
50,ASV722,NGS,07:00,07:00,07:25
51,JJA1904,CTS,07:00,07:00,07:10
52,VJC879,DAD,07:00,07:00,07:47
53,GTI513,WUX,07:05,07:05,07:12
54,EVA149,TPE,07:10,07:10,07:22
55,JJA1304,KIX,07:10,07:10,07:30
56,JNA261,KKJ,07:10,07:10,07:39
57,JNA221,FUK,07:15,07:15,07:32
58,VJC925,HPH,07:15,08:50,09:44
59,AAR731,SGN,07:20,07:20,08:10
60,JNA077,DAD,07:20,07:20,07:58
61,TWB237,NGO,07:20,07:20,07:37
62,JNA201,NRT,07:25,07:25,07:56
63,TWB297,OIT,07:25,07:25,07:35
64,TWB669,RMQ,07:25,07:25,07:44
65,APJ012,KIX,07:30,09:40,10:04
66,ESR621,CTS,07:30,07:30,07:50
67,JNA941F,PUS,07:30,07:00,07:27
68,KAL1411,TAE,07:30,07:37,08:12
69,KAL529,FRA,07:30,07:30,07:53
70,AAR701,MNL,07:45,07:45,08:16
71,CES5050,YNT,07:45,07:45,08:01
72,TWB125,DAD,07:45,07:45,08:04
73,TWB201,NRT,07:45,07:45,08:21
74,ASV762,KIX,07:50,07:50,08:31
75,JNA081,TPE,07:50,07:50,08:27
76,JNA211,KIX,07:50,07:50,08:14
77,TWB273,HSG,07:50,07:50,08:02
78,AAR112,KIX,07:55,07:55,08:34
79,AMU825,MFM,07:55,07:55,08:07
80,ESR601,NRT,08:00,08:00,08:27
81,KAL621,MNL,08:00,08:00,08:23
82,KAL747,OKJ,08:00,08:00,08:46
83,KAL787,FUK,08:00,08:00,08:25
84,KAL809,CGO,08:00,08:00,08:21
85,TWB281,KIX,08:00,08:00,08:23
86,ESR641,FUK,08:05,08:05,08:29
87,ESR881,TPE,08:05,08:20,08:46
88,KAL831,SHE,08:05,08:05,08:44
89,KAL845,TAO,08:05,08:05,08:25
90,KAL479,HAN,08:10,08:10,08:39
91,KAL603,HKG,08:10,08:10,08:30
92,PAL467,MNL,08:10,08:10,08:19
93,AAR122,NGO,08:15,08:15,08:37
94,AAR327,TSN,08:15,08:15,08:29
95,AAR331,PEK,08:20,08:20,08:50
96,AAR727,HAN,08:20,08:20,08:32
97,JJA8401,TAO,08:20,08:20,08:41
98,JNA231,CTS,08:20,08:20,08:43
99,ASV702,TAK,08:25,08:25,08:40
100,KAL1401,PUS,08:25,,08:51
101,PAL475,PPS,08:25,08:25,08:34
102,AAR795,FRA,08:30,09:34,09:34
103,CES2044,TAO,08:30,08:30,08:53
104,JJA1102,NRT,08:30,08:30,08:49
105,KAL893,PVG,08:30,08:30,08:55
106,PAL485,CEB,08:30,08:30,08:43
107,AAR369,CAN,08:40,08:40,09:08
108,CPA415,HKG,08:40,08:40,09:00
109,KAL827,SZX,08:40,08:40,09:02
110,AAR132,FUK,08:45,08:45,09:11
111,CDG4620,TAO,08:45,08:45,09:03
112,ESR611,KIX,08:45,09:15,09:29
113,KAL823,MDG,08:45,08:45,09:06
114,KAL865,CAN,08:50,09:05,09:14
115,AAR351,YNJ,08:55,08:55,09:10
116,CES5052,PVG,08:55,08:55,09:20
117,AAR102,NRT,09:00,09:20,09:44
118,AAR303,CGQ,09:00,09:00,09:24
119,AAR309,WEH,09:00,09:00,09:18
120,AAR361,PVG,09:00,09:25,09:51
121,AAR721,HKG,09:00,10:00,10:06
122,KAL819,CSX,09:00,09:00,09:40
123,SIA607,SIN,09:00,09:00,09:16
124,AAR301,DLC,09:05,09:05,09:46
125,AAR317,TAO,09:05,09:05,09:31
126,AFR267,CDG,09:05,09:35,10:02
127,JJA2601,TPE,09:05,09:05,09:22
128,KAL657,BKK,09:05,09:05,09:29
129,KAL775,KMQ,09:05,09:05,09:22
130,KAL881,WUH,09:05,09:05,09:28
