,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,JJA2205,BKK,00:05,23:30,00:18
1,THY91,IST,00:05,23:55,00:05
2,UAE323,DXB,00:05,23:55,00:01
3,AZG126,GYD,00:10,01:00,01:27
4,MAS039,KUL,00:10,00:10,00:14
5,CSN316,PEK,00:20,22:50,00:47
6,SIA007,SIN,00:35,00:35,00:43
7,QTR859,DOH,00:45,00:45,00:50
8,KLM856,AMS,00:55,00:55,00:57
9,ETD873,AUH,01:00,01:00,01:14
10,AAR987,PVG,01:05,01:05,01:25
11,CSN3090,SZX,01:05,23:55,01:20
12,ETH673,ADD,01:05,01:35,01:49
13,TAX703,DMK,01:05,01:05,01:16
14,KAL249,JFK,01:45,01:45,01:54
15,VJC839,CXR,01:50,01:50,01:56
16,PAC237,HKG,02:00,06:00,06:13
17,GEC8387,FRA,02:05,02:05,02:09
18,SHU5435,VVO,02:15,02:15,02:20
19,GAP2483,TAG,02:45,02:45,02:46
20,CEB187,MNL,03:05,03:05,03:06
21,MGL310,ULN,03:40,03:40,03:51
22,MGL308,ULN,04:20,04:20,04:45
23,PIC195,DAD,06:10,06:10,06:25
24,AAV601,CEB,06:15,06:15,06:28
25,JJA1304,KIX,06:15,06:15,06:33
26,VJC881,DAD,06:15,06:15,06:48
27,AAV605,CEB,06:20,06:20,06:46
28,HVN441,CXR,06:20,06:30,06:58
29,JJA1362,KIX,06:20,06:20,06:30
30,JJA3400,SPN,06:20,06:20,06:39
31,JNA209,NRT,06:20,06:20,06:40
32,VJC963,HAN,06:25,06:25,07:00
33,AAR801A,GMP,06:30,06:30,06:55
34,AAR8533,PUS,06:30,,06:44
35,JJA1408,FUK,06:30,06:30,06:42
36,JNA207,NRT,06:30,06:30,06:54
37,CRK647,HKG,06:45,06:45,06:52
38,VJC865,SGN,06:45,08:05,08:46
39,TWB205,NRT,06:55,06:55,07:01
40,VJC879,DAD,07:00,07:30,08:54
41,EVA149,TPE,07:10,07:10,07:23
42,JJA2201,BKK,07:10,07:10,07:20
43,JNA261,KKJ,07:10,07:10,07:26
44,JNA221,FUK,07:15,07:15,07:32
45,TWB9251,CTS,07:15,07:15,07:24
46,VJC925,HPH,07:15,07:15,07:28
47,AAR731,SGN,07:20,07:20,07:41
48,JJA1904,CTS,07:20,07:20,07:30
49,JNA077,DAD,07:20,07:20,07:47
50,TWB297,OIT,07:20,07:20,07:36
51,ASV762,KIX,07:25,07:50,08:18
52,JNA201,NRT,07:25,07:25,07:43
53,TWB125,DAD,07:25,07:25,07:34
54,APJ012,KIX,07:30,07:30,07:38
55,JNA021,CEB,07:30,07:30,08:08
56,KAL1411,TAE,07:30,,07:45
57,ESR621,CTS,07:40,07:40,07:49
58,AAR701,MNL,07:45,07:45,08:01
59,CES5050,YNT,07:45,07:45,07:56
60,TWB201,NRT,07:45,07:45,07:54
61,JNA081,TPE,07:50,07:50,08:32
62,JNA211,KIX,07:50,07:50,07:59
63,TWB299,FUK,07:50,07:50,08:03
64,AAR112,KIX,07:55,07:55,08:11
65,AMU825,MFM,07:55,07:55,08:05
66,ESR601,NRT,08:00,08:00,08:15
67,KAL621,MNL,08:00,08:00,08:26
68,KAL747,OKJ,08:00,08:00,08:22
69,KAL787,FUK,08:00,08:00,08:26
70,KAL809,CGO,08:00,08:00,08:22
71,TWB281,KIX,08:00,08:00,08:24
72,ESR881,TPE,08:05,08:05,08:20
73,KAL831,SHE,08:05,08:05,08:25
74,KAL845,TAO,08:05,08:05,08:28
75,KAL479,HAN,08:10,08:10,08:30
76,KAL603,HKG,08:10,08:10,08:34
77,PAL467,MNL,08:10,08:10,08:13
78,AAR122,NGO,08:15,08:15,08:31
79,AAR327,TSN,08:15,08:15,08:19
80,AAR331,PEK,08:20,08:20,08:38
81,AAR727,HAN,08:20,08:20,08:39
82,JJA8401,TAO,08:20,08:20,08:41
83,JNA231,CTS,08:20,08:20,08:28
84,ASV702,TAK,08:25,08:25,08:34
85,KAL1401,PUS,08:25,,08:48
86,PAL475,PPS,08:25,08:25,08:43
87,CES2044,TAO,08:30,08:30,08:44
88,JJA1102,NRT,08:30,08:30,08:39
89,KAL893,PVG,08:30,08:30,08:51
90,PAL485,CEB,08:30,08:30,08:36
91,AAR369,CAN,08:40,08:40,09:11
92,CPA415,HKG,08:40,08:40,08:48
93,ESR641,FUK,08:40,08:40,08:51
94,KAL813,HFE,08:40,08:40,08:59
95,KAL827,SZX,08:40,08:40,09:04
96,AAR132,FUK,08:45,08:45,08:54
97,CDG4620,TAO,08:45,08:45,08:56
98,ESR611,KIX,08:45,09:05,09:18
99,KAL865,CAN,08:50,08:50,09:17
100,AAR351,YNJ,08:55,08:55,09:38
101,CES5052,PVG,08:55,08:55,09:28
102,AAR102,NRT,09:00,09:00,09:20
103,AAR303,CGQ,09:00,09:00,09:26
104,AAR309,WEH,09:00,09:00,09:13
105,AAR361,PVG,09:00,09:00,09:46
106,AAR721,HKG,09:00,09:00,09:15
107,KAL819,CSX,09:00,09:00,09:41
108,SIA607,SIN,09:00,09:00,09:20
109,AAR301,DLC,09:05,09:05,09:34
110,AAR317,TAO,09:05,09:05,09:22
111,AFR267,CDG,09:05,09:05,09:30
112,JJA2601,TPE,09:05,09:05,09:35
113,KAL657,BKK,09:05,09:05,09:32
114,ASV732,HIJ,09:10,09:10,09:30
115,CPA421,HKG,09:10,09:10,09:08
116,ESR931,HKG,09:10,09:10,09:24
117,JJA1302,KIX,09:10,09:10,09:26
118,KAL681,SGN,09:10,09:10,09:44
119,AAR172,OKA,09:15,09:15,09:39
120,KAL805,TSN,09:15,09:15,09:48
121,KAL807,XIY,09:15,09:15,09:57
122,AIH221,TAO,09:20,09:20,09:53
123,KAL031,DFW,09:20,09:20,09:44
124,KAL035,ATL,09:20,09:20,09:50
125,JJA3402,SPN,09:30,09:30,09:40
126,JNA113,HKG,09:30,09:30,09:55
127,AAR152,SDJ,09:35,09:35,09:47
128,JJA1402,FUK,09:35,09:35,09:42
129,KAL073,YYZ,09:35,09:35,10:08
130,KAL723,KIX,09:35,09:35,09:53
131,KAL891,YNJ,09:35,09:35,09:59
132,THA659,BKK,09:35,09:35,09:50
133,ASV712,FSZ,09:40,09:40,10:04
134,JNA641,GUM,09:40,09:40,09:56
135,KAL113,GUM,09:45,09:45,10:06
136,XAX507,KUL,09:45,09:45,10:35
137,KAL613,HKG,09:50,09:50,10:13
138,UZB514,TAS,09:50,09:50,10:04
139,JJA2101,HKG,09:55,09:55,10:19
140,AAR347,XIY,10:00,10:00,10:24
141,AAR371,SZX,10:00,10:00,10:11
142,AAR711,TPE,10:00,10:00,10:22
143,ASV752,NRT,10:00,10:00,10:14
144,KAL081,JFK,10:00,10:00,10:28
145,ASV792,CTS,10:05,10:05,10:26
146,HVN417,HAN,10:05,10:05,10:16
147,TWB291,FUK,10:05,10:05,10:21
148,APJ002,KIX,10:10,10:10,10:23
149,JJA8501,WEH,10:10,10:10,10:28
150,KAL703,NRT,10:10,10:10,10:35
151,KAL765,CTS,10:10,10:10,10:31
152,KAL981,VVO,10:10,10:10,10:42
153,AAR3533,CKG,10:15,10:15,10:29
154,CPA417,HKG,10:15,10:15,10:25
155,HVN409,SGN,10:15,10:15,10:52
156,JNA281,KIX,10:15,10:15,10:19
157,FIN42,HEL,10:20,10:20,10:39
158,KAL887,XMN,10:20,10:20,10:37
159,THA629,BKK,10:20,10:20,10:32
160,AAR222,JFK,10:30,10:30,11:14
161,KAL093,IAD,10:30,10:30,10:49
162,BAW18,LHR,10:35,10:35,10:54
163,DAL158,DTW,10:35,10:35,10:39
164,GIA879,CGK,10:35,10:35,11:01
165,JJA1106,NRT,10:35,10:35,10:45
166,JJA3102,GUM,10:35,10:35,10:47
167,JNA245,OKA,10:35,10:35,10:56
168,KAL691,TPE,10:35,10:35,11:05
169,TWB251,CTS,10:35,10:35,10:42
170,JJA2901,DAD,10:40,10:40,11:31
171,JJA8701,YNT,10:40,10:40,11:17
172,KAL037,ORD,10:40,10:40,11:09
173,KAL483,HAN,10:40,10:40,11:07
174,KAL741,NGO,10:40,10:40,11:03
175,KAL855,PEK,10:40,10:40,11:11
176,LAO922,VTE,10:40,10:40,10:59
177,AAR363,PVG,10:45,10:45,11:13
178,AAR572,KHV,11:00,11:00,11:21
179,JJA2001,MFM,11:00,11:00,11:28
180,MAS067,KUL,11:00,11:00,11:35
181,VJC961,HAN,11:05,11:05,11:19
182,JJA1602,NGO,11:10,11:10,11:23
183,KAL461,DAD,11:10,,11:48
184,KAL897,PVG,11:10,11:10,11:34
185,CSN340,HAK,11:15,11:15,11:26
186,TAX701,DMK,11:15,11:15,11:44
187,CSN686,DLC,11:20,11:20,11:51
188,HVN431,DAD,11:20,11:20,11:39
189,SIA008,LAX,11:20,11:20,11:38
190,GIA871,DPS,11:25,11:25,11:41
191,CAL165,KHH,11:30,11:30,11:53
192,CSN638,CGQ,11:30,11:30,11:46
193,ESR631,OKA,11:30,11:30,11:55
194,JJA5102,VVO,11:35,11:35,11:56
195,VJC863,SGN,11:40,11:40,12:06
196,CDG4096,TNA,11:45,11:45,12:00
197,CSN6088,MDG,11:45,11:45,12:08
198,GCR7994,TSN,11:45,11:45,12:03
199,CES2040,TAO,11:55,13:02,13:02
200,AAR541,FRA,12:00,12:00,12:18
201,CES550,YNT,12:00,12:00,12:11
202,EVA169,TPE,12:00,12:00,12:21
203,JNA223,FUK,12:00,12:00,12:09
204,AAR339,HRB,12:10,12:10,12:25
205,UPS49,ANC,12:10,12:10,12:13
206,CDG4618,TAO,12:15,12:15,13:15
207,CES580,NKG,12:15,12:15,12:32
