,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR242,SEA,00:05,23:00,00:39
1,AAR284,SFO,00:05,23:30,00:32
2,CRK623,HKG,00:05,23:40,00:43
3,KAL213,SFO,00:05,23:20,00:03
4,KAL233,SEA,00:05,23:30,00:25
5,KAL319,CAN,00:05,23:35,00:34
6,KAL361,HAN,00:05,23:30,00:54
7,UAE323,DXB,00:05,23:50,00:48
8,FDX5924,ANC,00:10,23:35,00:05
9,ETD873,AUH,00:15,00:15,02:02
10,TAX703,DMK,00:20,00:20,00:41
11,SIA007,SIN,00:25,00:25,01:02
12,QTR859,DOH,00:30,00:30,00:36
13,THY91,IST,00:40,00:40,00:59
14,KAL597,ZAZ,00:55,00:55,02:19
15,KLM856,AMS,00:55,00:55,01:35
16,AAR987,PVG,01:05,01:35,01:46
17,VJC839,CXR,01:50,01:50,02:00
18,CSN676,DLC,02:00,02:05,02:55
19,KAL335,PVG,02:05,02:05,02:43
20,GEC8385,FRA,02:10,10:10,10:39
21,CEB187,MNL,02:30,02:30,02:31
22,GAP2483,TAG,02:30,02:30,02:35
23,KAL541,OSL,02:50,02:50,03:16
24,PAC769,HKG,02:50,02:50,03:03
25,CKK258,PVG,03:50,04:20,04:20
26,HKE615,HKG,04:55,04:55,05:21
27,PAC997,PVG,05:00,05:00,05:15
28,PAC225,CVG,05:30,05:30,06:14
29,AAR1783,HND,06:00,06:00,06:18
30,JAL8190,GMP,06:00,06:00,07:05
31,KAL1462,GMP,06:00,06:00,06:39
32,PIC195,DAD,06:10,06:10,08:06
33,VJC881,DAD,06:15,06:15,06:34
34,AAV601,CEB,06:20,06:20,06:42
35,AAV705,KLO,06:20,06:20,06:51
36,JCC802,REP,06:20,06:20,06:36
37,VJC963,HAN,06:25,06:25,07:01
38,CRK627,HKG,06:30,06:30,07:08
39,ESR633,OKA,06:30,06:30,06:56
40,AAR803A,GMP,06:40,06:40,06:54
41,AAV701,KLO,06:45,06:45,07:33
42,VJC865,SGN,06:45,06:45,07:11
43,AAR1083,NRT,06:55,07:00,07:20
44,APG037,KLO,06:55,06:55,07:24
45,JJA1582,KOJ,06:55,06:55,07:14
46,EVA149,TPE,07:00,07:00,07:26
47,JJA1304,KIX,07:00,07:00,08:02
48,JJA2461,CEB,07:00,09:20,09:59
49,SWM212,REP,07:00,07:00,07:42
50,TWB205,NRT,07:00,07:00,07:28
51,VJC879,DAD,07:00,07:00,07:39
52,AIH231,YNT,07:05,07:05,07:35
53,ASV762,KIX,07:05,07:05,07:36
54,JNA221,FUK,07:05,07:05,07:30
