,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,KAL361,HAN,00:01,23:35,00:02
1,AAR383,SIN,00:05,00:15,00:34
2,AJX8480,OKA,00:05,00:05,00:23
3,UAE323,DXB,00:05,23:55,00:06
4,XAX509,KUL,00:05,23:25,00:12
5,MAS039,KUL,00:10,00:10,00:25
6,AAR955,HAN,00:30,00:30,00:48
7,QTR8871,DOH,00:30,00:48,01:34
8,SIA007,SIN,00:35,00:35,00:50
9,CSN672,SHE,00:40,00:00,00:57
10,QTR859,DOH,00:45,00:45,00:42
11,KLM856,AMS,00:55,00:55,01:02
12,ETD873,AUH,01:00,01:00,01:08
13,AAR987,PVG,01:05,01:05,01:24
14,ETH673,ADD,01:05,01:05,02:22
15,TAX703,DMK,01:05,01:05,01:29
16,PAC715,PVG,01:10,01:10,01:31
17,MGL308,ULN,01:35,01:35,01:55
18,VJC839,CXR,01:50,01:50,02:10
19,GEC8387,FRA,02:05,02:05,02:01
20,KAL249,JFK,02:05,02:05,02:07
21,SHU5435,VVO,02:15,02:15,02:16
22,KAL541,OSL,02:30,02:30,02:49
23,GAP2483,TAG,02:45,02:45,02:58
24,CEB187,MNL,03:05,03:05,03:11
25,CKK258,PVG,03:55,04:10,04:22
26,CLX734,LUX,03:55,05:30,05:49
27,PAC969,HKG,05:15,05:15,05:38
28,HKE603,HKG,05:25,05:25,05:25
29,PAC735,HKG,05:35,05:35,05:51
30,JJA9392,GMP,05:40,05:40,05:45
31,VJC881,DAD,06:15,06:15,06:26
32,AAV605,CEB,06:20,06:20,06:58
33,JJA5162,VVO,06:20,06:20,06:28
34,VJC963,HAN,06:25,06:25,06:49
35,AAR8533,PUS,06:30,,06:38
36,JJA1408,FUK,06:30,06:30,06:47
37,JNA932F,GMP,06:35,06:35,06:17
38,CRK647,HKG,06:45,06:45,06:56
39,VJC865,SGN,06:45,06:45,06:59
40,AIH231,YNT,06:55,06:55,07:09
41,TWB671,KHH,07:00,07:00,07:07
42,VJC879,DAD,07:00,07:00,08:02
43,EVA149,TPE,07:10,07:10,07:20
44,JJA1304,KIX,07:10,07:10,07:24
45,JNA261,KKJ,07:10,07:10,07:26
46,JNA221,FUK,07:15,07:15,07:35
47,VJC925,HPH,07:15,07:15,07:43
48,AAR731,SGN,07:20,07:20,07:51
49,JJA1904,CTS,07:20,07:20,07:28
50,JNA077,DAD,07:20,07:20,08:08
51,TWB237,NGO,07:20,07:20,07:33
52,ASV762,KIX,07:25,07:25,07:39
53,JNA201,NRT,07:25,07:25,07:53
54,TWB125,DAD,07:25,07:25,07:57
55,TWB297,OIT,07:25,07:25,07:31
56,AAR284,SFO,07:30,09:20,09:56
57,APJ012,KIX,07:30,07:30,07:37
58,KAL1411,TAE,07:30,,07:41
59,KAL529,FRA,07:30,08:30,08:46
60,ESR621,CTS,07:40,08:10,08:26
61,AAR701,MNL,07:45,07:45,08:05
62,CES5050,YNT,07:45,07:45,07:59
63,PAC225,CVG,07:45,07:45,07:55
64,TWB201,NRT,07:45,07:45,08:01
65,JNA081,TPE,07:50,07:50,08:18
66,JNA211,KIX,07:50,07:50,08:10
67,AAR112,KIX,07:55,07:55,08:14
68,AMU825,MFM,07:55,07:55,08:12
69,ESR601,NRT,08:00,08:00,08:17
70,KAL621,MNL,08:00,08:00,08:22
71,KAL747,OKJ,08:00,09:00,09:14
72,KAL787,FUK,08:00,08:00,08:24
73,KAL809,CGO,08:00,08:00,08:31
74,TWB281,KIX,08:00,08:00,08:21
75,ESR641,FUK,08:05,08:25,08:32
76,KAL831,SHE,08:05,08:05,08:35
77,KAL845,TAO,08:05,08:05,08:20
78,KAL479,HAN,08:10,08:10,08:33
79,KAL603,HKG,08:10,08:10,08:28
80,PAL467,MNL,08:10,08:10,08:24
81,AAR122,NGO,08:15,08:15,08:40
82,AAR327,TSN,08:15,08:15,08:26
83,AAR331,PEK,08:20,08:20,08:39
84,AAR727,HAN,08:20,08:20,08:37
85,JJA8401,TAO,08:20,08:20,08:49
86,JNA231,CTS,08:20,08:20,08:50
87,KAL1401,PUS,08:25,,08:45
88,PAL475,PPS,08:25,08:25,08:30
89,CES2044,TAO,08:30,08:30,08:42
90,JJA1102,NRT,08:30,08:30,08:48
91,KAL893,PVG,08:30,08:30,08:57
