,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR284,SFO,00:05,23:30,00:34
1,AAR951,HAN,00:05,23:40,00:41
2,AAR955,HAN,00:05,22:20,00:08
3,AIH511,HAN,00:05,00:40,00:51
4,AJX8480,OKA,00:05,00:05,00:20
5,GTI2428,ANC,00:05,01:00,01:17
6,HVN407,SGN,00:05,23:55,00:14
7,KAL361,HAN,00:05,23:35,00:02
8,KAL8367,PEN,00:05,23:20,00:04
9,PAC214,CVG,00:05,23:50,00:11
10,SIA603,SIN,00:05,00:00,00:18
11,THY91,IST,00:05,23:55,00:01
12,UAE323,DXB,00:05,23:55,00:16
13,XAX509,KUL,00:05,23:25,00:10
14,MAS039,KUL,00:10,00:10,00:24
15,AAR248,ATL,00:20,00:20,00:59
16,QTR8981,DOH,00:30,01:30,01:56
17,SIA007,SIN,00:35,00:35,00:45
18,QTR859,DOH,00:45,00:45,00:43
19,KLM856,AMS,00:55,00:55,01:07
20,ETD873,AUH,01:00,01:00,01:03
21,AAR987,PVG,01:05,02:28,02:28
22,ETH673,ADD,01:05,01:05,01:53
23,TAX703,DMK,01:05,01:05,01:09
24,PAC715,PVG,01:10,15:50,16:28
25,MGL308,ULN,01:35,01:35,01:39
26,VJC839,CXR,01:50,01:50,01:58
27,GEC8387,FRA,02:05,02:05,02:02
28,KAL249,JFK,02:05,02:05,03:03
29,SHU5435,VVO,02:15,02:15,02:16
30,KAL541,OSL,02:30,02:30,02:46
31,GAP2483,TAG,02:45,02:45,03:00
32,CEB187,MNL,03:05,03:05,03:19
33,CLX734,LUX,03:55,07:00,07:22
34,CKK258,PVG,04:15,04:15,04:40
35,HVN9417,HAN,05:00,05:00,06:44
36,PAC969,HKG,05:15,05:15,05:23
37,HVN9431,CXR,05:20,05:20,05:44
38,HKE603,HKG,05:25,05:25,06:01
39,KAL1496,GMP,05:30,05:30,05:50
40,PIC1207,DAD,05:30,05:30,06:19
41,CAL2163,TPE,05:35,05:35,06:30
42,PAC735,HKG,05:35,05:35,05:47
43,PIC1205,DAD,05:35,05:30,06:32
44,VJC7741,HAN,05:45,05:50,06:35
