,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,ASV102,GUM,00:05,23:35,00:08
1,CRK623,HKG,00:05,23:40,00:03
2,GTI654,ORD,00:05,00:00,00:27
3,KAL647,SIN,00:05,00:05,00:05
4,ETD873,AUH,00:15,00:15,00:29
5,TAX703,DMK,00:20,00:20,00:34
6,SIA007,SIN,00:25,00:25,00:31
7,QTR859,DOH,00:30,00:30,00:39
8,SYL506,YKS,00:40,00:40,00:56
9,THY91,IST,00:40,00:40,00:49
10,KLM856,AMS,00:55,00:55,01:12
11,AAR987,PVG,01:05,01:05,01:18
12,PAC217,PVG,01:15,01:15,01:29
13,ABW792,SVO,01:40,01:40,02:10
14,VJC839,CXR,01:50,01:50,01:58
15,GEC8387,FRA,02:10,02:10,02:01
16,KAL249,JFK,02:10,02:10,02:12
17,CEB187A,MNL,02:30,20:45,06:46
18,GAP2483,TAG,02:30,02:30,02:37
19,KAL9311,BOM,02:45,02:45,02:40
20,PAC237,HKG,02:55,08:30,10:37
21,HKE615,HKG,04:55,04:55,04:59
22,PIC195,DAD,06:10,06:10,06:31
23,VJC881,DAD,06:15,06:15,06:57
24,AAV601,CEB,06:20,06:20,06:41
25,AAV705,KLO,06:20,06:20,06:44
26,JCC802,REP,06:20,06:20,06:53
27,VJC963,HAN,06:25,06:25,06:55
28,CRK627,HKG,06:30,06:30,06:52
29,ESR633,OKA,06:30,06:30,06:48
30,JJA1408,FUK,06:30,06:30,06:50
31,AAV701,KLO,06:45,06:45,07:00
32,VJC865,SGN,06:45,06:45,07:16
33,VJC879,DAD,06:45,06:45,07:20
34,APG037,KLO,06:55,14:45,15:27
35,EVA149,TPE,07:00,07:00,07:18
36,JJA1304,KIX,07:00,07:00,07:24
37,SWM212,REP,07:00,07:50,08:24
38,TWB205,NRT,07:00,07:00,07:30
39,ASV762,KIX,07:05,07:05,07:34
40,JNA221,FUK,07:05,07:05,07:22
41,PAL489,KLO,07:10,08:20,08:51
42,VJC925,HPH,07:15,07:15,07:32
43,TWB297,OIT,07:20,07:20,07:40
44,ESR621,CTS,07:25,07:25,07:46
45,TWB671,KHH,07:25,07:25,07:38
46,AAR731,SGN,07:30,07:30,07:51
47,JNA261,KKJ,07:30,07:30,07:53
48,PAL485,CEB,07:30,07:30,07:42
49,TWB607,TAO,07:30,07:30,07:54
50,JJA2461,CEB,07:35,07:35,07:48
51,JNA201,NRT,07:35,07:35,08:03
52,KAL1413,TAE,07:35,07:55,07:57
53,APJ012,KIX,07:40,07:40,07:59
54,JNA077,DAD,07:40,07:40,08:01
55,TWB125,DAD,07:45,08:30,09:06
56,TWB201,NRT,07:45,07:45,08:06
57,AAR701,MNL,07:50,07:50,08:13
58,AMU825,MFM,07:50,07:50,08:44
59,ASV702,TAK,07:55,08:30,08:54
60,CEB181,KLO,07:55,08:15,08:47
61,ESR881,TPE,07:55,07:55,08:18
62,JJA1904,CTS,07:55,07:55,08:14
63,KAL621,MNL,07:55,07:55,08:30
64,KAL763,KIJ,07:55,07:55,08:24
65,TWB281,KIX,07:55,07:55,08:10
66,AAR184,CTS,08:00,08:00,08:40
67,JNA211,KIX,08:00,08:00,08:34
68,KAL787,FUK,08:00,08:00,08:26
69,PAL487,KLO,08:00,08:00,09:04
70,AAR112,KIX,08:05,08:05,08:31
71,KAL747,OKJ,08:05,08:05,08:28
72,AAR327,TSN,08:10,08:10,08:21
73,JJA1102,NRT,08:10,08:10,08:20
74,KAL479,HAN,08:10,08:10,08:26
75,PAL467,MNL,08:10,08:10,08:28
76,AAR122,NGO,08:15,08:15,08:37
77,KAL827,SZX,08:15,08:15,08:38
78,AAR331,PEK,08:20,08:20,08:46
79,AAR727,HAN,08:20,08:20,08:40
80,JJA8401,TAO,08:20,08:20,08:42
81,KAL1401,PUS,08:25,08:25,08:58
82,KAL603,HKG,08:25,08:25,08:49
83,CES2044,TAO,08:30,08:30,08:37
84,JNA021,CEB,08:30,08:30,08:53
85,JNA231,CTS,08:35,08:35,08:46
86,KAL893,PVG,08:35,08:35,08:55
87,AAR369,CAN,08:40,08:40,09:02
88,ESR601,NRT,08:40,08:40,08:56
89,CDG4620,TAO,08:45,08:45,08:57
90,CPA415,HKG,08:45,08:45,08:59
91,KAL831,SHE,08:50,08:50,09:15
92,CES5052,PVG,08:55,08:55,09:08
93,JNA281,KIX,08:55,08:55,09:17
94,KAL819,CSX,08:55,08:55,09:22
95,AAR102,NRT,09:00,09:00,09:25
96,AAR132,FUK,09:00,09:00,09:12
97,AAR309,WEH,09:00,09:00,09:12
98,AAR317,TAO,09:00,09:00,09:19
99,AAR721,HKG,09:00,09:00,09:49
