,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AJX8480,OKA,00:05,00:05,00:08
1,KAL473,MLE,00:05,23:50,00:06
2,KAL9263,LAX,00:05,23:20,00:19
3,PAC947,HKG,00:05,00:05,00:21
4,THY91,IST,00:05,00:05,00:04
5,VDA8472,AUH,00:05,00:00,00:31
6,UAE323,DXB,00:15,00:15,00:17
7,SIA007,SIN,00:35,00:35,00:46
8,QTR859,DOH,00:45,00:45,00:49
9,KLM856,AMS,00:55,00:55,00:55
10,ETD873,AUH,01:00,01:00,01:18
11,AAR987,PVG,01:05,01:05,01:16
12,ETH673,ADD,01:05,01:05,01:23
13,TAX703,DMK,01:05,01:05,01:20
14,UPS188,ANC,01:26,01:30,02:02
15,MGL308,ULN,01:35,01:35,01:48
16,VJC839,CXR,01:50,01:50,01:51
17,GEC8385,FRA,02:05,02:05,02:20
18,KAL335,PVG,02:05,02:05,02:14
19,KAL8541,OSL,02:10,02:10,02:25
20,SHU5435,VVO,02:15,02:15,02:17
21,GAP2483,TAG,02:45,02:45,02:43
22,CEB187,MNL,03:05,03:05,03:45
23,KAL595,ZAZ,03:25,03:25,03:43
24,CKK258,PVG,04:15,04:15,04:41
25,PAC225,CVG,04:35,04:35,04:56
26,PAC997,PVG,05:00,05:00,05:27
27,PAC969,HKG,05:15,05:15,05:35
28,HKE603,HKG,05:25,05:25,05:43
29,JJA9392,GMP,05:30,05:30,05:45
30,CKS2827,LAX,05:40,06:45,07:45
31,AAV601,CEB,06:15,06:15,06:35
32,VJC881,DAD,06:15,06:15,06:38
33,AAV605,CEB,06:20,06:20,07:01
34,VJC963,HAN,06:25,06:25,07:31
35,AAR8533,PUS,06:30,08:00,08:31
36,ABW147,SVO,06:30,06:30,06:44
37,JJA1408,FUK,06:30,06:30,06:49
38,CRK647,HKG,06:45,06:45,06:56
39,VJC865,SGN,06:45,06:45,08:01
40,TWB671,KHH,07:00,07:00,07:15
41,VJC879,DAD,07:00,07:00,07:47
42,ASV762,KIX,07:05,07:05,07:35
43,EVA149,TPE,07:10,07:10,07:27
44,JJA1304,KIX,07:10,07:10,07:24
45,JNA261,KKJ,07:10,07:10,07:29
46,JNA221,FUK,07:15,07:15,07:49
47,VJC925,HPH,07:15,07:15,07:55
48,AAR731,SGN,07:20,07:35,08:15
49,ASV722,NGS,07:20,07:20,07:42
50,TWB237,NGO,07:20,07:20,07:39
51,JNA201,NRT,07:25,07:25,07:59
52,TWB297,OIT,07:25,07:25,07:37
53,APJ012,KIX,07:30,07:30,08:09
54,JNA645,GUM,07:30,07:30,07:57
55,KAL1411,TAE,07:30,,07:53
56,ESR621,CTS,07:40,07:40,07:52
57,AAR701,MNL,07:45,07:45,08:11
58,CES5050,YNT,07:45,07:45,08:05
59,TWB125,DAD,07:45,07:45,08:07
60,TWB201,NRT,07:45,07:45,08:03
61,JNA077,DAD,07:50,07:50,08:22
62,JNA081,TPE,07:50,07:50,09:01
63,JNA211,KIX,07:50,07:50,08:17
64,AAR112,KIX,07:55,07:55,08:23
65,AMU825,MFM,07:55,07:55,08:31
66,ESR601,NRT,08:00,08:00,08:26
67,KAL621,MNL,08:00,08:00,08:29
68,KAL747,OKJ,08:00,08:00,08:20
69,KAL787,FUK,08:00,08:00,08:24
70,KAL809,CGO,08:00,08:00,08:19
71,TWB281,KIX,08:00,08:00,08:33
72,ESR641,FUK,08:05,08:05,08:28
73,KAL831,SHE,08:05,08:05,08:51
74,KAL845,TAO,08:05,08:05,08:26
75,KAL479,HAN,08:10,08:10,08:37
76,KAL603,HKG,08:10,08:10,08:39
77,PAL467,MNL,08:10,08:10,08:34
78,AAR122,NGO,08:15,08:15,08:37
79,AAR327,TSN,08:15,08:15,08:42
80,AAR331,PEK,08:20,08:20,08:47
81,AAR727,HAN,08:20,08:20,08:48
82,JJA8401,TAO,08:20,08:20,08:55
83,JNA231,CTS,08:20,08:20,08:45
84,KAL1401,PUS,08:25,,08:42
85,PAL475,PPS,08:25,08:25,08:44
86,AAR793,FRA,08:30,09:50,09:36
87,CES2044,TAO,08:30,08:30,08:59
88,JJA1102,NRT,08:30,08:30,09:02
89,KAL893,PVG,08:30,08:30,08:57
90,PAL485,CEB,08:30,08:30,08:53
91,AAR353,CKG,08:35,08:35,09:06
92,AAR369,CAN,08:40,08:40,09:18
93,CPA415,HKG,08:40,08:40,09:04
94,KAL813,HFE,08:40,08:40,09:11
95,KAL827,SZX,08:40,09:43,09:43
96,AAR132,FUK,08:45,08:45,09:09
97,CDG4620,TAO,08:45,08:45,09:13
98,ESR611,KIX,08:45,08:45,08:57
99,KAL823,MDG,08:45,08:45,09:08
100,KAL865,CAN,08:50,08:50,09:24
101,AAR351,YNJ,08:55,08:55,09:16
102,CES5052,PVG,08:55,08:55,09:37
103,UPS186,ANC,08:55,10:00,10:26
104,AAR102,NRT,09:00,09:00,09:24
105,AAR303,CGQ,09:00,09:00,09:21
106,AAR309,WEH,09:00,09:00,09:27
107,AAR361,PVG,09:00,09:00,09:32
108,AAR721,HKG,09:00,09:00,09:34
109,SIA607,SIN,09:00,09:00,09:22
110,AAR284,SFO,09:05,19:00,19:24
111,AAR301,DLC,09:05,09:05,09:41
112,AAR317,TAO,09:05,09:05,09:48
113,AAR576,UUS,09:05,09:05,09:45
114,AFR267,CDG,09:05,14:10,14:43
115,JJA2601,TPE,09:05,09:05,09:39
116,JNA205,NRT,09:05,09:05,09:37
117,KAL657,BKK,09:05,09:05,09:50
118,KAL881,WUH,09:05,09:05,09:29
119,ASV732,HIJ,09:10,09:10,09:40
120,CPA421,HKG,09:10,12:15,12:35
121,ESR931,HKG,09:10,09:10,09:46
122,JJA1302,KIX,09:10,09:10,09:49
123,KAL681,SGN,09:10,09:10,09:57
124,AAR172,OKA,09:15,09:15,09:52
125,AAR2421,SEA,09:15,09:05,09:33
126,KAL805,TSN,09:15,10:16,10:16
127,KAL807,XIY,09:15,09:15,09:55
128,KAL035,ATL,09:20,09:20,09:59
129,AIH231,YNT,09:30,09:30,10:00
130,JJA3402,SPN,09:30,09:30,09:53
131,JNA113,HKG,09:30,09:30,10:03
132,AAR337,YNZ,09:35,09:35,10:13
133,JJA1402,FUK,09:35,09:35,10:02
134,KAL073,YYZ,09:35,09:35,10:06
135,KAL723,KIX,09:35,09:35,09:56
136,KAL825,YNJ,09:35,09:35,10:21
137,THA659,BKK,09:35,09:35,10:07
138,JNA641,GUM,09:40,09:40,10:31
139,AJX8476,NRT,09:45,09:45,10:15
140,KAL113,GUM,09:45,09:45,10:17
141,KAL207,LAX,09:45,09:45,10:11
142,XAX507,KUL,09:45,09:45,10:18
143,KAL613,HKG,09:50,09:50,10:10
144,JJA2101,HKG,09:55,09:55,10:29
145,AAR347,XIY,10:00,10:00,10:42
146,AAR371,SZX,10:00,10:00,10:24
147,ASV752,NRT,10:00,10:00,10:25
148,KAL081,JFK,10:00,10:00,10:40
149,ESR661,KMI,10:05,10:05,10:22
150,HVN417,HAN,10:05,10:05,10:39
151,KAL763,KIJ,10:05,10:05,10:28
152,TWB291,FUK,10:05,10:05,10:20
153,APJ002,KIX,10:10,10:10,10:43
154,JJA8501,WEH,10:10,10:10,10:51
155,KAL703,NRT,10:10,10:10,10:36
156,KAL765,CTS,10:10,10:10,10:33
157,KAL981,VVO,10:10,10:10,10:48
158,UZB512,TAS,10:10,10:10,10:31
159,AAR531,VCE,10:15,10:15,10:45
160,HVN409,SGN,10:15,10:15,10:37
161,JNA281,KIX,10:15,10:15,10:46
162,AAR551,IST,10:20,10:20,11:11
163,FIN42,HEL,10:20,10:20,10:55
164,KAL887,XMN,10:20,10:20,10:57
165,THA629,BKK,10:20,10:20,10:34
166,AAR222,JFK,10:30,10:30,11:00
