,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR248,ATL,00:02,00:02,00:01
1,UAE323,DXB,00:08,00:10,00:07
2,THY91,IST,00:10,00:10,00:12
3,HVN407,SGN,00:15,00:15,00:19
4,SYL506,YKS,00:30,00:30,00:50
5,SIA007,SIN,00:35,00:35,00:39
6,QTR859,DOH,00:45,00:45,00:36
7,KLM856,AMS,00:55,00:55,01:05
8,ABW792,SVO,01:00,01:00,01:14
9,ETD873,AUH,01:00,01:00,01:18
10,AAR987,PVG,01:05,01:05,01:06
11,TAX703,DMK,01:05,01:05,01:08
12,PAC217,PVG,01:10,01:10,01:27
13,KAL249,JFK,01:40,01:40,01:46
14,VJC839,CXR,01:50,01:50,02:01
15,PAC237,HKG,02:00,02:00,02:19
16,GEC8387,FRA,02:05,02:05,02:05
17,SHU5435,VVO,02:15,02:15,02:07
18,CEB187,MNL,03:05,03:15,03:55
19,ESR262F,GMP,05:35,07:00,08:35
20,KAL1462,GMP,05:40,07:30,08:40
21,AAR807A,GMP,05:45,07:30,08:23
22,CKS257,HKG,05:45,06:51,06:51
23,AAV601,CEB,06:15,06:15,06:40
24,AAV705,KLO,06:15,,
25,VJC881,DAD,06:15,06:15,07:12
26,AAR806A,GMP,06:20,07:30,08:10
27,HVN441,CXR,06:20,06:20,06:29
28,VJC963,HAN,06:25,06:25,07:28
29,AAR8533,PUS,06:30,06:30,06:42
30,AAV701,KLO,06:30,06:30,06:44
31,JJA1408,FUK,06:30,06:30,07:08
32,CRK647,HKG,06:45,07:45,09:10
33,VJC865,SGN,06:45,06:45,08:06
34,APG037,KLO,06:55,06:55,06:59
35,VJC879,DAD,07:00,07:00,07:52
36,ASV762,KIX,07:05,07:05,07:30
37,EVA149,TPE,07:10,07:10,07:24
38,JJA1304,KIX,07:10,07:10,07:22
39,JNA221,FUK,07:15,07:15,07:41
40,VJC925,HPH,07:15,07:15,08:21
41,AAR731,SGN,07:20,07:20,07:58
42,JNA077,DAD,07:20,07:20,08:19
43,TWB297,OIT,07:20,08:30,08:31
44,JNA201,NRT,07:25,07:25,08:04
45,TWB125,DAD,07:25,09:00,09:04
46,TWB669,RMQ,07:25,07:25,07:55
47,APJ012,KIX,07:30,10:50,11:17
48,JNA039,KLO,07:30,07:30,08:02
49,KAL1411,TAE,07:30,,08:08
50,ESR621,CTS,07:40,07:40,08:17
51,AAR701,MNL,07:45,07:45,08:17
52,CES5050,YNT,07:45,07:45,08:15
53,TWB201,NRT,07:45,07:45,08:00
54,JNA081,TPE,07:50,07:50,08:40
55,JNA211,KIX,07:50,07:50,08:26
56,TWB299,FUK,07:50,09:40,10:09
57,AAR112,KIX,07:55,08:10,08:37
58,AMU825,MFM,07:55,07:55,08:46
59,CEB181,KLO,07:55,07:55,08:23
60,ESR601,NRT,08:00,08:00,08:28
61,KAL621,MNL,08:00,08:00,08:44
62,KAL747,OKJ,08:00,08:00,08:33
63,KAL787,FUK,08:00,08:00,08:50
64,KAL809,CGO,08:00,08:00,08:37
65,TWB281,KIX,08:00,09:00,09:03
66,ESR881,TPE,08:05,10:10,10:36
67,KAL831,SHE,08:05,08:05,08:34
68,KAL845,TAO,08:05,08:05,08:31
69,KAL479,HAN,08:10,08:10,08:36
70,KAL603,HKG,08:10,08:10,08:48
71,PAL467,MNL,08:10,08:10,08:28
72,AAR122,NGO,08:15,08:15,08:42
73,AAR327,TSN,08:15,08:15,08:50
74,AAR331,PEK,08:20,08:50,09:12
75,AAR727,HAN,08:20,08:20,08:58
76,JJA8401,TAO,08:20,08:20,08:42
77,JNA231,CTS,08:20,08:20,08:48
78,ASV702,TAK,08:25,08:25,08:54
79,KAL1401,PUS,08:25,,08:47
80,PAL487,KLO,08:25,08:25,08:52
81,CES2044,TAO,08:30,08:30,09:00
82,JJA1102,NRT,08:30,08:30,08:44
83,KAL893,PVG,08:30,08:30,09:02
84,PAL485,CEB,08:30,08:30,08:54
85,AAR369,CAN,08:40,08:50,09:14
86,CPA415,HKG,08:40,08:40,08:56
87,ESR641,FUK,08:40,10:15,10:57
88,KAL827,SZX,08:40,08:40,09:05
89,AAR132,FUK,08:45,08:45,09:05
90,CDG4620,TAO,08:45,08:45,09:57
91,ESR611,KIX,08:45,08:45,08:56
92,KAL865,CAN,08:50,08:50,09:07
93,AAR351,YNJ,08:55,08:55,09:40
94,CES5052,PVG,08:55,08:55,09:18
95,AAR102,NRT,09:00,09:00,09:17
96,AAR303,CGQ,09:00,10:00,10:01
97,AAR309,WEH,09:00,10:05,10:04
98,AAR361,PVG,09:00,09:00,09:32
99,AAR721,HKG,09:00,09:00,09:48
100,KAL819,CSX,09:00,09:00,09:23
101,SIA607,SIN,09:00,09:00,09:16
102,AAR301,DLC,09:05,09:45,10:10
103,AAR317,TAO,09:05,09:05,09:37
104,JJA2601,TPE,09:05,09:05,09:29
105,KAL657,BKK,09:05,09:05,09:26
106,ASV732,HIJ,09:10,09:10,09:34
107,CPA421,HKG,09:10,09:10,09:34
108,ESR931,HKG,09:10,11:10,11:51
109,JJA1302,KIX,09:10,09:10,09:44
110,KAL681,SGN,09:10,09:10,09:45
111,AAR172,OKA,09:15,09:15,09:42
112,KAL805,TSN,09:15,09:15,09:55
113,KAL807,XIY,09:15,09:15,09:43
114,KAL031,DFW,09:20,09:20,09:41
115,KAL035,ATL,09:20,09:20,09:49
116,JJA3402,SPN,09:30,09:30,09:46
117,JNA113,HKG,09:30,09:30,10:02
118,JJA1402,FUK,09:35,09:35,10:24
119,KAL073,YYZ,09:35,09:35,10:06
120,KAL723,KIX,09:35,09:35,09:58
121,KAL825,YNJ,09:35,09:35,10:07
122,THA659,BKK,09:35,09:35,09:49
123,ASV712,FSZ,09:40,09:40,09:55
124,JNA641,GUM,09:40,09:40,10:00
125,KAL113,GUM,09:45,09:45,10:03
126,XAX507,KUL,09:45,09:45,10:12
127,KAL613,HKG,09:50,09:50,10:08
128,UZB514,TAS,09:50,09:50,10:14
129,JJA2101,HKG,09:55,09:55,10:16
130,AAR152,SDJ,10:00,10:00,10:33
131,AAR347,XIY,10:00,10:00,10:27
132,AAR371,SZX,10:00,10:00,10:46
133,AAR711,TPE,10:00,10:00,10:19
134,ASV752,NRT,10:00,10:30,11:03
135,KAL081,JFK,10:00,10:00,10:30
136,HVN417,HAN,10:05,10:05,10:20
137,TWB291,FUK,10:05,11:30,11:49
138,APJ002,KIX,10:10,10:10,10:46
139,JJA8501,WEH,10:10,10:10,10:30
140,JJA8801,SJW,10:10,10:10,10:23
141,KAL703,NRT,10:10,10:10,10:39
142,KAL765,CTS,10:10,10:10,10:26
143,KAL981,VVO,10:10,10:10,10:38
144,AAR3533,CKG,10:15,10:15,10:32
145,CPA417,HKG,10:15,10:15,10:29
146,HVN409,SGN,10:15,10:15,10:34
147,JNA281,KIX,10:15,10:15,10:36
148,FIN42,HEL,10:20,10:20,10:42
149,KAL887,XMN,10:20,10:20,10:48
150,THA629,BKK,10:20,10:20,10:40
151,AAR222,JFK,10:30,11:00,11:27
152,KAL093,IAD,10:30,10:30,10:53
153,BAW18,LHR,10:35,10:35,10:51
154,DAL158,DTW,10:35,10:35,10:43
155,GIA879,CGK,10:35,10:35,10:44
156,JJA1106,NRT,10:35,10:35,10:55
157,JJA3102,GUM,10:35,10:35,10:50
158,JNA245,OKA,10:35,10:35,11:01
159,KAL691,TPE,10:35,10:35,11:10
160,TWB251,CTS,10:35,12:00,12:04
161,JJA2901,DAD,10:40,10:40,11:08
162,JJA8701,YNT,10:40,10:40,10:56
163,KAL037,ORD,10:40,10:40,11:07
164,KAL483,HAN,10:40,10:40,11:05
165,KAL741,NGO,10:40,10:40,11:14
166,LAO922,VTE,10:40,10:40,10:54
167,AIH231,YNT,10:45,10:45,11:12
168,AAR363,PVG,10:50,10:50,11:37
169,KAL855,PEK,10:50,10:50,11:21
170,AAR572,KHV,11:00,11:30,11:53
171,AAR7111,TPE,11:00,11:00,11:15
172,JJA2001,MFM,11:00,11:00,11:19
173,MAS067,KUL,11:00,12:20,13:09
174,VJC961,HAN,11:05,11:05,11:38
175,JJA1602,NGO,11:10,11:10,11:32
176,KAL897,PVG,11:10,11:10,11:25
177,CSN340,HAK,11:15,11:15,11:23
178,TAX701,DMK,11:15,11:15,11:55
179,CSN686,DLC,11:20,11:20,11:34
180,HVN431,DAD,11:20,11:20,11:30
181,SIA008,LAX,11:20,11:20,12:08
182,GIA871,DPS,11:25,11:25,11:46
183,KAL461,DAD,11:25,11:25,11:42
184,CAL165,KHH,11:30,11:30,11:45
185,ESR631,OKA,11:30,13:20,14:15
186,JJA5102,VVO,11:35,11:35,11:57
187,VJC863,SGN,11:40,11:40,12:02
188,CDG4096,TNA,11:45,11:45,12:06
189,GCR7994,TSN,11:45,11:45,12:00
190,JNA223,FUK,11:50,11:50,12:16
191,CES2040,TAO,11:55,11:55,12:39
192,AAR541,FRA,12:00,12:00,12:25
193,CES550,YNT,12:00,12:00,12:33
194,EVA169,TPE,12:00,12:00,12:28
195,AAR339,HRB,12:10,12:10,12:30
196,CDG4618,TAO,12:15,12:15,13:13
197,CES580,NKG,12:15,12:15,12:21
198,DLH719,MUC,12:15,12:15,12:42
199,JJA1902,CTS,12:20,12:20,12:37
200,AAR359,HGH,12:25,12:25,12:51
201,AMX091,MEX,12:25,12:25,12:48
202,CSN314,PVG,12:25,12:25,12:44
203,KAL795,CTS,12:25,12:25,12:55
204,SHU5437,VVO,12:25,12:25,12:53
205,TWB283,KIX,12:25,13:05,13:25
206,AAR134,FUK,12:30,12:30,12:46
207,AAR349,NKG,12:30,12:30,13:03
208,AAR501,CDG,12:30,12:30,13:07
209,UPS174,ANC,12:30,12:30,12:36
210,CAL161,TPE,12:35,12:35,13:05
211,CCA172,TSN,12:45,12:45,13:16
212,CSN682,SHE,12:45,12:45,13:10
213,HKE619,HKG,12:45,12:45,13:01
214,KAL935,PRG,12:45,12:45,13:33
215,KAL905,FRA,12:50,12:50,13:40
216,KAL937,VIE,12:50,12:50,13:30
217,APG885,MNL,12:55,12:55,13:24
218,CES5042,PVG,12:55,12:55,13:21
219,CSN6080,WUH,12:55,12:55,13:18
220,AAR333,PEK,13:00,13:00,13:46
221,KAL869,DLC,13:00,13:00,13:43
222,KAL915,BCN,13:00,13:00,13:59
223,KZR910,ALA,13:00,13:00,13:20
224,SHU5451,KHV,13:00,14:00,14:21
225,CCA124,PEK,13:05,13:05,13:25
226,CCA140,HGH,13:05,13:05,13:27
227,KAL841,TAO,13:05,13:05,13:54
228,KAL901,CDG,13:05,13:05,14:06
229,CES2034,TAO,13:10,13:10,13:37
230,KAL847,TNA,13:10,13:10,14:02
231,AFL251,SVO,13:15,13:15,13:50
232,ASV764,KIX,13:15,13:15,13:29
233,TWB275,KMJ,13:15,14:00,14:23
234,CSN688,CGQ,13:20,13:20,13:56
235,KAL923,SVO,13:20,13:20,14:10
236,KAL601,HKG,13:25,13:25,13:48
237,KAL951,DXB,13:25,13:25,14:20
238,JJA1802,OKA,13:30,13:30,13:51
239,KAL695,KTM,13:30,13:30,14:04
240,KAL907,LHR,13:30,13:30,14:12
241,CPA439,HKG,13:35,13:35,14:08
242,KAL955,IST,13:40,13:40,14:30
243,JNA213,KIX,13:45,13:45,13:59
244,AZA759,FCO,13:55,13:55,14:39
245,AAR365,PVG,14:00,14:00,14:28
246,ASV782,TOY,14:00,14:00,14:18
247,CDG4088,TAO,14:00,14:00,14:26
248,KAL789,FUK,14:00,14:00,14:15
249,TWB271,OKA,14:05,14:05,14:33
250,FDX5835,ANC,14:10,14:10,15:08
251,KAL839,WEH,14:10,14:10,14:23
252,AIC317,BOM,14:15,14:45,
253,CES2018,WEH,14:15,14:15,14:46
254,CES5022,TAO,14:15,14:15,14:43
255,KAL931,FCO,14:15,14:15,14:49
256,AAR174,CTS,14:20,14:20,14:39
257,AAR307,YNT,14:20,14:20,15:04
258,AAR319,TAO,14:20,14:20,14:56
259,AAR713,TPE,14:20,14:20,14:37
260,CCA144,YNJ,14:20,14:20,14:35
261,DLH713,FRA,14:20,14:50,15:20
262,MGL302,ULN,14:20,14:20,16:38
263,JNA203,NRT,14:25,14:25,14:47
264,AAR521,LHR,14:30,14:30,15:15
265,KAL017,LAX,14:30,14:30,15:06
266,CSN6074,YNJ,14:35,14:35,15:01
267,KAL833,SHE,14:35,14:35,15:24
268,AAR202,LAX,14:40,14:40,15:21
269,CCA402,CTU,14:40,14:40,15:12
270,ESR643,FUK,14:40,14:40,15:43
271,KAL643,SIN,14:45,14:45,15:11
272,TWB295,HSG,14:45,15:50,16:08
273,AAR114,KIX,14:50,14:50,15:18
274,CSN338,CAN,14:55,14:55,15:28
275,CSZ9034,SZX,14:55,14:55,15:30
276,AAR335,PEK,15:00,15:00,15:39
277,CKS756,ANC,15:00,15:10,15:26
278,AMU819,MFM,15:05,15:05,15:34
279,CPA411,HKG,15:05,15:40,16:00
280,JJA1104,NRT,15:05,15:05,15:32
281,ASV766,KIX,15:10,15:10,15:37
282,ESR603,NRT,15:10,16:15,17:35
283,ESR651,KOJ,15:10,15:10,15:46
284,APJ006,KIX,15:15,15:15,16:26
285,KAL725,KIX,15:20,15:20,16:06
286,ACA064,YVR,15:25,15:25,15:40
287,JJA1308,KIX,15:25,15:25,15:51
288,CDG4082,TAO,15:30,15:30,15:52
289,ESR613,KIX,15:30,15:30,15:55
290,JJA1404,FUK,15:30,15:30,15:45
291,KAL627,CGK,15:30,15:30,15:48
292,CCA136,PEK,15:35,15:35,16:02
293,JJA8503,WEH,15:35,15:35,15:59
294,AAR803A,GMP,15:40,16:30,16:45
295,KAL735,OKA,15:40,15:40,16:11
296,AAR106,NRT,15:55,15:55,16:17
297,CES268,YNT,15:55,16:55,17:07
298,JNA227,FUK,15:55,15:55,16:13
299,SBI556,VVO,15:55,15:55,16:20
300,AAR124,NGO,16:00,16:00,16:23
301,KAL023,SFO,16:00,16:00,16:29
302,JJA1406,FUK,16:05,16:05,16:35
303,KAL693,TPE,16:05,16:05,16:31
304,AAR751,SIN,16:10,16:10,16:33
305,JNA263,KKJ,16:10,16:10,16:15
306,JNA283,KIX,16:10,16:10,16:50
307,CES2004,KMG,16:15,16:15,16:40
308,HKE631,HKG,16:15,16:15,16:36
309,APJ906,OKA,16:20,16:20,16:43
310,CES5034,PVG,16:20,16:20,16:54
311,CSN3062,CAN,16:25,16:25,16:42
312,XAX505,KUL,16:25,16:25,16:52
313,CES560,TAO,16:35,16:35,17:03
314,KAL671,KUL,16:35,17:15,17:47
315,CCA132,PEK,16:40,16:40,16:56
316,SIA609,SIN,16:40,16:40,16:58
317,CDG4722,TAO,16:45,16:45,16:48
318,JNA225,FUK,16:50,16:50,17:05
319,KAL129,AKL,16:50,16:50,17:02
320,UAL892,SFO,16:50,16:50,17:14
321,APG039,KLO,16:55,16:55,17:00
322,SBI504,IKT,16:55,16:55,17:12
323,JJA1306,KIX,17:00,17:00,17:17
324,ASV754,NRT,17:05,17:05,17:21
325,AAR573,TAS,17:10,17:30,17:55
326,AAR761,CGK,17:15,18:28,18:28
327,KAL1405,PUS,17:15,,17:33
328,AAR118,KIX,17:20,17:20,17:42
329,AAL280,DFW,17:25,17:25,17:39
330,CCA802,TSN,17:30,17:30,17:36
331,CSN696,DLC,17:30,17:30,17:31
332,ESR511,BKK,17:30,20:00,20:33
333,THA635,BKK,17:30,17:30,17:44
334,KAL651,BKK,17:35,19:30,19:59
335,JNA079,DAD,17:40,17:40,17:53
336,KAL001,HNL,17:40,17:40,17:58
337,CCA126,PEK,17:50,17:50,18:05
338,TWB131,VTE,17:50,17:50,18:01
339,HVN405,SGN,17:55,17:55,18:07
340,ACA062,YYZ,18:00,18:00,18:15
341,JJA1608,NGO,18:00,18:00,18:03
342,TWB121,SGN,18:00,18:00,18:12
343,TWB301,GUM,18:00,18:00,18:35
344,HVN415,HAN,18:05,18:05,18:09
345,KAL629,DPS,18:05,18:05,18:38
346,AAR136,FUK,18:15,18:15,18:31
347,AAR272,SEA,18:15,18:35,18:54
348,KAL1403,PUS,18:20,,18:44
349,KAL683,SGN,18:20,18:20,18:42
350,CSH828,PVG,18:25,18:25,18:56
351,FDX5241,IND,18:25,18:25,18:33
352,TWB293,FUK,18:25,18:25,18:46
353,AAR739,PNH,18:30,18:30,18:48
354,ESR591,DAD,18:30,20:45,21:24
355,KAL705,NRT,18:35,18:55,19:18
356,KAL781,FUK,18:35,18:35,18:52
357,DAL26,ATL,18:40,18:40,19:15
358,KAL121,SYD,18:40,18:40,19:08
359,KAL463,DAD,18:40,18:40,19:03
360,KAL471,RGN,18:40,18:40,19:01
361,KAL641,SIN,18:40,18:40,19:06
362,KAL689,PNH,18:40,18:40,19:15
363,KAL623,MNL,18:45,18:45,19:24
364,AAR108,NRT,18:50,19:10,19:36
365,AAR755,DAD,18:50,19:10,19:35
366,KAL071,YVR,18:50,18:50,19:33
367,KAL853,PEK,18:50,18:50,19:12
368,AAR703,MNL,18:55,18:55,19:11
369,KAL895,PVG,18:55,18:55,19:19
370,AAR236,ORD,19:00,19:00,19:21
371,KAL637,HKT,19:00,19:00,19:26
372,JNA061,BKI,19:05,19:05,19:22
373,KAL679,HAN,19:05,19:05,19:37
374,KAL751,NGO,19:05,20:00,20:15
375,KAL867,ULN,19:05,19:05,19:39
376,TWB307,SPN,19:05,19:05,19:25
377,JJA2305,MNL,19:10,19:10,19:28
378,JJA2501,BKI,19:10,19:10,19:17
379,KAL655,BOM,19:10,19:10,19:32
380,KAL721,KIX,19:15,19:15,19:41
381,AAR116,KIX,19:20,19:20,19:44
382,AAR8531,PUS,19:20,,19:31
383,DAL198,SEA,19:20,19:20,19:38
384,AAR735,SGN,19:25,19:25,19:41
385,AAR733,HAN,19:30,19:30,19:43
386,AAR741,BKK,19:30,19:30,19:47
387,ESR501,BKI,19:30,19:30,19:45
388,KAL085,JFK,19:30,19:30,19:58
389,KAL111,GUM,19:35,19:35,20:19
390,KAL1407,PUS,19:35,,19:46
391,KAL1413,TAE,19:35,,19:49
392,KAL685,SGN,19:35,19:35,19:51
393,JNA051,VTE,19:40,19:40,20:09
394,KAL011,LAX,19:40,19:40,20:10
395,EVA159,TPE,19:45,19:45,20:01
396,JJA4303,VTE,19:45,19:45,20:03
397,KAL607,HKG,19:45,19:45,20:28
398,KAL659,BKK,19:45,19:45,20:17
399,AAR745,HKG,19:50,19:50,20:23
400,AAR747,HKT,19:50,19:50,20:14
401,ASV511,BKI,19:50,19:50,20:15
402,JNA001,BKK,19:55,19:55,20:25
403,AAR323,CTU,20:00,20:00,20:05
404,AAR367,PVG,20:00,20:00,20:19
405,AAR601,SYD,20:00,20:00,20:28
406,KAL025,SFO,20:00,20:00,20:33
407,JJA2203,BKK,20:05,20:05,20:27
408,KAL123,BNE,20:05,20:05,20:36
409,KAL631,CEB,20:05,20:05,20:31
410,ASV531,HKG,20:10,20:10,20:36
411,KAL1461,GMP,20:10,20:10,20:12
412,AAR625,SPN,20:15,20:15,20:55
413,CPA419,HKG,20:15,20:15,20:46
414,PAL469,MNL,20:15,20:15,21:04
415,AAR232,HNL,20:20,20:20,20:40
416,JJA3106,GUM,20:20,20:20,20:38
417,JNA025,CEB,20:25,20:25,20:48
418,TWB101,BKK,20:25,20:25,20:38
419,TWB127,DAD,20:25,20:25,20:59
420,ESR593,DAD,20:30,20:30,21:48
421,KAL719,HND,20:30,20:30,20:49
422,AAR325,KWL,20:35,20:35,20:41
423,ESR513,BKK,20:35,20:40,21:29
424,JNA057,HAN,20:35,20:35,21:01
425,AAR204,LAX,20:40,20:40,21:05
426,AAR212,SFO,20:40,21:45,21:44
427,APJ010,KIX,20:40,20:40,21:01
428,JJA2205,BKK,20:40,20:40,20:50
429,ASV102,GUM,20:45,20:45,21:17
430,CAL163,TPE,20:45,20:45,21:12
431,EVA171,KHH,20:45,20:45,20:52
432,JJA2405,CEB,20:50,20:50,21:08
433,JJA8601,SYX,20:50,20:50,21:10
434,JNA059,DAD,20:50,20:50,21:35
435,APG9047,CEB,20:55,22:10,22:36
436,ESR541,HAN,20:55,20:55,21:14
437,AAR355,CAN,21:00,21:00,21:32
438,KAL005,LAS,21:00,21:00,21:26
439,CSN370,PVG,21:05,21:05,21:18
440,CXA872,XMN,21:05,21:35,22:11
441,JJA4703,SGN,21:05,21:05,21:20
442,AAR178,HND,21:10,21:10,21:22
443,AAR321,CSX,21:10,21:10,21:33
444,JJA2803,HAN,21:10,21:10,21:58
445,ASV541,KLO,21:20,21:20,21:37
446,JJA2903,DAD,21:20,22:30,22:29
447,KAL053,HNL,21:20,21:20,21:41
448,THA657,BKK,21:20,21:20,22:06
449,JNA003,BKK,21:25,21:25,21:39
450,AAR969,HKG,21:30,21:30,21:55
451,JJA2107,HKG,21:40,21:40,22:19
452,CSN672,SHE,21:45,21:45,22:20
