,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR248,ATL,00:05,23:40,00:00
1,ABW792,SVO,00:05,23:30,00:02
2,KAL647,SIN,00:05,00:24,00:24
3,UAE323,DXB,00:05,23:50,00:05
4,ETD873,AUH,00:15,00:15,00:13
5,TAX703,DMK,00:20,00:20,00:32
6,SIA007,SIN,00:25,00:25,00:38
7,AAR941,JFK,00:40,00:40,01:03
8,SYL506,YKS,00:40,00:40,01:00
9,THY91,IST,00:40,00:40,00:40
10,QTR859,DOH,00:50,00:50,00:54
11,KLM856,AMS,00:55,00:55,01:06
12,AAR987,PVG,01:05,01:05,01:11
13,PAC217,PVG,01:15,01:15,01:35
14,VJC839,CXR,01:50,01:50,02:27
15,KAL249,JFK,02:10,02:10,02:12
16,CEB187,MNL,02:30,02:30,02:46
17,GAP2483,TAG,02:30,02:30,02:34
18,PAC237,HKG,02:55,02:55,03:05
19,HKE615,HKG,04:55,04:55,05:06
20,PIC195,DAD,06:10,06:10,06:23
21,VJC881,DAD,06:15,06:15,07:00
22,AAV601,CEB,06:20,08:30,09:46
23,AAV705,KLO,06:20,08:30,09:34
24,JCC802,REP,06:20,06:20,06:37
25,VJC963,HAN,06:25,06:25,07:04
26,CRK627,HKG,06:30,06:30,06:58
27,ESR633,OKA,06:30,06:31,07:02
28,JJA1408,FUK,06:30,06:30,06:53
29,AAV701,KLO,06:45,08:30,09:47
30,VJC865,SGN,06:45,06:45,07:19
31,VJC879,DAD,06:45,06:45,07:14
32,APG037,KLO,06:55,09:00,08:46
33,EVA149,TPE,07:00,07:00,07:36
34,JJA1304,KIX,07:00,07:00,07:26
35,KAL1464,GMP,07:00,07:00,07:11
36,SWM212,REP,07:00,07:00,07:38
37,TWB205,NRT,07:00,07:00,07:23
38,ASV762,KIX,07:05,07:05,07:30
39,JNA221,FUK,07:05,07:05,07:33
40,PAL489,KLO,07:10,07:10,07:28
41,VJC925,HPH,07:15,07:15,07:52
42,TWB297,OIT,07:20,07:20,07:41
43,ESR621,CTS,07:25,07:25,07:54
44,TWB671,KHH,07:25,07:30,08:05
45,AAR731,SGN,07:30,07:30,07:56
46,JJA2965,DAD,07:30,07:30,08:00
47,JNA261,KKJ,07:30,07:30,07:44
48,PAL485,CEB,07:30,07:30,07:58
49,TWB607,TAO,07:30,07:30,08:29
50,JJA2461,CEB,07:35,07:35,08:07
51,JNA201,NRT,07:35,07:35,08:03
52,APJ012,KIX,07:40,07:40,08:11
53,JNA077,DAD,07:40,07:40,08:09
54,TWB125,DAD,07:45,07:45,08:15
55,TWB201,NRT,07:45,08:25,08:51
56,AAR701,MNL,07:50,07:50,08:33
57,AMU825,MFM,07:50,07:50,08:18
58,ASV702,TAK,07:55,07:55,08:36
59,CEB181,KLO,07:55,07:55,08:31
60,CES5050,YNT,07:55,07:55,08:22
61,ESR881,TPE,07:55,07:55,08:27
62,JJA1904,CTS,07:55,07:55,08:45
63,KAL1413,TAE,07:55,07:55,08:13
64,KAL621,MNL,07:55,07:55,08:39
65,KAL763,KIJ,07:55,07:55,08:29
66,TWB281,KIX,07:55,07:55,08:23
67,AAR184,CTS,08:00,08:00,08:20
68,AAR3535,HAK,08:00,08:00,08:24
69,JNA211,KIX,08:00,09:20,08:26
70,KAL787,FUK,08:00,08:00,08:31
71,PAL487,KLO,08:00,08:00,08:20
72,AAR112,KIX,08:05,08:05,08:58
73,KAL747,OKJ,08:05,08:05,08:42
74,AAR327,TSN,08:10,08:10,08:26
75,JJA1102,NRT,08:10,08:10,08:39
76,KAL479,HAN,08:10,08:10,08:51
77,KAL941,TAS,08:10,08:10,09:01
78,PAL467,MNL,08:10,08:10,08:35
79,AAR122,NGO,08:15,08:15,08:48
80,KAL827,SZX,08:15,08:15,08:53
81,AAR331,PEK,08:20,08:20,08:37
82,AAR727,HAN,08:20,08:20,08:42
83,JJA8401,TAO,08:20,08:20,09:11
84,KAL1401,PUS,08:25,09:00,09:00
85,KAL603,HKG,08:25,08:25,09:06
86,CES2044,TAO,08:30,08:30,08:49
87,JNA021,CEB,08:30,08:30,09:20
88,JNA231,CTS,08:35,08:35,09:07
89,KAL893,PVG,08:35,09:56,09:55
90,AAR369,CAN,08:40,08:40,08:57
91,ESR601,NRT,08:40,08:40,09:12
92,CDG4620,TAO,08:45,08:45,09:08
93,CPA415,HKG,08:45,08:45,09:12
94,KAL831,SHE,08:50,08:50,09:26
95,CES5052,PVG,08:55,08:55,09:16
96,JNA281,KIX,08:55,08:55,09:16
97,KAL819,CSX,08:55,08:55,09:22
98,AAR102,NRT,09:00,09:00,09:23
99,AAR132,FUK,09:00,09:00,09:18
100,AAR309,WEH,09:00,09:00,09:14
101,AAR317,TAO,09:00,09:00,09:18
102,AAR721,HKG,09:00,09:00,09:28
103,KAL691,TPE,09:00,10:17,10:16
104,KAL723,KIX,09:00,09:00,09:51
105,KAL865,CAN,09:00,09:00,09:40
106,SIA607,SIN,09:00,09:00,09:32
107,AAR303,CGQ,09:05,09:05,09:30
108,AAR361,PVG,09:05,09:05,09:25
109,ESR611,KIX,09:05,09:05,09:20
110,KAL657,BKK,09:05,10:08,10:08
111,KAL845,TAO,09:05,09:05,09:53
112,KAL881,WUH,09:05,10:13,10:13
113,ASV732,HIJ,09:10,09:10,09:57
114,ESR931,HKG,09:10,09:10,09:36
115,JJA1302,KIX,09:10,09:10,09:48
116,KAL681,SGN,09:10,09:10,09:42
117,KAL825,YNJ,09:10,10:50,10:50
118,KAL113,GUM,09:15,10:25,10:25
119,AAR351,YNJ,09:20,09:20,09:44
120,CPA421,HKG,09:20,09:20,10:02
121,KAL807,XIY,09:20,10:36,10:36
122,KAL809,CGO,09:20,09:20,10:00
123,KAL813,HFE,09:20,09:20,10:19
124,JNA113,HKG,09:25,09:25,09:51
125,AAR152,SDJ,09:30,09:30,10:02
126,ASV712,FSZ,09:35,09:35,10:05
127,ESR641,FUK,09:35,10:15,10:32
128,JJA1300,KIX,09:35,09:35,10:17
129,JNA641,GUM,09:35,09:35,09:59
130,KAL035,ATL,09:35,11:09,11:09
131,THA659,BKK,09:35,09:35,10:10
132,XAX507,KUL,09:35,09:35,09:58
133,AAR172,OKA,09:40,09:40,10:06
134,AAR301,DLC,09:40,09:40,10:04
135,ESR617,KIX,09:40,09:40,10:15
136,JNA081,TPE,09:40,09:40,10:37
137,KAL483,HAN,09:40,10:46,10:46
138,AAR371,SZX,09:55,09:55,10:25
139,AFR267,CDG,09:55,10:05,10:27
140,JJA2101,HKG,09:55,09:55,10:23
141,AAR711,TPE,10:00,10:00,10:21
142,ASV752,NRT,10:00,10:00,10:38
143,KAL081,JFK,10:00,11:57,11:57
144,JJA3102,GUM,10:05,10:05,10:27
145,KAL765,CTS,10:05,12:10,12:09
146,KAL887,XMN,10:05,10:05,10:56
147,KAL981,VVO,10:05,11:49,11:49
148,TWB291,FUK,10:05,10:05,10:23
149,AAR347,XIY,10:10,10:10,10:30
150,CPA417,HKG,10:10,10:10,10:31
151,JJA3402,SPN,10:10,10:10,10:29
152,JNA245,OKA,10:10,10:10,10:48
153,KAL703,NRT,10:10,10:40,11:04
154,HVN409,SGN,10:15,10:15,10:44
155,KAL093,IAD,10:15,11:51,11:51
156,KAL805,TSN,10:15,12:05,12:05
157,APJ002,KIX,10:25,10:25,12:01
158,CLX635,LUX,10:25,15:00,15:22
159,AAR572,KHV,10:30,10:40,11:23
160,JAL954,NRT,10:30,11:00,11:30
161,JJA8501,WEH,10:30,10:30,10:53
162,JNA039,KLO,10:30,10:30,11:59
163,GIA879,CGK,10:35,10:35,10:51
164,HVN417,HAN,10:35,10:35,11:28
165,JJA1106,NRT,10:35,11:33,11:33
166,JJA1402,FUK,10:35,10:35,11:00
167,KAL741,NGO,10:35,11:37,11:37
168,JJA1308,KIX,10:40,10:40,11:18
169,JJA2901,DAD,10:40,10:40,11:02
170,KAL037,ORD,10:40,12:31,12:31
171,HVN431,DAD,10:45,10:45,10:58
172,JJA2601,TPE,10:45,10:45,11:12
173,AAR222,JFK,10:50,10:50,11:21
174,AAR363,PVG,10:50,10:50,11:06
175,DAL158,DTW,10:50,10:50,11:14
176,THA629,BKK,10:50,10:50,11:42
177,VJC863,SGN,10:50,10:50,11:19
178,BAW18,LHR,10:55,10:55,11:26
179,CSN340,HAK,10:55,10:55,11:55
180,AAL127,PVG,11:00,11:00,11:53
181,AAR541,FRA,11:00,11:00,11:39
182,JJA2001,MFM,11:00,11:00,11:36
183,KAL031,DFW,11:00,12:18,12:18
184,KAL613,HKG,11:00,12:40,12:40
185,MAS067,KUL,11:00,11:00,12:11
186,AIH231,YNT,11:05,11:05,11:10
187,FIN42,HEL,11:05,11:05,11:15
188,KAL727,KIX,11:05,12:27,12:27
189,KAL745,FUK,11:05,12:23,12:23
190,VJC961,HAN,11:05,11:05,11:31
191,TWB251,CTS,11:10,11:10,11:43
192,CSN686,DLC,11:20,11:20,11:45
193,KAL855,PEK,11:20,12:53,12:52
194,SWM214,REP,11:20,11:20,11:47
195,TAX701,DMK,11:20,11:20,12:03
196,ESR631,OKA,11:30,11:30,12:29
197,KAL461,DAD,11:35,13:24,13:25
198,KAL897,PVG,11:35,12:56,12:56
199,EVA169,TPE,11:40,11:40,12:19
200,JJA5102,VVO,11:40,11:40,12:25
201,CAL165,KHH,11:45,11:45,12:13
202,CDG4096,TNA,11:45,11:45,12:21
203,LAO922,VTE,11:50,11:50,12:08
204,CES2040,TAO,11:55,11:55,12:15
205,CES550,YNT,12:00,12:00,12:38
206,CSN314,PVG,12:00,12:00,12:36
207,GIA871,DPS,12:00,12:00,12:42
208,JNA223,FUK,12:00,12:00,12:33
209,JJA1902,CTS,12:05,12:05,12:44
210,GCR7994,TSN,12:10,12:10,12:35
211,CES580,NKG,12:15,12:15,12:55
212,CDG4618,TAO,12:20,12:20,12:49
213,AAR339,HRB,12:25,12:25,12:58
214,AMX091,MEX,12:25,12:25,12:57
215,CAL161,TPE,12:25,12:25,13:00
216,JNA721,KKJ,12:25,12:25,12:59
217,SHU5451,KHV,12:25,12:25,12:51
218,UPS174,CGO,12:25,12:25,12:46
219,AAR349,NKG,12:30,12:30,13:16
220,AAR359,HGH,12:30,12:30,13:02
221,AAR767,DEL,12:30,12:30,13:04
222,TWB283,KIX,12:30,12:30,13:01
223,HKE619,HKG,12:35,12:35,13:07
224,AAR134,FUK,12:40,12:40,13:03
225,JJA1602,NGO,12:40,12:40,13:15
226,SIA008,LAX,12:40,12:40,13:05
227,CCA172,TSN,12:45,12:45,13:06
228,CSN682,SHE,12:45,13:30,14:09
229,KAL951,DXB,12:45,13:25,13:54
230,AAR501,CDG,12:50,12:50,13:10
231,CCA140,HGH,12:50,12:50,13:12
232,KAL869,DLC,12:50,12:50,13:33
233,KAL935,PRG,12:50,12:50,13:40
234,APG885,MNL,12:55,13:40,14:16
235,CES5042,PVG,12:55,12:55,13:35
236,AAR333,PEK,13:00,13:00,13:22
237,KAL867,ULN,13:00,13:30,14:13
238,KAL907,LHR,13:00,13:40,14:28
239,KZR910,ALA,13:00,13:00,13:19
240,CCA124,PEK,13:05,13:05,13:37
241,KAL923,SVO,13:05,13:05,14:03
242,TWB275,KMJ,13:05,13:05,13:25
243,ASV764,KIX,13:10,13:10,13:40
244,KAL789,FUK,13:10,13:10,13:29
245,KAL841,TAO,13:10,14:00,14:39
246,CES2034,TAO,13:15,13:15,13:27
247,AFL251,SVO,13:20,13:20,13:31
248,CSN6080,WUH,13:20,13:20,13:39
249,CSN688,CGQ,13:20,13:20,13:46
250,MGL302,ULN,13:20,13:20,13:43
251,KAL695,KTM,13:25,14:25,14:47
252,KAL905,FRA,13:25,13:25,14:45
253,ESR623,CTS,13:30,13:30,13:42
254,JJA1802,OKA,13:30,13:30,13:55
255,ASV521,MFM,13:35,13:35,14:11
256,KAL839,WEH,13:35,13:35,14:00
257,SHU5437,VVO,13:35,13:35,13:53
258,KAL915,BCN,13:40,13:40,14:22
259,CCA402,CTU,13:45,13:45,13:57
260,KAL601,HKG,13:45,13:45,14:20
261,AIC317,BOM,13:50,13:50,14:14
262,AAR713,TPE,14:00,14:00,14:30
263,CDG4088,TAO,14:00,14:00,14:06
264,CES2018,WEH,14:00,14:00,14:25
265,KAL901,CDG,14:00,14:00,14:57
266,ASV784,UBJ,14:05,14:05,14:16
267,AZA759,FCO,14:05,14:05,14:32
268,CCA144,YNJ,14:05,14:05,14:18
269,AAR114,KIX,14:10,16:30,15:13
270,AAR158,KMI,14:10,14:10,14:18
271,AAR365,PVG,14:10,14:10,14:37
272,DAL170,LAS,14:10,14:10,14:25
273,KAL1403,PUS,14:10,14:10,14:27
274,AAR319,TAO,14:15,14:15,14:35
275,TWB271,OKA,14:15,14:15,14:34
276,AAR174,CTS,14:20,17:15,15:20
277,CES5022,TAO,14:20,14:20,14:42
278,FDX5835,ANC,14:20,14:20,15:16
279,JNA213,KIX,14:20,14:20,14:39
280,KAL643,SIN,14:20,14:20,15:18
281,AAR521,LHR,14:30,14:30,14:54
282,KAL833,SHE,14:30,14:30,14:48
283,CSN6074,YNJ,14:35,14:35,14:51
284,ESR613,KIX,14:35,14:45,15:04
285,KAL735,OKA,14:35,14:35,15:02
286,AAR202,LAX,14:40,14:40,15:08
287,ESR651,KOJ,14:45,14:45,15:06
288,CSN338,CAN,14:50,14:50,14:56
289,JJA1104,NRT,14:50,14:50,15:24
290,TWB295,HSG,14:50,14:50,15:11
291,CSZ9034,SZX,14:55,14:55,15:00
292,JNA283,KIX,15:00,15:00,15:29
293,KAL017,LAX,15:00,17:30,18:10
294,AAR335,PEK,15:05,18:12,16:16
295,AMU819,MFM,15:05,15:05,15:31
296,CPA411,HKG,15:05,15:05,15:26
297,AAR106,NRT,15:10,15:10,15:33
298,CCA132,PEK,15:10,15:50,16:09
299,KAL725,KIX,15:10,15:40,16:00
300,KAL931,FCO,15:10,15:10,15:35
301,DLH713,FRA,15:20,15:20,15:46
302,CDG4082,TAO,15:25,15:25,15:38
303,ESR615,KIX,15:25,15:25,15:48
304,JJA8503,WEH,15:25,15:25,15:41
305,AAR307,YNT,15:30,15:30,15:50
306,APJ006,KIX,15:30,17:00,17:27
307,JJA1404,FUK,15:30,15:30,15:58
308,JNA203,NRT,15:35,15:35,15:56
309,KAL627,CGK,15:35,15:55,16:43
310,TWB669,RMQ,15:35,15:35,15:37
311,ESR603,NRT,15:40,15:40,16:02
312,CCA740,WNZ,15:50,15:50,16:15
313,ESR643,FUK,15:50,15:50,16:07
314,CCA440,CKG,15:55,15:55,16:05
315,HKE1665,HKG,15:55,15:55,16:12
316,XAX505,KUL,15:55,15:55,16:45
317,KAL023,SFO,16:00,16:30,16:50
318,SBI556,VVO,16:00,16:00,16:38
319,CES268,YNT,16:05,16:05,16:53
320,JJA1108,NRT,16:05,16:05,16:27
321,CSN3062,CAN,16:15,16:15,17:05
322,AAR751,SIN,16:20,16:20,16:36
323,CES5034,PVG,16:20,16:20,17:25
324,AAR124,NGO,16:25,16:25,17:02
325,TAX709,DMK,16:25,16:25,16:40
326,KAL693,TPE,16:30,18:00,18:25
327,SIA609,SIN,16:35,16:35,16:56
328,APJ906,OKA,16:40,16:40,17:04
329,ASV754,NRT,16:40,16:40,16:58
330,CES560,TAO,16:40,16:40,16:46
331,JJA1406,FUK,16:40,16:40,16:59
332,KAL671,KUL,16:50,16:50,17:40
333,APG039,KLO,16:55,18:50,18:58
334,JJA1306,KIX,16:55,16:55,17:35
335,JJA4205,CNX,16:55,16:55,17:07
336,JNA051,VTE,17:00,17:00,17:30
337,KAL3765,CTS,17:00,18:45,18:33
338,ACA062,YYZ,17:05,17:30,18:30
339,CCA802,TSN,17:05,17:05,17:18
340,ESR511,BKK,17:05,17:05,17:15
341,KAL129,AKL,17:05,17:05,17:23
342,AAR118,KIX,17:10,17:10,17:33
343,KAL1405,PUS,17:15,18:00,18:42
344,KAL651,BKK,17:15,18:05,18:39
345,AAR573,TAS,17:20,17:20,17:43
346,AAR761,CGK,17:20,17:20,17:45
347,KAL001,HNL,17:20,17:20,18:37
348,JNA003,BKK,17:25,17:55,19:12
349,CSN696,DLC,17:30,17:30,19:03
350,THA635,BKK,17:30,17:30,17:50
351,TWB131,VTE,17:35,17:35,18:18
352,JNA225,FUK,17:45,17:45,19:05
353,JNA705,DAD,17:50,17:50,18:05
354,ACA064,YVR,17:55,18:40,19:15
355,HVN405,SGN,17:55,17:55,18:56
356,JJA1608,NGO,18:00,18:00,18:50
357,JNA061,BKI,18:00,18:00,19:01
358,KAL629,DPS,18:00,19:35,20:34
359,TWB301,GUM,18:00,18:00,18:35
360,APG885A,MNL,18:05,18:05,18:27
361,HVN415,HAN,18:05,18:05,18:29
362,UAL892,SFO,18:05,18:05,18:20
363,CCA126,PEK,18:10,18:10,18:48
364,KAL683,SGN,18:10,18:10,18:52
365,AAR136,FUK,18:15,18:15,18:54
366,AAR272,SEA,18:20,18:20,19:07
367,AAR741,BKK,18:20,18:40,19:06
368,ESR591,DAD,18:20,18:20,18:46
369,CSH828,PVG,18:25,18:25,18:44
370,FDX5241,IND,18:25,18:25,18:21
371,KAL471,RGN,18:30,18:50,19:42
372,KAL689,PNH,18:30,18:30,19:17
373,KAL885,KMG,18:30,19:00,19:15
374,TWB293,FUK,18:30,18:30,19:09
375,AAL280,DFW,18:35,19:30,20:01
376,DAL26,ATL,18:35,18:35,19:24
377,KAL463,DAD,18:35,19:00,19:38
378,KAL641,SIN,18:35,19:45,20:28
379,KAL071,YVR,18:40,19:50,21:05
380,KAL637,HKT,18:40,19:50,20:12
381,KAL667,CNX,18:40,20:15,21:26
382,KAL679,HAN,18:40,20:15,21:40
383,AAR755,DAD,18:45,18:45,19:09
384,KAL121,SYD,18:45,20:35,21:52
385,KAL655,BOM,18:45,18:45,19:32
386,KAL705,NRT,18:45,18:45,19:18
387,KAL781,FUK,18:45,18:45,19:27
388,AAR108,NRT,18:50,18:50,19:12
389,CSN684,HRB,18:50,18:50,19:21
390,KAL653,BKK,18:50,20:50,22:14
391,KAL795,CTS,18:50,18:50,19:45
392,CSN370,PVG,18:55,18:55,19:19
393,KAL623,MNL,18:55,18:55,21:48
394,KAL843,NNG,18:55,23:20,23:17
395,ESR501,BKI,19:00,19:35,19:47
396,JJA2305,MNL,19:00,19:00,19:33
397,KAL751,NGO,19:00,19:20,20:35
398,KAL853,PEK,19:00,21:00,22:39
399,DAL198,SEA,19:05,20:25,21:28
400,KAL721,KIX,19:05,19:25,20:04
401,KAL895,PVG,19:05,21:15,22:49
402,AAR116,KIX,19:10,19:10,19:32
403,JJA4303,VTE,19:10,19:10,19:35
404,AAR735,SGN,19:15,19:55,21:12
405,AAR703,MNL,19:20,20:01,21:33
406,AAR8531,PUS,19:20,21:09,21:10
407,KAL1415,TAE,19:25,20:55,21:50
408,AAR733,HAN,19:30,21:00,21:24
409,AAR747,HKT,19:30,19:30,19:51
410,JJA2203,BKK,19:30,19:30,20:08
411,KAL085D,JFK,19:30,23:30,23:38
412,AAR739,PNH,19:35,19:35,19:53
413,AAR745,HKG,19:35,19:55,20:24
