,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,CKS257,HKG,00:15,00:55,01:31
1,ETD873,AUH,00:15,00:15,00:16
2,TAX703,DMK,00:20,00:20,00:32
3,UAE323,DXB,00:20,23:50,00:14
4,AAR951,HAN,00:25,23:55,00:03
5,SIA007,SIN,00:25,00:25,00:46
6,THY91,IST,00:40,00:40,00:48
7,QTR859,DOH,00:50,00:50,00:54
8,KLM856,AMS,00:55,00:55,01:24
9,PAC7970,HKG,01:00,01:00,01:19
10,AAR987,PVG,01:05,01:05,01:17
11,PAC717,PVG,01:15,01:15,01:39
12,KAL335,PVG,02:05,02:05,02:08
13,CEB187,MNL,02:30,02:30,02:44
14,GAP2483,TAG,02:30,02:30,02:42
15,KAL541,OSL,02:50,02:50,03:06
16,CKK258,PVG,03:40,04:20,04:17
17,SYL506,YKS,03:55,03:55,04:00
18,HKE615,HKG,04:55,04:55,05:07
19,PAC997,PVG,05:00,05:00,05:16
20,PAC225,CVG,05:30,05:30,05:45
21,PIC195,DAD,06:10,06:10,06:28
22,VJC881,DAD,06:15,06:15,06:42
23,AAV601,CEB,06:20,06:20,06:34
24,AAV705,KLO,06:20,08:10,08:59
25,JCC802,REP,06:20,06:20,06:40
26,KAL3133,GUM,06:25,06:25,06:53
27,VJC963,HAN,06:25,06:25,06:50
28,CRK627,HKG,06:30,06:30,06:44
29,ESR633,OKA,06:30,06:30,06:55
30,AAV701,KLO,06:45,06:45,07:03
31,VJC865,SGN,06:45,06:45,07:23
32,VJC879,DAD,06:45,06:45,07:22
33,JJA2965,DAD,06:50,06:50,07:01
34,APG037,KLO,06:55,06:55,07:11
35,QTR8983,DOH,06:55,06:55,06:56
36,EVA149,TPE,07:00,07:00,07:20
37,JJA1304,KIX,07:00,07:00,07:09
38,SWM212,REP,07:00,07:00,07:32
39,TWB205,NRT,07:00,07:00,07:17
40,AIH231,YNT,07:05,07:05,07:15
41,ASV762,KIX,07:05,07:05,07:28
42,JNA221,FUK,07:05,07:05,07:30
43,PAL489,KLO,07:10,07:10,07:26
44,VJC925,HPH,07:15,07:15,07:39
45,TWB297,OIT,07:20,07:20,07:36
46,CES5050,YNT,07:25,07:25,07:34
47,ESR621,CTS,07:25,07:25,07:41
48,TWB671,KHH,07:25,07:25,07:56
49,AAR731,SGN,07:30,07:30,07:54
50,APJ012,KIX,07:30,07:30,07:44
51,JJA1408,FUK,07:30,07:30,07:50
52,JNA261,KKJ,07:30,07:30,07:46
53,PAL485,CEB,07:30,08:50,09:44
54,TWB607,TAO,07:30,07:30,07:52
55,JJA2461,CEB,07:35,07:35,07:59
56,JNA201,NRT,07:35,07:35,08:21
