,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,THY91,IST,00:00,23:55,00:00
1,AAR951,HAN,00:02,00:02,00:01
2,AAR383,SIN,00:05,00:05,00:04
3,AJX8480,OKA,00:05,00:05,00:07
4,PAC214,CVG,00:07,00:07,00:05
5,UAE323,DXB,00:20,00:20,00:11
6,QTR8981,DOH,00:30,00:30,00:46
7,SIA007,SIN,00:35,00:35,00:41
8,QTR859,DOH,00:45,00:45,00:55
9,KLM856,AMS,00:55,00:55,01:03
10,ETD873,AUH,01:00,01:00,01:18
11,AAR987,PVG,01:05,01:05,01:16
12,TAX703,DMK,01:05,01:05,01:36
13,UAE329,DXB,01:15,01:15,01:29
14,KAL389,SGN,01:35,01:35,01:53
15,VJC839,CXR,01:50,01:50,01:57
16,AZG129,GYD,02:05,02:20,02:09
17,GEC8387,FRA,02:05,02:05,01:50
18,KAL249,JFK,02:05,02:05,02:12
19,SHU5435,VVO,02:15,02:15,02:21
20,KAL541,OSL,02:30,02:30,02:40
21,GAP2483,TAG,02:45,02:45,02:54
22,CEB187,MNL,03:05,03:05,03:12
23,AAR284,SFO,03:10,03:10,03:18
24,CLX734,LUX,03:55,03:30,03:40
25,CKK258,PVG,04:55,04:30,04:38
26,PAC969,HKG,05:15,05:15,05:20
27,HKE603,HKG,05:25,05:25,05:27
28,JJA9392,GMP,05:30,05:30,05:50
29,PAC735,HKG,05:35,05:35,05:46
30,AAV601,CEB,06:15,06:15,06:28
31,VJC881,DAD,06:15,06:15,06:32
32,AAV605,CEB,06:20,06:20,06:36
33,VJC963,HAN,06:25,06:25,06:49
34,AAR8533,PUS,06:30,06:30,06:40
35,JJA1408,FUK,06:30,06:30,06:52
36,CRK647,HKG,06:45,06:45,06:54
37,VJC865,SGN,06:45,06:45,07:20
38,ABL803F,PUS,07:00,07:00,07:12
39,TWB671,KHH,07:00,07:00,07:09
40,VJC879,DAD,07:00,08:00,08:12
41,ASV762,KIX,07:05,07:05,07:29
42,EVA149,TPE,07:10,07:10,07:24
43,JJA1304,KIX,07:10,07:10,07:22
44,JNA261,KKJ,07:10,07:10,07:27
45,JNA221,FUK,07:15,08:40,09:09
46,VJC925,HPH,07:15,07:15,07:31
47,AAR731,SGN,07:20,07:20,07:44
48,AIH231,YNT,07:20,08:20,08:49
49,JJA1300,KIX,07:20,07:20,07:45
50,JNA077,DAD,07:20,07:20,07:53
51,JNA201,NRT,07:25,07:25,08:11
52,TWB125,DAD,07:25,07:25,07:36
53,TWB297,OIT,07:25,07:25,07:34
54,APJ012,KIX,07:30,07:30,07:50
55,JNA085,DAD,07:30,07:30,08:30
56,KAL1411,TAE,07:30,,07:48
57,KAL529,FRA,07:30,08:30,09:07
58,ESR621,CTS,07:40,07:40,07:56
59,AAR701,MNL,07:45,07:45,08:15
60,CES5050,YNT,07:45,07:45,08:09
61,PAC225,CVG,07:45,07:45,07:59
62,TWB201,NRT,07:45,07:45,08:01
63,JNA081,TPE,07:50,07:50,08:23
64,JNA211,KIX,07:50,09:20,08:06
65,AAR112,KIX,07:55,07:55,08:26
66,AMU825,MFM,07:55,07:55,08:25
67,ESR601,NRT,08:00,08:00,08:14
68,KAL621,MNL,08:00,08:00,08:40
69,KAL747,OKJ,08:00,08:00,08:17
70,KAL787,FUK,08:00,08:00,08:18
71,KAL809,CGO,08:00,08:00,08:18
72,TWB281,KIX,08:00,08:00,08:08
73,ESR641,FUK,08:05,08:05,08:23
74,KAL831,SHE,08:05,08:05,08:20
75,KAL845,TAO,08:05,08:05,08:32
76,KAL479,HAN,08:10,08:10,08:28
77,KAL603,HKG,08:10,08:10,08:34
78,PAL467,MNL,08:10,08:10,08:36
79,AAR122,NGO,08:15,08:15,08:31
80,AAR327,TSN,08:15,08:15,08:39
81,KAL1401,PUS,08:15,,08:34
82,AAR331,PEK,08:20,08:20,08:55
83,AAR727,HAN,08:20,08:20,08:45
84,JJA8401,TAO,08:20,08:20,08:43
85,JNA231,CTS,08:20,08:20,08:57
86,CES2044,TAO,08:30,08:30,08:52
87,JJA1102,NRT,08:30,08:30,08:42
88,KAL893,PVG,08:30,08:30,09:04
89,PAL485,CEB,08:30,08:30,08:47
90,AAR353,CKG,08:35,08:35,08:56
91,AAR369,CAN,08:40,08:40,09:09
92,CPA415,HKG,08:40,08:40,09:00
93,KAL813,HFE,08:40,08:40,09:02
94,KAL827,SZX,08:40,08:40,09:06
95,AAR132,FUK,08:45,08:45,09:07
96,CDG4620,TAO,08:45,08:45,08:58
97,ESR611,KIX,08:45,08:45,08:54
98,KAL823,MDG,08:45,08:45,09:14
99,KAL865,CAN,08:50,08:50,09:16
100,AAR351,YNJ,08:55,08:55,09:18
101,CES5052,PVG,08:55,08:55,09:13
102,UPS186,ANC,08:55,08:55,09:11
103,AAR102,NRT,09:00,09:00,09:21
104,AAR303,CGQ,09:00,09:00,09:27
105,AAR309,WEH,09:00,09:00,09:30
106,AAR361,PVG,09:00,09:00,09:32
107,AAR721,HKG,09:00,09:00,09:40
108,SIA607,SIN,09:00,09:00,09:22
109,AAR301,DLC,09:05,09:05,09:38
110,AAR317,TAO,09:05,09:05,09:34
111,AAR576,UUS,09:05,09:05,09:26
112,AFR267,CDG,09:05,09:05,09:52
113,JJA2601,TPE,09:05,09:05,09:28
114,KAL657,BKK,09:05,09:05,09:24
115,ASV732,HIJ,09:10,09:10,09:23
116,CPA421,HKG,09:10,09:10,09:20
117,ESR931,HKG,09:10,09:10,09:36
118,JJA1302,KIX,09:10,09:10,09:29
119,KAL681,SGN,09:10,09:10,09:54
120,AAR172,OKA,09:15,09:15,09:46
121,KAL805,TSN,09:15,09:15,09:49
122,KAL807,XIY,09:15,09:15,09:42
123,KAL031,DFW,09:20,09:20,09:38
124,KAL035,ATL,09:20,09:20,09:42
125,AAR791,FRA,09:30,09:30,09:59
126,JJA3402,SPN,09:30,09:30,09:59
127,JNA113,HKG,09:30,09:30,
128,AAR337,YNZ,09:35,09:35,09:56
129,JJA1402,FUK,09:35,09:35,09:56
130,KAL073,YYZ,09:35,09:35,10:45
131,KAL723,KIX,09:35,09:35,09:53
