,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR248,ATL,00:05,00:30,00:36
1,AAR951,HAN,00:05,00:05,00:11
2,AIH511,HAN,00:05,00:05,00:05
3,CDG4722,TAO,00:05,00:05,00:07
4,PAC214,CVG,00:05,05:05,05:23
5,UAE323,DXB,00:05,00:05,00:02
6,AJX8480,OKA,00:10,00:10,00:18
7,MAS039,KUL,00:10,00:10,00:17
8,QTR8981,DOH,00:10,01:00,01:20
9,ETD873,AUH,00:15,00:15,00:14
10,TAX703,DMK,00:20,00:20,00:28
11,SIA007,SIN,00:25,00:25,00:32
12,THY91,IST,00:30,00:30,00:30
13,QTR859,DOH,00:35,00:35,00:25
14,ETH673,ADD,00:45,00:30,01:14
15,KLM856,AMS,00:55,00:55,00:54
16,AAR987,PVG,01:05,07:23,07:23
17,GTI531,PVG,01:10,01:10,01:23
18,VJC839,CXR,01:50,01:50,01:59
19,KAL249,JFK,01:55,01:55,02:15
20,GEC8387,FRA,02:15,02:15,02:13
21,GAP2483,TAG,02:30,02:30,02:26
22,CEB187,MNL,02:35,02:55,03:19
23,AAR587,BRU,02:40,04:20,04:41
24,KAL541,OSL,02:40,02:40,03:00
25,CLX7345,LUX,03:10,09:40,10:04
26,CKK258,PVG,03:40,03:40,03:40
27,HKE615,HKG,05:10,05:10,05:06
28,PAC735,HKG,05:15,05:15,05:42
29,AAR284,SFO,05:30,05:30,06:12
30,JJA1600,NGO,05:55,05:55,06:06
31,JJA2201,BKK,06:15,06:15,06:33
32,VJC881,DAD,06:15,06:15,06:26
33,AAV601,CEB,06:25,06:25,06:43
34,APV1103,MWX,06:25,06:25,06:54
35,VJC963,HAN,06:25,06:25,07:00
36,AAR8533,PUS,06:30,,06:48
37,TWB671,KHH,06:30,06:30,06:46
38,PAC769,HKG,06:45,06:45,07:09
39,VJC865,SGN,06:45,06:45,07:03
40,AAV701,KLO,06:50,06:50,07:19
41,CRK647,HKG,06:50,06:50,07:06
42,ESR633,OKA,06:50,06:50,07:16
43,JJA1582,KOJ,06:50,06:50,07:13
44,JNA221,FUK,06:50,06:50,07:11
45,APG037,KLO,06:55,06:55,06:58
46,EVA149,TPE,07:00,07:00,07:26
47,JJA1304,KIX,07:00,07:00,07:52
48,VJC879,DAD,07:00,07:00,07:28
49,AIH231,YNT,07:05,10:05,10:43
50,TWB289,KIX,07:10,07:10,07:33
51,ASV762,KIX,07:15,07:15,07:43
52,JJA1904,CTS,07:15,07:15,07:39
53,VJC925,HPH,07:15,07:15,07:31
54,JNA261,KKJ,07:20,07:20,07:51
55,TWB297,OIT,07:20,07:20,07:41
56,CES5050,YNT,07:25,08:25,09:14
57,ESR621,CTS,07:25,07:25,07:36
58,TWB237,NGO,07:25,07:25,07:46
59,ABL803F,PUS,07:30,07:30,07:48
60,APJ012,KIX,07:30,07:30,07:57
61,JJA1408,FUK,07:30,07:30,08:05
62,JNA201,NRT,07:30,07:30,08:01
63,PAL485,CEB,07:30,07:30,07:55
64,AAR701,MNL,07:35,07:35,08:13
65,KAL1411,TAE,07:35,,07:59
66,PAC713,HKG,07:35,07:35,08:11
67,AMU825,MFM,07:40,07:40,08:07
68,JNA077,DAD,07:40,07:40,08:20
69,TWB125,DAD,07:45,07:45,08:03
70,TWB201,NRT,07:45,07:45,08:09
71,JNA063,BKI,07:50,07:50,08:18
72,AAR731,SGN,07:55,08:10,08:51
73,CEB181,KLO,07:55,07:55,08:15
74,KAL621,MNL,07:55,07:55,08:27
75,PAC225,CVG,07:55,07:55,08:31
76,TWB281,KIX,07:55,07:55,08:17
77,JNA211,KIX,08:00,08:00,08:33
78,KAL529,FRA,08:00,09:00,09:27
79,KAL787,FUK,08:00,08:00,08:22
80,PAL489,KLO,08:00,08:00,08:24
81,AAR112,KIX,08:05,08:05,08:20
82,GTI513,WUX,08:05,09:45,10:14
83,KAL479,HAN,08:05,08:05,08:22
84,KAL747,OKJ,08:05,08:05,08:30
85,AAR122,NGO,08:10,08:10,08:24
86,JJA1102,NRT,08:10,08:10,08:27
87,PAL467,MNL,08:10,08:10,08:29
88,KAL827,SZX,08:15,08:15,08:34
89,AAR727,HAN,08:20,08:20,08:39
90,JJA8401,TAO,08:20,08:20,08:37
91,KAL603,HKG,08:20,08:20,08:44
92,AAR9851,YNT,08:25,19:05,19:08
93,KAL1401,PUS,08:25,,08:50
94,AAR353,CKG,08:30,08:30,09:01
95,AAR369,CAN,08:30,08:30,08:49
96,AAR791,FRA,08:30,08:30,09:03
97,ASV704,TAK,08:30,08:30,08:48
98,CES2044,TAO,08:30,08:30,08:47
99,JNA021,CEB,08:30,08:30,08:57
