,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR383,SIN,00:05,23:40,00:37
1,AAR391,SGN,00:05,23:35,00:35
2,AAR951,HAN,00:05,23:40,00:08
3,AIH511,HAN,00:05,23:55,00:15
4,CDG8096,TAO,00:05,23:45,00:20
5,CSN672,SHE,00:05,00:05,00:17
6,KAL213,SFO,00:05,23:20,00:03
7,KAL361,HAN,00:05,23:35,00:01
8,KAL473,MLE,00:05,23:50,00:19
9,KAL647,SIN,00:05,23:30,00:11
10,THY91,IST,00:05,23:55,00:12
11,UAE323,DXB,00:05,23:55,00:05
12,XAX509,KUL,00:05,23:25,00:23
13,MAS039,KUL,00:10,00:10,00:49
14,KAL053,HNL,00:20,23:50,00:25
15,PAC715,PVG,00:20,00:20,00:29
16,JNA851,MFM,00:30,01:00,01:35
17,SIA007,SIN,00:35,00:35,01:03
18,KZR960,ALA,00:40,00:40,00:57
19,QTR859,DOH,00:45,00:45,00:40
20,KLM856,AMS,00:55,00:55,01:07
21,ETD873,AUH,01:00,01:00,01:15
22,AAR987,PVG,01:05,02:25,02:25
23,ETH673,ADD,01:05,01:05,01:43
24,TAX703,DMK,01:05,01:05,01:26
25,GTI511,PVG,01:15,01:25,01:38
26,MGL308,ULN,01:35,02:35,03:13
27,VJC839,CXR,01:50,01:50,02:28
28,GEC8387,FRA,02:05,02:05,02:08
29,KAL249,JFK,02:05,02:05,02:19
30,SHU5435,VVO,02:15,02:15,02:22
31,GAP2483,TAG,02:45,02:45,02:48
32,CEB187,MNL,03:05,03:05,03:15
33,PAC225,CVG,04:35,04:52,05:10
34,CKK258,PVG,04:55,04:55,05:01
35,PAC997,PVG,05:00,06:00,06:18
36,PAC969,HKG,05:15,06:00,06:07
37,AAR851A,PUS,05:30,05:30,05:56
38,PIC195,DAD,06:10,06:10,06:53
39,AAV601,CEB,06:15,06:15,06:25
40,JJA1304,KIX,06:15,06:15,06:27
41,VJC881,DAD,06:15,06:15,06:41
42,AAV605,CEB,06:20,06:20,07:01
43,HVN441,CXR,06:20,06:40,06:57
44,JJA3400,SPN,06:20,07:39,07:50
45,JNA209,NRT,06:20,13:25,14:04
46,AAR801A,GMP,06:25,06:25,06:45
47,VJC963,HAN,06:25,06:25,06:49
48,AAR803A,GMP,06:30,06:30,06:47
49,AAR8533,PUS,06:30,,06:37
50,CRK647,HKG,06:30,06:30,06:34
51,JJA1408,FUK,06:30,06:30,06:40
52,JJA5162,VVO,06:30,06:30,06:59
53,JNA207,NRT,06:30,08:40,09:11
54,VJC865,SGN,06:45,06:45,07:10
55,CKS257,HKG,06:55,08:45,10:04
56,TWB205,NRT,06:55,09:05,09:03
