,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,EVA150,TPE,00:05,00:15,00:15
1,KAL854,PEK,00:45,00:40,00:40
2,APJ701,CTS,01:10,00:33,00:33
3,PAC963,CVG,01:15,01:30,01:30
4,TWB102F,TPE,01:16,02:49,02:49
5,PAC654,HKG,02:15,01:55,01:55
6,CKK257,PVG,02:40,03:03,03:03
7,THY6494,ISL,02:45,03:09,03:09
8,KAL868,ULN,03:25,02:59,02:59
9,PAC224,CVG,03:35,03:30,03:30
10,PAC927,LAX,03:35,03:39,03:39
11,UPS33,ONT,03:35,07:01,07:01
12,AAR235,ORD,04:00,03:56,03:56
13,AAR384,SIN,04:00,04:32,04:32
14,DAL27,ATL,04:00,03:25,03:25
15,JNA080,DAD,04:05,02:51,02:51
16,KAL086,JFK,04:10,04:17,04:17
17,JJA2306,MNL,04:15,04:12,04:12
18,KAL624,MNL,04:15,04:10,04:10
19,AAR203,LAX,04:20,03:05,03:05
20,KAL026,SFO,04:20,03:58,03:58
21,APJ809,HND,04:25,04:25,04:25
22,CRK646,HKG,04:25,03:45,03:45
23,AAR211,SFO,04:30,03:08,03:08
24,HVN440,CXR,04:30,04:02,04:02
25,VJC836,CXR,04:30,07:23,07:23
26,KAL720,HND,04:35,04:06,04:06
27,KZR209,TSE,04:35,04:22,04:22
28,TAX704,DMK,04:35,04:37,04:37
29,AAR322,CSX,04:40,04:29,04:29
30,AAR704,MNL,04:40,03:54,03:54
31,TWB302,GUM,04:45,04:35,04:35
32,AAR324,CTU,04:50,04:27,04:27
33,AAV704,KLO,04:50,04:40,04:40
34,KAL012,LAX,04:50,04:08,04:08
35,AAV700,KLO,04:55,04:15,04:15
36,KAL006,LAS,04:55,04:04,04:04
37,AAV600,CEB,05:00,04:46,04:46
38,ESR592,DAD,05:00,04:42,04:42
39,ESR992,VVO,05:00,04:23,04:23
40,TWB132,VTE,05:00,05:17,05:17
41,VJC880,DAD,05:00,04:58,04:58
42,AAR326,KWL,05:05,04:48,04:48
43,AAR746,HKG,05:10,04:44,04:44
44,CES2023,CSX,05:20,04:52,04:52
45,KAL8288,ORD,05:20,04:19,04:19
46,PAL466,MNL,05:20,05:10,05:10
47,TWB308,SPN,05:20,04:56,04:56
48,APG036,KLO,05:25,05:00,05:00
49,KAL464,DAD,05:25,05:05,05:05
50,KAL608,HKG,05:25,05:12,05:12
51,KAL680,HAN,05:25,04:50,04:50
52,VJC864,SGN,05:25,05:28,05:28
53,ASV502,HKG,05:30,05:03,05:03
54,VJC962,HAN,05:30,05:24,05:24
55,KAL860,PEK,05:35,05:41,05:41
56,AAR734,HAN,05:40,05:30,05:30
57,DLH718,MUC,05:40,05:34,05:34
58,AAR356,CAN,05:45,05:08,05:08
59,HVN416,HAN,05:50,05:26,05:26
60,JJA4206,CNX,05:50,05:15,05:15
61,AAR756,DAD,05:55,05:22,05:22
62,CPA412,HKG,05:55,05:50,05:50
63,JNA040,KLO,05:55,05:20,05:20
64,KAL112,GUM,05:55,05:59,05:59
65,KAL316,PVG,05:55,06:00,06:00
66,AMX090,MEX,06:00,04:54,04:54
67,ESR512,BKK,06:00,05:38,05:38
68,KAL612,HKG,06:00,06:16,06:16
69,KAL644,SIN,06:00,05:53,05:53
70,TWB108,MFM,06:00,06:18,06:18
71,VJC878,DAD,06:00,06:04,06:04
72,JJA2108,HKG,06:05,05:56,05:56
73,JNA122,MFM,06:05,06:13,06:13
74,TWB122,SGN,06:05,05:36,05:36
75,KAL658,BKK,06:10,05:45,05:45
76,VJC926,HPH,06:15,05:14,05:14
77,AAR752,SIN,06:20,06:06,06:06
78,KAL482,DEL,06:20,06:21,06:21
79,JJA2004,MFM,06:25,06:32,06:32
80,JJA2508,BKI,06:25,06:09,06:09
81,KAL474,MLE,06:25,06:05,06:05
82,KAL632,CEB,06:25,06:20,06:20
83,PAL484,CEB,06:25,06:02,06:02
84,AAR626,SPN,06:30,06:15,06:15
85,AAR970,HKG,06:30,06:34,06:34
86,JNA024,CRK,06:30,06:12,06:12
87,PAL488,KLO,06:30,05:48,05:48
88,THA658,BKK,06:35,06:12,06:12
89,TWB128,DAD,06:35,07:18,07:18
90,HVN408,SGN,06:40,06:26,06:26
91,HVN430,DAD,06:40,06:27,06:27
92,JNA062,BKI,06:40,06:17,06:17
93,KAL684,SGN,06:40,06:28,06:28
94,KAL690,PNH,06:40,06:23,06:23
95,ESR594,DAD,06:45,07:06,07:06
96,GTI2578,LAX,06:45,06:32,06:32
97,KAL668,CNX,06:45,05:43,05:43
98,ASV102,GUM,06:50,06:43,06:43
99,KAL672,KUL,06:50,06:22,06:22
100,ASV546,REP,06:55,06:49,06:49
101,JJA2406,CEB,06:55,06:55,06:55
102,JJA3105,GUM,06:55,06:38,06:38
103,KAL652,BKK,06:55,06:35,06:35
104,THA656,BKK,06:55,06:41,06:41
105,AAR988,PVG,07:00,07:25,07:25
106,AZG123,GYD,07:00,08:43,08:43
107,ESR572,PPS,07:00,06:11,06:11
108,AAR708,CRK,07:05,06:40,06:40
109,JNA096,JHB,07:05,07:09,07:09
110,LAO921,VTE,07:05,06:59,06:59
111,AAR736,SGN,07:10,06:45,06:45
112,CEB180,KLO,07:10,06:25,06:25
113,ESR502,BKI,07:10,06:47,06:47
114,MAS066,KUL,07:10,06:53,06:53
115,AAR740,PNH,07:15,07:12,07:12
116,AFR264,CDG,07:15,07:27,07:27
117,KAL628,CGK,07:15,06:57,06:57
118,ASV542,BKI,07:20,07:30,07:30
119,JNA058,HAN,07:20,07:07,07:07
120,JJA2804,HAN,07:25,07:41,07:41
121,JNA026,CEB,07:25,07:51,07:51
122,JJA4304,VTE,07:30,07:04,07:04
123,KAL634,DPS,07:30,07:16,07:16
124,BAW17,LHR,07:35,07:20,07:20
125,KAL472,RGN,07:35,06:51,06:51
126,AAR710,CEB,07:45,07:11,07:11
127,AHK128,HKG,07:45,07:53,07:53
128,SIA608,SIN,07:45,07:34,07:34
129,KAL314,HKG,07:50,07:36,07:36
130,KAL468,CXR,07:50,07:42,07:42
131,ESR562,CXR,07:55,08:19,08:19
132,JNA060,DAD,07:55,08:29,08:29
133,KAL214,LAX,07:55,07:14,07:14
134,UPS196,ANC,07:55,07:57,07:57
135,VJC960,HAN,07:55,09:12,09:12
136,AAR8532,PUS,08:00,07:44,07:44
137,JJA2904,DAD,08:05,08:50,08:50
138,JNA028,CEB,08:05,07:32,07:32
139,KAL1410,TAE,08:05,07:46,07:46
140,KAL1402,PUS,08:10,07:48,07:48
141,KAL678,ROR,08:10,07:38,07:38
142,FIN41,HEL,08:20,08:12,08:12
143,JNA002,BKK,08:25,08:45,08:45
144,KAL320,CAN,08:25,07:55,07:55
145,KAL646,SIN,08:25,08:33,08:33
146,UZB511,TAS,08:25,08:21,08:21
147,FDX5926,MEM,08:30,08:16,08:16
148,GIA878,CGK,08:30,08:07,08:07
149,AAR177,HND,08:35,08:14,08:14
150,FDX5230,MEM,08:35,08:23,08:27
151,JJA3403,SPN,08:35,08:25,08:25
152,KAL336,PVG,08:35,08:08,08:08
153,XAX506,KUL,08:35,08:32,08:32
154,ASV532,KLO,08:40,08:04,08:04
155,JJA2204,BKK,08:40,08:38,08:38
156,TWB102,BKK,08:40,09:16,09:16
157,AAR762,CGK,08:55,08:48,08:48
158,KAL638,HKT,08:55,08:36,08:36
159,UPS11,SDF,08:55,09:57,09:57
160,LOT97,WAW,09:10,09:06,09:06
161,AAR742,BKK,09:15,08:53,08:53
162,GIA870,DPS,09:15,08:55,08:55
163,GTI2838,LAX,09:15,08:41,08:41
164,KAL630,DPS,09:15,09:00,09:00
165,PAC237,CVG,09:15,09:24,09:24
166,AAR552,IST,09:20,09:30,09:30
167,JJA2206,BKK,09:20,09:34,09:34
168,JJA1407,FUK,09:25,09:03,09:03
169,APJ001,KIX,09:30,09:10,09:10
170,AAR748,HKT,09:35,09:14,09:14
171,AZA758,FCO,09:40,09:22,09:22
172,JJA4908,CXR,09:40,09:08,09:08
173,VJC862,SGN,09:40,10:31,10:31
174,JJA4704,SGN,09:45,08:58,08:58
175,AIH512,HAN,09:50,10:33,10:33
176,ASV512,DAD,09:50,09:59,09:59
177,SIA612,SIN,09:50,09:18,09:18
178,AAR610,ROR,09:55,09:43,09:43
179,TWB158,CXR,09:55,10:01,10:01
180,TAX700,DMK,10:05,09:54,09:54
181,AAR934,HAN,10:20,09:47,09:47
182,CSN685,DLC,10:20,10:06,10:06
183,KAL234,SEA,10:20,12:28,12:28
184,KAL362,HAN,10:20,09:51,09:51
185,TWB164,HAN,10:25,09:25,09:25
186,CAL164,KHH,10:30,10:21,10:21
187,GCR7993,TSN,10:30,10:39,10:39
188,CDG4095,TNA,10:45,10:37,10:37
189,CSN683,HRB,10:45,10:23,10:23
190,JNA222,FUK,10:45,10:43,10:43
191,CES549,YNT,10:55,10:25,10:25
192,JNA262,KKJ,10:55,10:27,10:27
193,AAR115,KIX,11:00,10:45,10:45
194,AAR768,DEL,11:00,14:34,14:34
195,CES2039,TAO,11:00,10:56,10:56
196,EVA170,TPE,11:00,11:37,11:37
197,PAC715,LAX,11:05,22:08,22:08
198,ABW492,SVO,11:10,10:50,10:50
199,AFL250,SVO,11:10,10:47,10:47
200,CAL160,TPE,11:10,11:06,11:36
201,KAL920,ZAG,11:10,10:35,10:35
202,CDG4617,TAO,11:15,11:50,11:50
203,CES579,NKG,11:15,11:11,11:11
204,JJA1607,NGO,11:15,10:41,10:41
205,UPS64,ANC,11:15,10:29,10:29
206,CSN313,PVG,11:20,11:15,11:15
207,DLH712,FRA,11:20,11:20,11:20
208,KAL722,KIX,11:20,11:08,11:08
209,CSA190,PRG,11:25,11:28,11:28
210,FDX5154,MEM,11:25,11:14,11:14
211,KAL752,NGO,11:25,11:05,11:05
212,AAR107,NRT,11:30,11:03,11:03
213,AAR368,PVG,11:30,11:33,11:33
214,CCA123,PEK,11:35,11:25,11:25
215,CSN681,SHE,11:35,11:22,11:22
216,ETD876,AUH,11:35,11:00,11:00
217,TWB298,OIT,11:35,11:16,11:16
218,CCA171,TSN,11:45,11:30,11:30
219,KAL706,NRT,11:45,11:29,11:29
220,SHU5450,KHV,11:45,11:21,11:21
221,AAR542,FRA,11:50,11:39,11:39
222,HKE618,HKG,11:50,11:41,11:41
223,JJA1303,KIX,11:50,11:32,11:32
224,KAL9742,MMJ,11:50,11:45,11:45
225,ASV712,KIX,11:55,11:44,11:44
226,CES5041,PVG,11:55,12:11,12:11
227,CSN6079,WUH,11:55,11:51,11:51
228,KAL1404,PUS,11:55,11:40,11:40
229,KAL896,PVG,11:55,12:04,12:04
230,KAL748,OKJ,12:00,11:53,11:53
231,KAL788,FUK,12:00,11:48,11:48
232,CCA139,HGH,12:05,11:59,11:59
233,KAL952,DXB,12:05,12:26,12:26
234,TWB300,KOJ,12:05,11:27,11:27
235,APG884,MNL,12:10,12:02,12:02
236,CES2033,TAO,12:10,12:23,12:23
237,KAL846,TAO,12:10,14:26,14:26
238,SHU5436,VVO,12:10,11:34,11:34
239,CSN687,CGQ,12:15,11:47,11:47
240,AAR310,WEH,12:20,12:17,12:17
241,CXA871,XMN,12:20,11:46,11:46
242,ESR642,FUK,12:20,11:55,11:55
243,JJA8402,TAO,12:20,15:03,15:03
244,AIC310,BOM,12:30,12:48,12:48
245,ASV742,TAK,12:30,12:09,12:09
246,CYZ201A,XIY,12:30,13:49,13:49
247,CPA438,HKG,12:35,12:18,12:18
248,JNA212,KIX,12:35,12:15,12:15
249,PAC213,CVG,12:35,12:00,12:00
250,AAR111,KIX,12:40,12:35,12:35
251,AAR302,DLC,12:40,12:38,12:38
252,CCA401,CTU,12:40,12:43,12:43
