,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AJX8480,OKA,00:05,00:05,00:29
1,APG7047,CEB,00:05,00:05,00:05
2,CDG8072,TAO,00:05,23:45,00:00
3,GTI2428,ORD,00:05,23:50,00:55
4,KAL859,PEK,00:05,23:55,00:27
5,QDA9902,TAO,00:05,01:30,01:34
6,SHU5435,VVO,00:05,23:40,00:07
7,SIA603,SIN,00:05,23:45,00:02
8,UAE323,DXB,00:05,23:55,00:24
9,CDG4778,TAO,00:15,01:10,01:25
10,PAC717,PVG,00:20,03:30,04:07
11,QTR8985,DOH,00:40,00:40,00:49
12,ETD873,AUH,00:55,00:55,01:07
13,KLM856,AMS,00:55,00:55,00:59
14,AAR987,PVG,01:05,01:05,01:16
15,AZG124,GYD,01:05,01:40,01:56
16,TAX703,DMK,01:05,01:05,01:11
17,CEB187,MNL,01:10,01:15,01:21
18,QTR859,DOH,01:15,01:15,01:37
19,SOO7970,HKG,01:15,01:15,01:22
20,KAL319D,CAN,01:20,01:20,01:19
21,APG5039,CRK,01:30,01:30,01:29
22,MGL308,ULN,01:35,01:35,01:51
23,AFL253,SVO,01:45,01:45,02:02
24,KAL335,PVG,01:45,01:45,01:49
25,VJC975,PQC,01:45,01:45,02:04
26,ABW492,SVO,01:50,01:50,02:06
27,VJC839,CXR,01:50,01:50,01:59
28,KAL9365,PEN,01:55,01:55,02:10
29,GEC8385,FRA,02:05,02:05,02:08
30,SHU5497,UUS,02:30,02:30,02:37
31,APJ702,CTS,02:40,02:40,02:50
32,KAL595,ZAZ,03:25,03:25,03:38
33,ABW531,SVO,04:30,18:00,18:03
34,HYT9074,YNZ,04:35,04:35,05:00
35,PAC225,CVG,04:35,04:35,05:05
36,CKK258,PVG,04:55,04:55,05:15
37,PAC927,HKG,05:30,08:00,08:41
38,JJA1408,FUK,05:40,05:40,05:50
39,APG037,KLO,05:50,05:50,05:58
40,KZR210,TSE,05:50,05:50,06:02
41,TAX705,DMK,05:50,05:50,06:06
42,AAV705,KLO,06:10,08:00,08:33
43,AAV601,CEB,06:15,06:15,07:25
44,VJC837,CXR,06:15,06:15,06:32
45,VJC881,DAD,06:15,06:15,06:38
46,AAV701,KLO,06:20,06:20,06:41
47,HVN441,CXR,06:20,06:20,06:43
48,TWB103,HKT,06:20,06:20,06:27
49,SYL536,UUD,06:25,06:25,06:47
50,VJC963,HAN,06:25,10:15,10:50
51,AAR8533,PUS,06:30,,06:45
52,JJA2201,BKK,06:30,06:30,06:49
53,TWB205,NRT,06:45,06:45,07:03
54,VJC865,SGN,06:45,06:45,07:16
55,EVA149,TPE,06:50,06:50,06:59
56,CRK647,HKG,06:55,06:55,06:56
57,TWB237,NGO,06:55,06:55,07:01
58,JJA1904,CTS,07:00,07:00,07:14
59,JJA3100,GUM,07:00,07:00,07:10
60,VJC879,DAD,07:00,07:00,07:21
61,ESR605,NRT,07:05,07:05,07:08
62,JJA1304,KIX,07:10,07:10,07:12
63,JNA261,KKJ,07:10,07:10,07:18
64,ASV711,KIX,07:15,07:15,07:38
65,JNA221,FUK,07:15,07:15,07:29
66,VJC925,HPH,07:15,07:15,07:40
67,AAR731,SGN,07:20,07:20,07:36
68,JNA077,DAD,07:20,07:20,07:53
69,JNA201,NRT,07:25,07:25,07:43
70,TWB669,RMQ,07:25,07:25,07:44
71,APJ012,KIX,07:30,07:30,07:47
72,JNA021,CEB,07:30,07:30,07:56
73,KAL529,FRA,07:30,08:30,09:35
74,KAL747,OKJ,07:30,07:30,07:50
75,AAR701,MNL,07:45,07:45,08:05
76,CES5050,YNT,07:45,07:45,07:57
77,TWB125,DAD,07:45,07:45,08:08
78,TWB201,NRT,07:45,07:45,08:01
79,JNA081,TPE,07:50,07:50,08:15
80,JNA211,KIX,07:50,07:50,08:06
81,KAL621,MNL,07:50,07:50,08:11
82,AAR112,KIX,07:55,07:55,08:10
83,CEB181,KLO,07:55,07:55,08:12
84,AAR955,HAN,08:00,08:00,08:36
85,ESR601,NRT,08:00,08:00,08:12
86,KAL787,FUK,08:00,08:00,08:20
87,KAL809,CGO,08:00,08:00,08:27
88,KAL845,TAO,08:00,08:00,08:20
89,TWB281,KIX,08:00,08:00,08:14
90,ESR881,TPE,08:05,08:05,08:22
91,KAL831,SHE,08:05,08:05,08:40
92,KAL479,HAN,08:10,08:10,08:30
93,KAL603,HKG,08:10,08:10,08:28
94,PAL467,MNL,08:10,08:10,08:18
95,AAR122,NGO,08:15,08:15,08:27
96,AAR331,PEK,08:20,08:20,08:43
97,AAR727,HAN,08:20,08:20,08:45
98,JJA8401,TAO,08:20,08:20,08:34
99,JNA231,CTS,08:20,08:20,08:47
100,KAL729,AKJ,08:20,08:20,08:29
101,AAR198,NRT,08:25,11:50,12:08
102,ASV741,TAK,08:25,08:25,08:38
103,KAL1401,PUS,08:25,,08:52
104,PAL489,KLO,08:25,08:25,08:25
105,AAR795,FRA,08:30,09:30,10:18
106,CES2044,TAO,08:30,08:30,08:46
107,JJA1102,NRT,08:30,08:30,08:43
108,KAL893,PVG,08:30,08:30,08:51
109,PAL485,CEB,08:30,08:30,08:38
110,ESR641,FUK,08:35,08:35,08:42
111,AAR369,CAN,08:40,08:40,09:03
112,CPA415,HKG,08:40,08:40,08:53
113,KAL827,SZX,08:40,08:40,08:56
114,AAR132,FUK,08:45,08:45,08:58
115,CDG4620,TAO,08:45,08:45,08:49
116,ESR611,KIX,08:45,08:45,08:57
117,KAL865,CAN,08:50,08:50,09:15
118,KAL881,WUH,08:50,08:50,09:06
119,AAR327,TSN,08:55,08:55,09:26
120,CES5052,PVG,08:55,08:55,09:08
121,AAR102,NRT,09:00,09:00,09:17
122,AAR174,CTS,09:00,09:00,09:01
123,AAR309,WEH,09:00,09:00,09:17
124,AAR351,YNJ,09:00,09:00,09:20
125,AAR361,PVG,09:00,09:00,09:23
126,AAR721,HKG,09:00,09:00,09:11
127,KAL819,CSX,09:00,09:00,09:13
128,SIA607,SIN,09:00,09:00,09:45
129,AAR301,DLC,09:05,09:05,09:29
130,AAR317,TAO,09:05,09:05,09:33
131,AFR267,CDG,09:05,09:05,09:44
132,JJA2601,TPE,09:05,09:05,09:27
133,KAL681,SGN,09:05,09:05,09:39
134,KAL775,KMQ,09:05,09:05,09:14
135,KAL823,MDG,09:05,09:05,09:38
136,CPA421,HKG,09:10,09:10,09:22
137,ESR931,HKG,09:10,09:10,09:42
138,JJA1302,KIX,09:10,09:10,09:20
139,KAL657,BKK,09:15,09:15,10:00
140,KAL805,TSN,09:15,09:15,09:48
141,KAL807,XIY,09:15,09:15,09:55
142,AAR303,CGQ,09:20,09:20,09:59
143,KAL035,ATL,09:20,09:20,09:45
144,KAL785,KOJ,09:20,09:20,09:30
145,ASV735,OKA,09:30,09:30,09:57
146,ASV745,YGJ,09:30,09:30,09:39
147,JJA3402,SPN,09:30,09:30,09:41
148,JNA113,HKG,09:30,09:30,09:49
149,KAL091,BOS,09:30,09:30,09:53
150,AAR152,SDJ,09:35,09:35,09:55
151,JJA1402,FUK,09:35,09:35,09:48
152,KAL073,YYZ,09:35,09:35,09:59
153,KAL723,KIX,09:35,09:35,09:50
154,KAL891,YNJ,09:35,09:35,10:03
155,THA659,BKK,09:35,09:35,09:52
156,AAR158,KMI,09:40,09:40,10:02
157,JNA641,GUM,09:40,09:40,09:57
158,AAR172,OKA,09:45,09:45,10:10
159,KAL113,GUM,09:45,09:45,10:12
160,XAX507,KUL,09:45,09:45,10:13
161,KAL613,HKG,09:50,09:50,10:24
162,JJA2101,HKG,09:55,09:55,10:07
163,AAR347,XIY,10:00,10:00,10:06
164,AAR371,SZX,10:00,10:00,10:26
165,AAR711,TPE,10:00,10:00,10:16
166,ASV701,NRT,10:00,10:00,10:14
167,JJA1362,KIX,10:00,10:00,10:09
168,KAL081,JFK,10:00,10:00,10:42
169,HVN417,HAN,10:05,10:05,10:20
170,JNA205,NRT,10:05,10:05,10:25
171,KAL767,AOJ,10:05,10:05,10:17
172,TWB291,FUK,10:05,10:05,10:15
