,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA,Arrival_STT
284,AAR362,PVG,14:30,14:47,14:47,착륙
285,CDG4081,TAO,14:30,14:41,14:41,착륙
286,JJA1101,NRT,14:30,14:11,14:11,착륙
287,ESR602,NRT,14:35,14:21,14:21,착륙
288,JJA8702,YNT,14:35,14:43,14:43,착륙
289,KAL908,LHR,14:35,14:19,14:19,착륙
290,TWB202,NRT,14:40,14:32,14:32,착륙
291,JJA1309,KIX,14:45,14:28,14:28,착륙
292,PAC963,CVG,14:45,16:19,16:19,지연
293,KLM855,AMS,14:50,14:51,14:51,착륙
294,AAR352,YNJ,14:55,14:45,14:45,착륙
295,CES267,YNT,14:55,15:55,15:55,지연
296,KAL814,HFE,14:55,14:54,14:54,착륙
297,JNA282,KIX,15:00,15:42,15:42,착륙
298,KAL902,CDG,15:00,15:01,15:01,착륙
299,AAR171,OKA,15:05,15:00,15:00,착륙
300,JJA2602,TPE,15:05,14:58,14:58,착륙
301,KAL926,AMS,15:05,14:49,14:49,착륙
302,UAL893,SFO,15:05,16:18,16:18,지연
303,AAR151,SDJ,15:10,15:04,15:04,착륙
304,JNA232,CTS,15:10,15:02,15:02,착륙
305,KAL824,MDG,15:10,15:19,15:19,착륙
306,KAL958,TLV,15:10,15:03,15:03,착륙
307,AAL281,DFW,15:15,15:15,15:15,착륙
308,CES2003,KMG,15:15,15:11,15:11,착륙
309,KAL914,MAD,15:15,15:28,15:28,착륙
310,CES5033,PVG,15:20,15:23,15:23,착륙
311,KAL074,YYZ,15:20,14:56,14:56,착륙
312,XAX504,KUL,15:20,15:20,15:29,착륙
313,CSN3061,CAN,15:25,15:06,15:06,착륙
314,APJ905,OKA,15:30,15:21,15:21,착륙
315,CES559,TAO,15:35,15:57,15:57,착륙
316,SIA600,SIN,15:35,15:26,15:26,착륙
317,JNA224,FUK,15:40,15:47,15:47,착륙
318,KAL742,NGO,15:40,15:25,15:25,착륙
319,AAR378,DLC,15:45,15:41,15:41,착륙
320,CDG4721,TAO,15:45,16:03,16:03,착륙
321,DAL199,SEA,15:45,15:07,15:07,착륙
322,AAR101,NRT,15:50,15:53,15:53,착륙
323,AAR522,LHR,15:50,15:34,15:34,착륙
324,JJA1601,NGO,15:50,15:48,15:48,착륙
325,KAL686,SGN,15:50,15:36,15:36,착륙
326,KAL932,FCO,15:50,16:02,16:02,착륙
327,AAR364,PVG,15:55,16:36,16:36,착륙
328,CQH8559,PVG,15:55,15:45,15:45,착륙
329,KAL826,YNJ,15:55,15:38,15:38,착륙
330,CES217,YNZ,16:00,16:14,16:14,착륙
331,KAL250,JFK,16:00,15:32,15:32,착륙
332,KAL768,AOJ,16:00,16:04,16:04,착륙
333,KAL882,WUH,16:00,16:34,16:34,착륙
334,KAL036,ATL,16:10,15:49,15:49,착륙
335,KAL916,BCN,16:10,17:16,17:16,지연
336,JNA246,OKA,16:15,16:29,16:29,착륙
337,THA634,BKK,16:15,16:27,16:27,착륙
338,AAR133,FUK,16:20,16:07,16:07,착륙
339,ASV751,NRT,16:20,16:16,16:16,착륙
340,CCA801,TSN,16:25,16:00,16:00,착륙
341,KAL038,ORD,16:25,15:52,15:52,착륙
342,KAL278,GDL,16:25,16:10,16:10,착륙
343,KAL396,SGN,16:25,15:56,15:56,착륙
344,AAR712,TPE,16:30,16:13,16:13,착륙
345,ACA061,YYZ,16:30,16:26,16:26,착륙
346,CSN695,DLC,16:30,16:09,16:09,착륙
347,DAL159,DTW,16:30,16:21,16:21,착륙
348,JJA1105,NRT,16:30,16:31,16:31,착륙
349,KAL704,NRT,16:30,16:23,16:23,착륙
350,KAL820,CSX,16:30,19:15,19:15,지연
351,KAL856,PEK,16:30,16:11,16:11,착륙
352,CCA125,PEK,16:35,16:43,16:43,착륙
353,HVN414,HAN,16:35,16:39,16:39,착륙
354,ASV741,YGJ,16:40,16:24,16:24,착륙
355,KAL032,DFW,16:40,16:06,16:06,착륙
356,KAL898,PVG,16:45,16:45,16:45,착륙
357,JJA1703,MYJ,16:50,16:57,16:57,착륙
358,KAL094,IAD,16:50,16:50,16:50,착륙
359,KAL808,XIY,16:50,16:30,16:30,착륙
360,KAL982,VVO,16:50,17:08,17:08,착륙
361,TWB276,KMJ,16:50,16:58,16:58,착륙
362,AAR702,MNL,16:55,16:54,16:54,착륙
363,KAL604,HKG,16:55,16:52,16:52,착륙
364,KAL870,DLC,16:55,16:33,16:33,착륙
365,THY90,IST,16:55,17:02,17:02,착륙
366,UAE322,DXB,16:55,17:12,17:09,착륙
367,AAR354,CKG,17:00,17:13,17:13,착륙
368,AAR370,CAN,17:00,16:49,16:49,착륙
369,KAL692,TPE,17:00,16:47,16:47,착륙
370,QTR858,DOH,17:00,17:23,17:23,착륙
371,TWB284,KIX,17:00,16:48,16:48,착륙
372,AAR348,XIY,17:05,16:55,16:55,착륙
373,KAL9266,ATL,17:05,16:41,16:41,착륙
374,AAR221,JFK,17:10,16:03,17:34,착륙
375,AAR231,HNL,17:10,16:37,16:37,착륙
376,KAL766,CTS,17:15,17:15,17:15,착륙
377,KAL866,CAN,17:15,17:19,17:19,착륙
378,JJA8902,JMU,17:20,18:15,18:15,착륙
379,KAL082,JFK,17:20,17:04,17:04,착륙
380,KAL1408,PUS,17:20,17:38,17:38,착륙
381,KAL622,MNL,17:20,17:01,17:01,착륙
382,AJX8477,NRT,17:25,17:25,17:25,착륙
383,CSH827,PVG,17:25,17:46,17:46,착륙
384,KAL024,SFO,17:25,17:11,17:11,착륙
385,KAL842,TAO,17:25,17:42,17:42,착륙
386,AAR8534,PUS,17:30,18:05,18:05,지연
387,KAL786,KOJ,17:30,17:44,17:44,착륙
388,AAR201,LAX,17:35,17:29,17:29,착륙
389,ESR632,OKA,17:35,17:35,17:35,착륙
390,JNA078,DAD,17:35,17:53,17:53,착륙
391,KAL124,BNE,17:35,17:40,17:40,착륙
392,KAL660,BKK,17:35,18:02,18:02,착륙
393,KAL864,TSN,17:35,17:06,17:06,착륙
394,AAR722,HKG,17:40,17:50,17:50,착륙
395,ESR932,HKG,17:40,17:28,17:28,착륙
396,KAL840,WEH,17:40,17:32,17:32,착륙
397,AAR271,SEA,17:45,17:18,17:18,착륙
398,KAL020,SEA,17:45,17:49,17:49,착륙
399,KAL122,SYD,17:45,18:04,18:04,착륙
400,KAL828,SZX,17:45,17:26,17:26,착륙
401,KAL888,XMN,17:45,17:36,17:36,착륙
402,KAL018,LAX,17:50,18:01,18:01,착륙
403,KAL054,HNL,17:50,17:47,17:47,착륙
404,KAL072,YVR,17:50,17:52,17:52,착륙
405,KAL350,PEN,17:50,17:22,17:22,착륙
406,KAL848,TNA,17:50,17:43,17:43,착륙
407,KAL790,FUK,17:55,17:55,17:55,착륙
408,TWB126,DAD,17:55,18:11,18:11,착륙
409,KAL1414,TAE,18:00,18:22,18:22,착륙
410,UPS38,SDF,18:00,18:14,18:14,착륙
411,JNA086,DAD,18:05,17:58,17:58,착륙
412,JNA114,HKG,18:05,18:07,18:07,착륙
413,PAC217,LAX,18:05,17:59,17:59,착륙
414,AAR340,HRB,18:10,17:56,17:56,착륙
415,AAR350,NKG,18:10,18:09,18:09,착륙
416,JJA2102,HKG,18:15,18:19,18:19,착륙
417,AAR334,PEK,18:20,18:09,18:09,착륙
418,ESR644,FUK,18:20,18:17,18:17,착륙
419,AAR372,SZX,18:30,18:52,18:52,착륙
420,AAR728,HAN,18:30,18:13,18:13,착륙
421,JNA214,KIX,18:30,20:23,20:23,지연
422,ASV763,KIX,18:35,18:25,18:25,착륙
423,KAL480,HAN,18:35,18:23,18:23,착륙
424,KAL648,SIN,18:35,18:27,18:27,착륙
425,TWB296,HSG,18:35,18:56,18:56,착륙
426,AAR320,TAO,18:45,18:20,18:20,착륙
427,EVA160,TPE,18:45,18:45,18:45,착륙
428,KAL614,HKG,18:45,18:32,18:32,착륙
429,AAR113,KIX,18:50,18:42,18:42,착륙
430,GTI654,HKG,18:50,19:23,19:23,착륙
431,JJA1801,OKA,18:55,19:00,19:00,착륙
432,JJA8504,WEH,18:55,19:11,19:11,착륙
433,ASV703,TAK,19:00,18:50,18:50,착륙
434,ESR652,KOJ,19:00,19:04,19:04,착륙
435,JJA2002,MFM,19:00,19:17,19:17,착륙
436,CPA418,HKG,19:05,18:35,18:35,착륙
437,JJA1403,FUK,19:05,19:35,19:35,착륙
438,AAR360,HGH,19:10,19:02,19:02,착륙
439,AAR602,SYD,19:10,19:08,19:08,착륙
440,JJA1901,CTS,19:10,19:13,19:13,착륙
441,JJA5101,VVO,19:10,18:57,18:57,착륙
442,KAL818,TXN,19:10,18:59,18:59,착륙
443,CSN683,HRB,19:15,18:30,18:30,착륙
444,AAR366,PVG,19:20,19:10,19:10,착륙
445,AAR732,SGN,19:25,19:06,19:06,착륙
446,KAL130,AKL,19:35,19:19,19:19,착륙
447,KAL504,CDG,19:35,18:54,18:54,착륙
448,PAL468,MNL,19:35,19:30,19:30,착륙
449,TWB272,OKA,19:35,19:21,19:21,착륙
450,AAR310,WEH,19:40,19:44,19:44,착륙
451,JNA228,FUK,19:40,20:19,20:19,착륙
452,TWB252,CTS,19:40,19:39,19:39,착륙
453,EVA172,KHH,19:45,19:25,19:25,착륙
454,JJA3401,SPN,19:45,19:33,19:33,착륙
455,APG9048,CEB,19:55,19:58,19:58,착륙
456,ESR614,KIX,19:55,20:21,20:21,착륙
457,KAL002,HNL,19:55,19:50,19:50,착륙
458,APJ009,KIX,20:00,20:36,20:36,착륙
459,HAL459,HNL,20:00,19:27,19:27,착륙
460,KAL834,SHE,20:00,19:38,19:38,착륙
461,CSN369,PVG,20:05,19:29,19:29,착륙
462,CXA871,XMN,20:05,19:42,19:42,착륙
463,AAR336,PEK,20:10,19:55,19:55,착륙
464,JJA1307,KIX,20:10,20:02,20:02,착륙
465,JNA264,KKJ,20:10,20:04,20:04,착륙
466,KAL726,KIX,20:10,20:25,20:25,착륙
467,THA628,BKK,20:10,21:06,21:06,착륙
468,CPA430,HKG,20:15,19:47,19:47,착륙
469,AAR714,TPE,20:20,20:11,20:11,착륙
470,ASV765,KIX,20:30,20:14,20:14,착륙
471,AAR283,SFO,20:35,20:50,20:50,착륙
472,AAR308,YNT,20:35,20:28,20:28,착륙
473,JNA204,NRT,20:35,20:38,20:38,착륙
474,JNA284,KIX,20:35,20:48,20:48,착륙
475,CCA131,PEK,20:40,20:17,20:17,착륙
476,CES2043,TAO,20:40,21:01,21:01,착륙
477,CSN671,SHE,20:40,20:32,20:32,착륙
478,CDG4619,TAO,20:45,21:04,21:04,착륙
479,CES5051,PVG,20:45,20:44,20:44,착륙
480,CSN339,HAK,20:45,20:57,20:57,착륙
481,KAL114,GUM,20:45,20:30,20:30,착륙
482,TWB286,KIX,20:45,21:01,21:01,착륙
483,AAR123,NGO,20:50,20:34,20:34,착륙
484,AAR157,KMI,20:50,20:42,20:42,착륙
485,JJA2902,DAD,20:50,20:39,20:39,착륙
486,CSN675,DLC,20:55,20:46,20:46,착륙
487,JJA3101,GUM,21:00,20:53,20:53,착륙
488,CAL162,TPE,21:05,21:08,21:08,착륙
489,CES5049,YNT,21:05,23:21,23:21,지연
490,AAR173,CTS,21:10,21:15,21:15,착륙
491,CSN315,PEK,21:10,21:03,21:03,착륙
492,JJA1103,NRT,21:10,20:56,20:56,착륙
493,CEB128,CEB,21:15,21:14,21:14,착륙
494,CPA416,HKG,21:15,21:40,21:40,착륙
495,ESR604,NRT,21:15,21:12,21:12,착륙
496,KAL552,NRT,21:15,20:52,20:52,착륙
497,KAL796,CTS,21:15,20:55,20:55,착륙
498,KAL682,SGN,21:25,21:06,21:06,착륙
499,KAL736,OKA,21:35,21:09,21:09,착륙
500,RBA651,BWN,21:35,21:38,21:38,착륙
501,TGW896,SIN,21:35,21:33,21:33,착륙
502,TWB9238,NGO,21:35,21:24,21:24,착륙
503,ABW792,SVO,21:40,21:21,21:21,착륙
504,CDG4707,YNT,21:40,21:27,21:27,착륙
505,JJA1305,KIX,21:40,21:27,21:27,착륙
506,KAL484,HAN,21:40,21:13,21:13,착륙
507,SBI559,VVO,21:40,21:32,21:32,착륙
508,CSZ9037,SZX,21:45,21:17,21:17,착륙
509,HKE626,HKG,21:45,21:52,21:52,착륙
510,JJA1405,FUK,21:45,21:24,21:24,착륙
511,APJ011,KIX,21:50,21:46,21:46,착륙
