,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA,Arrival_STT
267,KAL810,CGO,14:10,14:02,14:02,착륙
268,KAL724,KIX,14:15,14:13,14:13,착륙
269,KAL894,PVG,14:20,14:16,14:16,착륙
270,APJ005,KIX,14:25,14:24,14:24,착륙
271,AAR304,CGQ,14:30,14:04,14:04,착륙
272,AAR362,PVG,14:30,14:49,14:49,착륙
273,CDG4081,TAO,14:30,14:57,14:57,착륙
274,JJA1101,NRT,14:30,14:29,14:29,착륙
275,ASV711,FSZ,14:35,14:35,14:35,착륙
276,ESR602,NRT,14:35,14:30,14:30,착륙
277,JJA8702,YNT,14:35,14:47,14:47,착륙
278,KAL1406,PUS,14:35,14:40,14:40,착륙
279,KAL908,LHR,14:35,14:45,14:45,착륙
280,KAL8256,ATL,14:40,13:51,13:51,착륙
281,TWB202,NRT,14:40,14:22,14:22,착륙
282,KAL510,ARN,14:45,13:53,13:53,착륙
283,KLM855,AMS,14:50,14:26,14:26,착륙
284,SBI555,VVO,14:50,14:39,14:39,착륙
285,AAR352,YNJ,14:55,14:33,14:33,착륙
286,CES267,YNT,14:55,15:05,15:05,착륙
287,KAL814,HFE,14:55,14:37,14:37,착륙
288,AAR241,SEA,15:00,15:53,15:53,착륙
289,JNA282,KIX,15:00,14:50,14:50,착륙
290,KAL910,CDG,15:00,15:08,15:08,착륙
291,AAR171,OKA,15:05,15:02,15:02,착륙
292,JJA2602,TPE,15:05,15:17,15:17,착륙
293,KAL926,AMS,15:05,15:03,15:03,착륙
294,UAL893,SFO,15:05,14:42,14:42,착륙
295,AAR151,SDJ,15:10,15:36,15:36,착륙
296,JNA232,CTS,15:10,14:52,14:52,착륙
297,KAL568,BSL,15:10,15:56,15:56,착륙
298,AAL281,DFW,15:15,15:15,15:15,착륙
299,CES2003,KMG,15:15,15:09,15:09,착륙
300,KAL914,MAD,15:15,15:34,15:34,착륙
301,CES5033,PVG,15:20,15:18,15:18,착륙
302,KAL074,YYZ,15:20,15:20,15:20,착륙
303,XAX504,KUL,15:20,15:28,15:31,착륙
304,CCA131,PEK,15:25,15:12,15:12,착륙
305,CSN3061,CAN,15:25,15:00,15:00,착륙
306,HKE630,HKG,15:25,15:07,15:07,착륙
307,APJ905,OKA,15:30,15:21,15:21,착륙
308,JJA8802,SJW,15:30,14:56,14:56,착륙
309,JNA206,NRT,15:30,15:22,15:22,착륙
310,ASV771,OKA,15:35,15:27,15:27,착륙
311,CES559,TAO,15:35,15:14,15:14,착륙
312,SIA600,SIN,15:35,15:24,15:24,착륙
313,CSZ9031,SZX,15:40,14:58,14:58,착륙
314,JNA224,FUK,15:40,15:39,15:39,착륙
315,KAL742,NGO,15:40,15:25,15:25,착륙
316,CDG4721,TAO,15:45,15:41,15:41,착륙
317,DAL199,SEA,15:45,15:30,15:30,착륙
318,AAR101,NRT,15:50,15:33,15:33,착륙
319,AAR522,LHR,15:50,14:31,15:29,착륙
320,AAR804A,GMP,15:50,16:19,16:19,착륙
321,JJA1601,NGO,15:50,15:42,15:42,착륙
322,KAL686,SGN,15:50,15:44,15:44,착륙
323,KAL932,FCO,15:50,16:06,16:06,착륙
324,AAR364,PVG,15:55,16:12,16:12,착륙
325,KAL892,YNJ,15:55,15:37,15:37,착륙
326,SBI503,IKT,15:55,15:51,15:51,착륙
327,KAL928,MXP,16:00,16:00,16:00,착륙
328,ASV751,NRT,16:05,15:58,15:58,착륙
329,JNA246,OKA,16:15,16:34,16:34,착륙
330,THA634,BKK,16:15,16:36,16:36,착륙
331,AAR133,FUK,16:20,16:56,16:56,착륙
332,KAL036,ATL,16:20,16:17,16:17,착륙
333,CCA801,TSN,16:25,16:47,16:47,착륙
334,HVN404,SGN,16:25,16:24,16:24,착륙
335,KAL038,ORD,16:25,16:27,16:27,착륙
336,ACA061,YYZ,16:30,16:10,16:10,착륙
337,CSN695,DLC,16:30,16:02,16:02,착륙
338,DAL159,DTW,16:30,16:39,16:39,착륙
339,ETH672,ADD,16:30,16:35,16:35,착륙
340,KAL704,NRT,16:30,16:26,16:26,착륙
341,KAL820,CSX,16:30,16:22,16:22,착륙
342,KAL856,PEK,16:30,16:43,16:43,착륙
343,AAR712,TPE,16:35,16:16,16:16,착륙
344,CCA125,PEK,16:35,16:04,16:04,착륙
345,HVN414,HAN,16:35,16:29,16:29,착륙
346,JJA1105,NRT,16:35,16:31,16:31,착륙
347,AAR502,CDG,16:45,12:35,16:14,착륙
348,KAL898,PVG,16:45,17:07,17:07,착륙
349,AAR702,MNL,16:50,17:12,17:12,착륙
350,KAL094,IAD,16:50,16:50,16:50,착륙
351,KAL808,XIY,16:50,16:20,16:20,착륙
352,KAL982,VVO,16:50,17:13,17:13,착륙
353,TWB276,KMJ,16:50,17:48,17:48,착륙
354,KAL032,DFW,16:55,16:08,16:08,착륙
355,KAL604,HKG,16:55,17:01,17:01,착륙
356,KAL870,DLC,16:55,16:32,16:32,착륙
357,THY90,IST,16:55,17:33,17:33,착륙
358,UAE322,DXB,16:55,17:02,17:30,착륙
359,AAR348,XIY,17:00,17:05,17:05,착륙
360,AAR370,CAN,17:00,16:41,16:41,착륙
361,AAR8534,PUS,17:00,18:28,18:28,지연
362,KAL692,TPE,17:00,17:10,17:10,착륙
363,QTR858,DOH,17:00,17:23,17:23,착륙
364,TWB284,KIX,17:00,16:37,16:37,착륙
365,AAR512,BCN,17:05,16:23,16:23,착륙
366,TWB9208,NRT,17:05,18:45,18:45,지연
367,AAR798,MXP,17:10,17:10,17:10,착륙
368,KAL766,CTS,17:15,17:00,17:00,착륙
369,KAL866,CAN,17:15,16:52,16:52,착륙
370,KAL082,JFK,17:20,17:28,17:28,착륙
371,KAL1408,PUS,17:20,17:06,17:06,착륙
372,KAL622,MNL,17:20,16:58,16:58,착륙
373,CSH827,PVG,17:25,18:04,18:04,착륙
374,KAL024,SFO,17:25,16:56,16:56,착륙
375,KAL862,TAO,17:25,17:16,17:16,착륙
376,JJA5101,VVO,17:30,17:37,17:37,착륙
377,JNA078,DAD,17:30,17:22,17:22,착륙
378,AAR201,LAX,17:35,17:09,17:09,착륙
379,AAR231,HNL,17:35,17:02,17:02,착륙
380,ESR632,OKA,17:35,17:03,17:03,착륙
381,KAL138,NAN,17:35,17:25,17:25,착륙
382,KAL660,BKK,17:35,17:18,17:18,착륙
383,AAR722,HKG,17:40,17:39,17:39,착륙
384,ESR932,HKG,17:40,17:41,17:41,착륙
385,KAL840,WEH,17:40,17:25,17:25,착륙
386,AAR221,JFK,17:45,18:10,18:10,착륙
387,KAL020,SEA,17:45,17:19,17:19,착륙
388,KAL122,SYD,17:45,17:29,17:29,착륙
389,KAL828,SZX,17:45,16:54,16:54,착륙
390,AAR308,YNT,17:50,17:59,17:59,착륙
391,KAL018,LAX,17:50,17:45,17:45,착륙
392,KAL054,HNL,17:50,17:21,17:21,착륙
393,KAL072,YVR,17:50,17:35,17:35,착륙
394,KAL848,TNA,17:50,17:39,17:39,착륙
395,KAL790,FUK,17:55,17:51,17:51,착륙
396,KAL888,XMN,17:55,17:15,17:15,착륙
397,TWB126,DAD,17:55,17:32,17:32,착륙
398,AAR571,KHV,18:00,18:14,18:14,착륙
399,ASV733,FUK,18:00,17:53,17:53,착륙
400,KAL1414,TAE,18:00,17:46,17:46,착륙
401,ASV763,KIX,18:05,17:49,17:49,착륙
402,JNA114,HKG,18:05,18:08,18:08,착륙
403,AAR340,HRB,18:10,17:43,17:43,착륙
404,AAR350,NKG,18:10,19:23,19:23,지연
405,AAR360,HGH,18:10,17:56,17:56,착륙
406,JJA2102,HKG,18:15,18:17,18:17,착륙
407,AAR334,PEK,18:20,18:52,18:52,착륙
408,ESR644,FUK,18:20,18:18,18:18,착륙
409,PAC947,CVG,18:25,21:43,21:43,지연
410,AAR372,SZX,18:30,18:21,18:21,착륙
411,AAR728,HAN,18:30,18:12,18:12,착륙
412,JNA214,KIX,18:30,18:23,18:23,착륙
413,JNA646,GUM,18:30,18:48,18:48,착륙
414,AAR3543,CKG,18:35,18:26,18:26,착륙
415,KAL480,HAN,18:35,18:02,18:02,착륙
416,KAL648,SIN,18:35,18:47,18:47,착륙
417,TWB296,HSG,18:35,18:20,18:20,착륙
418,AAR320,TAO,18:45,18:39,18:39,착륙
419,EVA160,TPE,18:45,18:41,18:41,착륙
420,KAL614,HKG,18:45,18:24,18:24,착륙
421,AAR113,KIX,18:55,18:42,18:42,착륙
422,JJA1801,OKA,18:55,18:43,18:43,착륙
423,JJA8504,WEH,18:55,18:35,18:35,착륙
424,AAR602,SYD,19:00,18:53,18:53,착륙
425,ESR652,KOJ,19:00,18:45,18:45,착륙
426,JJA2002,MFM,19:00,19:17,19:17,착륙
427,ASV781,TOY,19:05,18:51,18:51,착륙
428,CPA418,HKG,19:05,18:49,18:49,착륙
429,CSN6087,MDG,19:05,18:15,18:15,착륙
430,JJA1403,FUK,19:05,18:59,18:59,착륙
431,JJA1901,CTS,19:10,18:38,18:38,착륙
432,KAL1460,PUS,19:15,19:37,19:37,착륙
433,PAC916,HKG,19:15,20:03,20:03,착륙
434,AAR366,PVG,19:20,18:58,18:58,착륙
435,AAR732,SGN,19:25,19:21,19:21,착륙
436,KAL796,CTS,19:30,19:01,19:01,착륙
437,PAL468,MNL,19:35,19:04,19:04,착륙
438,TWB272,OKA,19:35,19:42,19:42,착륙
439,JNA228,FUK,19:40,19:32,19:32,착륙
440,CAL162,TPE,19:45,19:34,19:34,착륙
441,EVA172,KHH,19:45,19:11,19:11,착륙
442,FDX5924,OAK,19:45,20:33,20:33,착륙
443,JJA3401,SPN,19:45,19:25,19:25,착륙
444,UPS173,ANC,19:50,20:01,20:01,착륙
445,APG9048,CEB,19:55,19:55,19:55,착륙
446,ESR614,KIX,19:55,19:41,19:41,착륙
447,JNA642,GUM,19:55,19:51,19:51,착륙
448,KAL002,HNL,19:55,19:53,19:53,착륙
449,APJ009,KIX,20:00,19:39,19:39,착륙
450,ESR624,CTS,20:00,19:50,19:50,착륙
451,HAL459,HNL,20:00,19:10,19:10,착륙
452,KAL834,SHE,20:00,19:30,19:30,착륙
453,CSN369,PVG,20:05,19:27,19:27,착륙
454,CXA871,XMN,20:05,19:13,19:13,착륙
455,FDX9133,ANC,20:05,19:57,19:57,착륙
456,JNA264,KKJ,20:05,19:35,19:35,착륙
457,AAR336,PEK,20:10,21:06,21:06,착륙
458,JJA1307,KIX,20:10,19:44,19:44,착륙
459,THA628,BKK,20:10,19:48,19:48,착륙
460,CPA430,HKG,20:15,20:00,20:00,착륙
461,AAR714,TPE,20:20,20:35,20:35,착륙
462,TWB286,KIX,20:20,19:46,19:46,착륙
463,KAL726,KIX,20:30,20:14,20:14,착륙
464,ASV765,KIX,20:35,20:12,20:12,착륙
465,JNA204,NRT,20:35,20:18,20:18,착륙
466,JNA226,FUK,20:35,20:23,20:23,착륙
467,JNA931F,GMP,20:36,20:31,20:31,착륙
468,CES2043,TAO,20:40,20:50,20:50,착륙
469,CSN671,SHE,20:40,20:40,20:40,착륙
470,UPS185,ANC,20:40,20:16,20:16,착륙
471,CDG4619,TAO,20:45,20:42,20:42,착륙
472,CES5051,PVG,20:45,20:47,20:47,착륙
473,CSN339,HAK,20:45,20:29,20:29,착륙
474,KAL114,GUM,20:45,20:21,20:21,착륙
475,AAR123,NGO,20:50,20:27,20:27,착륙
476,JJA2902,DAD,20:50,20:55,20:55,착륙
477,CSN675,DLC,20:55,20:25,20:25,착륙
478,JJA3101,GUM,21:00,20:37,20:37,착륙
479,JNA284,KIX,21:00,20:46,20:46,착륙
480,CDG4707,YNT,21:05,20:51,20:51,착륙
481,CES5049,YNT,21:05,20:44,20:44,착륙
482,AAR173,CTS,21:10,20:38,20:38,착륙
483,CSN315,PEK,21:10,21:41,21:41,착륙
484,JJA1103,NRT,21:10,20:49,20:49,착륙
485,CEB128,CEB,21:15,20:54,20:54,착륙
486,CPA416,HKG,21:15,21:03,21:03,착륙
487,ESR604,NRT,21:15,21:00,21:00,착륙
488,KAL682,SGN,21:25,20:57,20:57,착륙
489,CDG8095,TAO,21:35,21:55,21:55,착륙
490,KAL736,OKA,21:35,21:17,21:17,착륙
491,JJA1305,KIX,21:40,21:12,21:12,착륙
492,JJA1405,FUK,21:40,21:15,21:15,착륙
493,KAL484,HAN,21:40,21:09,21:09,착륙
494,HKE626,HKG,21:45,21:47,21:47,착륙
495,APJ011,KIX,21:50,21:33,21:33,착륙
496,CDG8065,TNA,21:50,21:30,21:30,착륙
497,CDG4777,TAO,21:55,21:39,21:39,착륙
498,JJA1107,NRT,22:00,21:37,21:37,착륙
499,AAR105,NRT,22:05,22:01,22:01,착륙
500,AAR117,KIX,22:05,21:45,21:45,착륙
501,KAL462,DAD,22:05,21:51,21:51,착륙
502,AAR135,FUK,22:10,21:53,21:53,착륙
503,JJA2202,BKK,22:15,22:08,22:08,착륙
504,SIA602,SIN,22:15,21:59,21:59,착륙
505,XAX508,KUL,22:20,22:24,22:24,착륙
506,TWB294,FUK,22:25,22:32,22:32,착륙
507,AJX8475,NRT,22:30,22:05,22:05,착륙
508,KAL694,TPE,22:30,22:03,22:03,착륙
509,CRK622,HKG,22:35,21:57,21:57,착륙
510,KAL602,HKG,22:35,22:20,22:20,착륙
