,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,TWB206,NRT,00:05,00:02,00:02
1,VJC974,PQC,00:10,00:00,00:00
2,PAC213,CVG,00:15,00:07,00:07
3,KAL854,PEK,01:00,00:24,00:24
4,UPS185,ANC,01:00,02:30,02:17
5,PAC961,CVG,01:05,12:40,12:40
6,JJA8404,TAO,01:30,01:15,01:15
7,CKK257,PVG,01:50,01:48,01:48
8,GTI2498,LAX,02:00,14:29,14:29
9,KAL594,FRA,03:30,02:55,02:55
10,PAC997,LAX,03:30,03:10,03:10
11,AAR2819,SEA,03:40,11:28,11:28
12,AAR235,ORD,04:00,04:00,04:00
13,KAL624,MNL,04:00,04:54,04:54
14,KAL012,LAX,04:10,03:34,03:34
15,JNA062,BKI,04:15,03:45,03:45
16,KAL006,LAS,04:15,03:23,03:23
17,KAL086,JFK,04:15,03:41,03:41
18,AAR203,LAX,04:20,03:46,03:46
19,PAC224,CVG,04:20,03:49,03:49
20,CRK646,HKG,04:25,03:31,03:31
21,HVN440,CXR,04:25,04:25,04:25
22,AAR211,SFO,04:30,03:21,03:21
23,AAR704,MNL,04:30,04:11,04:11
24,AAV600,CEB,04:30,04:09,04:09
25,KAL026,SFO,04:30,03:17,03:17
26,PIC1194,DAD,04:30,04:07,04:07
27,VJC836,CXR,04:30,04:33,04:33
28,APJ809,HND,04:35,04:19,04:19
29,JJA2306,MNL,04:40,04:05,04:05
30,KAL152,KWE,04:40,04:16,04:16
31,DAL27,ATL,04:45,04:49,04:49
32,CES2023,CSX,04:50,04:51,04:51
33,KAL720,HND,04:50,04:02,04:02
34,AAR324,CTU,04:55,04:46,04:46
35,AAV700,KLO,04:55,03:57,03:57
36,KAL680,HAN,04:55,04:44,04:44
37,AAR322,CSX,05:00,04:30,04:30
38,AAR746,HKG,05:00,04:35,04:35
39,ESR592,DAD,05:00,04:41,04:41
40,KAL658,BKK,05:00,04:37,04:37
41,TWB132,VTE,05:00,04:22,04:22
42,KAL886,KMG,05:05,04:27,04:27
43,TWB302,GUM,05:05,04:39,04:39
44,VJC880,DAD,05:05,05:01,05:01
45,KAL608,HKG,05:20,05:10,05:10
46,CPA412,HKG,05:25,05:12,05:12
47,VJC864,SGN,05:25,06:00,06:00
48,VJC962,HAN,05:25,05:15,05:15
49,AAR356,CAN,05:30,05:06,05:06
50,HVN416,HAN,05:30,05:08,05:08
51,KAL650,MNL,05:30,04:58,04:58
52,KAL696,KTM,05:30,04:56,04:56
53,KAL464,DAD,05:35,05:03,05:03
54,KAL632,CEB,05:35,05:23,05:23
55,AAR756,DAD,05:40,05:17,05:17
56,AMU826,MFM,05:40,05:16,05:16
57,JNA004,BKK,05:40,05:19,05:19
58,AAR734,HAN,05:45,05:24,05:24
59,JNA052,VTE,05:45,05:41,05:41
60,KAL644,SIN,05:45,05:25,05:25
61,ASV532,HKG,05:50,05:30,05:30
62,PAL466,MNL,05:50,05:28,05:28
