,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,ETH673,NRT,00:05,00:17,00:17
1,EVA150,TPE,00:05,00:03,00:03
2,AAR247,ATL,00:15,00:13,00:13
3,AAR2493,ORD,00:20,23:50,00:01
4,GTI545,CVG,00:40,03:29,03:29
5,KAL854,PEK,00:45,02:17,02:17
6,VJC974,PQC,00:50,01:11,01:11
7,CSN339,HAK,01:00,01:14,01:14
8,PAC963,CVG,01:15,01:47,01:47
9,CLX7345,LUX,01:55,15:11,15:11
10,CKK257,PVG,02:40,02:44,02:44
11,KAL868D,ULN,03:25,03:49,03:49
12,AAR235,ORD,04:00,03:47,03:47
13,JNA080,DAD,04:05,03:16,03:16
14,KAL086,JFK,04:10,04:07,04:07
15,JJA2306,MNL,04:15,04:00,04:00
16,KAL624,MNL,04:15,04:10,04:10
17,AAR203,LAX,04:20,03:26,03:26
18,APJ809,HND,04:25,04:14,04:14
19,CRK646,HKG,04:25,04:12,04:12
20,ETH3640,BRU,04:25,05:21,05:21
21,AAR211,SFO,04:30,03:10,03:10
22,HVN440,CXR,04:30,04:31,04:31
23,KAL026,SFO,04:30,03:53,03:53
24,VJC836,CXR,04:30,06:08,06:08
25,KAL720,HND,04:35,04:26,04:26
26,TAX704,DMK,04:35,04:21,04:21
27,AAR322,CSX,04:40,05:17,05:17
28,AAR704,MNL,04:40,03:45,03:45
29,TWB302,GUM,04:45,04:28,04:28
30,AAR324,CTU,04:50,04:24,04:24
31,KAL012,LAX,04:50,04:33,04:33
32,KAL886,KMG,04:50,04:40,04:40
33,AAV700,KLO,04:55,04:19,04:19
34,KAL006,LAS,04:55,04:17,04:17
35,AAV600,CEB,05:00,04:44,04:44
36,ESR592,DAD,05:00,04:37,04:37
37,ESR992,VVO,05:00,03:57,03:57
38,TWB132,VTE,05:00,04:48,04:48
39,VJC880,DAD,05:00,05:42,05:42
40,AAR326,KWL,05:05,04:58,04:58
41,KAL696,KTM,05:05,06:02,06:02
42,AAR746,HKG,05:10,06:46,06:46
43,JNA064,BKI,05:10,04:53,04:53
44,CES2023,CSX,05:20,05:00,05:00
45,PAL466,MNL,05:20,05:46,05:46
46,TWB308,SPN,05:20,04:50,04:50
47,APG036,KLO,05:25,05:24,05:24
48,KAL464,DAD,05:25,04:55,04:55
49,KAL608,HKG,05:25,05:41,05:41
50,KAL680,HAN,05:25,05:49,05:49
51,VJC864,SGN,05:25,05:50,05:50
52,ASV502,HKG,05:30,05:31,05:31
53,VJC962,HAN,05:30,05:36,05:36
54,AAR734,HAN,05:40,05:52,05:52
55,DLH718,MUC,05:40,06:14,06:14
56,AAR358,CAN,05:45,05:33,05:33
57,KAL316,PVG,05:45,05:37,05:37
58,TWB108,MFM,05:45,05:55,05:55
59,HVN416,HAN,05:50,05:48,05:48
60,AAR756,DAD,05:55,05:08,05:08
61,CPA412,HKG,05:55,06:40,06:40
62,JNA040,KLO,05:55,05:32,05:32
63,KAL112,GUM,05:55,06:04,06:04
64,AAR370D,CAN,06:00,06:06,06:06
65,ESR512,BKK,06:00,05:45,05:45
66,KAL612,HKG,06:00,06:20,06:20
67,KAL644,SIN,06:00,05:44,05:44
68,PAC224,CVG,06:00,05:39,05:39
69,THA688,BKK,06:00,05:59,05:59
70,VJC878,DAD,06:00,06:32,06:32
71,JJA2108,HKG,06:05,06:12,06:12
72,JNA122,MFM,06:05,06:29,06:29
73,TWB122,SGN,06:05,05:29,05:29
74,KAL658,BKK,06:10,05:54,05:54
75,KAL8468,CXR,06:10,05:57,05:57
76,ESR572,PPS,06:15,06:10,06:10
77,VJC926,HPH,06:15,05:27,05:27
78,KAL482,DEL,06:20,06:17,06:17
79,JJA2508,BKI,06:25,06:31,06:31
80,KAL632,CEB,06:25,06:34,06:34
