,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,AAR956,HAN,00:05,00:26,00:26
1,CKS257,CVG,00:05,00:09,00:09
2,AAR998,TSN,00:15,01:31,01:31
3,KAL854,PEK,00:45,00:29,00:29
4,AJX8475,NRT,00:55,00:44,00:44
5,AAR372,SZX,01:30,01:29,01:29
6,CKK257,PVG,02:40,08:23,08:23
7,UPS35A,ONT,02:50,02:55,02:55
8,AAR285,SFO,03:00,03:04,03:04
9,PAC226,CVG,03:00,03:08,03:08
10,KAL868D,ULN,03:25,05:05,05:05
11,GTI2478,DFW,03:40,14:45,14:45
12,AAR235,ORD,04:00,04:24,04:24
13,DAL27,ATL,04:00,03:33,03:33
14,JNA080,DAD,04:05,03:01,03:01
15,UPS99,SDF,04:05,03:57,03:57
16,KAL086,JFK,04:10,04:34,04:34
17,JJA2306,MNL,04:15,03:59,03:59
18,KAL624,MNL,04:15,04:04,04:04
19,AAR203,LAX,04:20,03:31,03:31
20,APJ809,HND,04:25,09:13,09:13
21,CRK646,HKG,04:25,05:57,05:57
22,AAR211,SFO,04:30,03:24,03:24
23,HVN440,CXR,04:30,04:13,04:13
24,KAL026,SFO,04:30,03:50,03:50
25,VJC836,CXR,04:30,04:39,04:39
26,KAL720,HND,04:35,04:10,04:10
27,TAX704,DMK,04:35,04:19,04:19
28,AAR704,MNL,04:40,04:02,04:02
29,TWB302,GUM,04:45,04:08,04:08
30,AAR324,CTU,04:50,04:40,04:40
31,KAL012,LAX,04:50,04:32,04:32
32,AAV700,KLO,04:55,04:17,04:17
33,KAL006,LAS,04:55,04:21,04:21
34,AAV600,CEB,05:00,04:48,04:48
35,ESR592,DAD,05:00,04:44,04:44
36,ESR992,VVO,05:00,04:15,04:15
37,TWB132,VTE,05:00,05:44,05:44
38,VJC880,DAD,05:00,06:59,06:59
39,AAR326,KWL,05:05,04:49,04:49
40,AAR746,HKG,05:10,04:57,04:57
41,JNA064,BKI,05:10,04:41,04:41
42,CES2023,CSX,05:20,04:35,04:35
43,PAL466,MNL,05:20,05:30,05:30
44,TWB308,SPN,05:20,04:37,04:37
45,AAR2413,DFW,05:25,05:35,05:35
46,APG036,KLO,05:25,05:01,05:01
47,KAL464,DAD,05:25,04:51,04:51
48,KAL608,HKG,05:25,05:03,05:03
