,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,KAL287,ORD,00:01,23:20,00:11
1,AAR941,JFK,00:05,00:30,00:52
2,PAC968,LAX,00:05,00:00,00:18
3,THY91,IST,00:05,23:55,00:07
4,UAE323,DXB,00:05,23:55,00:01
5,MAS039,KUL,00:10,00:10,00:16
6,SIA007,SIN,00:35,00:35,00:49
7,QTR859,DOH,00:45,00:45,00:47
8,KLM856,AMS,00:55,00:55,01:06
9,ETD873,AUH,01:00,01:00,01:00
10,AAR987,PVG,01:05,01:05,01:19
11,ETH673,ADD,01:05,01:05,01:50
12,TAX703,DMK,01:05,01:05,01:22
13,MGL308,ULN,01:35,01:35,02:16
14,AAR2481,SEA,01:40,14:20,15:00
15,MGL310,ULN,01:40,05:10,05:54
16,KAL249,JFK,01:45,01:45,01:56
17,VJC839,CXR,01:50,01:50,02:34
18,PAC237,HKG,02:00,02:00,02:18
19,GEC8387,FRA,02:05,02:05,02:05
20,SHU5435,VVO,02:15,02:15,02:13
21,GAP2483,TAG,02:45,02:45,02:59
22,CEB187,MNL,03:05,03:05,03:22
23,PIC195,DAD,06:10,06:50,07:17
24,AAV601,CEB,06:15,06:15,06:27
25,JJA1304,KIX,06:15,06:15,06:25
26,VJC881,DAD,06:15,07:30,08:04
27,AAV605,CEB,06:20,06:20,06:42
28,HVN441,CXR,06:20,06:20,06:29
29,JJA1362,KIX,06:20,06:20,06:40
30,JNA209,NRT,06:20,06:20,06:35
31,VJC963,HAN,06:25,06:25,06:52
32,AAR8533,PUS,06:30,,06:55
33,JJA1408,FUK,06:30,06:30,06:48
34,CRK647,HKG,06:45,06:45,06:50
35,VJC865,SGN,06:45,06:45,07:04
36,TWB205,NRT,06:55,06:55,07:02
37,KAL9761,MMB,07:00,07:00,07:21
38,VJC879,DAD,07:00,07:30,07:58
39,EVA149,TPE,07:10,07:10,07:14
40,JJA2201,BKK,07:10,07:10,07:26
41,JNA261,KKJ,07:10,07:10,07:33
42,JNA221,FUK,07:15,07:15,07:43
43,TWB9251,CTS,07:15,07:15,07:28
44,VJC925,HPH,07:15,07:15,07:35
45,AAR731,SGN,07:20,07:20,07:38
46,JJA1904,CTS,07:20,07:20,07:50
47,JNA077,DAD,07:20,07:20,07:52
48,TWB297,OIT,07:20,07:20,07:30
49,ASV762,KIX,07:25,07:55,08:16
50,JNA201,NRT,07:25,07:25,08:00
51,TWB125,DAD,07:25,07:25,07:45
52,APJ012,KIX,07:30,07:30,07:40
53,JNA021,CEB,07:30,07:30,08:02
54,JNA921,KKJ,07:30,07:30,07:54
55,KAL1411,TAE,07:30,,07:47
56,ESR621,CTS,07:40,07:40,07:56
57,AAR701,MNL,07:45,07:45,08:12
58,CES5050,YNT,07:45,08:45,08:21
59,TWB201,NRT,07:45,08:45,09:06
60,JNA081,TPE,07:50,08:20,09:00
61,JNA211,KIX,07:50,07:50,08:06
62,TWB299,FUK,07:50,08:20,08:32
63,AAR112,KIX,07:55,07:55,08:28
64,AMU825,MFM,07:55,07:55,08:08
65,ESR601,NRT,08:00,08:00,08:19
66,KAL621,MNL,08:00,08:00,08:19
67,KAL747,OKJ,08:00,08:00,08:36
68,KAL787,FUK,08:00,08:00,08:22
69,KAL809,CGO,08:00,08:00,08:32
70,TWB281,KIX,08:00,08:00,08:10
71,ESR881,TPE,08:05,08:05,08:24
72,KAL831,SHE,08:05,08:05,08:35
73,KAL845,TAO,08:05,08:05,08:26
74,KAL479,HAN,08:10,08:10,08:37
75,KAL603,HKG,08:10,08:10,08:27
76,PAL467,MNL,08:10,08:10,08:23
77,AAR122,NGO,08:15,08:15,08:25
78,AAR327,TSN,08:15,08:15,08:29
79,AAR331,PEK,08:20,08:20,08:52
80,AAR727,HAN,08:20,08:20,08:54
81,JJA8401,TAO,08:20,08:20,08:56
82,JNA231,CTS,08:20,08:20,08:39
83,ASV702,TAK,08:25,08:25,08:45
84,KAL1401,PUS,08:25,,08:47
85,PAL475,PPS,08:25,08:25,08:39
86,CES2044,TAO,08:30,08:30,08:40
87,JJA1102,NRT,08:30,08:30,08:41
88,KAL893,PVG,08:30,08:30,09:03
89,PAL485,CEB,08:30,08:30,08:58
90,AAR369,CAN,08:40,08:40,09:08
91,CPA415,HKG,08:40,08:40,09:05
92,ESR641,FUK,08:40,08:40,08:54
93,KAL813,HFE,08:40,08:40,09:14
94,KAL827,SZX,08:40,08:40,09:19
95,AAR132,FUK,08:45,08:45,09:03
96,CDG4620,TAO,08:45,08:45,09:06
97,ESR611,KIX,08:45,08:45,09:01
98,KAL865,CAN,08:50,08:50,09:38
99,AAR351,YNJ,08:55,08:55,09:10
100,CES5052,PVG,08:55,08:55,09:25
101,AAR102,NRT,09:00,09:00,09:14
102,AAR303,CGQ,09:00,09:00,09:33
103,AAR309,WEH,09:00,09:00,09:12
104,AAR361,PVG,09:00,09:00,09:47
105,AAR721,HKG,09:00,10:00,10:24
106,KAL819,CSX,09:00,09:00,09:45
107,SIA607,SIN,09:00,09:00,09:24
108,AAR301,DLC,09:05,09:05,09:27
109,AAR317,TAO,09:05,09:05,09:16
110,AFR267,CDG,09:05,09:15,09:42
111,JJA2601,TPE,09:05,09:05,09:21
112,KAL657,BKK,09:05,09:05,09:35
113,ASV732,HIJ,09:10,09:10,09:24
114,CPA421,HKG,09:10,09:10,09:29
115,ESR931,HKG,09:10,09:10,09:31
116,JJA1302,KIX,09:10,09:10,09:19
117,KAL681,SGN,09:10,09:10,09:39
118,AAR172,OKA,09:15,09:15,09:36
119,KAL805,TSN,09:15,09:15,09:52
120,KAL807,XIY,09:15,09:15,09:55
121,KAL031,DFW,09:20,10:00,10:19
122,KAL035,ATL,09:20,09:20,09:53
123,AAR1023,NRT,09:30,09:30,09:38
124,JJA3402,SPN,09:30,09:30,09:46
125,JNA113,HKG,09:30,09:30,09:49
126,AAR152,SDJ,09:35,09:35,09:49
127,JJA1402,FUK,09:35,09:35,09:40
128,KAL073,YYZ,09:35,09:35,10:02
129,KAL723,KIX,09:35,09:35,09:58
130,KAL891,YNJ,09:35,09:35,09:59
131,THA659,BKK,09:35,09:35,09:53
132,AIH221,TAO,09:40,09:40,10:02
133,ASV712,FSZ,09:40,09:40,10:13
134,JNA641,GUM,09:40,09:40,09:56
135,KAL113,GUM,09:45,09:45,10:17
136,XAX507,KUL,09:45,09:45,09:57
137,KAL613,HKG,09:50,09:50,10:13
138,UZB514,TAS,09:50,09:50,10:04
139,JJA2101,HKG,09:55,09:55,10:27
140,AAR347,XIY,10:00,10:00,10:26
141,AAR371,SZX,10:00,10:00,10:22
142,AAR711,TPE,10:00,10:00,10:20
143,ASV752,NRT,10:00,10:00,10:16
144,KAL081,JFK,10:00,10:00,10:24
145,ASV792,CTS,10:05,10:05,10:22
146,HVN417,HAN,10:05,10:05,10:15
147,TWB291,FUK,10:05,10:05,10:11
148,APJ002,KIX,10:10,10:10,10:27
149,JJA8501,WEH,10:10,10:10,10:30
150,KAL703,NRT,10:10,10:10,10:30
151,KAL765,CTS,10:10,10:10,10:33
152,KAL981,VVO,10:10,10:10,10:37
153,CPA417,HKG,10:15,10:15,10:32
154,HVN409,SGN,10:15,10:15,10:35
155,JNA281,KIX,10:15,10:15,10:38
156,FIN42,HEL,10:20,10:20,10:33
157,KAL887,XMN,10:20,10:20,10:41
158,THA629,BKK,10:20,10:20,10:39
159,AAR222,JFK,10:30,10:50,11:25
160,KAL093,IAD,10:30,10:30,10:55
161,KAL1462,GMP,10:30,10:30,10:45
