,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,GEC8384,FRA,00:05,23:56,00:01
1,PAC213,CVG,00:15,00:15,00:15
2,KAL854,PEK,01:00,00:32,00:32
3,PAC961,CVG,01:05,05:38,05:38
4,CKK257,PVG,01:50,01:56,01:56
5,PAC997,LAX,03:30,03:36,03:36
6,AAR2819,SEA,04:00,03:33,03:33
7,JJA4664,CRK,04:00,03:32,03:20
8,KAL624,MNL,04:00,04:04,04:04
9,JNA062,BKI,04:15,03:53,03:53
10,PAC224,CVG,04:20,03:45,03:45
11,CRK646,HKG,04:25,03:40,03:40
12,HVN440,CXR,04:25,03:56,03:56
13,AAR704,MNL,04:30,04:13,04:13
14,AAV600,CEB,04:30,03:59,03:59
15,PAC947,CVG,04:30,04:28,04:28
16,PIC1194,DAD,04:30,04:02,04:02
17,VJC836,CXR,04:30,04:21,04:21
18,APJ809,HND,04:35,04:18,04:18
19,JJA2306,MNL,04:40,03:43,03:43
20,KAL152,KWE,04:40,04:35,04:35
21,CES2023,CSX,04:50,05:39,05:39
22,HYT9033,YIW,04:50,03:51,03:51
23,KAL720,HND,04:50,04:51,04:51
24,AAR324,CTU,04:55,05:02,05:02
25,AAV700,KLO,04:55,04:23,04:23
26,KAL680,HAN,04:55,04:32,04:32
27,AAR235,ORD,05:00,05:29,05:29
28,AAR322,CSX,05:00,04:37,04:37
29,ESR592,DAD,05:00,04:30,04:30
30,KAL658,BKK,05:00,05:20,05:20
31,TWB132,VTE,05:00,04:44,04:44
32,KAL886,KMG,05:05,04:49,04:49
33,TWB302,GUM,05:05,04:25,04:25
34,VJC880,DAD,05:05,05:00,05:00
35,KAL012,LAX,05:10,05:20,05:20
36,KAL006,LAS,05:15,04:53,04:53
37,KAL086,JFK,05:15,04:40,04:40
38,AAR203,LAX,05:20,05:34,05:34
39,KAL608,HKG,05:20,04:56,04:56
40,CPA412,HKG,05:25,05:04,05:04
41,SWM211,REP,05:25,04:47,04:47
42,VJC864,SGN,05:25,05:16,05:16
43,VJC962,HAN,05:25,05:06,05:06
44,AAR211,SFO,05:30,05:15,05:15
45,AAR356,CAN,05:30,05:08,05:08
46,ASV532,HKG,05:30,05:12,05:12
47,HVN416,HAN,05:30,05:10,05:10
