,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,CEB129,CEB,00:02,23:38,00:06
1,AHK129,HKG,00:05,23:00,00:12
2,JJA2903,DAD,00:05,23:40,00:04
3,PAC214,CVG,00:05,00:05,01:16
4,XAX509,KUL,00:05,23:20,00:01
5,AAR236,ORD,00:10,00:10,00:08
6,AJX8480,OKA,00:10,00:10,00:53
7,CSZ9038,SZX,00:10,23:55,00:26
8,GTI2848,LAX,00:10,23:30,01:25
9,JJA2107,HKG,00:10,01:00,00:50
10,KAL313,HKG,00:10,22:30,00:10
11,MAS039,KUL,00:10,00:10,00:32
12,QTR8981,DOH,00:10,00:10,00:41
13,UPS99A,ANC,00:10,23:19,00:14
14,AAR707,CRK,00:15,00:20,01:04
15,ETD873,AUH,00:15,00:15,01:01
16,JNA123,MFM,00:15,00:25,00:36
17,AAR625,SPN,00:20,00:30,00:48
18,TAX703,DMK,00:20,00:20,00:40
19,CES2004,KMG,00:25,22:45,00:34
20,JJA4603,CRK,00:25,23:20,00:16
21,AAR248,ATL,00:30,23:00,00:19
22,ESR561,CXR,00:30,23:15,00:28
23,KAL233,SEA,00:30,22:55,00:23
24,PAL493,CRK,00:30,22:50,00:44
25,THY91,IST,00:30,00:30,01:23
26,KAL319,CAN,00:35,23:35,00:37
27,QTR859,DOH,00:35,00:35,01:18
28,CSN316,PEK,00:40,23:20,00:17
29,CRK623,HKG,00:45,23:40,00:21
30,ETH673,ADD,00:45,00:20,00:57
31,KAL213,LAX,00:45,23:20,00:46
32,CDG4722,TAO,00:50,23:50,00:29
33,KAL277,GDL,00:55,23:40,00:55
34,KLM856,AMS,00:55,00:55,01:40
35,THY89,IST,00:55,23:25,00:52
36,AIH511,HAN,01:00,00:17,01:06
37,CKS257,HKG,01:00,02:30,03:48
38,ESR581,PQC,01:00,02:35,02:35
39,JJA2465,CEB,01:00,01:00,01:11
40,AAR951,HAN,01:05,01:00,00:59
41,AAR987,PVG,01:05,01:05,01:58
42,GTI531,PVG,01:10,01:10,01:48
43,KAL361,HAN,01:20,00:30,01:13
44,UAE323,DXB,01:20,23:50,01:08
45,KAL315,PVG,01:30,23:55,01:20
46,VJC975,PQC,01:45,01:45,02:05
47,VJC839,CXR,01:50,01:50,01:50
48,KAL249,JFK,01:55,02:55,02:55
49,GEC8387,FRA,02:15,02:15,02:13
50,KAL541,OSL,02:40,02:40,03:25
51,CEB187,MNL,02:55,02:55,03:57
52,CLX7345,LUX,03:10,10:00,10:24
53,CKK258,PVG,03:20,04:05,04:11
54,GTI2628,JFK,04:25,22:30,23:01
55,HKE615,HKG,05:10,05:10,05:36
56,JJA931F,GMP,05:30,05:30,05:57
57,JJA1600,NGO,05:55,05:55,06:03
58,PIC1195,DAD,05:55,09:15,09:32
59,HVN441,CXR,06:15,06:15,06:39
60,JJA2201,BKK,06:15,06:15,06:44
61,VJC881,DAD,06:15,06:15,06:29
62,VJC837,CXR,06:20,08:10,08:21
63,AAV601,CEB,06:25,06:25,06:32
64,VJC963,HAN,06:25,06:25,07:04
65,AAR8533,PUS,06:30,07:50,08:16
66,TWB671,KHH,06:30,06:30,06:47
67,VJC865,SGN,06:45,09:35,09:53
68,AAV701,KLO,06:50,06:50,07:02
69,CRK647,HKG,06:50,06:50,07:26
70,JJA1582,KOJ,06:50,06:50,07:34
71,JNA221,FUK,06:50,08:00,08:34
72,APG037,KLO,06:55,06:55,06:53
73,EVA149,TPE,07:00,07:00,07:43
74,JJA1304,KIX,07:00,08:20,08:18
75,SWM212,REP,07:00,07:00,07:11
76,TWB205,NRT,07:00,07:00,07:50
77,VJC879,DAD,07:00,08:15,08:26
78,JJA1100,NRT,07:10,07:10,07:53
79,ASV762,KIX,07:15,07:15,07:29
80,ESR605,NRT,07:15,07:15,07:32
81,JJA1904,CTS,07:15,07:15,07:37
82,VJC925,HPH,07:15,08:40,08:53
