,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR242,SEA,00:05,00:05,00:56
1,AJX8480,OKA,00:05,00:05,00:34
2,CKS9077,ANC,00:05,00:05,00:24
3,KAL213,SFO,00:05,00:05,00:26
4,KAL647,SIN,00:05,00:05,00:04
5,AAR383,SIN,00:10,00:10,00:08
6,CDG8096,TAO,00:10,00:10,00:36
7,JJA4903,CXR,00:10,23:20,00:14
8,KAL361,HAN,00:10,00:10,00:02
9,KAL859,PEK,00:10,00:10,00:10
10,MAS039,KUL,00:10,00:10,00:31
11,THY91,IST,00:10,00:05,00:05
12,UAE323,DXB,00:10,00:10,00:12
13,CPA035,HKG,00:20,01:00,01:16
14,PAC717,PVG,00:20,00:20,00:33
15,SIA007,SIN,00:35,00:35,00:41
16,QTR859,DOH,00:45,00:45,00:47
17,KLM856,AMS,00:55,00:55,00:58
18,AZG124,GYD,01:00,01:15,01:17
19,ETD873,AUH,01:00,01:00,01:14
20,AAR987,PVG,01:05,09:30,09:56
21,TAX703,DMK,01:05,01:05,01:20
22,SOO7970,HKG,01:15,01:15,01:11
23,GEC8385,FRA,01:35,01:50,02:06
24,ABW492,SVO,01:50,01:50,02:22
25,VJC839,CXR,01:50,01:50,01:53
26,KAL335,PVG,02:05,02:05,02:29
27,SHU5435,VVO,02:15,02:15,02:35
28,CEB187,MNL,03:05,03:05,03:26
29,KAL595,ZAZ,03:25,03:25,03:37
30,KAL8351,PEN,04:00,04:00,04:02
31,PAC225,CVG,04:35,05:15,05:37
32,GTI2688,JFK,04:50,04:50,05:23
33,CKK258,PVG,04:55,04:55,05:28
34,HKE603,HKG,05:25,05:25,05:47
35,ESR262F,GMP,05:30,05:30,06:09
36,PAC927,HKG,05:30,05:30,05:33
37,AAR805A,GMP,05:35,05:35,06:00
38,JJA932F,GMP,05:40,05:40,06:06
39,TWB3003,GMP,05:40,06:15,06:16
40,AAR803A,GMP,05:45,05:45,06:04
41,THY6495,IST,05:55,05:55,06:19
42,AAR801A,GMP,06:00,06:00,06:21
43,JJA1304,KIX,06:15,06:15,06:33
44,VJC881,DAD,06:15,06:15,06:24
45,AAV605,CEB,06:20,06:20,06:49
46,JNA209,NRT,06:20,06:20,06:45
47,TWB205,NRT,06:25,06:25,06:42
48,VJC963,HAN,06:25,06:25,06:51
49,AAR8533,PUS,06:30,06:30,06:47
50,CRK647,HKG,06:30,06:30,06:41
51,JNA932F,GMP,06:30,06:30,06:39
52,VJC865,SGN,06:45,06:45,07:17
53,VJC879,DAD,07:00,07:00,07:44
54,GTI513,WUX,07:05,07:05,07:15
55,EVA149,TPE,07:10,07:10,07:25
56,JJA2201,BKK,07:10,07:10,07:21
57,JNA261,KKJ,07:10,07:10,07:52
58,JNA221,FUK,07:15,07:15,07:32
59,VJC925,HPH,07:15,07:15,07:33
60,AAR731,SGN,07:20,07:20,07:39
61,JNA077,DAD,07:20,07:20,08:10
62,JNA201,NRT,07:25,07:25,07:46
63,TWB297,OIT,07:25,07:25,07:41
64,TWB669,RMQ,07:25,07:25,07:35
65,APJ012,KIX,07:30,07:30,08:04
66,ASV722,NGS,07:30,07:30,07:55
67,ESR621,CTS,07:30,07:30,07:50
68,JNA645,GUM,07:30,07:30,07:58
69,KAL1411,TAE,07:30,,07:48
70,KAL529,FRA,07:30,07:30,07:56
71,AAR701,MNL,07:45,07:45,08:21
72,CES5050,YNT,07:45,07:45,08:03
73,TWB125,DAD,07:45,07:45,08:17
74,TWB201,NRT,07:45,07:45,08:00
75,JNA081,TPE,07:50,07:50,08:13
76,TWB273,HSG,07:50,07:50,08:08
77,AMU825,MFM,07:55,07:55,08:06
78,ESR601,NRT,08:00,08:00,08:51
79,KAL621,MNL,08:00,08:00,08:27
80,KAL747,OKJ,08:00,08:00,08:20
81,KAL787,FUK,08:00,08:00,08:22
82,KAL809,CGO,08:00,08:00,08:19
83,TWB281,KIX,08:00,08:00,08:32
84,ESR641,FUK,08:05,08:05,08:25
85,ESR881,TPE,08:05,08:05,08:23
86,KAL831,SHE,08:05,08:05,08:35
87,KAL845,TAO,08:05,08:05,08:28
88,KAL479,HAN,08:10,08:10,08:30
89,KAL603,HKG,08:10,08:10,08:42
90,PAL467,MNL,08:10,08:10,08:32
91,AAR122,NGO,08:15,08:15,08:39
92,AAR327,TSN,08:15,08:15,08:38
93,AAR331,PEK,08:20,08:20,08:52
94,AAR727,HAN,08:20,08:20,08:46
95,JJA8401,TAO,08:20,08:20,08:44
96,JNA231,CTS,08:20,08:20,08:35
97,ASV702,TAK,08:25,08:40,09:08
98,KAL1401,PUS,08:25,,08:41
99,PAL475,PPS,08:25,08:25,08:40
100,AAR795,FRA,08:30,08:30,08:58
101,CES2044,TAO,08:30,08:30,08:48
102,JJA1102,NRT,08:30,08:30,08:49
103,KAL893,PVG,08:30,08:30,08:55
104,PAL485,CEB,08:30,08:30,08:50
105,AAR369,CAN,08:40,08:40,09:01
106,CPA415,HKG,08:40,08:40,08:56
107,KAL827,SZX,08:40,08:40,09:06
108,AAR132,FUK,08:45,08:45,09:04
109,CDG4620,TAO,08:45,08:45,09:04
110,ESR611,KIX,08:45,08:45,08:57
111,KAL823,MDG,08:45,08:45,09:02
112,KAL865,CAN,08:50,08:50,09:23
113,AAR351,YNJ,08:55,08:55,09:08
114,CES5052,PVG,08:55,08:55,09:11
115,AAR102,NRT,09:00,09:00,09:21
116,AAR303,CGQ,09:00,09:00,09:22
117,AAR309,WEH,09:00,09:00,09:14
118,AAR361,PVG,09:00,09:00,09:33
119,AAR721,HKG,09:00,09:00,09:27
120,KAL819,CSX,09:00,09:00,09:25
121,SIA607,SIN,09:00,11:15,12:12
122,AAR301,DLC,09:05,09:05,09:38
123,AAR317,TAO,09:05,09:05,09:34
124,AFR267,CDG,09:05,09:05,09:29
125,JJA2601,TPE,09:05,09:05,09:20
126,KAL657,BKK,09:05,09:05,09:43
127,KAL775,KMQ,09:05,09:05,09:24
128,KAL881,WUH,09:05,09:05,09:18
129,CPA421,HKG,09:10,09:10,09:30
130,ESR931,HKG,09:10,09:10,10:09
131,KAL681,SGN,09:10,09:10,09:36
132,AAR172,OKA,09:15,09:15,09:40
133,KAL805,TSN,09:15,09:15,09:45
134,KAL807,XIY,09:15,09:15,09:48
135,KAL035,ATL,09:20,09:20,09:44
136,KAL509,ARN,09:20,09:20,09:52
137,KAL785,KOJ,09:20,09:20,09:38
138,AIH221,TAO,09:30,09:30,10:04
139,ASV742,YGJ,09:30,09:30,09:56
140,JJA3402,SPN,09:30,09:30,09:47
141,JNA113,HKG,09:30,09:30,09:58
142,AAR152,SDJ,09:35,09:35,10:04
143,JJA1402,FUK,09:35,09:35,09:54
144,KAL073,YYZ,09:35,09:35,09:59
145,KAL723,KIX,09:35,09:35,09:52
146,KAL891,YNJ,09:35,09:35,10:07
147,THA659,BKK,09:35,09:35,09:54
148,AAR158,KMI,09:40,09:40,10:06
149,JNA641,GUM,09:40,09:40,10:09
150,AJX8476,NRT,09:45,09:45,10:11
151,KAL113,GUM,09:45,09:45,10:13
152,XAX507,KUL,09:45,09:45,11:02
153,KAL613,HKG,09:50,09:50,10:14
154,JJA2101,HKG,09:55,09:55,10:11
155,AAR371,SZX,10:00,10:00,10:16
156,AAR711,TPE,10:00,10:15,10:38
157,ASV752,NRT,10:00,10:00,10:28
158,KAL081,JFK,10:00,10:00,10:25
159,HVN417,HAN,10:05,10:05,10:42
160,JNA205,NRT,10:05,10:05,10:35
161,KAL767,AOJ,10:05,10:05,10:19
162,TWB291,FUK,10:05,10:05,10:16
163,APJ002,KIX,10:10,10:10,10:33
164,JJA8501,WEH,10:10,10:10,10:26
165,JJA8801,SJW,10:10,10:10,10:44
166,KAL703,NRT,10:10,10:10,10:38
167,KAL765,CTS,10:10,10:10,10:22
168,KAL981,VVO,10:10,11:28,11:28
169,UZB512,TAS,10:10,10:10,10:18
170,AAR531,VCE,10:15,10:15,10:50
171,CPA417,HKG,10:15,10:15,10:32
172,DLH739,MUC,10:15,10:15,10:40
173,HVN409,SGN,10:15,10:15,10:34
174,FIN42,HEL,10:20,10:20,10:29
175,KAL887,XMN,10:20,10:20,10:48
176,THA629,BKK,10:20,10:20,10:46
177,AAR222,JFK,10:30,10:30,10:55
178,KAL093,IAD,10:30,10:30,11:00
179,BAW18,LHR,10:35,10:35,11:11
180,DAL158,DTW,10:35,10:35,10:50
181,GIA879,CGK,10:35,10:35,10:53
182,JJA1106,NRT,10:35,10:35,11:21
183,JJA3102,GUM,10:35,10:35,10:48
184,JNA281,KIX,10:35,10:35,11:17
185,KAL691,TPE,10:35,10:35,10:58
186,JJA2901,DAD,10:40,10:40,11:19
187,JJA8701,YNT,10:40,10:40,11:23
188,KAL037,ORD,10:40,10:40,11:26
189,KAL483,HAN,10:40,10:40,11:15
190,KAL741,NGO,10:40,10:40,11:05
191,KAL855,PEK,10:40,10:40,11:14
192,LAO922,VTE,10:40,10:40,11:07
193,AAR363,PVG,10:45,10:45,11:35
194,AAR3533,CKG,10:55,11:55,11:55
195,LOT98,WAW,10:55,10:55,11:30
196,JJA2001,MFM,11:00,11:00,11:38
197,MAS067,KUL,11:00,11:00,11:44
198,JNA245,OKA,11:05,11:05,11:36
199,VJC961,HAN,11:05,11:05,11:40
200,JJA1602,NGO,11:10,11:10,12:07
201,KAL461,DAD,11:10,11:10,11:59
202,KAL897,PVG,11:10,11:10,12:03
203,CSN340,HAK,11:15,11:15,11:47
204,TAX701,DMK,11:15,11:15,11:53
205,CSN686,DLC,11:20,11:20,11:51
206,HVN431,DAD,11:20,11:20,12:09
207,KAL9597,ZAZ,11:20,11:20,11:42
208,SIA008,LAX,11:20,11:20,11:57
209,GIA871,DPS,11:25,11:25,12:05
210,KAL317,TSN,11:25,11:25,12:01
211,AIH233,YNT,11:30,12:30,13:38
212,CAL165,KHH,11:30,11:30,12:18
213,ESR631,OKA,11:30,11:30,12:14
214,VJC863,SGN,11:40,11:40,12:30
215,CDG4096,TNA,11:45,11:45,12:38
216,CSN6088,MDG,11:45,11:45,12:28
217,GCR7994,TSN,11:45,11:45,12:20
218,AAR997,TSN,11:50,12:51,12:51
219,CES2040,TAO,11:55,11:55,12:16
220,PAC237,HKG,11:55,11:55,12:25
221,AAR347,XIY,12:00,12:00,12:58
222,AAR541,FRA,12:00,12:00,12:35
223,CES550,YNT,12:00,12:00,12:47
224,EVA169,TPE,12:00,12:00,12:40
225,JNA223,FUK,12:00,12:00,12:45
226,KZR210,TSE,12:05,12:05,12:44
227,UPS11,SDF,12:05,12:05,12:23
228,CDG4618,TAO,12:15,12:15,12:32
229,CES580,NKG,12:15,12:15,13:02
230,JJA1902,CTS,12:20,12:20,12:42
231,AAR359,HGH,12:25,12:25,13:03
232,AMX091,MEX,12:25,12:25,13:00
233,CSN314,PVG,12:25,12:25,12:49
234,JJA5102,VVO,12:25,12:25,13:08
235,KAL795,CTS,12:25,12:25,12:56
236,TWB283,KIX,12:25,12:25,13:03
237,AAR339,HRB,12:30,12:30,13:18
238,AAR349,NKG,12:30,12:30,13:24
239,AAR501,CDG,12:30,12:30,13:11
240,AAR561,FCO,12:30,12:30,12:54
241,UPS174,ANC,12:30,12:30,13:05
242,CAL161,TPE,12:35,12:35,13:28
243,ESR605,NRT,12:35,12:35,13:07
244,KAL863,TSN,12:35,12:35,13:14
245,KAL9917,MRS,12:35,12:35,13:21
246,CCA172,TSN,12:45,12:45,13:26
247,CSN682,SHE,12:45,12:45,13:30
248,HKE619,HKG,12:45,12:45,13:32
249,KAL935,PRG,12:45,12:45,13:42
250,KAL905,FRA,12:50,13:51,13:50
251,KAL937,VIE,12:50,14:00,14:00
252,APG885,MNL,12:55,12:55,13:40
253,CES5042,PVG,12:55,12:55,14:16
254,CSN6080,WUH,12:55,12:55,13:16
255,AAR333,PEK,13:00,13:00,13:48
256,AAV601D,CEB,13:00,13:00,13:55
257,KAL869,DLC,13:00,13:00,13:34
258,KAL915,BCN,13:00,13:00,14:10
259,SHU5451,KHV,13:00,13:00,13:15
260,CCA124,PEK,13:05,13:05,14:03
261,CCA140,HGH,13:05,14:05,14:05
262,KAL861,TAO,13:05,13:05,14:14
263,KAL923,SVO,13:05,13:05,14:19
264,SHU5437,VVO,13:05,13:05,13:19
265,CES2034,TAO,13:10,13:10,13:53
266,FDX5230,IND,13:10,13:10,13:36
267,KAL847,TNA,13:10,13:10,13:45
268,AFL251,SVO,13:15,13:15,14:30
269,ASV764,KIX,13:15,13:15,13:28
270,TWB275,KMJ,13:15,13:15,13:30
271,CSN688,CGQ,13:20,13:20,13:57
272,KAL909,CDG,13:20,13:20,14:06
273,JJA4501,KHH,13:25,13:25,14:12
274,KAL551,NRT,13:25,13:25,13:50
275,KAL601,HKG,13:25,13:25,14:26
276,KAL951,DXB,13:25,13:25,14:40
277,AAR198,NRT,13:30,13:30,13:38
278,JJA1802,OKA,13:30,13:30,14:28
279,KAL907,LHR,13:30,13:30,14:23
