,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,AZG611,GYD,00:05,04:41,04:41
1,EVA150,TPE,00:05,00:09,00:09
2,MGL307,ULN,00:25,00:21,00:21
3,KAL854,PEK,00:45,00:25,00:25
4,AJX8475,NRT,00:55,00:44,00:44
5,APJ701,CTS,01:10,00:47,00:47
6,GTI9728,LAX,02:05,02:45,02:45
7,ESR872,PVG,02:30,02:06,02:06
8,CKK257,PVG,02:40,05:12,05:12
9,KAL868,ULN,03:25,10:18,10:18
10,AAR235,ORD,04:00,05:00,05:00
11,DAL27,ATL,04:00,03:49,03:49
12,JNA080,DAD,04:05,03:19,03:19
13,UPS99,SDF,04:05,03:45,03:45
14,KAL086,JFK,04:10,03:36,03:36
15,JJA2306,MNL,04:15,04:13,04:13
16,AAR203,LAX,04:20,03:57,03:57
17,APJ809,HND,04:25,04:02,04:02
18,CRK646,HKG,04:25,03:43,03:43
19,AAR211,SFO,04:30,04:12,04:12
20,HVN440,CXR,04:30,04:06,04:06
21,KAL026,SFO,04:30,04:16,04:16
22,VJC836,CXR,04:30,04:29,04:29
23,ESR992,VVO,04:35,04:24,04:24
24,KAL624,MNL,04:35,03:40,03:40
25,KAL720,HND,04:35,04:09,04:09
26,TAX704,DMK,04:35,04:18,04:18
27,AAR704,MNL,04:40,04:19,04:19
28,QTR8980,DOH,04:45,04:58,04:58
29,TWB302,GUM,04:45,04:05,04:05
30,AAR324,CTU,04:50,04:35,04:35
31,KAL012,LAX,04:50,04:45,04:45
32,AAV700,KLO,04:55,04:22,04:22
33,KAL006,LAS,04:55,04:48,04:48
34,AAV600,CEB,05:00,04:55,04:55
35,ESR592,DAD,05:00,04:31,04:31
36,TWB132,VTE,05:00,04:26,04:26
37,VJC880,DAD,05:00,05:37,05:37
38,AAR326,KWL,05:05,04:46,04:46
39,AAR746,HKG,05:10,04:44,04:44
40,JNA064,BKI,05:10,04:38,04:38
41,CES2023,CSX,05:20,04:53,04:53
42,PAL466,MNL,05:20,04:50,04:50
43,TWB308,SPN,05:20,04:57,04:57
44,APG036,KLO,05:25,05:04,05:04
45,GTI587,ORD,05:25,12:24,12:24
46,KAL464,DAD,05:25,04:52,04:52
47,KAL608,HKG,05:25,05:02,05:02
48,KAL680,HAN,05:25,05:03,05:03
49,VJC864,SGN,05:25,06:03,06:03
50,ASV502,HKG,05:30,05:11,05:11
51,KAL542,OSL,05:30,05:43,05:43
52,TWB9424,VVO,05:30,05:39,05:39
53,UPS11,SDF,05:30,05:45,05:45
54,VJC962,HAN,05:30,05:27,05:27
55,KAL860,PEK,05:35,04:59,04:59
56,AAR734,HAN,05:40,05:16,05:16
57,DLH718,MUC,05:40,05:26,05:26
58,AAR356,CAN,05:45,05:07,05:07
59,HVN416,HAN,05:50,05:18,05:18
60,JJA4206,CNX,05:50,05:22,05:22
61,AAR568,ULN,05:55,13:40,13:40
62,AAR756,DAD,05:55,05:08,05:08
63,CES2015,KWL,05:55,06:05,06:05
64,CPA412,HKG,05:55,05:33,05:33
65,JNA040,KLO,05:55,05:30,05:30
66,KAL112,GUM,05:55,05:49,05:49
67,AMX090,MEX,06:00,06:25,06:25
68,ESR512,BKK,06:00,05:29,05:29
69,KAL612,HKG,06:00,05:25,05:25
70,KAL644,SIN,06:00,05:47,05:47
71,SBI5791,OVB,06:00,05:51,05:51
72,THA688,BKK,06:00,05:52,05:52
73,VJC878,DAD,06:00,06:56,06:56
74,JNA122,MFM,06:05,05:56,05:56
75,TWB122,SGN,06:05,05:32,05:32
76,KAL658,BKK,06:10,05:35,05:35
77,VJC926,HPH,06:15,06:38,06:38
78,AAR752,SIN,06:20,05:59,05:59
79,AAR7325,PQC,06:25,06:15,06:15
80,JJA2508,BKI,06:25,06:18,06:18
81,KAL632,CEB,06:25,06:15,06:15
82,PAL484,CEB,06:25,05:34,05:34
83,AAR626,SPN,06:30,06:54,06:54
84,AAR970,HKG,06:30,06:36,06:36
85,JNA024,CRK,06:30,06:07,06:07
86,PAL488,KLO,06:30,05:06,05:06
87,TWB108,MFM,06:30,06:41,06:41
88,QTR8982,DOH,06:35,06:30,06:30
89,THA658,BKK,06:35,06:01,06:01
90,TWB128,DAD,06:35,07:09,07:09
91,HVN408,SGN,06:40,06:14,06:14
92,HVN430,DAD,06:40,05:55,05:55
93,JNA062,BKI,06:40,06:21,06:21
94,KAL482,DEL,06:40,06:43,06:43
