,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,PAC751,CVG,00:10,00:04,00:04
1,VJC974,PQC,00:30,00:20,00:20
2,SHU5496,UUS,00:40,00:26,00:26
3,KAL854,PEK,00:45,00:22,00:22
4,APJ701,CTS,01:10,00:51,00:51
5,PAC963,CVG,01:15,01:50,01:50
6,VJC838,CXR,01:15,01:16,01:16
7,GTI2918,ORD,01:35,08:09,08:09
8,ESR872,PVG,02:30,02:09,02:09
9,HYT9073,YNZ,02:35,01:55,01:55
10,CKK257,PVG,02:40,02:52,02:52
11,THY6494,ISL,02:45,01:38,01:38
12,KAL868,ULN,03:25,03:22,03:22
13,PAC224,CVG,03:35,03:38,03:38
14,PAC927,LAX,03:35,03:34,03:34
15,UPS33,ONT,03:35,03:25,03:25
16,AAR235,ORD,04:00,03:28,03:28
17,DAL27,ATL,04:00,03:18,03:18
18,JNA080,DAD,04:05,03:04,03:04
19,KAL086,JFK,04:10,03:30,03:30
20,JJA2306,MNL,04:15,04:01,04:01
21,AAR203,LAX,04:20,03:41,03:41
22,APJ809,HND,04:25,03:53,03:53
23,CRK646,HKG,04:25,03:43,03:43
24,AAR211,SFO,04:30,03:57,03:57
25,HVN440,CXR,04:30,04:08,03:55
26,KAL026,SFO,04:30,04:09,04:09
27,VJC836,CXR,04:30,04:36,04:36
28,KAL624,MNL,04:35,03:48,03:48
29,KAL720,HND,04:35,03:59,03:59
30,KZR209,TSE,04:35,04:22,04:22
31,TAX704,DMK,04:35,04:03,04:03
32,AAR322,CSX,04:40,04:26,04:26
33,AAR704,MNL,04:40,04:07,04:07
34,TWB302,GUM,04:45,04:05,04:05
35,AAR324,CTU,04:50,04:24,04:24
36,KAL012,LAX,04:50,04:48,04:48
37,AAV700,KLO,04:55,06:50,06:50
38,KAL006,LAS,04:55,04:45,04:42
39,AAV600,CEB,05:00,04:35,04:35
40,APG8036,KLO,05:00,04:18,04:18
41,ESR592,DAD,05:00,04:29,04:29
