,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR929,LCK,00:05,00:05,00:18
1,HVN407,SGN,00:05,23:55,00:14
2,QDA9902,TAO,00:05,00:05,00:05
3,TWB157,CXR,00:05,23:25,00:03
4,WGN2986,ANC,00:05,23:50,00:28
5,MAS039,KUL,00:10,00:10,00:31
6,QTR8981,DOH,00:30,00:51,00:55
7,SHU5485,VVO,00:40,00:40,00:54
8,ETD873,AUH,00:55,00:55,01:04
9,KLM856,AMS,00:55,00:55,01:06
10,AAR987,PVG,01:05,01:05,01:08
11,ETH673,ADD,01:05,01:05,01:10
12,TAX703,DMK,01:05,01:05,01:19
13,PAC715,PVG,01:10,01:10,01:21
14,CEB187,MNL,01:15,01:10,01:51
15,QTR859,DOH,01:15,01:15,01:25
16,MGL308,ULN,01:35,01:35,01:37
17,KAL249,JFK,01:40,01:40,01:50
18,AFL253,SVO,01:45,01:45,01:54
19,VJC975,PQC,01:45,01:45,01:55
20,VJC839,CXR,01:50,01:50,01:45
21,GEC8390,FRA,02:00,02:00,01:58
22,APJ702,CTS,02:40,02:40,02:51
23,GTI545,WUX,02:40,02:40,02:57
24,PAC969,HKG,05:15,05:15,05:29
25,PAC735,HKG,05:35,05:35,05:31
26,APG037,KLO,05:50,05:50,05:45
27,TAX705,DMK,05:50,05:50,06:03
28,AAV705,KLO,06:10,06:10,06:31
29,AAV601,CEB,06:15,06:15,06:48
30,VJC837,CXR,06:15,06:15,06:20
31,VJC881,DAD,06:15,06:15,06:24
32,AAV701,KLO,06:20,06:20,06:43
33,HVN441,CXR,06:20,06:20,06:40
34,JJA2061,MFM,06:20,06:20,06:45
35,JJA5164,VVO,06:20,06:20,06:50
36,TWB103,HKT,06:20,06:20,06:35
37,ETH3618,HKG,06:25,07:10,07:18
38,VJC963,HAN,06:25,06:25,06:36
39,AAR8533,PUS,06:30,,06:39
40,JJA1408,FUK,06:30,06:30,06:33
41,JJA2201,BKK,06:30,06:30,06:52
42,TWB205,NRT,06:45,06:45,06:58
43,VJC865,SGN,06:45,06:45,07:24
44,EVA149,TPE,06:50,06:50,07:22
45,CRK647,HKG,06:55,06:55,07:01
46,TWB303,GUM,06:55,06:55,07:04
47,JJA3100,GUM,07:00,07:00,07:50
48,TWB671,KHH,07:00,07:00,07:16
49,VJC879,DAD,07:00,08:00,08:36
50,ESR605,NRT,07:05,07:05,07:20
51,JJA1304,KIX,07:10,07:10,07:26
52,JNA201,NRT,07:10,07:10,07:30
53,ASV711,KIX,07:15,07:15,07:32
54,VJC925,HPH,07:15,07:15,08:16
55,AAR731,SGN,07:20,07:20,07:41
56,JNA077,DAD,07:20,07:20,07:47
57,TWB125,DAD,07:25,07:25,07:57
58,APJ012,KIX,07:30,07:30,07:43
59,JNA021,CEB,07:30,07:30,07:45
60,KAL747,OKJ,07:30,07:30,07:55
61,KAL8537,FRA,07:30,07:30,07:52
62,AAR701,MNL,07:45,08:15,08:30
63,CES5050,YNT,07:45,07:45,07:49
64,TWB201,NRT,07:45,07:45,07:59
65,JNA081,TPE,07:50,07:50,08:08
66,JNA211,KIX,07:50,07:50,08:07
67,KAL621,MNL,07:50,07:50,08:11
68,AAR112,KIX,07:55,07:55,08:17
69,CEB181,KLO,07:55,07:55,08:15
70,ESR601,NRT,08:00,08:00,08:14
71,KAL787,FUK,08:00,08:00,08:12
72,KAL809,CGO,08:00,08:00,08:13
73,KAL845,TAO,08:00,08:00,08:45
74,TWB281,KIX,08:00,08:00,08:05
75,KAL831,SHE,08:05,08:05,08:21
76,KAL479,HAN,08:10,08:10,08:34
77,KAL603,HKG,08:10,08:10,08:25
78,PAL467,MNL,08:10,08:10,08:19
79,AAR122,NGO,08:15,08:15,08:22
80,AAR331,PEK,08:20,08:20,08:42
81,AAR727,HAN,08:20,08:20,08:40
82,JJA8401,TAO,08:20,08:20,08:38
83,JNA231,CTS,08:20,08:20,08:37
84,KAL729,AKJ,08:20,08:20,08:34
85,ASV741,TAK,08:25,08:25,08:40
86,KAL1401,PUS,08:25,,08:42
87,PAL489,KLO,08:25,08:25,08:23
88,AAR993,CAN,08:30,08:30,08:59
89,CES2044,TAO,08:30,08:30,08:32
90,JJA1102,NRT,08:30,08:30,08:47
91,KAL893,PVG,08:30,08:30,08:53
92,PAL485,CEB,08:30,08:30,08:27
93,AAR353,CKG,08:35,08:35,08:47
94,ESR641,FUK,08:35,08:35,08:44
95,AAR369,CAN,08:40,08:40,09:14
96,CPA415,HKG,08:40,08:40,08:49
97,KAL813,HFE,08:40,08:40,09:08
98,KAL827,SZX,08:40,08:40,09:04
99,AAR132,FUK,08:45,08:45,09:00
100,CDG4620,TAO,08:45,08:45,08:51
101,ESR611,KIX,08:45,08:45,08:53
102,KAL823,MDG,08:45,08:45,08:56
103,KAL865,CAN,08:50,08:50,09:21
104,AAR327,TSN,08:55,08:55,09:10
105,CES5052,PVG,08:55,08:55,09:48
106,AAR102,NRT,09:00,09:00,09:17
107,AAR174,CTS,09:00,09:00,09:04
108,AAR309,WEH,09:00,09:00,09:16
109,AAR351,YNJ,09:00,09:00,09:19
110,AAR361,PVG,09:00,09:00,09:27
111,AAR721,HKG,09:00,09:00,09:29
112,SIA607,SIN,09:00,09:15,09:42
113,AAR301,DLC,09:05,09:05,09:31
114,AAR317,TAO,09:05,10:35,10:55
115,AFR267,CDG,09:05,09:05,09:23
116,JJA2601,TPE,09:05,09:05,09:33
117,KAL681,SGN,09:05,09:05,09:25
118,ASV745,YGJ,09:10,09:10,09:20
119,CPA421,HKG,09:10,09:10,09:39
120,ESR931,HKG,09:10,09:10,09:36
121,JJA1302,KIX,09:10,09:10,09:25
122,KAL657,BKK,09:15,09:15,09:46
123,KAL805,TSN,09:15,09:15,09:41
124,KAL807,XIY,09:15,09:15,09:58
125,AAR303,CGQ,09:20,09:20,09:50
126,KAL031,DFW,09:20,09:20,10:14
127,KAL035,ATL,09:20,09:20,10:09
128,AAR791,FRA,09:30,09:30,10:10
129,JJA3402,SPN,09:30,09:30,09:58
130,JNA113,HKG,09:30,09:30,09:56
131,AAR337,YNZ,09:35,09:35,09:44
132,JJA1402,FUK,09:35,09:35,09:46
133,KAL073,YYZ,09:35,09:35,10:03
134,KAL723,KIX,09:35,09:35,09:44
135,KAL891,YNJ,09:35,09:35,09:54
136,THA659,BKK,09:35,09:35,09:52
137,ASV751,FSZ,09:40,09:40,09:52
138,JNA641,GUM,09:40,09:40,09:49
139,AAR172,OKA,09:45,09:45,10:00
140,KAL113,GUM,09:45,09:45,10:07
141,XAX507,KUL,09:45,09:45,10:19
142,KAL091,BOS,09:50,09:50,10:21
143,KAL613,HKG,09:50,09:50,10:06
144,JNA205,NRT,09:55,09:55,10:11
145,AAR371,SZX,10:00,10:00,10:08
146,AAR711,TPE,10:00,10:00,10:26
147,ASV701,NRT,10:00,10:00,10:17
148,KAL081,JFK,10:00,10:00,10:28
149,ESR661,KMI,10:05,10:05,10:33
150,HVN417,HAN,10:05,10:05,10:21
151,KAL763,KIJ,10:05,10:05,10:24
152,TWB291,FUK,10:05,10:05,10:19
153,APJ002,KIX,10:10,10:10,10:31
154,JJA8305,NTG,10:10,10:10,10:14
155,KAL703,NRT,10:10,10:10,10:38
156,KAL765,CTS,10:10,10:10,10:35
157,KAL981,VVO,10:10,10:10,10:32
158,CPA417,HKG,10:15,10:15,10:23
159,DLH719,MUC,10:15,10:15,10:16
160,HVN409,SGN,10:15,10:15,10:36
161,AAR222,JFK,10:20,10:20,10:44
162,FIN42,HEL,10:20,10:20,10:28
163,KAL887,XMN,10:20,10:20,10:30
164,THA657,BKK,10:20,10:20,10:42
165,AAR997,TSN,10:25,13:00,13:41
166,KAL093,IAD,10:25,10:25,10:50
167,JNA281,KIX,10:30,10:30,11:04
168,AAR729,HAN,10:35,10:45,11:17
169,BAW18,LHR,10:35,10:35,10:44
170,DAL158,DTW,10:35,10:35,10:47
171,GIA879,CGK,10:35,10:35,10:40
172,JJA1106,NRT,10:35,10:35,10:46
173,JJA8501,WEH,10:35,10:35,10:52
174,KAL691,TPE,10:35,10:35,10:57
175,TWB251,CTS,10:35,10:35,10:41
176,AAR551,IST,10:40,10:40,11:00
177,JJA2901,DAD,10:40,10:40,11:09
178,JJA3102,GUM,10:40,10:40,10:52
179,JJA8701,YNT,10:40,10:40,11:07
180,KAL037,ORD,10:40,10:40,10:58
181,KAL483,HAN,10:40,10:40,11:05
