,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,SOO7970,CVG,00:05,00:56,00:56
1,KAL288,ORD,00:25,01:57,01:57
2,UPS37,ONT,00:25,00:34,00:34
3,CQH8789,SJW,00:30,00:28,00:28
4,KAL854,PEK,00:45,02:18,02:18
5,APJ701,CTS,01:10,00:31,00:31
6,PAC963,CVG,01:15,02:15,02:15
7,JJA8404,TAO,02:30,14:45,14:45
8,CKK257,PVG,02:40,18:30,
9,KAL868,ULN,03:25,03:15,03:15
10,ETH3640,BRU,03:30,03:28,03:28
11,PAC224,CVG,03:35,03:19,03:19
12,DAL27,ATL,04:00,03:25,03:25
13,JNA080,DAD,04:05,03:04,03:04
14,KAL086,JFK,04:10,03:56,03:56
15,JJA2306,MNL,04:15,04:01,04:01
16,AAR203,LAX,04:20,04:40,04:40
17,KAL026,SFO,04:20,04:43,04:43
18,APJ809,HND,04:25,04:08,04:08
19,CRK646,HKG,04:25,03:42,03:42
20,AAR211,SFO,04:30,02:53,04:41
21,HVN440,CXR,04:30,04:25,04:28
22,VJC836,CXR,04:30,04:57,04:57
23,KAL624,MNL,04:35,03:59,03:59
24,KAL720,HND,04:35,03:53,03:53
25,TAX704,DMK,04:35,04:21,04:21
26,AAR704,MNL,04:40,04:25,04:25
27,TWB302,GUM,04:45,04:10,04:10
28,AAR324,CTU,04:50,04:45,04:45
29,AAV704,KLO,04:50,04:30,04:30
30,KAL012,LAX,04:50,05:18,05:18
31,AAV700,KLO,04:55,04:04,04:04
32,KAL006,LAS,04:55,05:16,05:16
33,AAV600,CEB,05:00,04:23,04:23
34,ESR592,DAD,05:00,04:37,04:37
35,ESR992,VVO,05:00,04:06,04:06
36,TWB132,VTE,05:00,04:49,04:49
37,VJC880,DAD,05:00,05:14,05:14
38,AAR746,HKG,05:10,05:04,05:04
39,JNA064,BKI,05:10,04:51,04:51
40,CES2023,CSX,05:20,12:23,12:23
41,PAL466,MNL,05:20,04:59,04:59
42,TWB308,SPN,05:20,04:47,04:47
43,APG036,KLO,05:25,05:07,05:07
44,KAL464,DAD,05:25,04:53,04:53
45,KAL608,HKG,05:25,05:34,05:34
46,KAL680,HAN,05:25,05:12,05:12
47,KAL696,KTM,05:25,05:10,05:10
48,VJC864,SGN,05:25,05:41,05:41
49,ASV502,HKG,05:30,05:30,05:30
50,VJC962,HAN,05:30,05:32,05:32
51,KAL860,PEK,05:35,05:01,05:01
52,AAR734,HAN,05:40,05:53,05:53
53,DLH718,MUC,05:40,05:43,05:43
54,AAR358,CAN,05:45,05:06,05:06
55,TWB108,MFM,05:45,06:21,06:21
56,HVN416,HAN,05:50,05:45,05:45
57,JJA4206,CNX,05:50,05:24,05:24
58,KAL250,JFK,05:50,04:54,04:54
59,AAR756,DAD,05:55,05:21,05:21
60,CPA412,HKG,05:55,06:20,06:20
61,JNA040,KLO,05:55,05:36,05:36
62,KAL112,GUM,05:55,05:49,05:49
63,AMX090,MEX,06:00,06:07,06:07
64,ESR512,BKK,06:00,05:38,05:38
65,HZ101,DAC,06:00,07:30,07:45
66,KAL612,HKG,06:00,06:27,06:27
67,KAL644,SIN,06:00,05:58,05:58
68,VJC878,DAD,06:00,06:14,06:14
69,JJA2108,HKG,06:05,07:27,07:27
70,JNA122,MFM,06:05,06:10,06:10
71,TWB122,SGN,06:05,05:27,05:27
72,KAL658,BKK,06:10,05:51,05:51
73,VJC926,HPH,06:15,05:47,05:47
74,AAR752,SIN,06:20,06:13,06:13
75,JJA2004,MFM,06:25,06:45,06:45
76,JJA2508,BKI,06:25,07:23,07:23
77,KAL632,CEB,06:25,06:18,06:18
78,PAL484,CEB,06:25,07:04,07:04
79,AAR626,SPN,06:30,06:00,06:00
80,AAR970,HKG,06:30,07:42,07:42
81,JNA024,CRK,06:30,06:04,06:04
82,PAL488,KLO,06:30,05:55,05:55
83,THA658,BKK,06:35,06:23,06:23
84,TWB128,DAD,06:35,07:32,07:32
85,HVN408,SGN,06:40,06:17,06:17
86,HVN430,DAD,06:40,06:02,06:02
87,JNA062,BKI,06:40,06:16,06:16
88,KAL684,SGN,06:40,06:39,06:39
89,KAL690,PNH,06:40,06:12,06:12
90,ESR594,DAD,06:45,06:55,06:55
91,MEDVC5A,JED,06:45,09:30,09:30
92,UZB511,TAS,06:45,06:24,06:24
93,ASV102,GUM,06:50,06:43,06:43
94,KAL672,KUL,06:50,06:30,06:30
95,KAL884,URC,06:50,06:38,06:38
96,JJA2406,CEB,06:55,06:53,06:53
97,JJA3105,GUM,06:55,06:09,06:09
98,KAL472,RGN,06:55,06:41,06:41
99,KAL652,BKK,06:55,06:22,06:22
100,THA656,BKK,06:55,06:34,06:34
101,AAR988,PVG,07:00,07:25,07:25
102,ASV532,KLO,07:00,06:58,06:58
103,KAL474,MLE,07:00,06:30,06:30
104,KAL482,DEL,07:00,06:37,06:37
105,AAR708,CRK,07:05,06:48,06:48
106,AAR736,SGN,07:10,08:52,08:52
107,CEB180,KLO,07:10,06:26,06:26
108,ESR502,BKI,07:10,07:34,07:34
109,MAS066,KUL,07:10,06:46,06:46
110,AAR740,PNH,07:15,07:20,07:20
111,AFR264,CDG,07:15,06:14,07:15
112,KAL628,CGK,07:15,07:17,07:17
113,ASV542,BKI,07:20,07:53,07:53
114,JNA058,HAN,07:20,07:13,07:13
115,JJA2804,HAN,07:25,07:39,07:39
116,JJA4304,VTE,07:30,06:52,06:52
117,BAW17,LHR,07:35,07:07,07:07
118,JJA4604,CRK,07:35,07:01,07:01
119,AAR710,CEB,07:45,08:09,08:09
120,AHK128,HKG,07:45,07:36,07:36
121,KAL942,TAS,07:45,07:11,07:11
122,SIA608,SIN,07:45,07:09,07:09
123,AAR578,ALA,07:50,09:52,09:52
124,JNA026,CEB,07:50,07:51,07:51
125,KAL314,HKG,07:50,08:18,08:18
126,KAL468,CXR,07:50,07:29,07:29
127,ESR562,CXR,07:55,08:05,08:05
128,JNA060,DAD,07:55,08:45,08:45
129,UPS196,ANC,07:55,07:55,07:55
130,VJC960,HAN,07:55,07:41,07:41
131,AAR8532,PUS,08:00,07:57,07:57
132,JJA2904,DAD,08:05,09:00,09:00
133,JNA028,CEB,08:05,07:49,07:49
134,KAL1402,PUS,08:10,07:46,07:46
135,KAL1410,TAE,08:15,08:01,08:01
136,FIN41,HEL,08:20,08:03,08:03
137,JNA002,BKK,08:25,08:31,08:31
138,FDX5926,MEM,08:30,08:29,08:29
139,GIA878,CGK,08:30,08:12,08:12
140,AAR177,HND,08:35,08:07,08:07
141,FDX5230,MEM,08:35,09:03,09:03
142,JJA3403,SPN,08:35,07:59,07:59
143,KAL336,PVG,08:35,08:23,08:23
144,XAX506,KUL,08:35,08:11,08:11
145,JJA2204,BKK,08:40,08:34,08:34
146,TWB102,BKK,08:40,08:56,08:56
147,KAL320,CAN,08:45,08:22,08:22
148,AAR574,TAS,08:55,08:54,08:54
149,AAR762,CGK,08:55,08:43,08:43
150,KAL638,HKT,08:55,08:36,08:36
151,UPS11,SDF,08:55,08:38,08:38
152,AAR742,BKK,09:15,08:16,08:16
153,ASV512,DAD,09:15,09:40,09:40
154,GIA870,DPS,09:15,08:50,08:50
155,GTI2838,LAX,09:15,10:52,10:52
156,KAL630,DPS,09:15,08:58,08:58
157,PAC237,CVG,09:15,08:48,08:48
158,AAR552,IST,09:20,09:04,09:04
159,JJA2206,BKK,09:20,09:11,09:11
160,SBI5791,OVB,09:25,09:27,09:27
161,APJ001,KIX,09:30,09:15,09:15
162,AAR748,HKT,09:35,12:39,12:39
163,JJA1407,FUK,09:40,09:09,09:09
164,JJA4908,CXR,09:40,09:18,09:18
165,KAL924,SVO,09:40,09:16,09:16
166,VJC862,SGN,09:40,09:42,09:42
167,ESR514,BKK,09:45,09:13,09:13
168,JJA4704,SGN,09:45,09:07,09:07
169,AIH512,HAN,09:50,09:22,09:22
170,QTR8982,DOH,09:50,09:44,09:44
171,SIA612,SIN,09:50,09:32,09:32
172,TWB158,CXR,09:55,09:58,09:58
173,KAL210,SEA,10:00,08:40,08:40
174,AAR197,NRT,10:05,09:47,09:47
175,TAX700,DMK,10:05,09:50,09:50
176,AAR934,HAN,10:20,11:24,11:24
177,CSN685,DLC,10:20,10:31,10:31
178,KAL362,HAN,10:20,10:03,10:03
179,TWB164,HAN,10:25,09:25,09:25
180,CAL164,KHH,10:30,10:29,10:29
181,GCR7993,TSN,10:30,10:46,10:46
182,CDG4095,TNA,10:45,10:16,10:16
183,AAR768,DEL,10:55,12:54,12:54
184,CES549,YNT,10:55,11:10,11:10
185,JNA222,FUK,10:55,10:49,10:49
186,JNA262,KKJ,10:55,10:19,10:19
187,AAR115,KIX,11:00,10:34,10:34
188,AIH232,YNT,11:00,16:19,16:19
189,CES2039,TAO,11:00,10:27,10:27
190,EVA170,TPE,11:00,10:41,10:41
191,HZ103,DAC,11:00,,
192,KAL8596,ZAZ,11:00,11:30,11:30
193,PAC715,LAX,11:05,10:06,10:06
194,AFL250,SVO,11:10,11:04,11:04
195,CAL160,TPE,11:10,11:00,10:54
196,KAL920,ZAG,11:10,10:39,10:39
197,CDG4617,TAO,11:15,11:02,11:02
198,CES5085,TNA,11:15,10:33,10:33
199,CES579,NKG,11:15,11:08,11:08
200,JJA1607,NGO,11:15,10:43,10:43
201,UPS64,ANC,11:15,11:34,11:34
202,CSN313,PVG,11:20,10:58,10:58
203,DLH712,FRA,11:20,11:33,11:33
204,KAL722,KIX,11:20,11:28,11:28
205,CSA190,PRG,11:25,11:26,11:26
206,FDX5154,MEM,11:25,11:06,11:06
207,KAL752,NGO,11:25,11:00,11:00
208,AAR107,NRT,11:30,11:08,11:08
209,AAR368,PVG,11:30,11:15,11:15
210,HZ102,DAC,11:30,13:23,13:23
211,TWB606,TNA,11:30,11:59,12:00
212,CCA123,PEK,11:35,11:21,11:21
213,CSN681,SHE,11:35,11:29,11:29
214,ETD876,AUH,11:35,12:03,12:03
215,TWB298,OIT,11:35,11:12,11:12
216,TWB300,KOJ,11:35,11:40,11:40
217,CCA171,TSN,11:45,11:13,11:13
218,KAL706,NRT,11:45,11:18,11:18
219,SHU5450,KHV,11:45,12:02,11:20
220,AAR542,FRA,11:50,11:43,11:43
221,HKE618,HKG,11:50,11:38,11:38
222,JJA1303,KIX,11:50,11:23,11:23
223,ASV712,KIX,11:55,11:57,11:57
224,CES5041,PVG,11:55,11:45,11:45
225,KAL1404,PUS,11:55,11:37,11:37
226,KAL896,PVG,11:55,12:16,12:16
227,ASV738,OKA,12:00,12:19,12:19
228,KAL748,OKJ,12:00,11:47,11:47
229,KAL788,FUK,12:00,11:58,11:58
230,CCA139,HGH,12:05,11:50,11:50
231,KAL952,DXB,12:05,11:57,11:57
232,APG884,MNL,12:10,12:02,12:02
233,CES2033,TAO,12:10,11:31,11:31
234,KAL846,TAO,12:10,12:01,12:01
235,SHU5436,VVO,12:10,11:35,11:35
