,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,VJC974,PQC,00:15,00:43,00:43
1,KAL288,ORD,00:25,00:10,00:10
2,UPS37,ONT,00:25,02:38,02:38
3,KAL854,PEK,00:45,01:19,01:19
4,APJ701,CTS,01:10,00:52,00:52
5,VJC838,CXR,01:30,01:37,01:37
6,GTI8166,AMS,01:50,02:45,02:45
7,CEB188,MNL,02:00,02:15,02:15
8,AAR910,ORD,02:10,03:55,03:55
9,CKK257,PVG,02:40,13:04,13:04
10,KAL868,ULN,03:25,03:03,03:03
11,ETH3640,BRU,03:30,04:46,04:46
12,PAC224,CVG,03:35,03:47,03:47
13,PAC997,LAX,03:35,04:13,04:13
14,DAL27,ATL,04:00,03:10,03:10
15,JNA080,DAD,04:05,03:07,03:07
16,KAL086,JFK,04:10,03:30,03:30
17,JJA2306,MNL,04:15,04:54,04:54
18,KAL624,MNL,04:15,04:38,04:38
19,AAR203,LAX,04:20,03:59,03:59
20,KAL026,SFO,04:20,04:10,04:10
21,APJ809,HND,04:25,04:05,04:05
22,CRK646,HKG,04:25,04:07,04:07
23,AAR211,SFO,04:30,02:51,03:45
24,HVN440,CXR,04:30,04:17,04:17
25,VJC836,CXR,04:30,07:00,07:00
26,KAL720,HND,04:35,04:15,04:15
27,TAX704,DMK,04:35,04:41,04:41
28,AAR704,MNL,04:40,05:07,05:07
29,TWB302,GUM,04:45,04:19,04:19
30,AAR324,CTU,04:50,04:22,04:22
31,AAV704,KLO,04:50,04:49,04:49
32,KAL012,LAX,04:50,04:27,04:27
33,AAV700,KLO,04:55,04:30,04:30
34,KAL006,LAS,04:55,04:24,04:24
35,AAV600,CEB,05:00,05:19,05:19
36,ESR592,DAD,05:00,05:10,05:10
37,ESR992,VVO,05:00,04:02,04:02
38,TWB132,VTE,05:00,04:51,04:51
39,VJC880,DAD,05:00,05:17,05:17
40,AAR326,KWL,05:05,04:44,04:44
41,KAL696,KTM,05:05,04:59,04:59
42,AAR746,HKG,05:10,04:57,04:57
43,CES2023,CSX,05:20,04:35,04:35
44,PAL466,MNL,05:20,05:04,05:04
45,TWB308,SPN,05:20,05:02,05:02
46,APG036,KLO,05:25,05:32,05:32
47,KAL464,DAD,05:25,05:24,05:24
48,KAL608,HKG,05:25,05:21,05:21
49,KAL680,HAN,05:25,05:14,05:14
50,VJC864,SGN,05:25,05:56,05:56
51,ASV502,HKG,05:30,05:30,05:30
52,VJC962,HAN,05:30,06:05,06:05
53,KAL860,PEK,05:35,05:20,05:20
