,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,CES5051,PVG,00:05,00:12,00:04
1,VJC838,CXR,00:10,00:01,00:01
2,APG888,MNL,00:30,00:37,00:37
3,PAC213,CVG,00:35,00:05,00:05
4,KAL854,PEK,00:45,00:17,00:17
5,AAR7623,CGK,01:10,04:12,04:12
6,APJ701,CTS,01:10,00:40,00:40
7,AAR281,LAX,02:00,01:51,01:51
8,ESR872,PVG,02:30,02:52,02:52
9,PAC961,HKG,02:30,11:48,11:48
10,CKK257,PVG,02:40,02:23,02:23
11,KAL868,ULN,03:25,02:58,02:58
12,PAC224,CVG,03:35,03:31,03:31
13,PAC997,LAX,03:35,03:12,03:12
14,AAR203,LAX,04:00,04:10,04:10
15,AAR211,SFO,04:00,04:03,04:03
16,AAR235,ORD,04:00,03:53,03:53
17,DAL27,ATL,04:00,03:22,03:22
18,JNA080,DAD,04:05,03:16,03:16
19,KAL086,JFK,04:10,03:50,03:50
20,JJA2306,MNL,04:15,04:25,04:25
21,APJ809,HND,04:25,04:05,04:05
22,CRK646,HKG,04:25,03:57,03:57
23,HVN440,CXR,04:30,04:14,04:14
24,KAL026,SFO,04:30,03:59,03:59
25,VJC836,CXR,04:30,05:17,05:17
26,ESR992,VVO,04:35,04:07,04:07
27,KAL624,MNL,04:35,04:19,04:19
28,KAL720,HND,04:35,04:01,04:01
29,TAX704,DMK,04:35,04:37,04:37
30,AAR322,CSX,04:40,04:47,04:47
31,AAR704,MNL,04:40,04:16,04:16
32,KAL984,IKT,04:45,04:34,04:34
33,TWB302,GUM,04:45,03:55,03:55
34,AAR324,CTU,04:50,04:51,04:51
35,AAV704,KLO,04:50,04:27,04:27
36,KAL012,LAX,04:50,04:41,04:41
37,KAL886,KMG,04:50,04:31,04:31
38,AAV700,KLO,04:55,04:45,04:45
39,KAL006,LAS,04:55,04:55,04:55
40,AAV600,CEB,05:00,04:49,04:49
41,ESR592,DAD,05:00,05:35,05:35
42,TWB132,VTE,05:00,05:04,05:04
43,VJC880,DAD,05:00,05:22,05:22
44,AAR326,KWL,05:05,04:39,04:39
45,TWB9424,VVO,05:05,05:02,05:02
46,AAR746,HKG,05:10,05:19,05:19
47,CES2023,CSX,05:20,07:17,07:17
48,PAL466,MNL,05:20,05:10,05:10
49,TWB308,SPN,05:20,04:57,04:57
50,APG036,KLO,05:25,04:53,04:53
51,KAL464,DAD,05:25,05:08,05:08
52,KAL608,HKG,05:25,05:00,05:00
53,KAL680,HAN,05:25,05:12,05:12
54,KAL696,KTM,05:25,05:06,05:06
55,VJC864,SGN,05:25,05:39,05:39
56,ASV502,HKG,05:30,05:44,05:44
57,JJA4206,CNX,05:30,04:29,04:29
58,VJC962,HAN,05:30,05:29,05:29
59,AAR734,HAN,05:40,05:24,05:24
60,DLH718,MUC,05:40,05:31,05:31
61,AAR356,CAN,05:45,05:15,05:15
62,TWB108,MFM,05:45,05:56,05:56
63,HVN416,HAN,05:50,05:37,05:37
64,AAR756,DAD,05:55,05:42,05:42
65,CPA412,HKG,05:55,06:21,06:22
66,KAL112,GUM,05:55,05:47,05:47
67,KAL316,PVG,05:55,05:51,05:51
68,ESR512,BKK,06:00,06:07,06:07
69,KAL612,HKG,06:00,05:54,05:54
70,KAL644,SIN,06:00,06:08,06:08
71,THA688,BKK,06:00,06:14,06:14
72,VJC878,DAD,06:00,06:10,06:10
73,JJA2108,HKG,06:05,06:13,06:13
74,JNA122,MFM,06:05,05:59,05:59
75,TWB122,SGN,06:05,06:00,06:00
76,KAL658,BKK,06:10,05:48,05:48
77,KAL8468,CXR,06:10,06:17,06:17
78,VJC926,HPH,06:15,05:33,05:33
79,AAR752,SIN,06:20,06:35,06:35
80,JJA2004,MFM,06:25,06:34,06:34
81,JJA2508,BKI,06:25,06:25,06:25
82,KAL632,CEB,06:25,06:20,06:20
83,PAL484,CEB,06:25,05:52,05:52
84,AAR626,SPN,06:30,05:55,05:55
85,AAR970,HKG,06:30,06:27,06:27
86,JNA024,CRK,06:30,05:57,05:57
87,KAL482,DEL,06:30,06:36,06:36
88,PAL488,KLO,06:30,05:26,05:26
89,JJA931F,GMP,06:35,06:29,06:29
90,THA658,BKK,06:35,06:24,06:24
91,TWB128,DAD,06:35,07:12,07:12
92,HVN408,SGN,06:40,07:20,07:20
93,HVN430,DAD,06:40,06:19,06:19
94,JNA062,BKI,06:40,06:32,06:32
95,KAL684,SGN,06:40,06:39,06:39
96,KAL690,PNH,06:40,06:31,06:31
97,ESR594,DAD,06:45,08:40,08:40
98,AAR708,CRK,06:50,06:39,06:39
99,ASV102,GUM,06:50,06:42,06:42
100,KAL672,KUL,06:50,07:39,07:39
101,RBA651,BWN,06:50,06:28,06:28
102,JJA2406,CEB,06:55,07:08,07:08
103,JJA3105,GUM,06:55,06:03,06:03
104,KAL652,BKK,06:55,06:44,06:44
105,THA656,BKK,06:55,07:00,07:00
106,AAR988,PVG,07:00,06:41,06:41
107,ASV532,KLO,07:00,07:05,07:05
108,LAO921,VTE,07:05,06:50,06:50
109,AAR736,SGN,07:10,07:42,07:42
110,CEB180,KLO,07:10,06:59,06:59
111,ESR502,BKI,07:10,08:35,08:35
112,MAS066,KUL,07:10,07:28,07:28
113,AAR740,PNH,07:15,06:55,06:55
114,AFR264,CDG,07:15,06:58,06:58
115,KAL628,CGK,07:15,06:52,06:52
116,ASV542,BKI,07:20,07:22,07:22
117,JJA4304,VTE,07:20,06:47,06:47
118,JNA058,HAN,07:20,07:10,07:10
119,JJA2804,HAN,07:25,07:38,07:38
120,JJA8602,SYX,07:30,07:03,07:03
121,BAW17,LHR,07:35,07:24,07:24
122,KAL472,RGN,07:35,07:47,07:47
123,AAR710,CEB,07:45,07:34,07:34
124,AHK128,HKG,07:45,07:53,07:53
125,SIA608,SIN,07:45,07:27,07:27
126,JNA026,CEB,07:50,07:49,07:49
127,KAL314,HKG,07:50,07:31,07:31
128,ESR562,CXR,07:55,08:17,08:17
129,JNA060,DAD,07:55,08:57,08:57
130,KAL214,LAX,07:55,07:01,07:01
131,UPS196,ANC,07:55,08:01,08:01
132,VJC960,HAN,07:55,07:36,07:36
133,AAR8532,PUS,08:00,07:45,07:45
134,GTI8021,OAI,08:05,08:05,08:05
135,JJA2904,DAD,08:05,08:30,08:30
136,KAL1402,PUS,08:10,07:51,07:51
137,KAL1410,TAE,08:15,07:55,07:55
138,FIN41,HEL,08:20,08:08,08:08
139,JNA028,CEB,08:20,08:14,08:14
140,JNA002,BKK,08:25,09:06,09:06
141,KAL320,CAN,08:25,08:10,08:10
142,KAL646,SIN,08:25,08:25,08:25
143,UZB511,TAS,08:25,08:13,08:13
144,FDX5926,MEM,08:30,08:28,08:28
145,GIA878,CGK,08:30,08:49,08:49
146,KAL8208,LAX,08:30,08:07,08:07
147,AAR177,HND,08:35,08:23,08:23
148,JJA3403,SPN,08:35,07:57,07:57
149,KAL336,PVG,08:35,07:59,07:59
150,XAX506,KUL,08:35,08:21,08:21
151,JJA2204,BKK,08:40,08:53,08:53
152,TWB102,BKK,08:40,08:44,08:44
153,AAR574,TAS,08:55,08:19,08:19
154,AAR762,CGK,08:55,08:55,08:55
155,FDX5230,MEM,08:55,09:12,09:12
156,KAL638,HKT,08:55,08:33,08:33
157,UPS11,SDF,08:55,08:42,08:42
158,KAL1406,PUS,09:10,09:10,09:10
159,LOT97,WAW,09:10,09:02,09:02
160,AAR742,BKK,09:15,08:37,08:37
161,ASV512,DAD,09:15,09:32,09:32
162,GIA870,DPS,09:15,09:08,09:08
163,KAL630,DPS,09:15,09:22,09:22
164,AAR552,IST,09:20,08:50,08:50
165,JJA2206,BKK,09:20,09:24,09:24
166,APJ001,KIX,09:30,09:16,09:16
167,TWB158,CXR,09:30,10:21,10:21
168,AAR748,HKT,09:35,09:35,09:35
169,AZA758,FCO,09:40,09:36,09:36
170,BOX550,LEJ,09:40,09:45,09:45
171,JJA4908,CXR,09:40,08:59,08:59
172,KAL924,SVO,09:40,09:30,09:30
173,VJC862,SGN,09:40,09:28,09:28
174,ESR514,BKK,09:45,09:39,09:39
175,JJA4704,SGN,09:45,09:04,09:04
176,KZR209,TSE,09:45,09:40,09:40
177,QTR8980,DOH,09:45,11:54,11:54
178,JJA2500,BKI,09:50,09:43,09:43
179,SIA612,SIN,09:50,09:14,09:14
180,TWB164,HAN,09:55,09:26,09:26
181,TAX700,DMK,10:05,10:01,10:01
182,JJA2408,CEB,10:15,09:19,09:19
183,CSN685,DLC,10:20,10:08,10:08
184,KAL362,HAN,10:20,10:05,10:05
185,SYL505,YKS,10:25,10:10,10:10
186,CAL164,KHH,10:30,10:17,10:17
187,GCR7993,TSN,10:30,10:30,10:30
188,CDG4095,TNA,10:45,10:23,10:23
189,AAR532,VCE,10:50,10:26,10:26
190,CES549,YNT,10:55,10:33,10:33
191,JNA222,FUK,10:55,10:44,10:44
192,AAR115,KIX,11:00,10:41,10:41
193,AAR956,HAN,11:00,14:34,14:34
194,CES2039,TAO,11:00,10:19,10:19
195,UIA170,TPE,11:00,10:59,10:59
196,AFL250,SVO,11:10,11:09,11:09
197,CAL160,TPE,11:10,11:05,11:11
198,CDG4617,TAO,11:15,11:10,11:10
199,CES579,NKG,11:15,11:07,11:07
200,JJA1607,NGO,11:15,10:38,10:38
201,CSN313,PVG,11:20,11:03,11:03
202,DLH712,FRA,11:20,11:44,11:44
203,KAL722,KIX,11:20,11:16,11:16
204,FDX5154,ANC,11:25,11:01,11:01
205,KAL752,NGO,11:25,10:56,10:56
206,AAR107,NRT,11:30,11:14,11:14
207,AAR368,PVG,11:30,11:18,11:18
208,JJA1407,FUK,11:30,11:20,11:20
209,CCA123,PEK,11:35,11:21,11:21
210,CSN681,SHE,11:35,11:24,11:24
211,ETD876,AUH,11:35,12:23,12:23
212,CCA171,TSN,11:45,11:15,11:15
213,KAL706,NRT,11:45,11:34,11:34
214,SHU5450,KHV,11:45,11:28,11:28
215,AAR542,FRA,11:50,12:03,12:03
216,CSN683,HRB,11:50,11:13,11:13
217,HKE618,HKG,11:50,11:35,11:35
218,JJA1303,KIX,11:50,11:41,11:41
219,KAL936,PRG,11:50,11:55,11:55
220,KAL938,VIE,11:50,11:38,11:38
221,ASV712,KIX,11:55,11:45,11:45
222,CES5041,PVG,11:55,11:46,11:46
223,KAL1404,PUS,11:55,11:38,11:38
224,KAL896,PVG,11:55,11:32,11:32
225,KAL748,OKJ,12:00,11:36,11:36
226,KAL788,FUK,12:00,11:52,11:52
227,CCA139,HGH,12:05,11:49,11:49
228,KAL952,DXB,12:05,12:09,12:09
229,PAC751,CVG,12:05,11:05,11:05
230,APG884,MNL,12:10,11:57,11:57
231,CES2033,TAO,12:10,16:10,16:10
232,KAL846,TAO,12:10,11:58,11:58
233,SHU5436,VVO,12:10,11:42,11:42
234,CSN687,CGQ,12:15,12:00,12:00
235,AAR310,WEH,12:20,12:07,12:07
236,ESR642,FUK,12:20,11:51,11:51
237,JJA8402,TAO,12:20,12:14,12:14
238,SHU5496,UUS,12:25,12:26,12:26
239,JJA5163,VVO,12:30,12:11,12:11
240,CPA438,HKG,12:35,12:38,12:38
241,JNA212,KIX,12:35,12:52,12:52
242,AAR111,KIX,12:40,12:19,12:19
243,AAR302,DLC,12:40,12:56,12:56
244,CDG4087,TAO,12:50,12:40,12:40
245,MGL301,ULN,12:50,12:35,12:35
246,AAR318,TAO,12:55,13:08,13:08
247,CXA871,XMN,12:55,12:44,12:44
248,KAL906,FRA,12:55,13:12,13:12
