,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,ETH673,NRT,00:05,23:22,00:04
1,MGL309,ULN,00:25,,
2,PAC237,CVG,00:30,02:03,02:03
3,KAL854,PEK,00:45,00:16,00:16
4,AAR952,HAN,01:05,00:59,00:59
5,KAL868,ULN,03:25,03:06,03:06
6,DAL27,ATL,04:00,03:35,03:35
7,JNA080,DAD,04:05,03:51,03:51
8,KAL012,LAX,04:10,03:45,03:45
9,JJA2306,MNL,04:15,04:59,04:59
10,KAL086,JFK,04:15,03:13,03:13
11,KAL624,MNL,04:15,04:52,04:52
12,AAR203,LAX,04:20,04:10,04:10
13,UPS37,ONT,04:20,04:13,04:13
14,APJ809,HND,04:25,04:22,04:22
15,CRK646,HKG,04:25,04:16,04:16
16,AAR211,SFO,04:30,03:40,03:40
17,HVN440,CXR,04:30,05:40,05:40
18,JJA4206,CNX,04:30,03:28,03:28
19,KAL026,SFO,04:30,03:54,03:54
20,VJC836,CXR,04:30,05:26,05:26
21,KAL720,HND,04:35,04:29,04:29
22,AAR322,CSX,04:40,05:22,05:22
23,AAR704,MNL,04:40,05:06,05:06
24,GTI547,ORD,04:45,04:07,04:07
25,TWB302,GUM,04:45,04:26,04:26
26,AAR324,CTU,04:50,05:12,05:12
27,KAL886,KMG,04:50,05:36,05:36
28,AAV700,KLO,04:55,04:05,04:05
29,AAV600,CEB,05:00,04:32,04:32
30,ESR592,DAD,05:00,04:20,04:20
31,ESR992,VVO,05:00,04:37,04:37
32,TWB132,VTE,05:00,05:01,05:01
33,VJC880,DAD,05:00,04:49,04:49
34,AAR326,KWL,05:05,05:12,05:12
35,JNA064,BKI,05:10,04:41,04:41
36,CES2023,CSX,05:20,05:09,05:09
37,PAL466,MNL,05:20,05:35,05:35
38,TWB148,CRK,05:20,05:16,05:16
39,APG036,KLO,05:25,04:35,04:35
40,KAL464,DAD,05:25,05:04,05:04
41,KAL608,HKG,05:25,05:07,05:07
42,KAL680,HAN,05:25,04:54,04:54
43,VJC864,SGN,05:25,04:59,05:14
44,ASV502,HKG,05:30,05:13,05:13
45,VJC962,HAN,05:30,05:17,05:17
46,AAR734,HAN,05:40,05:29,05:29
47,DLH718,MUC,05:40,04:56,04:56
48,TWB108,MFM,05:45,06:56,06:56
49,HVN416,HAN,05:50,05:10,05:10
50,AAR756,DAD,05:55,04:45,04:44
51,CPA412,HKG,05:55,05:24,05:24
52,JNA040,KLO,05:55,05:19,05:19
53,KAL112,GUM,05:55,05:48,05:48
54,AAR626,SPN,06:00,05:45,05:45
55,AMX090,MEX,06:00,04:47,04:47
56,ESR512,BKK,06:00,05:38,05:38
57,KAL612,HKG,06:00,06:26,06:26
58,KAL644,SIN,06:00,05:54,05:54
59,THA688,BKK,06:00,05:59,05:59
60,VJC878,DAD,06:00,05:56,05:56
61,JJA2108,HKG,06:05,06:05,06:05
62,JNA122,MFM,06:05,06:31,06:31
63,KAL474,MLE,06:10,05:52,05:52
64,KAL658,BKK,06:10,05:31,05:31
65,AAR358,CAN,06:15,06:13,06:13
66,ESR572,PPS,06:15,05:47,05:47
67,VJC926,HPH,06:15,05:19,05:19
68,AAR746,HKG,06:20,05:51,05:51
69,AAR752,SIN,06:20,06:19,06:19
70,KAL482,DEL,06:20,06:10,06:10
71,JJA2004,MFM,06:25,07:14,07:14
72,JJA2508,BKI,06:25,06:34,06:34
73,KAL632,CEB,06:25,06:39,06:39
74,PAL484,CEB,06:25,05:41,05:41
75,JNA024,CRK,06:30,07:01,07:01
76,PAL488,KLO,06:30,05:33,05:33
77,THA658,BKK,06:35,05:58,05:58
78,TWB128,DAD,06:35,07:11,07:11
79,HVN408,SGN,06:40,06:16,06:16
80,HVN430,DAD,06:40,06:01,06:01
81,JNA062,BKI,06:40,06:24,06:24
82,KAL684,SGN,06:40,06:08,06:08
83,KAL690,PNH,06:40,06:43,06:43
84,ESR594,DAD,06:45,06:51,06:51
85,KAL668,CNX,06:45,05:43,05:43
86,ASV102,GUM,06:50,07:05,07:05
87,KAL672,KUL,06:50,07:39,07:39
88,ASV546,REP,06:55,07:21,07:21
89,JJA2406,CEB,06:55,07:27,07:27
90,JJA3105,GUM,06:55,06:46,06:46
91,KAL652,BKK,06:55,06:29,06:29
92,THA656,BKK,06:55,06:44,06:44
93,AAR988,PVG,07:00,06:21,06:21
94,JNA026,CEB,07:05,06:53,06:53
95,JNA094,JHB,07:05,07:35,07:35
96,LAO921,VTE,07:05,06:52,06:52
97,AAR736,SGN,07:10,07:00,07:00
98,CEB180,KLO,07:10,07:26,07:26
99,ESR502,BKI,07:10,06:49,06:49
100,MAS066,KUL,07:10,07:16,07:16
101,AAR740,PNH,07:15,07:36,07:36
102,AFR264,CDG,07:15,05:55,06:48
103,KAL628,CGK,07:15,06:37,06:37
104,JJA4306,VTE,07:20,07:08,07:08
105,JNA058,HAN,07:20,08:02,08:02
106,JJA2804,HAN,07:25,07:56,07:56
107,KAL8258,JFK,07:25,07:32,07:32
108,ASV542,BKI,07:30,07:44,07:44
109,KAL634,DPS,07:30,06:57,06:57
110,AAR748,HKT,07:35,07:41,07:41
111,BAW17,LHR,07:35,06:44,06:44
112,JJA4604,CRK,07:35,06:54,06:54
113,KAL472,RGN,07:35,07:03,07:03
114,TWB124,SGN,07:35,07:23,07:23
115,AAR710,CEB,07:45,08:09,08:09
116,KAL942,TAS,07:45,07:28,07:28
117,SIA608,SIN,07:45,07:37,07:37
118,AAR578,ALA,07:50,07:38,07:38
119,KAL314,HKG,07:50,07:18,07:18
120,KAL468,CXR,07:50,07:48,07:48
121,ESR562,CXR,07:55,07:58,07:58
122,JNA060,DAD,07:55,08:05,08:05
123,KAL214,LAX,07:55,07:29,07:29
124,VJC960,HAN,07:55,08:29,08:29
125,AAR8532,PUS,08:00,07:46,07:46
126,ADB2715,ZAZ,08:00,07:42,07:42
127,AAR708,CRK,08:05,08:12,08:12
128,JJA2904,DAD,08:05,08:24,08:24
129,KAL1410,TAE,08:05,07:51,07:51
130,KAL8638,HKT,08:05,07:31,07:31
131,KAL1402,PUS,08:10,08:00,08:00
132,KAL678,ROR,08:10,08:19,08:19
133,FIN41,HEL,08:20,07:53,07:53
134,JNA002,BKK,08:25,08:21,08:21
135,UZB511,TAS,08:25,08:07,08:07
136,FDX5926,LAX,08:30,08:16,08:16
137,GIA878,CGK,08:30,08:34,08:34
138,AAR177,HND,08:35,08:44,08:44
139,JJA3403,SPN,08:35,08:14,08:14
140,KAL646,SIN,08:35,08:38,08:38
141,XAX506,KUL,08:35,08:26,08:26
142,TWB102,BKK,08:40,09:24,09:24
143,AAR285,SFO,08:55,08:46,08:46
144,AAR762,CGK,08:55,08:51,08:51
145,AAR742,BKK,09:15,08:31,08:31
146,ASV512,DAD,09:15,09:07,09:07
147,GIA870,DPS,09:15,08:41,08:41
148,KAL630,DPS,09:15,09:01,09:01
149,AAR552,IST,09:20,10:49,10:49
150,JJA2206,BKK,09:20,09:09,09:09
151,APJ001,KIX,09:30,09:27,09:27
152,JNA004,BKK,09:30,10:26,10:26
153,AZA758,FCO,09:40,08:36,08:36
154,JJA4908,CXR,09:40,09:12,09:12
