,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,UAE323,DXB,00:05,23:50,00:29
1,XAX509,KUL,00:05,23:20,00:10
2,AJX8480,OKA,00:10,00:10,00:38
3,ETD873,AUH,00:15,00:15,00:19
4,GTI537,PVG,00:20,00:20,00:48
5,TAX703,DMK,00:20,00:20,00:27
6,THY91,IST,00:30,00:30,00:36
7,QTR859,DOH,00:35,00:35,00:44
8,ETH673,ADD,00:45,00:30,00:53
9,KAL313,HKG,00:45,00:45,00:46
10,KLM856,AMS,00:55,00:55,01:01
11,AAR987,PVG,01:05,01:05,01:13
12,AAR383,SIN,01:30,01:30,01:59
13,VJC839,CXR,01:50,01:50,01:46
14,GEC8385,FRA,01:55,01:55,02:28
15,KAL335,PVG,01:55,01:55,01:50
16,GAP2483,TAG,02:30,02:30,02:26
17,KAL541,OSL,02:40,02:40,02:47
18,CEB187,MNL,02:55,02:55,03:06
19,PAC769,HKG,03:20,04:15,04:37
20,CKK258,PVG,03:30,03:30,03:52
21,KAL595,ZAZ,04:00,04:00,04:27
22,PAC997,PVG,05:00,05:00,05:38
23,AIH2516,XUZ,05:20,05:20,05:52
24,PAC225,CVG,05:30,05:30,06:30
25,JJA2201,BKK,06:15,06:15,06:21
26,VJC881,DAD,06:15,06:15,06:26
27,VJC837,CXR,06:20,06:20,06:42
28,AAV601,CEB,06:25,06:25,06:36
29,APV1103,MWX,06:25,06:25,06:41
30,VJC963,HAN,06:25,06:25,06:45
31,AAR8533,PUS,06:30,07:11,07:11
32,TWB671,KHH,06:30,06:30,06:39
33,VJC865,SGN,06:45,06:45,07:20
34,AAV701,KLO,06:50,06:50,07:02
35,CRK647,HKG,06:50,06:50,07:07
36,ESR633,OKA,06:50,06:50,07:09
37,JJA1582,KOJ,06:50,06:50,07:18
38,JNA221,FUK,06:50,06:50,07:15
39,APG037,KLO,06:55,06:55,06:59
40,ESR293F,PUS,07:00,07:00,07:33
41,EVA149,TPE,07:00,07:00,07:26
42,JJA1304,KIX,07:00,07:00,07:23
43,VJC879,DAD,07:00,07:00,08:26
44,ASV762,KIX,07:15,07:30,08:07
45,VJC925,HPH,07:15,07:15,07:35
46,JNA261,KKJ,07:20,07:20,08:00
47,TWB297,OIT,07:20,07:20,07:28
48,ASV726,KMJ,07:25,07:25,08:19
49,CES5050,YNT,07:25,07:25,07:31
50,ESR621,CTS,07:25,07:25,08:12
51,TWB237,NGO,07:25,07:25,07:40
52,AAR731,SGN,07:30,07:30,07:47
53,APJ012,KIX,07:30,07:30,07:50
54,JNA201,NRT,07:30,07:30,07:55
55,PAL485,CEB,07:30,07:30,07:38
56,AAR701,MNL,07:35,07:35,08:05
57,JJA1408,FUK,07:35,07:35,07:48
58,KAL1411,TAE,07:35,,07:58
59,AMU825,MFM,07:40,07:40,07:57
60,JNA077,DAD,07:40,07:40,08:02
61,TWB125,DAD,07:45,07:45,08:20
62,TWB201,NRT,07:45,07:45,08:04
63,JNA063,BKI,07:50,07:50,08:14
64,ASV722,NGS,07:55,07:55,08:22
