,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,EVA150,TPE,00:05,00:25,00:25
1,TGW896,SIN,00:10,00:08,00:08
2,VJC838,CXR,00:25,00:13,00:13
3,KAL854,PEK,00:45,00:34,00:34
4,CSN3089,SZX,00:50,00:45,00:45
5,APJ701,CTS,01:10,00:37,00:37
6,PAC963,CVG,01:15,01:56,01:56
7,CKK257,PVG,02:40,02:26,02:26
8,KAL868,ULN,03:25,03:16,03:16
9,PAC224,CVG,03:35,03:46,03:46
10,PAC997,LAX,03:35,20:20,20:20
11,UPS33,ONT,03:35,03:27,03:27
12,AAR235,ORD,04:00,02:53,02:53
13,DAL27,ATL,04:00,03:19,03:19
14,JNA080,DAD,04:05,03:52,03:52
15,KAL086,JFK,04:10,03:11,03:11
16,JJA2306,MNL,04:15,04:32,04:32
17,AAR203,LAX,04:20,03:30,03:30
18,KAL026,SFO,04:20,03:23,03:23
19,APJ809,HND,04:25,04:04,04:04
20,CRK646,HKG,04:25,03:53,03:53
21,AAR211,SFO,04:30,03:03,03:14
22,HVN440,CXR,04:30,03:56,03:56
23,JJA4206,CNX,04:30,03:36,03:36
24,VJC836,CXR,04:30,05:22,05:22
25,KAL624,MNL,04:35,04:26,04:26
26,KAL720,HND,04:35,04:07,04:07
27,TAX704,DMK,04:35,04:19,04:19
28,AAR322,CSX,04:40,04:13,04:13
29,AAR704,MNL,04:40,04:10,04:10
30,TWB302,GUM,04:45,04:24,04:24
31,AAR324,CTU,04:50,04:34,04:34
32,AAV704,KLO,04:50,04:29,04:29
33,KAL012,LAX,04:50,03:49,03:49
34,KAL886,KMG,04:50,04:22,04:22
35,AAV700,KLO,04:55,04:16,04:16
36,AAV600,CEB,05:00,04:42,04:42
37,ESR592,DAD,05:00,04:44,04:44
38,ESR992,VVO,05:00,04:00,04:00
39,TWB132,VTE,05:00,04:37,04:37
40,VJC880,DAD,05:00,06:06,06:06
41,AAR326,KWL,05:05,04:39,04:39
42,AAR746,HKG,05:10,04:57,04:57
43,JNA064,BKI,05:10,04:51,04:51
44,CES2023,CSX,05:20,04:46,04:46
45,PAL466,MNL,05:20,05:33,05:33
46,TWB308,SPN,05:20,04:49,04:49
47,APG036,KLO,05:25,05:01,05:01
48,KAL464,DAD,05:25,05:17,05:17
49,KAL608,HKG,05:25,04:53,04:53
50,KAL680,HAN,05:25,05:04,05:04
51,VJC864,SGN,05:25,07:31,07:31
52,ASV502,HKG,05:30,05:43,05:43
53,KAL542,OSL,05:30,05:29,05:29
54,VJC962,HAN,05:30,07:26,07:26
55,AAR734,HAN,05:40,05:14,05:14
56,DLH718,MUC,05:40,05:19,05:19
57,AAR358,CAN,05:45,05:40,05:40
58,KAL316,PVG,05:45,06:10,06:10
59,HVN416,HAN,05:50,05:24,05:24
60,AAR756,DAD,05:55,05:36,05:36
61,CPA412,HKG,05:55,05:37,05:37
62,JNA040,KLO,05:55,05:10,05:10
63,KAL112,GUM,05:55,05:49,05:49
64,ESR512,BKK,06:00,05:31,05:31
65,KAL612,HKG,06:00,05:54,05:54
66,KAL644,SIN,06:00,05:47,05:47
67,THA688,BKK,06:00,05:52,05:52
68,VJC878,DAD,06:00,06:21,06:21
69,JJA2108,HKG,06:05,07:03,07:03
70,JNA122,MFM,06:05,05:57,05:57
71,KAL658,BKK,06:10,05:44,05:44
72,VJC926,HPH,06:15,05:27,05:27
73,AAR752,SIN,06:20,06:13,06:13
74,TWB108,MFM,06:20,06:36,06:36
75,JJA2508,BKI,06:25,07:45,07:45
76,KAL632,CEB,06:25,06:11,06:11
77,PAL484,CEB,06:25,06:03,06:03
78,AAR626,SPN,06:30,06:20,06:20
79,AAR970,HKG,06:30,06:17,06:17
80,JNA024,CRK,06:30,06:07,06:07
81,PAL488,KLO,06:30,05:12,05:12
82,THA658,BKK,06:35,06:14,06:14
83,TWB128,DAD,06:35,08:21,08:21
84,HVN408,SGN,06:40,06:56,06:56
85,HVN430,DAD,06:40,06:40,06:40
86,JNA062,BKI,06:40,06:15,06:15
87,KAL684,SGN,06:40,06:33,06:33
88,KAL690,PNH,06:40,06:18,06:18
89,ESR594,DAD,06:45,08:01,08:01
90,KAL668,CNX,06:45,06:09,06:09
91,ASV102,GUM,06:50,07:02,07:02
92,KAL672,KUL,06:50,06:37,06:37
93,RBA651,BWN,06:50,06:28,06:28
94,ASV546,REP,06:55,06:38,06:38
95,JJA2406,CEB,06:55,06:45,06:45
96,JJA3105,GUM,06:55,08:10,08:10
97,KAL652,BKK,06:55,06:47,06:47
98,THA656,BKK,06:55,06:43,06:43
99,AAR988,PVG,07:00,07:22,07:22
100,ESR572,PPS,07:00,06:31,06:31
101,JJA4604,CRK,07:00,06:27,06:27
102,KAL208,LAX,07:00,06:53,06:53
103,AAR708,CRK,07:05,06:34,06:34
104,JNA096,JHB,07:05,07:18,07:18
105,LAO921,VTE,07:05,06:50,06:50
106,AAR736,SGN,07:10,07:41,07:41
107,CEB180,KLO,07:10,06:55,06:55
