,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,EVA150,TPE,00:05,00:38,00:38
1,GEC8386,FRA,00:05,00:05,00:05
2,MGL307,ULN,00:25,00:02,00:02
3,GTI587,CVG,00:40,00:44,00:44
4,KAL854,PEK,00:45,00:16,00:16
5,APJ701,CTS,01:10,00:48,00:48
6,PAC963,CVG,01:15,01:50,01:50
7,CLX7345,LUX,01:55,04:29,04:29
8,ESR872,PVG,02:30,02:46,02:46
9,HYT9073,YNZ,02:35,01:56,01:56
10,CKK257,PVG,02:40,03:16,03:16
11,KAL868,ULN,03:25,03:04,03:04
12,AAR235,ORD,04:00,03:14,03:14
13,DAL27,ATL,04:00,03:30,03:30
14,JNA080,DAD,04:05,03:19,03:19
15,KAL086,JFK,04:10,04:10,04:10
16,GTI2818,LAX,04:15,06:29,06:29
17,JJA2306,MNL,04:15,04:54,04:54
18,JNA126,MFM,04:15,04:01,04:01
19,AAR203,LAX,04:20,04:20,04:20
20,APJ809,HND,04:25,04:13,04:13
21,CRK646,HKG,04:25,04:04,04:04
22,ETH3640,BRU,04:25,05:14,05:14
23,AAR211,SFO,04:30,03:17,04:23
24,HVN440,CXR,04:30,04:38,04:38
25,JJA4206,CNX,04:30,04:50,04:50
26,KAL026,SFO,04:30,04:32,04:32
27,VJC836,CXR,04:30,05:45,05:48
28,ESR992,VVO,04:35,04:15,04:15
29,KAL624,MNL,04:35,03:39,03:39
30,KAL720,HND,04:35,04:27,04:27
31,TAX704,DMK,04:35,04:43,04:43
32,AAR322,CSX,04:40,05:25,05:25
33,AAR704,MNL,04:40,04:25,04:25
34,KAL984,IKT,04:45,04:40,04:40
35,TWB302,GUM,04:45,04:18,04:18
36,KAL012,LAX,04:50,05:05,05:05
37,KAL886,KMG,04:50,04:35,04:35
38,AAV700,KLO,04:55,05:57,05:57
39,KAL006,LAS,04:55,05:08,05:08
40,AAV600,CEB,05:00,04:45,04:45
41,APG8036,KLO,05:00,04:56,04:56
42,ESR592,DAD,05:00,04:52,04:52
43,TWB132,VTE,05:00,04:58,04:58
44,VJC880,DAD,05:00,05:03,05:03
45,AAR326,KWL,05:05,04:59,04:59
46,TWB9426,VVO,05:05,05:13,05:13
47,AAR746,HKG,05:10,05:07,05:07
48,JNA064,BKI,05:10,04:47,04:47
49,CES2023,CSX,05:20,05:01,05:01
50,PAL466,MNL,05:20,05:32,05:32
51,TWB308,SPN,05:20,05:17,05:17
52,KAL464,DAD,05:25,05:10,05:10
53,KAL608,HKG,05:25,05:27,05:27
54,KAL680,HAN,05:25,05:12,05:12
55,KAL696,KTM,05:25,05:41,05:41
56,VJC864,SGN,05:25,07:53,07:53
57,ASV502,HKG,05:30,05:18,05:18
58,VJC962,HAN,05:30,05:34,05:34
59,AAR734,HAN,05:40,05:31,05:31
60,DLH718,MUC,05:40,06:11,06:11
61,AAR358,CAN,05:45,05:19,05:19
62,KAL316,PVG,05:45,06:16,06:16
63,TWB108,MFM,05:45,05:45,05:45
64,HVN416,HAN,05:50,05:24,06:00
65,AAR756,DAD,05:55,05:22,05:22
66,CPA412,HKG,05:55,05:55,05:55
67,KAL112,GUM,05:55,06:21,06:21
68,ESR512,BKK,06:00,05:43,05:43
69,KAL612,HKG,06:00,06:05,06:05
70,KAL644,SIN,06:00,06:02,06:02
71,PAC224,CVG,06:00,06:33,06:33
72,THA688,BKK,06:00,06:07,06:07
73,VJC878,DAD,06:00,07:45,07:45
74,TWB122,SGN,06:05,05:38,05:38
75,KAL658,BKK,06:10,05:50,05:50
76,KAL8468,CXR,06:10,05:53,05:53
77,VJC926,HPH,06:15,06:44,06:44
78,AAR752,SIN,06:20,07:47,07:47
79,JNA122,MFM,06:20,07:06,07:06
80,JJA2004,MFM,06:25,07:40,07:40
81,JJA2508,BKI,06:25,06:35,06:35
82,KAL632,CEB,06:25,06:41,06:41
83,PAL484,CEB,06:25,06:22,06:22
84,AAR626,SPN,06:30,06:14,06:14
85,AAR970,HKG,06:30,06:49,06:49
86,PAL488,KLO,06:30,05:23,05:23
87,THA658,BKK,06:35,07:00,07:00
88,TWB128,DAD,06:35,08:18,08:18
89,HVN408,SGN,06:40,06:38,06:38
90,HVN430,DAD,06:40,06:27,06:27
91,JNA062,BKI,06:40,07:13,07:13
92,KAL482,DEL,06:40,06:47,06:47
93,KAL684,SGN,06:40,06:18,06:18
94,KAL690,PNH,06:40,07:15,07:15
95,AAR2131,SFO,06:45,07:57,07:57
96,ESR594,DAD,06:45,06:46,06:46
97,AAR708,CRK,06:50,07:29,07:29
98,ASV102,GUM,06:50,06:51,06:51
99,KAL672,KUL,06:50,06:25,06:25
100,JJA2406,CEB,06:55,08:03,08:03
101,JJA3105,GUM,06:55,06:31,06:31
102,KAL652,BKK,06:55,07:31,07:31
103,THA656,BKK,06:55,07:32,07:32
104,AAR988,PVG,07:00,08:15,08:15
105,ASV532,KLO,07:00,07:18,07:18
106,JNA024,CRK,07:05,07:10,07:10
107,LAO921,VTE,07:05,07:05,07:05
108,AAR736,SGN,07:10,07:55,07:55
109,CEB180,KLO,07:10,06:53,06:53
110,ESR502,BKI,07:10,07:38,07:38
111,MAS066,KUL,07:10,06:54,06:54
112,AAR740,PNH,07:15,07:25,07:25
