,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,PAC213,CVG,00:15,00:08,00:08
1,VJC838,CXR,00:30,00:30,00:30
2,VJC974,PQC,00:30,00:16,00:16
3,KAL854,PEK,01:00,00:33,00:33
4,SOO947,CVG,01:20,01:14,01:14
5,AAR281,LAX,01:45,01:11,01:11
6,CKK257,PVG,01:50,02:06,02:06
7,KAL594,FRA,02:40,01:53,01:53
8,PAC997,LAX,03:30,02:45,02:45
9,KAL164,DYG,03:40,03:39,03:39
10,SOO7923,CVG,03:55,03:35,03:31
11,KAL624,MNL,04:20,03:49,03:49
12,PAC224,CVG,04:20,03:44,03:44
13,APJ809,HND,04:25,04:10,04:10
14,CRK646,HKG,04:25,03:35,03:35
15,HVN440,CXR,04:25,04:05,04:05
16,QTR8980,DOH,04:25,03:47,03:47
17,AAV600,CEB,04:30,04:15,04:15
18,VJC836,CXR,04:30,06:08,06:08
19,JJA2306,MNL,04:40,03:52,03:52
20,KAL658,BKK,04:45,04:32,04:32
21,CES2023,CSX,04:50,05:07,05:07
22,KAL720,HND,04:50,04:12,04:12
23,AAR324,CTU,04:55,04:44,04:44
24,AAV700,KLO,04:55,04:17,04:17
25,KAL680,HAN,04:55,04:42,04:42
26,AAR322,CSX,05:00,04:38,04:38
27,AAR704,MNL,05:00,04:24,04:24
28,AAR746,HKG,05:00,05:01,05:01
29,ESR592,DAD,05:00,04:54,04:54
30,TWB132,VTE,05:00,04:29,04:29
31,KAL886,KMG,05:05,04:36,04:36
32,TWB302,GUM,05:05,04:34,04:34
33,VJC880,DAD,05:05,05:31,05:31
34,KAL012,LAX,05:10,05:10,05:10
35,KAL006,LAS,05:15,04:27,04:27
36,KAL086,JFK,05:15,04:39,04:39
37,AAR203,LAX,05:20,05:26,05:26
38,KAL608,HKG,05:20,05:24,05:24
39,VJC864,SGN,05:25,05:43,05:43
40,VJC962,HAN,05:25,05:32,05:32
41,AAR211,SFO,05:30,04:59,04:59
42,AAR356,CAN,05:30,05:19,05:19
43,ASV502,HKG,05:30,05:16,05:16
44,CPA412,HKG,05:30,05:28,05:28
45,HVN416,HAN,05:30,05:04,05:04
46,KAL026,SFO,05:30,04:20,04:20
47,KAL696,KTM,05:30,05:17,05:17
48,KAL464,DAD,05:35,05:45,05:45
49,KAL632,CEB,05:35,05:22,05:22
50,AAR756,DAD,05:40,05:37,05:37
51,JNA004,BKK,05:40,05:46,05:46
52,KAL650,MNL,05:40,05:13,05:13
53,AAR734,HAN,05:45,05:40,05:40
54,DAL27,ATL,05:45,05:35,05:35
55,KAL644,SIN,05:45,05:41,05:41
56,PAL466,MNL,05:50,04:56,04:56
57,APG036,KLO,05:55,05:48,05:48
58,JJA2108,HKG,05:55,05:50,05:50
59,KAL482,DEL,06:00,05:36,05:57
60,PAL484,CEB,06:00,05:39,05:39
61,VJC878,DAD,06:00,06:05,06:05
62,VJC926,HPH,06:00,05:53,05:53
63,ESR872,PVG,06:05,05:38,05:38
64,JNA062,BKI,06:05,05:51,05:51
65,KAL316,PVG,06:05,05:44,05:44
66,THA688,BKK,06:05,05:56,05:56
67,TWB308,SPN,06:05,05:34,05:34
68,KAL684,SGN,06:10,05:55,05:55
69,TWB108,MFM,06:10,05:52,05:52
70,ESR512,BKK,06:20,05:47,05:47
71,KAL112,GUM,06:20,05:59,05:59
72,KAL612,HKG,06:20,06:10,06:10
73,AAR708,CRK,06:30,06:12,06:12
74,AAR970,HKG,06:30,06:02,06:02
75,HVN408,SGN,06:30,06:14,06:14
76,MAS066,KUL,06:30,06:43,06:43
77,AAR752,SIN,06:35,06:50,06:50
78,JNA024,CRK,06:35,06:31,06:31
79,THA658,BKK,06:35,06:33,06:33
80,AAR626,SPN,06:40,06:16,06:16
81,ESR502,BKI,06:40,06:23,06:23
82,JJA3105,GUM,06:40,06:18,06:18
83,KAL652,BKK,06:40,06:26,06:26
84,RBA651,BWN,06:40,06:28,06:28
85,JJA4304,VTE,06:45,06:46,06:46
86,KAL690,PNH,06:45,06:35,06:35
87,JNA122,MFM,06:50,06:40,06:40
88,KAL628,CGK,06:50,06:41,06:41
89,AAR736,SGN,06:55,07:19,07:19
90,AAR742,BKK,06:55,07:05,07:05
91,AAR988,PVG,06:55,07:01,07:01
92,THA656,BKK,06:55,06:51,06:51
93,TWB128,DAD,06:55,06:56,06:56
94,JJA2406,CEB,07:05,06:47,06:47
95,LAO921,VTE,07:05,07:00,07:00
96,AAR710,CEB,07:10,07:08,07:08
97,CEB180,KLO,07:10,06:21,06:21
98,ESR572,PPS,07:10,06:37,06:37
99,ESR594,DAD,07:10,06:57,06:57
100,KAL672,KUL,07:15,06:57,06:57
101,JNA026,CEB,07:20,07:16,07:16
102,JNA052,VTE,07:20,07:11,07:11
103,ASV532,KLO,07:25,06:54,06:54
104,ASV542,BKI,07:25,07:57,07:57
105,HVN430,DAD,07:25,07:14,07:14
