,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,KAL9288,LAX,00:20,01:38,01:38
1,KAL854,PEK,01:00,00:31,00:31
2,AJX8475,NRT,01:10,00:57,00:57
3,APG888,MNL,01:20,01:04,01:04
4,CKK257,PVG,01:50,01:46,01:46
5,PAC226,CVG,03:00,02:47,02:47
6,UPS99,SDF,03:45,03:16,03:16
7,KAL624,MNL,04:00,04:15,04:15
8,JNA062,BKI,04:15,03:47,03:47
9,CRK646,HKG,04:25,03:37,03:37
10,HVN440,CXR,04:25,03:49,03:49
11,AAR704,MNL,04:30,03:52,03:52
12,AAV600,CEB,04:30,03:56,03:56
13,PIC1194,DAD,04:30,04:01,04:01
14,VJC836,CXR,04:30,04:58,04:58
15,APJ809,HND,04:35,04:38,04:38
16,JJA2306,MNL,04:40,03:35,03:35
17,CES2023,CSX,04:50,04:42,04:42
18,KAL720,HND,04:50,04:29,04:29
19,AAV700,KLO,04:55,05:15,05:15
20,KAL680,HAN,04:55,05:14,05:14
21,SWM211,REP,04:55,04:54,04:54
22,AAR235,ORD,05:00,04:47,04:47
23,AAR746,HKG,05:00,04:51,04:51
24,ESR592,DAD,05:00,04:35,04:35
25,KAL658,BKK,05:00,05:08,05:08
26,KAL860,PEK,05:00,04:48,04:48
27,TWB132,VTE,05:00,04:26,04:26
28,QTR8982,DOH,05:05,05:23,05:23
29,TWB302,GUM,05:05,04:44,04:44
30,VJC880,DAD,05:05,05:06,05:06
31,KAL012,LAX,05:10,04:10,04:10
32,AAR326,KWL,05:15,05:12,05:12
33,KAL006,LAS,05:15,04:32,04:32
34,KAL086,JFK,05:15,05:03,05:03
35,AAR203,LAX,05:20,05:10,05:10
36,KAL608,HKG,05:20,05:07,05:07
37,CPA412,HKG,05:25,06:39,06:39
38,KZR959,ALA,05:25,05:21,05:21
39,VJC864,SGN,05:25,05:20,05:20
40,VJC962,HAN,05:25,05:01,05:01
41,AAR211,SFO,05:30,04:56,04:56
42,AAR356,CAN,05:30,05:18,05:18
43,ASV532,HKG,05:30,05:37,05:37
44,HVN416,HAN,05:30,05:19,05:19
45,KAL026,SFO,05:30,05:17,05:17
46,KAL696,KTM,05:30,04:40,04:40
47,KAL464,DAD,05:35,05:29,05:29
48,KAL632,CEB,05:35,05:25,05:25
49,AAR756,DAD,05:40,05:11,05:11
50,AMU826,MFM,05:40,05:35,05:35
51,JNA004,BKK,05:40,05:24,05:24
52,AAR734,HAN,05:45,05:31,05:31
53,DAL27,ATL,05:45,05:33,05:33
54,JNA052,VTE,05:45,05:58,05:58
55,KAL644,SIN,05:45,05:28,05:28
56,APG036,KLO,05:55,05:42,05:42
57,JJA2108,HKG,05:55,06:12,06:12
58,KAL542,OSL,05:55,05:44,05:44
59,AMX090,MEX,06:00,06:47,06:47
60,KAL482,DEL,06:00,05:50,05:50
61,PAL484,CEB,06:00,05:36,05:36
62,VJC878,DAD,06:00,06:14,06:14
63,VJC926,HPH,06:00,06:07,06:07
64,JJA4206,CNX,06:05,06:22,06:22
65,TWB148,CRK,06:05,05:33,05:33
66,KAL684,SGN,06:10,05:52,05:52
67,KAL9466,VTE,06:10,06:05,06:05
68,UPS11,SDF,06:10,05:38,05:38
69,KAL668,CNX,06:15,05:41,05:41
70,PAC968,HKG,06:15,06:23,06:23
71,ASV101,GUM,06:20,06:30,06:30
72,ESR512,BKK,06:20,05:26,05:26
73,KAL112,GUM,06:20,05:47,05:47
74,KAL612,HKG,06:20,06:19,06:19
75,TWB3001,GMP,06:24,06:44,06:44
76,JNA024,CRK,06:25,06:33,06:33
77,JNA058,HAN,06:25,06:03,06:03
78,AAR970,HKG,06:30,06:35,06:35
79,HVN408,SGN,06:30,06:18,06:18
80,MAS066,KUL,06:30,06:01,06:01
81,AAR752,SIN,06:35,07:25,07:25
82,JNA122,MFM,06:35,06:31,06:31
83,THA658,BKK,06:35,05:55,05:55
84,AAR626,SPN,06:40,06:21,06:21
85,ESR502,BKI,06:40,06:09,06:09
86,JJA3105,GUM,06:40,06:18,06:18
87,KAL652,BKK,06:40,06:15,06:15
88,JJA4304,VTE,06:45,06:29,06:29
89,KAL690,PNH,06:45,06:36,06:36
90,KAL628,CGK,06:50,06:26,06:26
91,AAR736,SGN,06:55,06:42,06:42
92,AAR742,BKK,06:55,06:27,06:27
93,AAR988,PVG,06:55,06:58,06:58
94,THA656,BKK,06:55,06:24,06:24
95,TWB128,DAD,06:55,06:41,06:41
96,AAR708,CRK,07:00,07:14,07:14
97,ASV502,REP,07:00,06:46,06:46
98,PAL488,KLO,07:00,06:16,06:16
99,JJA2406,CEB,07:05,07:03,07:03
100,JNA124,MFM,07:05,07:21,07:21
101,LAO921,VTE,07:05,06:39,06:39
102,AAR710,CEB,07:10,07:29,07:29
103,CEB180,KLO,07:10,06:45,06:45
104,ESR572,PPS,07:10,06:44,06:28
105,ESR594,DAD,07:10,07:23,07:23
106,HVN406,SGN,07:10,06:34,06:34
107,JNA072,HKT,07:15,06:54,06:54
108,KAL472,RGN,07:15,06:49,06:49
109,KAL672,KUL,07:15,06:52,06:52
110,AAR740,PNH,07:20,07:01,07:01
111,JNA026,CEB,07:20,07:07,07:07
112,ASV512,BKI,07:25,07:43,07:43
113,HVN430,DAD,07:25,06:56,06:56
114,ESR542,HAN,07:30,07:36,07:36
115,JNA644,GUM,07:30,07:35,07:35
116,PAL466,MNL,07:30,07:05,07:05
117,SIA608,SIN,07:35,07:11,07:11
118,SWM213,REP,07:40,07:32,07:32
119,JJA2508,BKI,07:45,07:19,07:19
120,KAL314,HKG,07:45,07:09,07:09
121,AAR283,SFO,07:50,08:53,08:53
122,ASV542,KLO,07:50,07:58,07:58
123,JJA2804,HAN,07:50,07:38,07:38
124,JJA8608,HAK,07:50,07:15,07:15
125,KAL634,DPS,07:50,07:41,07:41
126,VJC960,HAN,07:55,07:17,07:17
127,AAR8532,PUS,08:00,08:01,08:01
128,KAL1412,TAE,08:00,07:53,07:53
129,KAL468,CXR,08:00,07:27,07:27
130,JJA4604,CRK,08:05,08:03,08:03
131,JNA060,DAD,08:05,07:47,07:47
132,TWB146,HAN,08:05,07:45,07:45
133,AFR264,CDG,08:10,07:51,07:51
134,KAL1402,PUS,08:15,08:06,08:06
135,JJA2904,DAD,08:20,08:09,08:09
136,XAX506,KUL,08:20,07:56,07:56
137,JJA2466,CEB,08:25,08:15,08:15
138,KAL654,BKK,08:25,07:49,07:49
139,TWB122,SGN,08:25,09:03,09:03
140,GIA878,CGK,08:30,08:29,08:29
141,KAL214,LAX,08:35,08:33,08:33
142,TWB102,BKK,08:35,08:25,08:25
143,TWB622,SYX,08:35,08:20,08:20
144,KAL336,PVG,08:40,08:42,08:42
145,KAL638,HKT,08:45,08:18,08:18
146,AAR177,HND,08:50,08:36,08:36
147,AAR762,CGK,08:50,08:58,08:58
148,BAW17,LHR,08:50,08:12,08:12
149,KAL320,CAN,08:50,12:45,12:45
150,KAL646,SIN,08:50,08:41,08:41
151,KAL1404,PUS,09:05,09:01,09:01
152,AHK128,HKG,09:10,08:45,08:45
153,FIN41,HEL,09:10,08:56,08:56
154,GIA870,DPS,09:15,08:38,08:38
155,LOT97,WAW,09:15,08:31,08:31
156,AAR744,BKK,09:20,09:50,09:50
157,ASV552,DAD,09:20,08:47,08:47
158,JJA2204,BKK,09:20,09:05,09:05
159,JJA4704,SGN,09:20,08:50,08:50
160,KAL630,DPS,09:20,09:13,09:13
161,JJA2206,BKK,09:25,10:08,10:08
162,AAR610,ROR,09:30,09:26,09:26
163,AAR552,IST,09:35,09:43,09:43
164,AAR748,HKT,09:40,09:24,09:24
165,JJA4904,CXR,09:40,09:07,09:07
166,KAL924,SVO,09:40,09:18,09:18
167,APJ001,KIX,09:45,09:48,09:48
168,AIH512,HAN,09:50,09:15,09:15
169,SIA612,SIN,09:50,09:10,09:10
170,VJC862,SGN,09:50,09:35,09:35
171,KAL234,SEA,09:55,10:37,10:37
172,TAX700,DMK,10:05,09:40,09:40
173,UPS196,ANC,10:05,09:32,09:32
174,JNA096,JHB,10:10,10:03,10:03
175,JJA2908,DAD,10:15,09:29,09:29
176,KAL362,HAN,10:15,09:53,09:53
177,CSN685,DLC,10:20,09:59,09:59
178,ESR514,BKK,10:20,09:45,09:45
179,UIA170,TPE,10:20,10:11,10:11
180,AZA758,FCO,10:25,09:38,09:38
181,CAL164,KHH,10:45,10:19,10:19
182,CDG4095,TNA,10:45,10:25,10:25
183,CSA190,PRG,10:45,10:05,10:05
184,DLH718,MUC,10:45,09:56,09:56
185,CES549,YNT,10:55,10:54,10:54
186,EVA188,RMQ,10:55,10:32,10:32
187,GCR7993,TSN,10:55,10:45,10:45
188,AAR115,KIX,11:00,10:48,10:48
189,CES2039,TAO,11:00,10:42,10:42
190,JNA222,FUK,11:00,10:59,10:59
191,CSN313,PVG,11:05,10:40,10:40
192,SHU5450,KHV,11:05,10:57,10:57
193,AAR768,DEL,11:15,11:03,11:03
194,CAL160,TPE,11:15,11:54,11:54
195,CES579,NKG,11:15,11:16,11:16
196,JJA1607,NGO,11:15,10:51,10:51
197,AAR368,PVG,11:20,11:12,11:12
198,CDG4617,TAO,11:20,11:20,11:20
199,AAR792,FRA,11:25,13:28,13:28
200,ASV725,KMJ,11:25,11:28,11:28
201,KAL722,KIX,11:25,11:25,11:25
202,AFL250,SVO,11:30,11:10,11:10
203,JJA1407,FUK,11:30,11:13,11:13
204,JNA262,KKJ,11:30,11:20,11:20
205,TWB298,OIT,11:30,11:39,11:39
206,CSN681,SHE,11:35,11:18,11:18
207,KAL1406,PUS,11:35,11:17,11:17
208,KAL752,NGO,11:35,11:34,11:34
209,AAR107,NRT,11:40,11:34,11:34
210,CSN637,CGQ,11:40,11:05,11:05
211,ASV721,NGS,11:45,11:28,11:28
212,CCA171,TSN,11:45,11:25,11:25
213,ETD876,AUH,11:45,11:23,11:23
214,CCA123,PEK,11:50,11:31,11:31
215,CCA139,HGH,11:50,11:41,11:41
216,HKE618,HKG,11:50,11:22,11:22
217,JJA1303,KIX,11:50,12:01,12:01
218,KAL706,NRT,11:50,11:51,11:51
219,SHU5496,UUS,11:50,11:38,11:38
220,AAR588,BRU,11:55,12:18,12:18
221,ASV761,KIX,11:55,12:24,12:24
222,CES5041,PVG,11:55,11:51,11:51
223,THY88,IST,11:55,11:59,11:59
224,DLH712,FRA,12:00,11:42,11:42
225,KAL788,FUK,12:00,11:47,11:47
226,KAL896,PVG,12:00,11:43,11:43
227,AAR542,FRA,12:05,11:38,11:38
228,AIC310,BOM,12:05,12:31,12:31
229,KAL530,FRA,12:05,11:31,11:31
230,MGL301,ULN,12:05,12:07,12:07
231,TWB608,TAO,12:05,12:03,12:03
232,APG884,MNL,12:10,12:48,12:48
233,CES2033,TAO,12:15,12:33,12:33
234,CSN6079,WUH,12:15,12:05,12:05
235,CSN687,CGQ,12:15,11:44,11:44
236,JJA8402,TAO,12:20,12:20,12:20
237,KAL952,DXB,12:20,12:36,12:36
238,ESR634,OKA,12:25,11:56,11:56
239,KAL748,OKJ,12:25,12:22,12:22
240,UPS64,ANC,12:30,13:09,13:09
241,CPA438,HKG,12:35,12:28,12:28
242,SHU5436,VVO,12:35,12:15,12:15
243,CCA401,CTU,12:40,12:11,12:11
244,KAL936,PRG,12:40,12:09,12:09
245,AAR111,KIX,12:50,13:05,13:05
246,AAR131,FUK,12:50,12:43,12:43
247,CDG4087,TAO,12:50,12:53,12:53
248,AAR318,TAO,12:55,13:17,13:17
249,CXA871,XMN,12:55,12:08,12:08
250,TWB282,KIX,12:55,12:55,12:55
251,CES2017,WEH,13:00,13:01,13:01
252,AMU820,MFM,13:05,12:41,12:41
253,CCA143,YNJ,13:05,12:50,12:50
254,AAR121,NGO,13:10,13:15,13:15
255,ASV731,HIJ,13:10,12:59,12:59
256,JNA212,KIX,13:10,13:24,13:24
257,AAR302,DLC,13:15,13:03,13:03
258,CES5021,TAO,13:15,13:12,13:12
259,CSN6073,YNJ,13:25,12:57,12:57
260,KAL846,TAO,13:25,13:26,13:26
261,AAR247,ATL,13:30,15:07,15:07
262,CES5061,PVG,13:30,13:31,13:31
263,ESR642,FUK,13:30,13:16,13:16
264,TWB670,RMQ,13:30,13:37,13:37
265,JJA1109,NRT,13:35,13:18,13:18
266,KAL938,VIE,13:35,13:07,13:07
267,AAR328,TSN,13:45,13:20,13:20
268,AAR332,PEK,13:45,13:53,13:53
269,TWB292,FUK,13:45,13:48,13:48
