,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AJX8480,OKA,00:05,00:05,00:23
1,AZG124,GYD,00:05,23:50,00:55
2,GTI654,ANC,00:05,14:00,14:29
3,UAE323,DXB,00:05,23:55,00:04
4,MAS039,KUL,00:10,00:10,00:21
5,PAC214,CVG,00:10,00:15,00:52
6,CDG4778,TAO,00:20,23:55,00:42
7,PAC717,PVG,00:20,00:20,01:00
8,SIA007,SIN,00:35,00:35,00:44
9,QTR859,DOH,00:45,00:45,00:49
10,KLM856,AMS,00:55,00:55,01:46
11,ETD873,AUH,01:00,01:00,01:43
12,AAR987,PVG,01:05,01:05,01:33
13,DAL198A,SEA,01:05,01:05,01:18
14,TAX703,DMK,01:05,01:40,01:40
15,SOO7970,HKG,01:15,03:51,04:23
16,ABW492,KJA,01:50,01:50,01:51
17,VJC839,CXR,01:50,01:50,01:56
18,GEC8385,FRA,02:05,02:05,02:00
19,KAL335,PVG,02:05,02:05,02:15
20,PAC916,LAX,02:10,03:55,04:12
21,SHU5435,VVO,02:15,02:15,02:13
22,GAP2483,TAG,02:45,02:45,02:58
23,CEB187,MNL,03:05,03:05,03:17
24,KAL595,ZAZ,03:25,03:25,03:54
25,AAR198,NRT,04:00,04:00,04:15
26,CKK258,PVG,04:15,04:15,04:52
27,PAC225,CVG,04:35,05:00,05:13
28,HKE603,HKG,05:25,05:25,05:33
29,PAC927,HKG,05:30,05:30,05:46
30,THY6495,IST,05:55,05:55,06:16
31,JJA1362,KIX,06:00,06:00,06:13
32,AAV601,CEB,06:15,06:15,06:53
33,VJC881,DAD,06:15,06:15,06:41
34,AAV605,CEB,06:20,06:20,06:35
35,SYL536,UUD,06:25,06:55,07:23
36,VJC963,HAN,06:25,08:55,09:46
37,AAR8533,PUS,06:30,,06:38
38,CRK647,HKG,06:30,06:30,06:57
39,VJC865,SGN,06:45,07:45,08:40
40,ASV722,NGS,07:00,07:00,07:21
41,JJA1904,CTS,07:00,07:00,07:12
42,KAL8361,HAN,07:00,08:00,08:32
43,VJC879,DAD,07:00,08:00,08:47
44,GTI513,WUX,07:05,07:05,07:14
45,EVA149,TPE,07:10,07:10,07:19
46,JJA1304,KIX,07:10,07:10,07:26
47,JNA261,KKJ,07:10,07:10,07:28
48,JNA221,FUK,07:15,07:15,07:36
49,VJC925,HPH,07:15,08:40,09:25
50,AAR731,SGN,07:20,07:20,07:43
51,JNA077,DAD,07:20,07:20,07:49
52,TWB237,NGO,07:20,07:20,07:30
53,ASV762,KIX,07:25,08:30,08:51
54,JNA201,NRT,07:25,07:25,07:47
55,TWB297,OIT,07:25,07:25,07:33
56,TWB669,RMQ,07:25,07:25,08:09
57,APJ012,KIX,07:30,07:30,07:51
58,ESR621,CTS,07:30,07:30,07:41
59,KAL1411,TAE,07:30,,07:52
60,KAL529,FRA,07:30,07:30,07:45
61,AAR701,MNL,07:45,07:45,08:04
62,CES5050,YNT,07:45,07:45,07:54
63,TWB125,DAD,07:45,07:45,07:58
64,TWB201,NRT,07:45,07:45,08:02
65,JNA081,TPE,07:50,08:50,09:14
66,JNA211,KIX,07:50,07:50,08:13
67,TWB273,HSG,07:50,07:50,08:00
68,AAR112,KIX,07:55,07:55,08:26
69,AMU825,MFM,07:55,08:55,10:16
70,ESR601,NRT,08:00,08:00,08:16
71,KAL621,MNL,08:00,08:00,08:21
72,KAL747,OKJ,08:00,08:00,08:30
73,KAL787,FUK,08:00,08:00,08:18
74,KAL809,CGO,08:00,08:00,08:25
75,TWB281,KIX,08:00,08:00,08:20
76,ESR641,FUK,08:05,08:05,08:15
77,ESR881,TPE,08:05,08:05,08:29
78,KAL831,SHE,08:05,08:05,08:31
79,KAL845,TAO,08:05,08:05,08:20
80,KAL479,HAN,08:10,08:10,08:27
81,KAL603,HKG,08:10,08:10,08:34
82,PAL467,MNL,08:10,08:10,08:23
83,AAR122,NGO,08:15,08:15,08:39
84,AAR327,TSN,08:15,08:15,08:38
85,AAR331,PEK,08:20,08:20,08:42
86,AAR727,HAN,08:20,09:33,09:33
87,JJA8401,TAO,08:20,08:20,08:52
88,JNA231,CTS,08:20,08:20,08:44
89,ASV702,TAK,08:25,08:25,08:42
90,KAL1401,PUS,08:25,09:02,09:02
91,PAL475,PPS,08:25,08:25,08:37
92,AAR795,FRA,08:30,08:30,08:56
93,CES2044,TAO,08:30,08:30,08:45
94,JJA1102,NRT,08:30,08:30,08:47
95,KAL893,PVG,08:30,08:30,08:50
96,PAL485,CEB,08:30,08:30,08:44
97,AAR369,CAN,08:40,08:40,08:59
98,CPA415,HKG,08:40,08:40,08:54
99,KAL827,SZX,08:40,08:40,09:07
100,AAR132,FUK,08:45,08:45,09:07
101,CDG4620,TAO,08:45,08:45,09:04
102,ESR611,KIX,08:45,08:45,08:59
103,KAL823,MDG,08:45,08:45,09:01
104,KAL865,CAN,08:50,08:50,09:12
105,AAR351,YNJ,08:55,09:58,10:22
106,CES5052,PVG,08:55,08:55,09:19
107,AAR102,NRT,09:00,09:00,09:31
108,AAR303,CGQ,09:00,09:00,09:23
109,AAR309,WEH,09:00,09:00,09:21
110,AAR361,PVG,09:00,10:00,10:14
111,AAR721,HKG,09:00,10:25,11:45
112,KAL819,CSX,09:00,09:00,09:17
113,SIA607,SIN,09:00,09:00,09:29
114,AAR301,DLC,09:05,09:05,09:43
115,AAR317,TAO,09:05,09:05,09:35
116,AFR267,CDG,09:05,09:05,09:54
117,JJA2601,TPE,09:05,09:05,09:40
118,KAL657,BKK,09:05,09:05,09:58
119,KAL775,KMQ,09:05,09:05,09:26
120,KAL881,WUH,09:05,09:05,09:31
121,CPA421,HKG,09:10,09:10,09:38
122,ESR931,HKG,09:10,09:10,09:49
123,JJA1302,KIX,09:10,09:10,09:23
124,KAL681,SGN,09:10,09:10,09:52
125,AAR172,OKA,09:15,09:15,09:45
126,KAL805,TSN,09:15,09:15,09:56
127,KAL807,XIY,09:15,09:15,10:01
128,KAL035,ATL,09:20,09:20,10:06
129,KAL785,KOJ,09:20,09:20,09:38
130,ASV742,YGJ,09:30,09:30,09:42
131,JJA3402,SPN,09:30,09:30,10:15
132,JNA113,HKG,09:30,09:30,10:08
133,JNA205,NRT,09:30,09:30,09:57
134,KAL9915,OSL,09:30,09:30,10:03
135,AAR152,SDJ,09:35,09:35,09:54
136,JJA1402,FUK,09:35,09:35,09:51
137,KAL073,YYZ,09:35,09:35,10:12
138,KAL723,KIX,09:35,09:35,10:00
139,KAL891,YNJ,09:35,09:35,10:18
140,THA659,BKK,09:35,09:35,10:05
141,AAR158,KMI,09:40,09:40,09:59
142,JNA641,GUM,09:40,09:40,10:02
143,AJX8476,NRT,09:45,09:45,10:04
144,KAL113,GUM,09:45,09:45,10:09
145,XAX507,KUL,09:45,09:45,10:12
146,KAL613,HKG,09:50,10:53,10:53
147,JJA2101,HKG,09:55,09:55,10:29
148,AAR347,XIY,10:00,10:00,10:38
149,AAR371,SZX,10:00,10:00,10:20
150,AAR711,TPE,10:00,10:15,10:46
151,ASV752,NRT,10:00,10:00,10:40
152,KAL081,JFK,10:00,10:00,10:26
153,AAR286,SFO,10:05,11:00,11:52
154,HVN417,HAN,10:05,10:05,10:26
155,KAL767,AOJ,10:05,10:05,10:32
156,TWB291,FUK,10:05,10:05,10:24
157,APJ002,KIX,10:10,10:10,10:22
158,JJA8501,WEH,10:10,10:10,10:41
159,KAL703,NRT,10:10,10:10,10:29
160,KAL765,CTS,10:10,10:10,10:37
161,KAL981,VVO,10:10,10:10,10:30
162,UZB512,TAS,10:10,10:10,10:24
163,AAR3533,CKG,10:15,10:15,11:03
164,AAR531,VCE,10:15,10:15,10:55
165,CPA417,HKG,10:15,11:05,12:19
166,DLH739,MUC,10:15,10:15,10:33
167,HVN409,SGN,10:15,10:15,10:48
168,JNA281,KIX,10:15,10:15,10:34
169,FIN42,HEL,10:20,10:20,10:43
170,KAL887,XMN,10:20,10:20,10:36
171,THA629,BKK,10:20,11:20,11:20
172,AAR222,JFK,10:30,11:40,11:40
173,KAL093,IAD,10:30,10:30,10:50
174,BAW18,LHR,10:35,10:35,11:16
175,DAL158,DTW,10:35,10:35,10:42
176,GIA879,CGK,10:35,10:35,11:08
177,JJA1106,NRT,10:35,10:35,11:01
178,JJA3102,GUM,10:35,10:35,10:52
179,KAL691,TPE,10:35,10:35,11:18
180,TWB251,CTS,10:35,10:35,10:47
181,JJA2901,DAD,10:40,10:40,11:12
182,JJA8701,YNT,10:40,10:40,11:07
183,KAL037,ORD,10:40,10:40,11:30
184,KAL483,HAN,10:40,10:40,11:22
185,KAL741,NGO,10:40,10:40,11:05
186,KAL855,PEK,10:40,10:40,11:11
187,LAO922,VTE,10:40,10:40,11:14
188,AAR363,PVG,10:45,10:45,11:32
189,JNA245,OKA,10:45,10:45,11:24
190,LOT98,WAW,10:55,10:55,11:25
191,JJA2001,MFM,11:00,11:00,11:34
192,MAS067,KUL,11:00,11:00,11:28
193,VJC961,HAN,11:05,11:05,11:38
194,JJA1602,NGO,11:10,11:10,11:36
195,KAL461,DAD,11:10,11:10,11:56
196,KAL897,PVG,11:10,11:10,11:48
197,CSN340,HAK,11:15,11:15,11:42
198,TAX701,DMK,11:15,11:15,12:02
199,CSN686,DLC,11:20,11:20,11:46
200,HVN431,DAD,11:20,11:20,11:50
201,SIA008,LAX,11:20,11:20,11:58
202,GIA871,DPS,11:25,11:25,11:54
203,KAL317,TSN,11:25,11:25,11:59
204,CAL165,KHH,11:30,11:30,12:04
205,ESR631,OKA,11:30,11:30,12:06
206,VJC863,SGN,11:40,11:40,12:22
207,CDG4096,TNA,11:45,11:45,12:11
208,CSN6088,MDG,11:45,11:45,12:08
209,GCR7994,TSN,11:45,11:45,13:59
210,AAR997,TSN,11:50,11:50,12:20
211,CES2040,TAO,11:55,11:55,12:17
212,PAC237,HKG,11:55,15:15,15:44
213,AAR541,FRA,12:00,12:00,12:26
214,CES550,YNT,12:00,12:00,12:14
215,EVA169,TPE,12:00,12:00,12:39
216,JNA223,FUK,12:00,12:00,12:24
217,KZR210,TSE,12:05,12:05,12:43
218,UPS11,SDF,12:05,14:45,15:04
219,AAR339,HRB,12:10,12:10,12:30
220,CDG4618,TAO,12:15,12:15,12:32
221,CES580,NKG,12:15,12:15,12:36
222,AIH233,YNT,12:20,12:20,12:55
223,JJA1902,CTS,12:20,12:20,12:38
224,AAR359,HGH,12:25,12:25,13:08
225,AMX091,MEX,12:25,12:25,12:45
226,CSN314,PVG,12:25,12:25,12:34
227,JJA1764,MYJ,12:25,12:25,12:51
228,JJA5102,VVO,12:25,12:25,12:49
229,KAL795,CTS,12:25,12:25,13:00
230,TWB283,KIX,12:25,12:25,12:52
231,AAR134,FUK,12:30,12:30,12:57
232,AAR349,NKG,12:30,12:30,13:03
233,AAR501,CDG,12:30,12:30,13:22
234,AAR561,FCO,12:30,12:30,13:00
235,UPS174,ANC,12:30,12:30,13:06
236,CAL161,TPE,12:35,12:35,13:10
237,KAL863,TSN,12:35,12:35,13:15
238,CCA172,TSN,12:45,13:45,13:45
239,CSN682,SHE,12:45,12:45,13:11
240,HKE619,HKG,12:45,12:45,13:17
241,KAL935,PRG,12:45,12:45,13:25
242,KAL937,VIE,12:50,12:50,13:32
243,APG885,MNL,12:55,12:55,13:24
244,CES5042,PVG,12:55,12:55,13:19
245,CSN6080,WUH,12:55,12:55,13:13
246,KAL869,DLC,13:00,13:00,13:28
247,KAL915,BCN,13:00,13:00,13:42
248,SHU5451,KHV,13:00,13:00,13:14
249,CCA124,PEK,13:05,14:30,15:29
250,CCA140,HGH,13:05,13:05,13:47
251,KAL861,TAO,13:05,13:05,13:56
252,KAL905,FRA,13:05,13:05,13:51
253,SHU5437,VVO,13:05,13:05,13:19
254,CES2034,TAO,13:10,13:10,13:34
255,FDX5230,IND,13:10,13:10,13:37
256,KAL847,TNA,13:10,13:10,14:08
257,AFL251,SVO,13:15,13:15,14:02
258,ASV764,KIX,13:15,13:40,14:03
259,TWB275,KMJ,13:15,13:15,13:24
260,CSN688,CGQ,13:20,13:20,14:05
261,KAL909,CDG,13:20,13:20,14:10
262,UPS64,ANC,13:20,13:20,13:54
263,JJA4501,KHH,13:25,14:35,15:12
264,KAL551,NRT,13:25,13:25,13:57
265,KAL601,HKG,13:25,13:25,14:21
266,JJA1802,OKA,13:30,13:30,13:49
267,KAL907,LHR,13:30,13:30,14:16
268,KAL923,SVO,13:35,13:35,14:14
269,ASV766,KIX,13:40,13:40,14:00
270,KAL951,DXB,13:40,13:40,14:24
271,JNA213,KIX,13:45,13:45,14:06
272,AZA759,FCO,13:55,13:55,14:33
273,KAL481,DEL,13:55,13:55,14:19
274,AAR333,PEK,14:00,14:00,14:36
275,AAR365,PVG,14:00,14:00,14:28
276,CDG4088,TAO,14:00,14:00,14:26
277,CSA191,PRG,14:00,14:00,14:43
278,KAL789,FUK,14:00,14:00,14:26
279,KAL955,IST,14:00,14:00,14:54
280,AAR114,KIX,14:05,14:05,14:47
281,FDX5391,MEM,14:05,14:05,14:51
282,KAL925,AMS,14:05,14:05,14:39
283,TWB271,OKA,14:05,14:05,14:31
284,KAL839,WEH,14:10,14:10,15:26
285,AIC317,BOM,14:15,14:15,15:19
286,CES2018,WEH,14:15,14:15,15:00
287,CES5022,TAO,14:15,14:15,14:45
288,KAL931,FCO,14:15,14:15,15:14
289,AAR174,CTS,14:20,15:00,16:10
290,AAR307,YNT,14:20,14:20,15:17
291,AAR319,TAO,14:20,14:20,15:08
292,AAR713,TPE,14:20,14:20,15:06
293,CCA144,YNJ,14:20,14:20,14:50
294,DLH713,FRA,14:20,15:02,15:34
295,MGL302,ULN,14:20,14:20,15:54
296,JNA203,NRT,14:25,14:25,14:41
297,KAL695,KTM,14:25,14:25,14:56
298,AAR521,LHR,14:30,16:20,15:40
299,CES5062,PVG,14:30,15:38,15:38
