,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,CEB188,MNL,00:30,00:23,00:23
1,KAL854,PEK,01:00,00:44,00:44
2,PAC237,CVG,01:00,00:48,00:48
3,JJA8404,TAO,01:30,01:03,01:03
4,AAR588,BRU,02:55,04:10,04:10
5,KAL624,MNL,04:00,03:53,03:53
6,JNA062,BKI,04:15,04:02,04:02
7,HKE614,HKG,04:20,03:49,03:49
8,CRK646,HKG,04:25,03:38,03:38
9,GTI547,ORD,04:25,03:45,03:45
10,HVN440,CXR,04:25,04:13,04:13
11,AAR704,MNL,04:30,05:34,05:34
12,AAV600,CEB,04:30,04:08,04:08
13,PIC1194,DAD,04:30,03:51,03:51
14,UPS37,ONT,04:30,04:53,04:53
15,VJC836,CXR,04:30,04:58,04:58
16,APJ809,HND,04:35,04:17,04:17
17,JJA2306,MNL,04:40,04:05,04:05
18,KAL720,HND,04:50,04:28,04:28
19,AAR324,CTU,04:55,05:07,05:07
20,AAV700,KLO,04:55,04:41,04:41
21,KAL680,HAN,04:55,05:04,05:04
22,AAR322,CSX,05:00,04:48,04:48
23,AAR746,HKG,05:00,04:31,04:31
24,ESR592,DAD,05:00,04:42,04:36
25,KAL658,BKK,05:00,04:43,04:43
26,TWB132,VTE,05:00,04:25,04:25
27,KAL886,KMG,05:05,04:39,04:39
28,TWB302,GUM,05:05,04:50,04:50
29,VJC880,DAD,05:05,05:02,05:02
30,KAL012,LAX,05:10,05:45,05:45
31,AAR326,KWL,05:15,04:46,04:46
32,KAL086,JFK,05:15,04:34,04:34
33,AAR203,LAX,05:20,06:18,06:18
34,KAL608,HKG,05:20,05:09,05:09
35,CPA412,HKG,05:25,05:00,05:00
36,SWM211,REP,05:25,04:56,04:56
37,VJC864,SGN,05:25,05:41,05:41
38,VJC962,HAN,05:25,05:48,05:48
39,AAR211,SFO,05:30,05:14,05:14
40,AAR358,CAN,05:30,06:46,06:33
41,HVN416,HAN,05:30,06:59,06:59
42,KAL026,SFO,05:30,05:28,05:28
43,KAL650,MNL,05:30,05:20,05:20
44,KAL464,DAD,05:35,05:16,05:16
45,KAL632,CEB,05:35,05:39,05:39
46,AAR756,DAD,05:40,05:33,05:33
47,AMU826,MFM,05:40,05:50,05:50
48,JNA004,BKK,05:40,05:11,05:11
49,AAR734,HAN,05:45,06:17,06:17
50,DAL27,ATL,05:45,05:18,05:18
51,JNA052,VTE,05:45,05:37,05:37
52,KAL644,SIN,05:45,05:29,05:29
53,ASV532,HKG,05:50,05:51,05:51
54,PAL466,MNL,05:50,05:22,05:22
55,APG036,KLO,05:55,05:24,05:24
56,JJA2108,HKG,05:55,06:06,06:06
57,AAR626,SPN,06:00,06:08,06:08
58,AMX090,MEX,06:00,05:25,05:25
59,PAL484,CEB,06:00,05:31,05:31
60,VJC878,DAD,06:00,06:16,06:16
61,VJC926,HPH,06:00,06:13,06:13
62,JJA4206,CNX,06:05,06:12,06:12
63,KAL316,PVG,06:05,05:44,05:44
64,THA688,BKK,06:05,06:02,06:02
65,TWB148,CRK,06:05,05:36,05:36
66,KAL474,MLE,06:10,05:42,05:42
67,KAL482,DEL,06:10,05:57,05:57
68,KAL684,SGN,06:10,05:47,05:47
69,TWB108,MFM,06:10,06:00,06:00
70,KAL668,CNX,06:15,05:53,05:53
71,ASV101,GUM,06:20,06:40,06:40
72,ESR512,BKK,06:20,05:26,05:26
73,KAL112,GUM,06:20,06:04,06:04
74,KAL612,HKG,06:20,06:24,06:24
75,JNA024,CRK,06:25,06:21,06:21
76,JNA058,HAN,06:25,06:39,06:39
77,AAR708,CRK,06:30,06:28,06:28
78,HVN408,SGN,06:30,06:19,06:19
79,MAS066,KUL,06:30,06:32,06:32
80,AAR752,SIN,06:35,06:46,06:46
81,JNA122,MFM,06:35,06:29,06:29
82,THA658,BKK,06:35,05:55,05:55
83,ESR502,BKI,06:40,06:23,06:23
84,JJA3105,GUM,06:40,06:42,06:42
85,KAL652,BKK,06:40,06:22,06:22
86,JJA4304,VTE,06:45,06:36,06:36
87,KAL690,PNH,06:45,06:26,06:26
88,KAL628,CGK,06:50,06:30,06:30
89,KAL8258,JFK,06:50,07:40,07:40
90,AAR736,SGN,06:55,06:54,06:54
91,AAR742,BKK,06:55,06:38,06:38
92,AAR988,PVG,06:55,07:31,07:31
93,ESR582,PQC,06:55,07:16,07:16
94,THA656,BKK,06:55,07:21,07:21
95,TWB128,DAD,06:55,06:31,06:31
96,ASV502,REP,07:00,07:03,07:03
97,PAL488,KLO,07:00,06:11,06:11
98,JJA2406,CEB,07:05,07:01,07:01
99,JNA124,MFM,07:05,07:08,07:08
100,LAO921,VTE,07:05,06:41,06:41
101,AAR710,CEB,07:10,07:13,07:13
102,CEB180,KLO,07:10,06:36,06:36
103,ESR572,PPS,07:10,07:22,07:22
104,ESR594,DAD,07:10,06:51,06:51
105,JJA2004,MFM,07:10,06:49,06:49
106,JNA072,HKT,07:15,06:56,06:56
107,KAL472,RGN,07:15,07:27,07:27
108,KAL672,KUL,07:15,07:26,07:26
109,AAR740,PNH,07:20,07:05,07:05
110,JNA026,CEB,07:20,07:37,07:37
111,ASV512,BKI,07:25,08:00,08:00
112,HVN430,DAD,07:25,07:18,07:18
113,ESR542,HAN,07:30,07:35,07:35
114,JNA644,GUM,07:30,07:43,07:43
115,SIA608,SIN,07:35,07:17,07:17
116,KAL942,TAS,07:40,07:30,07:30
117,SWM213,REP,07:40,07:38,07:38
118,AAR285,SFO,07:45,09:45,09:45
119,JJA2508,BKI,07:45,07:34,07:34
120,KAL314,HKG,07:45,07:10,07:10
121,ASV542,KLO,07:50,07:19,07:19
122,JJA2804,HAN,07:50,07:33,07:33
123,KAL634,DPS,07:50,08:02,08:02
124,AAR578,ALA,07:55,09:07,09:07
125,VJC960,HAN,07:55,08:23,08:23
126,AAR8532,PUS,08:00,07:49,07:49
127,KAL1412,TAE,08:00,07:45,07:45
128,KAL468,CXR,08:00,07:24,07:24
129,JJA4604,CRK,08:05,07:28,07:28
130,JNA060,DAD,08:05,07:47,07:47
131,AFR264,CDG,08:10,08:33,08:33
132,KAL1402,PUS,08:15,07:57,07:57
133,KAL678,ROR,08:15,07:52,07:52
134,FDX5926,LAX,08:20,08:14,08:14
135,JJA2904,DAD,08:20,08:20,08:20
136,XAX506,KUL,08:20,07:55,07:55
137,JJA3403,SPN,08:25,08:17,08:17
138,KAL654,BKK,08:25,08:08,08:08
139,TWB122,SGN,08:25,08:05,08:05
140,GIA878,CGK,08:30,08:25,08:25
141,TWB146,HAN,08:30,09:32,09:32
142,AAR3545,HAK,08:35,08:11,08:11
143,ESR562,CXR,08:35,08:29,08:29
144,KAL214,LAX,08:35,23:36,23:36
145,TWB102,BKK,08:35,08:35,08:35
146,KAL638,HKT,08:45,08:31,08:31
147,AAR177,HND,08:50,08:27,08:27
148,AAR762,CGK,08:50,08:38,08:38
149,BAW17,LHR,08:50,09:02,09:02
150,KAL646,SIN,08:50,08:44,08:44
151,KAL1404,PUS,09:05,08:47,08:47
152,AAR754,SIN,09:10,10:02,10:02
153,FIN41,HEL,09:10,09:12,09:12
154,GIA870,DPS,09:15,08:52,08:52
155,AAR744,BKK,09:20,09:42,09:42
156,ASV552,DAD,09:20,08:41,08:41
157,JJA2204,BKK,09:20,09:04,09:04
158,JJA4704,SGN,09:20,09:14,09:14
159,KAL630,DPS,09:20,09:00,09:00
160,JJA2206,BKK,09:25,09:18,09:18
161,UZB511,TAS,09:30,09:16,09:16
162,AAR748,HKT,09:40,10:44,10:44
163,JJA4904,CXR,09:40,08:57,08:57
164,KAL394,CAN,09:40,10:11,10:11
165,APJ001,KIX,09:45,09:25,09:25
166,SIA612,SIN,09:50,09:08,09:08
167,VJC862,SGN,09:50,09:23,09:23
168,KZR909,ALA,10:00,10:06,10:06
169,TAX700,DMK,10:05,09:38,09:38
170,AAR610,ROR,10:10,09:59,09:59
171,JNA096,JHB,10:10,09:57,09:57
172,JJA2466,CEB,10:15,10:04,10:04
173,CSN685,DLC,10:20,09:52,09:52
174,ESR514,BKK,10:20,09:47,09:47
175,EVA170,TPE,10:20,10:23,10:23
176,AZA758,FCO,10:25,10:20,10:20
177,JJA1407,FUK,10:30,09:54,09:54
178,CAL164,KHH,10:45,10:18,10:18
179,CDG4095,TNA,10:45,10:16,10:16
180,CES549,YNT,10:55,10:53,10:53
181,GCR7993,TSN,10:55,10:37,10:37
182,AAR115,KIX,11:00,10:35,10:35
183,CES2039,TAO,11:00,10:32,10:32
184,JNA222,FUK,11:00,10:50,10:50
185,CSN313,PVG,11:05,10:30,10:30
186,SHU5450,KHV,11:05,10:40,10:40
187,CAL160,TPE,11:15,11:25,10:56
188,CES579,NKG,11:15,10:58,10:58
189,JJA1607,NGO,11:15,10:42,10:42
190,AAR368,PVG,11:20,11:00,11:00
191,CDG4617,TAO,11:20,11:07,11:07
192,KAL722,KIX,11:25,11:22,11:22
193,AFL250,SVO,11:30,11:46,11:46
194,JNA262,KKJ,11:30,11:09,11:09
195,AAR768,DEL,11:35,10:47,10:47
196,CSN681,SHE,11:35,11:25,11:25
197,KAL1406,PUS,11:35,11:48,11:48
198,KAL752,NGO,11:35,11:29,11:29
199,AAR107,NRT,11:40,11:18,11:18
200,TWB298,OIT,11:40,11:39,11:39
201,CCA171,TSN,11:45,11:13,11:13
202,ETD876,AUH,11:45,11:10,11:10
203,CCA123,PEK,11:50,12:10,12:10
204,CCA139,HGH,11:50,11:33,11:33
205,HKE618,HKG,11:50,11:12,11:12
206,JJA1303,KIX,11:50,11:31,11:31
207,KAL706,NRT,11:50,11:35,11:35
208,ASV761,KIX,11:55,12:19,12:19
209,CES5041,PVG,11:55,12:15,12:15
210,THY88,IST,11:55,11:42,11:42
211,DLH712,FRA,12:00,15:08,15:08
212,KAL788,FUK,12:00,11:45,11:45
213,KAL896,PVG,12:00,11:55,11:55
214,AAR542,FRA,12:05,12:26,12:26
215,AIC310,BOM,12:05,11:59,11:59
216,KAL530,FRA,12:05,12:16,12:16
217,MGL301,ULN,12:05,11:57,11:57
218,TWB608,TAO,12:05,11:53,11:53
219,APG884,MNL,12:10,12:30,12:30
220,CES2033,TAO,12:15,11:30,11:30
221,CSN6079,WUH,12:15,11:40,11:40
222,CSN687,CGQ,12:15,11:43,11:43
223,AAR310,WEH,12:20,12:03,12:03
224,JJA8402,TAO,12:20,12:07,12:07
225,KAL952,DXB,12:20,12:05,12:05
226,ESR606,NRT,12:25,13:21,13:21
227,KAL748,OKJ,12:25,12:12,12:12
228,AAR2413,DFW,12:30,13:14,13:14
229,CCA135,PEK,12:35,11:51,11:51
230,CPA438,HKG,12:35,12:17,12:17
231,SHU5436,VVO,12:35,12:11,12:11
232,CCA401,CTU,12:40,12:00,12:00
233,CSA190,PRG,12:45,12:40,12:40
234,AAR111,KIX,12:50,13:09,13:09
235,AAR131,FUK,12:50,12:48,12:48
236,CDG4087,TAO,12:50,12:36,12:36
237,FDX5128,ANC,12:50,12:28,12:28
238,AAR318,TAO,12:55,12:56,12:56
239,CXA871,XMN,12:55,13:45,13:45
240,TWB282,KIX,12:55,12:32,12:32
241,CES2017,WEH,13:00,12:46,12:46
242,KAL8246,ATL,13:00,12:57,12:57
243,AMU820,MFM,13:05,12:38,12:38
244,CCA143,YNJ,13:05,12:33,12:33
245,JJA1703,MYJ,13:05,12:50,12:50
246,AAR121,NGO,13:10,12:52,12:52
247,ASV701,TAK,13:10,13:05,13:05
248,JNA212,KIX,13:10,13:03,13:03
249,AAR302,DLC,13:15,12:59,12:59
250,CES5021,TAO,13:15,13:11,13:11
251,KAL284,ORD,13:15,12:54,12:54
252,FDX5235,MEM,13:20,13:29,13:29
253,CSN6073,YNJ,13:25,12:42,12:42
254,KAL846,TAO,13:25,13:19,13:19
255,KAL9576,MXP,13:25,13:32,13:32
256,ACA2313,SIN,13:30,13:01,13:01
257,ASV771,OKA,13:30,13:16,13:16
258,ESR642,FUK,13:30,13:17,13:17
259,TWB670,RMQ,13:30,13:51,13:51
260,AAR328,TSN,13:45,13:23,13:23
261,AAR332,PEK,13:45,13:31,13:31
262,TWB292,FUK,13:45,13:47,13:47
263,AAR502,CDG,13:50,13:58,13:58
264,CSN337,CAN,13:50,13:12,13:12
265,ESR612,KIX,13:50,13:57,13:57
266,JJA1301,KIX,13:50,13:35,13:35
267,CPA410,HKG,13:55,13:41,13:41
268,CSZ9033,SZX,13:55,13:25,13:25
269,KAL906,FRA,13:55,14:04,14:04
270,KAL956,IST,13:55,13:49,13:49
271,JJA8502,WEH,14:00,13:37,13:37
272,JNA202,NRT,14:00,13:27,13:27
273,JNA282,KIX,14:00,13:39,13:39
274,KAL724,KIX,14:00,13:42,13:42
275,AIH232,YNT,14:05,15:45,15:45
276,JJA1109,NRT,14:05,14:05,14:05
277,AAR562,FCO,14:10,14:21,14:21
278,CCA131,PEK,14:10,13:53,13:53
279,ESR882,TPE,14:20,14:11,14:11
280,KAL832,SHE,14:20,13:44,13:44
281,TWB102F,TNN,14:23,14:43,14:43
282,CDG4081,TAO,14:25,14:07,14:07
283,JJA1401,FUK,14:25,14:08,14:08
284,KAL510,ARN,14:25,15:24,15:24
285,KAL894,PVG,14:25,14:49,14:49
286,AAR304,CGQ,14:30,14:26,14:26
287,AAR362,PVG,14:30,14:19,14:19
288,ESR602,NRT,14:30,14:24,14:24
289,JJA1101,NRT,14:30,14:22,14:22
290,ESR622,CTS,14:35,14:02,14:02
291,JJA1903,CTS,14:35,14:30,14:30
292,TWB238,NGO,14:35,14:45,14:45
293,CCA739,WNZ,14:40,14:20,14:20
294,JJA8702,YNT,14:40,14:22,14:22
295,KAL914,MAD,14:45,15:02,15:02
296,ASV711,FSZ,14:50,14:47,14:47
297,KAL908,LHR,14:50,14:34,14:34
298,XAX504,KUL,14:50,14:32,14:32
299,APJ005,KIX,14:55,14:36,14:36
300,CCA439,CKG,14:55,14:14,14:14
301,CES267,YNT,14:55,15:26,15:26
302,CRK6628,HKG,14:55,14:28,14:28
303,TWB202,NRT,14:55,14:40,14:40
304,AAR794,FRA,15:00,15:47,15:47
305,CSZ9031,SZX,15:00,14:15,14:15
306,HKE630,HKG,15:00,14:58,14:58
307,SBI555,VVO,15:00,14:38,14:38
308,KAL686,SGN,15:05,14:51,14:51
309,KAL928,MXP,15:05,15:28,15:28
310,KAL746,FUK,15:10,14:54,14:54
311,CSN3061,CAN,15:15,14:16,14:16
312,KAL806,TSN,15:15,14:57,14:57
313,KAL892,YNJ,15:15,15:17,15:17
314,AAR171,OKA,15:20,15:09,15:09
315,CES5033,PVG,15:20,15:22,15:22
316,ETH672,ADD,15:20,15:13,15:13
317,KAL020,SEA,15:20,15:31,15:31
318,TAX708,DMK,15:20,15:18,15:18
319,WGN0452,HKG,15:20,,
320,AAR151,SDJ,15:25,15:11,15:11
321,AAR352,YNJ,15:25,15:05,15:05
322,APJ905,OKA,15:30,15:33,15:33
323,KAL810,CGO,15:30,15:20,15:20
324,SIA600,SIN,15:30,15:23,15:23
325,AAR512,BCN,15:35,16:14,16:14
326,KLM855,AMS,15:40,15:39,15:39
327,ASV751,NRT,15:45,15:38,15:38
328,JNA232,CTS,15:45,15:46,15:46
329,CES559,TAO,15:50,15:34,15:34
330,JNA246,OKA,15:50,15:41,15:41
331,KAL692,TPE,15:50,15:30,15:30
332,KAL742,NGO,15:50,15:35,15:35
333,AAR101,NRT,15:55,15:50,15:50
334,APG038,KLO,15:55,15:43,15:43
335,KAL728,KIX,15:55,15:54,15:54
336,KAL910,CDG,15:55,15:53,15:53
337,AAR173,CTS,16:00,15:58,15:58
338,AAR364,PVG,16:00,16:37,16:37
339,CCA801,TSN,16:00,15:36,15:36
340,JJA1601,NGO,16:00,15:52,15:52
341,JNA082,TPE,16:00,15:51,15:51
