,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,ABW792,SVO,00:05,00:00,00:39
1,CDG4722,TAO,00:05,23:50,00:36
2,TWB145,HAN,00:05,23:50,00:22
3,UAE323,DXB,00:05,23:50,00:02
4,VJC875,DAD,00:05,23:30,00:05
5,GTI654,ORD,00:10,13:25,13:44
6,MAS039,KUL,00:10,00:10,00:14
7,ETD873,AUH,00:15,00:15,00:33
8,TAX703,DMK,00:20,00:20,00:27
9,AAR2829,SEA,00:30,01:00,01:18
10,THY91,IST,00:30,00:30,00:26
11,QTR859,DOH,00:35,00:35,00:44
12,ETH673,ADD,00:45,00:20,00:52
13,KLM856,AMS,00:55,00:55,00:58
14,AAR987,PVG,01:05,01:05,01:20
15,SBI504,IKT,01:10,01:10,01:16
16,VJC975,PQC,01:45,01:45,01:46
17,VJC839,CXR,01:50,01:50,01:59
18,KAL249,JFK,02:10,03:00,02:53
19,GEC8387,FRA,02:15,02:15,02:10
20,GEC8390,OVB,02:25,02:25,02:32
21,CEB187,MNL,02:35,02:55,02:46
22,PAC237,HKG,02:55,13:00,13:17
23,HKE615,HKG,05:10,05:10,05:20
24,JJA1600,NGO,05:55,05:55,06:20
25,HVN441,CXR,06:15,06:15,06:24
26,JJA2201,BKK,06:15,06:15,06:32
27,VJC881,DAD,06:15,06:15,06:37
28,VJC837,CXR,06:20,06:20,06:28
29,AAV601,CEB,06:25,06:25,06:54
30,VJC963,HAN,06:25,06:25,06:34
31,AAR8533,PUS,06:30,,06:41
32,JJA1408,FUK,06:30,06:30,06:50
33,VJC865,SGN,06:45,06:45,07:05
34,AAV701,KLO,06:50,06:50,07:09
35,CRK647,HKG,06:50,06:50,07:00
36,JNA221,FUK,06:50,06:50,07:10
37,APG037,KLO,06:55,06:55,06:52
38,EVA149,TPE,07:00,07:00,07:12
39,JJA1284,FSZ,07:00,07:00,07:19
40,JJA1304,KIX,07:00,07:00,07:24
41,TWB205,NRT,07:00,07:00,07:22
42,VJC879,DAD,07:00,07:00,07:17
43,TWB237,NGO,07:05,07:05,07:35
44,ASV762,KIX,07:15,07:15,07:41
45,ESR605,NRT,07:15,07:15,07:38
46,JJA1904,CTS,07:15,07:15,08:09
47,VJC925,HPH,07:15,07:15,07:27
48,JNA201,NRT,07:20,07:20,07:50
49,JNA261,KKJ,07:20,07:20,07:46
50,TWB297,OIT,07:20,07:20,07:52
51,CES5050,YNT,07:25,07:25,07:48
52,ESR621,CTS,07:25,07:25,07:45
53,TWB669,RMQ,07:25,07:25,07:42
54,AAR731,SGN,07:30,07:30,08:07
55,APJ012,KIX,07:30,07:30,07:59
56,PAL485,CEB,07:30,07:30,08:04
57,TWB607,TAO,07:30,07:30,07:58
58,AAR701,MNL,07:35,07:35,07:56
59,KAL1411,TAE,07:35,,07:54
60,AMU825,MFM,07:40,07:40,08:02
61,JNA077,DAD,07:40,07:40,08:17
62,TWB125,DAD,07:45,07:45,08:36
63,TWB201,NRT,07:45,07:45,08:12
64,ASV772,OKA,07:50,07:50,08:22
65,CEB181,KLO,07:55,07:55,08:12
66,KAL621,MNL,07:55,07:55,08:19
67,TWB281,KIX,07:55,07:55,08:15
68,ESR881,TPE,08:00,08:00,08:24
69,JNA211,KIX,08:00,08:00,08:23
70,KAL787,FUK,08:00,08:00,08:21
71,PAL489,KLO,08:00,08:00,08:09
72,AAR112,KIX,08:05,08:05,08:27
73,KAL479,HAN,08:05,08:05,08:28
74,KAL747,OKJ,08:05,08:05,08:18
75,AAR122,NGO,08:10,08:10,08:31
76,JJA1102,NRT,08:10,08:10,08:33
77,PAL467,MNL,08:10,08:10,08:15
78,KAL827,SZX,08:15,08:15,08:33
79,AAR331,PEK,08:20,08:20,08:45
80,AAR727,HAN,08:20,08:20,08:43
81,JJA8401,TAO,08:20,08:20,08:38
82,KAL603,HKG,08:20,08:20,08:47
83,KAL1401,PUS,08:25,,08:48
84,AAR369,CAN,08:30,08:30,08:57
85,CES2044,TAO,08:30,08:30,08:41
86,JNA021,CEB,08:30,08:30,08:54
87,JNA231,CTS,08:35,08:35,08:50
88,KAL893,PVG,08:35,08:35,09:02
89,ESR601,NRT,08:40,08:40,08:59
90,CDG4620,TAO,08:45,08:45,08:49
91,CPA415,HKG,08:45,08:45,08:51
92,AAR576,UUS,08:50,08:50,09:02
93,KAL831,SHE,08:50,08:50,09:11
94,AAR132,FUK,08:55,08:55,09:16
95,AAR327,TSN,08:55,08:55,09:18
96,CES5052,PVG,08:55,08:55,09:07
97,JNA281,KIX,08:55,08:55,09:12
98,KAL819,CSX,08:55,08:55,09:21
