,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA,Arrival_STT
152,GIA870,DPS,09:15,08:36,08:36,착륙
153,AAR744,BKK,09:20,09:16,09:16,착륙
154,KAL630,DPS,09:20,09:08,09:08,착륙
155,LOT97,WAW,09:30,08:57,08:57,착륙
156,UZB511,TAS,09:30,09:36,09:36,착륙
157,AAR552,IST,09:35,09:34,09:34,착륙
158,JJA4704,SGN,09:40,08:59,08:59,착륙
159,JJA4904,CXR,09:40,09:30,09:30,착륙
160,AAR748,HKT,09:45,09:28,09:28,착륙
161,APJ001,KIX,09:45,09:19,09:19,착륙
162,FDX5230,MEM,09:45,10:02,10:02,착륙
163,KZR209,TSE,09:45,09:45,09:45,착륙
164,AAR197,NRT,09:50,09:54,09:54,착륙
165,VJC862,SGN,09:50,09:32,09:32,착륙
166,SIA008,SIN,10:05,09:38,09:38,착륙
167,TAX700,DMK,10:05,10:26,10:26,착륙
168,AAR610,ROR,10:10,09:49,09:49,착륙
169,KAL362,HAN,10:15,09:59,09:59,착륙
170,PAC237,CVG,10:15,09:57,09:57,착륙
171,AAR934,HAN,10:20,10:54,10:54,착륙
172,CSN685,DLC,10:20,10:23,10:23,착륙
173,ESR514,BKK,10:20,10:09,10:09,착륙
174,JJA2266,BKK,10:20,10:14,10:14,착륙
175,AAR956,HAN,10:25,11:12,11:12,착륙
176,CAL164,KHH,10:30,10:21,10:21,착륙
177,EVA170,TPE,10:40,10:32,10:32,착륙
178,CDG4095,TNA,10:45,10:39,10:39,착륙
179,DLH718,MUC,10:45,10:19,10:19,착륙
180,KAL952,DXB,10:50,10:58,10:58,착륙
181,CES2039,TAO,10:55,10:56,10:56,착륙
182,GCR7993,TSN,10:55,10:50,10:50,착륙
183,JNA222,FUK,10:55,10:48,10:48,착륙
184,AAR115,KIX,11:00,10:35,10:35,착륙
185,AZA758,FCO,11:00,11:14,11:14,착륙
186,CES549,YNT,11:00,10:44,10:44,착륙
187,CSN313,PVG,11:05,10:52,10:52,착륙
188,CAL160,TPE,11:15,11:05,11:07,착륙
189,CES579,NKG,11:15,11:09,11:09,착륙
190,JJA1607,NGO,11:15,10:42,10:42,착륙
191,AAR368,PVG,11:20,11:19,11:19,착륙
192,AFL250,SVO,11:20,11:04,11:04,착륙
193,CDG4617,TAO,11:20,11:16,11:16,착륙
194,JNA262,KKJ,11:25,10:59,10:59,착륙
195,KAL722,KIX,11:25,11:02,11:02,착륙
196,JJA1303,KIX,11:30,11:18,11:18,착륙
197,JJA1407,FUK,11:30,11:16,11:16,착륙
198,UPS64,ANC,11:30,12:21,12:21,착륙
199,CSN681,SHE,11:35,11:49,11:49,착륙
200,KAL1406,PUS,11:35,11:58,11:58,착륙
201,KAL752,NGO,11:35,11:08,11:08,착륙
202,AAR107,NRT,11:40,11:21,11:21,착륙
203,TWB298,OIT,11:40,11:32,11:32,착륙
204,ASV721,NGS,11:45,12:04,12:04,착륙
205,CCA171,TSN,11:45,12:01,12:01,착륙
206,ETD876,AUH,11:45,11:53,11:53,착륙
207,THY88,IST,11:45,11:42,11:42,착륙
208,CCA123,PEK,11:50,11:37,11:37,착륙
209,CCA139,HGH,11:50,11:54,11:54,착륙
210,HKE618,HKG,11:50,11:30,11:30,착륙
211,KAL706,NRT,11:50,11:24,11:24,착륙
212,ASV761,KIX,11:55,11:47,11:47,착륙
213,CES5041,PVG,11:55,12:09,12:09,착륙
214,KAL896,PVG,11:55,11:45,11:45,착륙
215,DLH712,FRA,12:00,11:46,11:46,착륙
216,KAL788,FUK,12:00,11:52,11:52,착륙
217,KAL796,CTS,12:00,11:35,11:35,착륙
218,AAR542,FRA,12:05,11:56,11:56,착륙
219,AIC310,BOM,12:05,11:34,11:34,착륙
220,KAL536,FRA,12:05,14:28,14:28,지연
221,MGL301,ULN,12:05,11:40,11:40,착륙
222,TWB608,TAO,12:05,11:58,11:58,착륙
223,APG884,MNL,12:10,12:11,12:11,착륙
224,FDX5154,ANC,12:10,11:57,11:57,착륙
225,CES2033,TAO,12:15,11:51,11:51,착륙
226,AAR310,WEH,12:20,12:14,12:14,착륙
227,CSN687,CGQ,12:20,12:29,12:29,착륙
228,JJA8402,TAO,12:20,12:06,12:06,착륙
229,ESR634,OKA,12:25,11:49,11:49,착륙
230,KAL748,OKJ,12:25,12:37,12:37,착륙
231,AAR247,ATL,12:30,12:18,12:18,착륙
232,AAR588,BRU,12:30,12:46,12:46,착륙
233,CSN6079,WUH,12:35,12:48,12:48,착륙
234,SHU5436,VVO,12:35,12:02,12:02,착륙
235,CCA401,CTU,12:40,12:18,12:18,착륙
236,CSA190,PRG,12:45,12:34,12:34,착륙
237,JNA212,KIX,12:45,12:43,12:43,착륙
238,PAC213,CVG,12:45,12:28,12:28,착륙
239,AAR131,FUK,12:50,12:45,12:45,착륙
240,AAR328,TSN,12:50,12:41,12:41,착륙
241,CDG4087,TAO,12:50,12:38,12:38,착륙
242,AAR318,TAO,12:55,13:09,13:09,착륙
243,AIH232,YNT,12:55,12:54,12:54,착륙
244,TWB282,KIX,12:55,12:32,12:32,착륙
245,CES2017,WEH,13:00,13:12,13:12,착륙
246,CCA143,YNJ,13:05,12:55,12:55,착륙
247,SHU5450,KHV,13:05,12:50,12:50,착륙
248,AAR121,NGO,13:10,13:07,13:07,착륙
249,AAR111,KIX,13:15,13:18,13:18,착륙
250,AAR302,DLC,13:15,13:16,13:16,착륙
251,CES5021,TAO,13:15,13:24,13:24,착륙
252,KAL284,ORD,13:15,12:25,12:25,착륙
253,KAL764,KIJ,13:15,13:28,13:28,착륙
254,KAL786,KOJ,13:15,13:01,13:01,착륙
255,ASV701,TAK,13:20,13:05,13:05,착륙
256,CSN6073,YNJ,13:25,13:04,13:04,착륙
257,KAL846,TAO,13:25,13:34,13:34,착륙
258,CES5061,PVG,13:30,13:54,13:54,착륙
259,ESR642,FUK,13:30,13:10,13:10,착륙
260,AAR798,MXP,13:35,15:07,15:07,지연
261,KAL121M,ICN,13:35,13:51,13:51,착륙
262,ASV741,YGJ,13:40,13:14,13:14,착륙
263,AAR332,PEK,13:45,13:49,13:49,착륙
264,JNA282,KIX,13:45,13:22,13:22,착륙
265,KAL906,FRA,13:45,13:20,13:20,착륙
266,TWB292,FUK,13:45,13:45,13:45,착륙
267,CSN337,CAN,13:50,13:26,13:26,착륙
268,ESR612,KIX,13:50,13:38,13:38,착륙
269,JJA1301,KIX,13:50,14:20,14:20,착륙
270,CPA410,HKG,13:55,13:32,13:32,착륙
271,CSZ9033,SZX,13:55,14:01,14:01,착륙
272,JJA8502,WEH,13:55,13:47,13:47,착륙
273,KAL724,KIX,13:55,13:36,13:36,착륙
274,JNA202,NRT,14:00,13:30,13:30,착륙
275,KAL894,PVG,14:00,14:18,14:18,착륙
276,AMU820,MFM,14:05,13:43,13:43,착륙
277,KAL776,KMQ,14:05,13:41,13:41,착륙
278,AAR157,KMI,14:10,13:56,13:56,착륙
279,AAR768,DEL,14:10,14:15,14:15,착륙
280,CCA131,PEK,14:10,13:58,13:58,착륙
281,JJA1309,KIX,14:15,14:05,14:05,착륙
282,KAL832,SHE,14:15,14:00,14:00,착륙
283,ESR882,TPE,14:20,14:11,14:11,착륙
284,CDG4081,TAO,14:25,14:22,14:22,착륙
285,JJA1401,FUK,14:25,14:13,14:13,착륙
286,AAR304,CGQ,14:30,14:34,14:34,착륙
287,AAR362,PVG,14:30,15:41,15:41,지연
288,ESR602,NRT,14:30,14:24,14:24,착륙
289,JJA1101,NRT,14:30,14:17,14:17,착륙
290,PAC224A,TPE,14:30,22:43,22:43,지연
291,AAR562,FCO,14:35,14:26,14:26,착륙
292,AIH234,YNT,14:35,14:36,14:36,착륙
293,ESR618,KIX,14:35,14:09,14:09,착륙
294,ESR622,CTS,14:35,14:07,14:07,착륙
295,TWB672,KHH,14:35,14:04,14:04,착륙
296,CCA739,WNZ,14:40,14:51,14:51,착륙
297,APJ005,KIX,14:45,14:58,14:58,착륙
298,KAL908,LHR,14:45,14:37,14:37,착륙
299,XAX504,KUL,14:50,14:39,14:39,착륙
300,CCA439,CKG,14:55,14:30,14:30,착륙
301,CES267,YNT,14:55,15:28,15:28,착륙
302,TWB202,NRT,14:55,15:00,15:00,착륙
303,AAR794,FRA,15:00,15:58,15:58,착륙
304,SBI555,VVO,15:00,14:32,14:32,착륙
305,KAL746,FUK,15:10,14:55,14:55,착륙
306,CSN3061,CAN,15:15,14:48,14:48,착륙
307,JJA1307,KIX,15:15,15:19,15:19,착륙
308,KAL686,SGN,15:15,15:04,15:04,착륙
309,KAL806,TSN,15:15,16:10,16:10,착륙
310,AAR171,OKA,15:20,16:12,16:12,착륙
311,ACA061,YYZ,15:20,14:41,14:41,착륙
312,CES5033,PVG,15:20,15:38,15:38,착륙
313,KAL826,YNJ,15:20,15:12,15:12,착륙
314,TAX708,DMK,15:20,15:43,15:43,착륙
315,AAR151,SDJ,15:25,15:10,15:10,착륙
316,AAR352,YNJ,15:25,15:57,15:57,착륙
317,KAL958,TLV,15:25,15:25,15:25,착륙
318,SBI503,IKT,15:25,15:01,15:01,착륙
319,APJ905,OKA,15:30,15:30,15:30,착륙
320,SIA600,SIN,15:30,14:57,14:57,착륙
321,JNA232,CTS,15:35,15:24,15:24,착륙
322,KLM855,AMS,15:40,15:15,15:15,착륙
323,KAL692,TPE,15:45,15:47,15:47,착륙
324,CES559,TAO,15:50,15:36,15:36,착륙
325,KAL250,JFK,15:50,15:21,15:21,착륙
326,KAL742,NGO,15:50,15:32,15:32,착륙
327,AAR101,NRT,15:55,15:35,15:35,착륙
328,APG038,KLO,15:55,15:27,15:27,착륙
329,CQH8559,PVG,15:55,15:59,15:59,착륙
330,KAL728,KIX,15:55,16:01,16:01,착륙
331,KAL902,CDG,15:55,15:50,15:50,착륙
332,KAL934,ZRH,15:55,15:39,15:39,착륙
333,AAR364,PVG,16:00,16:50,16:50,착륙
334,CCA801,TSN,16:00,15:44,15:44,착륙
335,JNA082,TPE,16:00,15:54,15:54,착륙
336,JNA246,OKA,16:00,15:52,15:52,착륙
337,KAL8368,PEN,16:00,16:07,16:07,착륙
338,KAL926,AMS,16:00,15:55,15:55,착륙
339,AAR522,LHR,16:05,16:18,16:18,착륙
340,JNA224,FUK,16:05,15:51,15:51,착륙
341,KAL396,SGN,16:05,15:48,15:48,착륙
342,ASV751,NRT,16:10,15:45,15:45,착륙
343,THA634,BKK,16:15,16:26,16:26,착륙
344,AAR133,FUK,16:20,16:09,16:09,착륙
345,ACA063,YVR,16:20,17:01,17:01,착륙
346,UAL893,SFO,16:20,16:04,16:04,착륙
347,AAL281,DFW,16:25,16:20,16:20,착륙
348,KAL082,JFK,16:25,16:02,16:02,착륙
349,KAL882,WUH,16:25,16:13,16:13,착륙
350,AAR712,TPE,16:30,17:09,17:09,착륙
351,CSN695,DLC,16:30,16:16,16:16,착륙
352,DAL159,DTW,16:30,15:22,15:23,착륙
353,HVN414,HAN,16:30,16:43,16:43,착륙
354,KAL038,ORD,16:30,15:34,15:34,착륙
355,KAL094,IAD,16:30,15:41,15:41,착륙
356,KAL824,MDG,16:30,16:30,16:30,착륙
357,KAL704,NRT,16:35,16:22,16:22,착륙
358,DAL27,ATL,16:45,15:31,15:31,착륙
359,JJA1105,NRT,16:45,16:24,16:24,착륙
360,KAL256,SEA,16:45,16:19,16:19,착륙
361,KAL808,XIY,16:45,16:38,16:38,착륙
362,KAL982,VVO,16:45,17:15,17:15,착륙
363,TWB276,KMJ,16:45,16:41,16:41,착륙
364,AAR370,CAN,16:50,16:48,16:48,착륙
365,CCA125,PEK,16:50,16:32,16:32,착륙
366,DAL199,SEA,16:50,16:42,16:42,착륙
367,UAE322,DXB,16:50,17:02,16:58,착륙
368,ESR632,OKA,16:55,17:14,17:14,착륙
369,KAL768,AOJ,16:55,16:28,16:28,착륙
370,KAL870,DLC,16:55,16:47,16:47,착륙
371,JJA2602,TPE,17:00,16:54,16:54,착륙
372,KAL604,HKG,17:00,16:37,16:37,착륙
373,KAL828,SZX,17:00,16:47,16:47,착륙
374,KAL898,PVG,17:00,17:05,17:05,착륙
375,KAL914,MAD,17:00,17:19,17:19,착륙
376,KAL932,FCO,17:00,16:51,16:51,착륙
377,KAL820,CSX,17:05,17:03,17:03,착륙
378,AAR348,XIY,17:10,17:25,17:25,착륙
379,AAR702,MNL,17:10,17:01,17:01,착륙
380,KAL660,BKK,17:10,17:19,17:19,착륙
381,KAL790,FUK,17:10,16:55,16:55,착륙
382,KAL036,ATL,17:15,16:08,16:08,착륙
383,KAL1408,PUS,17:15,16:57,16:57,착륙
384,KAL766,CTS,17:15,17:07,17:07,착륙
385,KAL622,MNL,17:20,17:16,17:16,착륙
386,CSH827,PVG,17:25,17:22,17:22,착륙
387,KAL840,WEH,17:25,17:28,17:28,착륙
388,KAL866,CAN,17:25,17:27,17:27,착륙
389,AAR201,LAX,17:30,17:48,17:48,착륙
390,AAR221,JFK,17:30,16:56,16:56,착륙
391,AAR231,HNL,17:30,17:24,17:24,착륙
392,AAR722,HKG,17:30,17:41,17:41,착륙
393,KAL024,SFO,17:30,17:21,17:21,착륙
394,KAL856,PEK,17:30,17:03,17:03,착륙
395,JJA1601,NGO,17:35,16:53,16:53,착륙
396,KAL032,DFW,17:35,17:11,17:11,착륙
397,KAL842,TAO,17:35,17:33,17:33,착륙
398,QTR858,DOH,17:35,17:43,17:43,착륙
399,KAL018,LAX,17:40,18:05,18:05,착륙
400,KAL122,SYD,17:40,17:10,17:10,착륙
401,KAL138,NAN,17:40,17:13,17:13,착륙
402,KAL792,OIT,17:40,17:17,17:17,착륙
403,KAL888,XMN,17:40,17:46,17:46,착륙
404,TWB284,KIX,17:40,16:45,16:45,착륙
405,KAL054,HNL,17:45,17:45,17:45,착륙
406,KAL072,YVR,17:45,18:11,18:11,착륙
407,KAL1414,TAE,17:45,17:29,17:29,착륙
408,KAL848,TNA,17:45,18:00,18:00,착륙
409,CSN683,HRB,17:50,19:37,19:37,지연
410,AAR308,YNT,17:55,18:06,18:06,착륙
411,CSN369,PVG,17:55,17:56,17:56,착륙
412,AAR271,SEA,18:00,17:55,17:55,착륙
413,AAR998,TSN,18:00,18:02,18:02,착륙
414,KAL130,AKL,18:00,17:51,17:51,착륙
415,AAR320,TAO,18:05,18:23,18:23,착륙
416,ESR932,HKG,18:05,17:30,17:30,착륙
417,JNA114,HKG,18:05,17:49,17:49,착륙
418,AAR340,HRB,18:10,18:20,18:20,착륙
419,AAR350,NKG,18:10,17:52,17:52,착륙
420,AAR360,HGH,18:10,18:31,18:31,착륙
421,TWB252,CTS,18:15,17:54,17:54,착륙
422,AAR372,SZX,18:20,18:16,18:16,착륙
423,JNA078,DAD,18:20,18:00,18:00,착륙
424,AAR334,PEK,18:25,19:17,19:17,착륙
425,JJA2102,HKG,18:25,18:22,18:22,착륙
426,KAL648,SIN,18:25,18:03,18:03,착륙
427,THY90,IST,18:25,17:57,17:57,착륙
428,TWB126,DAD,18:25,18:25,18:25,착륙
429,CPA418,HKG,18:30,18:14,18:14,착륙
430,TWB296,HSG,18:30,18:18,18:18,착륙
431,KAL480,HAN,18:40,18:34,18:34,착륙
432,EVA160,TPE,18:45,19:44,19:44,착륙
433,KAL318,TSN,18:45,19:15,19:15,착륙
434,AAR728,HAN,18:50,18:27,18:27,착륙
435,JJA1801,OKA,18:55,18:36,18:36,착륙
436,AAR602,SYD,19:00,18:43,18:43,착륙
437,JJA8504,WEH,19:00,18:46,18:46,착륙
438,ASV763,KIX,19:05,18:47,18:47,착륙
439,JJA5101,VVO,19:05,19:04,19:04,착륙
440,JNA022,CEB,19:05,18:55,18:55,착륙
441,JNA214,KIX,19:05,18:53,18:53,착륙
442,ASV711,FSZ,19:10,18:24,18:24,착륙
443,JJA1901,CTS,19:10,19:06,19:06,착륙
444,AAR366,PVG,19:20,19:02,19:02,착륙
445,AAR732,SGN,19:20,19:12,19:12,착륙
446,AAR113,KIX,19:25,19:45,19:45,착륙
447,JJA1403,FUK,19:25,19:00,19:00,착륙
448,PAL468,MNL,19:25,18:41,18:41,착륙
449,CSN671,SHE,19:30,19:30,19:30,착륙
450,ESR614,KIX,19:35,19:10,19:10,착륙
451,CXA871,XMN,19:40,19:08,19:08,착륙
452,ESR652,KOJ,19:40,18:39,18:39,착륙
453,EVA172,KHH,19:40,19:32,19:32,착륙
454,JJA2002,MFM,19:40,20:03,20:03,착륙
455,KAL834,SHE,19:40,19:23,19:23,착륙
456,UPS173,CGO,19:40,19:19,19:19,착륙
457,KAL002,HNL,19:50,20:25,20:25,착륙
458,KAL114,GUM,19:50,19:35,19:35,착륙
459,JNA642,GUM,19:55,19:28,19:28,착륙
460,KAL614,HKG,19:55,19:52,19:52,착륙
461,TWB272,OKA,19:55,19:25,19:25,착륙
462,HAL459,HNL,20:00,18:48,18:48,착륙
463,CAL162,TPE,20:05,19:50,19:50,착륙
464,ESR644,FUK,20:05,19:38,19:38,착륙
465,JJA1405,FUK,20:05,20:01,20:01,착륙
466,JNA284,KIX,20:05,19:41,19:41,착륙
467,THA628,BKK,20:05,20:32,20:32,착륙
468,APJ009,KIX,20:10,19:57,19:57,착륙
469,CDG4777,TAO,20:10,21:16,21:16,지연
470,ESR616,KIX,20:10,19:48,19:48,착륙
471,KAL504,CDG,20:10,19:59,19:59,착륙
472,KAL726,KIX,20:10,19:55,19:55,착륙
473,AAR714,TPE,20:25,20:30,20:30,착륙
474,FDX5924,OAK,20:25,20:15,20:15,착륙
475,JJA3401,SPN,20:25,20:10,20:10,착륙
476,AAR123,NGO,20:30,20:20,20:20,착륙
477,CSN339,HAK,20:35,20:37,20:37,착륙
478,JJA3101,GUM,20:35,20:18,20:18,착륙
479,CES2043,TAO,20:40,20:13,20:13,착륙
480,CPA420,HKG,20:40,20:23,20:23,착륙
481,KAL736,OKA,20:40,20:08,20:08,착륙
482,CDG4707,YNT,20:45,20:27,20:27,착륙
483,CES5051,PVG,20:45,20:35,20:35,착륙
484,CDG4987,TNA,21:05,20:44,20:44,착륙
485,CSN675,DLC,21:05,20:40,20:40,착륙
486,HKE626,HKG,21:05,21:10,21:10,착륙
487,JJA1103,NRT,21:05,22:11,22:11,지연
488,JJA2902,DAD,21:05,21:05,21:05,착륙
489,CDG4619,TAO,21:10,20:58,20:58,착륙
490,CES5049,YNT,21:10,20:42,20:42,착륙
491,JJA4502,KHH,21:10,21:14,21:14,착륙
492,KAL552,NRT,21:15,21:03,21:03,착륙
493,KAL682,SGN,21:15,20:56,20:56,착륙
494,AAR173,CTS,21:20,21:01,21:01,착륙
495,CEB128,CEB,21:20,20:47,20:47,착륙
496,CPA416,HKG,21:20,20:54,20:54,착륙
497,AAR105,NRT,21:30,21:25,21:25,착륙
498,ESR604,NRT,21:35,21:57,21:57,착륙
499,JAL959,NRT,21:35,21:50,21:50,착륙
500,JJA2464,CEB,21:35,21:29,21:29,착륙
501,JNA226,FUK,21:35,21:23,21:23,착륙
502,APG9048,CEB,21:40,21:43,21:43,착륙
503,JJA1305,KIX,21:40,21:12,21:12,착륙
504,PAL492,CRK,21:40,21:20,21:20,착륙
505,SHU5434,VVO,21:40,21:08,21:08,착륙
506,TGW896,SIN,21:40,21:36,21:36,착륙
507,TWB670,RMQ,21:40,21:52,21:52,착륙
508,CES2003,KMG,21:45,21:31,21:31,착륙
509,APJ011,KIX,21:55,21:33,21:33,착륙
510,AAR135,FUK,22:00,21:48,21:48,착륙
511,JNA204,NRT,22:00,22:13,22:13,착륙
