,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,CKS257,LEJ,00:10,00:12,00:12
1,KAL854,PEK,01:00,00:24,00:24
2,VJC838,CXR,01:20,01:00,01:00
3,GTI2818,LAX,02:00,06:12,06:12
4,PAC997,LAX,03:35,03:07,03:07
5,KAL624,MNL,04:00,03:55,03:55
6,JNA062,BKI,04:15,04:16,04:16
7,CRK646,HKG,04:25,03:25,03:25
8,HVN440,CXR,04:25,04:21,04:21
9,AAR704,MNL,04:30,04:03,04:03
10,AAV600,CEB,04:30,03:58,03:58
11,GTI511,LAX,04:30,10:53,10:53
12,HVN9408,SGN,04:30,04:06,04:06
13,VJC836,CXR,04:30,05:11,05:11
14,APJ809,HND,04:35,04:59,04:59
15,JJA2306,MNL,04:40,03:52,03:52
16,KAL720,HND,04:50,04:36,04:36
17,AAV700,KLO,04:55,04:01,04:01
18,KAL680,HAN,04:55,05:03,05:03
19,QTR8982,DOH,04:55,04:24,04:31
20,AAR746,HKG,05:00,04:19,04:19
21,ESR592,DAD,05:00,04:45,04:45
22,KAL658,BKK,05:00,04:47,04:47
23,KAL860,PEK,05:00,04:34,04:34
24,TWB132,VTE,05:00,04:38,04:38
25,TWB302,GUM,05:05,04:29,04:29
26,VJC880,DAD,05:05,04:57,04:57
27,KAL012,LAX,05:10,05:08,05:08
28,KAL086,JFK,05:15,04:40,04:40
29,AAR203,LAX,05:20,05:18,05:18
30,KAL608,HKG,05:20,05:13,05:13
31,CPA412,HKG,05:25,05:09,05:09
32,SWM211,REP,05:25,05:01,05:01
33,VJC864,SGN,05:25,05:22,05:22
34,VJC962,HAN,05:25,05:04,05:04
35,AAR211,SFO,05:30,04:52,04:52
36,AAR358,CAN,05:30,05:13,05:13
37,ASV532,HKG,05:30,05:17,05:17
38,HVN416,HAN,05:30,05:27,05:27
39,KAL026,SFO,05:30,05:16,05:16
40,KAL696,KTM,05:30,04:43,04:43
41,ASV542,KLO,05:35,04:55,04:55
42,KAL464,DAD,05:35,05:30,05:30
43,KAL632,CEB,05:35,05:33,05:33
44,AAR756,DAD,05:40,05:07,05:07
45,AMU826,MFM,05:40,05:15,05:15
46,JNA004,BKK,05:40,05:23,05:23
47,KAL250,JFK,05:40,04:50,04:50
48,AAR734,HAN,05:45,06:19,06:19
49,DAL27,ATL,05:45,05:29,05:29
50,JNA052,VTE,05:45,08:30,08:30
51,KAL644,SIN,05:45,06:01,06:01
52,PAL466,MNL,05:50,05:35,05:35
53,APG036,KLO,05:55,05:19,05:19
54,JJA2108,HKG,05:55,07:01,07:01
55,AMX090,MEX,06:00,05:11,05:11
56,KAL482,DEL,06:00,05:57,05:57
57,PAL484,CEB,06:00,05:20,05:20
58,VJC878,DAD,06:00,05:54,05:54
59,VJC926,HPH,06:00,05:24,05:24
60,APV1102,MWX,06:05,07:55,07:55
61,JJA4206,CNX,06:05,05:47,05:47
62,TWB148,CRK,06:05,05:39,05:39
63,KAL474,MLE,06:10,05:45,05:45
64,KAL684,SGN,06:10,05:52,05:52
65,TWB108,MFM,06:10,05:50,05:50
66,KAL006,LAS,06:15,06:10,06:10
67,KAL668,CNX,06:15,06:06,06:06
68,ASV101,GUM,06:20,06:08,06:08
69,ESR512,BKK,06:20,05:25,05:25
70,KAL112,GUM,06:20,06:03,06:03
71,KAL612,HKG,06:20,06:34,06:34
72,JNA024,CRK,06:25,06:46,06:46
73,JNA058,HAN,06:25,07:05,07:05
74,AAR708,CRK,06:30,06:26,06:26
75,AAR970,HKG,06:30,05:42,05:42
76,HVN408,SGN,06:30,06:42,06:42
77,MAS066,KUL,06:30,06:21,06:21
78,JNA122,MFM,06:35,07:46,07:46
79,THA658,BKK,06:35,05:59,05:59
80,AAR626,SPN,06:40,06:29,06:29
81,ESR502,BKI,06:40,06:15,06:15
82,JJA3105,GUM,06:40,06:48,06:48
83,KAL652,BKK,06:40,06:23,06:23
84,JJA4304,VTE,06:45,06:44,06:44
85,KAL690,PNH,06:45,06:17,06:17
86,KAL628,CGK,06:50,07:03,07:03
87,AAR736,SGN,06:55,07:57,07:57
88,AAR742,BKK,06:55,07:12,07:12
89,AAR752,SIN,06:55,07:22,07:22
90,THA656,BKK,06:55,06:36,06:36
91,TWB128,DAD,06:55,06:31,06:31
92,PAL488,KLO,07:00,06:52,06:52
93,JJA2406,CEB,07:05,06:39,06:39
94,JNA124,MFM,07:05,07:34,07:34
95,LAO921,VTE,07:05,06:55,06:55
96,AAR710,CEB,07:10,07:29,07:29
97,CEB180,KLO,07:10,07:08,07:08
98,ESR572,PPS,07:10,06:50,06:50
99,ESR594,DAD,07:10,07:36,07:36
100,JJA2004,MFM,07:10,06:59,06:59
101,AAR802A,GMP,07:15,07:33,07:33
102,JNA072,HKT,07:15,07:32,07:32
103,KAL472,RGN,07:15,06:57,06:57
104,KAL672,KUL,07:15,07:40,07:40
105,AAR740,PNH,07:20,07:19,07:19
106,JNA026,CEB,07:20,07:14,07:14
107,ASV512,BKI,07:25,07:37,07:37
108,HVN430,DAD,07:25,07:10,07:10
109,ESR542,HAN,07:30,07:38,07:38
110,JNA644,GUM,07:35,08:26,08:26
111,SIA608,SIN,07:35,07:43,07:43
112,KAL942,TAS,07:40,07:30,07:30
113,SWM213,REP,07:40,07:41,07:41
114,AHK128,HKG,07:45,07:17,07:17
