,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,GEC8386,FRA,00:15,00:10,00:10
1,KAL854,PEK,01:00,00:25,00:25
2,JJA8404,TAO,01:30,01:29,01:29
3,CKK257,PVG,01:50,02:29,02:29
4,GTI2838,LAX,02:00,22:14,22:14
5,GTI2678,JFK,02:25,16:51,16:51
6,PAC582,CVG,03:30,03:15,03:15
7,PAC997,LAX,03:35,04:32,04:32
8,UPS33,ONT,03:45,04:56,04:56
9,KAL624,MNL,04:00,04:05,04:05
10,JNA062,BKI,04:15,03:42,03:42
11,CRK646,HKG,04:25,03:28,03:28
12,HVN440,CXR,04:25,04:29,04:29
13,AAR704,MNL,04:30,04:16,04:16
14,AAV600,CEB,04:30,04:03,04:03
15,PAC717,LAX,04:30,12:15,12:15
16,PIC1194,DAD,04:30,03:57,03:57
17,VJC836,CXR,04:30,04:50,04:50
18,APJ809,HND,04:35,04:37,04:37
19,JJA2306,MNL,04:40,03:46,03:46
20,CES2023,CSX,04:50,05:10,05:10
21,HYT9033,YIW,04:50,04:50,
22,KAL720,HND,04:50,04:45,04:45
23,AAR324,CTU,04:55,05:02,05:02
24,AAV700,KLO,04:55,03:55,03:55
25,KAL680,HAN,04:55,04:36,04:36
26,AAR235,ORD,05:00,04:11,04:11
27,AAR746,HKG,05:00,04:33,04:33
28,ESR592,DAD,05:00,04:23,04:23
29,KAL658,BKK,05:00,04:20,04:20
30,TWB132,VTE,05:00,04:26,04:26
31,KAL886,KMG,05:05,04:43,04:43
32,TWB302,GUM,05:05,04:35,04:35
33,VJC880,DAD,05:05,05:01,05:01
34,KAL012,LAX,05:10,06:09,06:09
35,AAR326,KWL,05:15,04:39,04:39
36,KAL086,JFK,05:15,04:28,04:28
37,AAR203,LAX,05:20,06:19,06:19
38,KAL608,HKG,05:20,04:58,04:58
39,CPA412,HKG,05:25,05:13,05:13
40,SWM211,REP,05:25,04:41,04:41
41,VJC864,SGN,05:25,06:34,06:34
42,VJC962,HAN,05:25,05:17,05:17
43,AAR211,SFO,05:30,05:50,05:50
44,AAR358,CAN,05:30,05:15,05:15
45,HVN416,HAN,05:30,04:54,04:54
46,KAL026,SFO,05:30,05:48,05:48
47,KAL650,MNL,05:30,05:18,05:18
48,KAL464,DAD,05:35,05:19,05:19
49,KAL632,CEB,05:35,05:21,05:21
50,AAR756,DAD,05:40,05:05,05:05
51,AMU826,MFM,05:40,05:42,05:42
52,JNA004,BKK,05:40,05:07,05:07
53,AAR734,HAN,05:45,05:36,05:36
54,DAL27,ATL,05:45,05:13,05:13
55,JNA052,VTE,05:45,05:11,05:11
56,KAL644,SIN,05:45,05:15,05:15
57,ASV532,HKG,05:50,05:22,05:22
58,PAL466,MNL,05:50,05:53,05:53
59,APG036,KLO,05:55,05:23,05:23
60,JJA2108,HKG,05:55,05:55,05:55
61,KAL542,OSL,05:55,05:44,05:44
62,PAL484,CEB,06:00,05:08,05:08
63,VJC878,DAD,06:00,06:10,06:10
64,VJC926,HPH,06:00,05:24,05:24
65,JJA4206,CNX,06:05,06:01,06:01
66,THA688,BKK,06:05,05:59,05:59
67,TWB148,CRK,06:05,05:29,05:29
68,KAL684,SGN,06:10,06:05,06:05
69,KAL668,CNX,06:15,05:46,05:46
70,ESR512,BKK,06:20,05:27,05:27
71,KAL112,GUM,06:20,06:12,06:12
72,KAL612,HKG,06:20,06:16,06:16
73,JNA024,CRK,06:25,06:30,06:30
74,JNA058,HAN,06:25,06:31,06:31
75,AAR708,CRK,06:30,06:13,06:13
76,AAR970,HKG,06:30,06:21,06:21
77,HVN408,SGN,06:30,06:27,06:27
78,MAS066,KUL,06:30,07:15,07:15
79,AAR752,SIN,06:35,06:26,06:26
80,JNA122,MFM,06:35,06:47,06:47
81,THA658,BKK,06:35,06:04,06:04
82,JJA931F,GMP,06:36,06:55,06:55
83,AAR626,SPN,06:40,06:08,06:08
84,ESR502,BKI,06:40,06:24,06:24
85,JJA3105,GUM,06:40,06:06,06:06
86,KAL652,BKK,06:40,06:25,06:25
87,RBA651,BWN,06:40,06:15,06:15
88,JJA4304,VTE,06:45,06:38,06:38
89,KAL690,PNH,06:45,06:41,06:41
90,ASV101,GUM,06:50,07:22,07:22
91,KAL628,CGK,06:50,06:32,06:32
92,AAR736,SGN,06:55,06:56,06:56
93,AAR742,BKK,06:55,06:39,06:39
94,AAR988,PVG,06:55,07:02,07:02
95,ESR582,PQC,06:55,10:08,10:08
96,KAL316,PVG,06:55,06:42,06:42
97,THA656,BKK,06:55,06:23,06:23
98,TWB128,DAD,06:55,06:36,06:36
99,ASV502,REP,07:00,07:21,07:21
100,PAL488,KLO,07:00,06:17,06:17
101,JJA2406,CEB,07:05,06:35,06:35
102,JNA124,MFM,07:05,08:06,08:06
103,LAO921,VTE,07:05,06:53,06:53
104,AAR710,CEB,07:10,07:11,07:11
105,CEB180,KLO,07:10,06:20,06:20
106,ESR572,PPS,07:10,06:28,06:28
107,ESR594,DAD,07:10,07:32,07:32
108,JNA072,HKT,07:15,06:45,06:45
109,KAL472,RGN,07:15,07:29,07:29
110,KAL672,KUL,07:15,06:38,06:38
111,AAR740,PNH,07:20,07:09,07:09
112,JNA026,CEB,07:20,07:18,07:18
113,ASV512,BKI,07:25,07:30,07:30
114,HVN430,DAD,07:25,07:13,07:13
115,ESR542,HAN,07:30,07:24,07:24
116,JNA644,GUM,07:30,07:27,07:27
117,CKS416,EDF,07:35,07:36,07:36
118,SIA608,SIN,07:35,06:59,06:59
119,SWM213,REP,07:40,07:34,07:34
120,AHK128,HKG,07:45,07:19,07:19
121,JJA2508,BKI,07:45,07:42,07:42
122,KAL314,HKG,07:45,07:05,07:05
123,ASV542,KLO,07:50,07:39,07:39
124,JJA2804,HAN,07:50,07:29,07:29
125,JJA8608,HAK,07:50,08:08,08:08
126,KAL634,DPS,07:50,07:38,07:38
127,UPS11,SDF,07:50,07:44,07:44
128,UPS196,ANC,07:50,07:40,07:40
129,VJC960,HAN,07:55,07:37,07:37
130,AAR8532,PUS,08:00,07:49,07:49
131,KAL1412,TAE,08:00,08:01,08:01
132,KAL468,CXR,08:00,07:26,07:26
133,JJA4604,CRK,08:05,07:33,07:33
134,JNA060,DAD,08:05,07:51,07:51
135,AFR264,CDG,08:10,07:55,07:55
136,KAL1402,PUS,08:15,07:53,07:53
137,JJA2904,DAD,08:20,08:36,08:36
138,XAX506,KUL,08:20,07:46,07:46
139,FDX5926,MEM,08:25,08:15,08:15
140,JJA3403,SPN,08:25,08:42,08:42
141,KAL654,BKK,08:25,07:58,07:58
142,TWB122,SGN,08:25,08:34,08:34
143,TWB146,HAN,08:25,08:10,08:10
144,GIA878,CGK,08:30,08:17,08:17
145,ESR562,CXR,08:35,08:13,08:13
146,TWB102,BKK,08:35,08:53,08:53
147,TWB622,SYX,08:35,08:22,08:22
148,KAL638,HKT,08:45,08:31,08:31
149,AAR177,HND,08:50,08:27,08:27
150,AAR762,CGK,08:50,08:29,08:29
151,BAW17,LHR,08:50,08:38,08:38
152,KAL320,CAN,08:50,08:04,08:04
153,KAL646,SIN,08:50,08:20,08:20
154,AAR754,SIN,08:55,09:06,09:06
155,AAR574,TAS,09:05,09:47,09:47
156,KAL1404,PUS,09:05,08:47,08:47
157,AAR610,ROR,09:10,08:51,08:51
158,FIN41,HEL,09:10,09:08,09:08
159,KAL8214,LAX,09:10,09:24,09:24
160,GIA870,DPS,09:15,08:45,08:45
161,LOT97,WAW,09:15,08:49,08:49
162,AAR744,BKK,09:20,09:14,09:14
163,JJA2204,BKK,09:20,08:58,08:58
164,JJA4704,SGN,09:20,09:35,09:35
165,KAL630,DPS,09:20,08:40,08:40
166,JJA2206,BKK,09:25,09:02,09:02
167,TWB158,CXR,09:25,09:28,09:28
168,AAR748,HKT,09:40,10:46,10:46
169,ASV552,DAD,09:40,09:53,09:53
170,JJA4904,CXR,09:40,09:01,09:01
171,KAL924,SVO,09:40,09:11,09:11
172,APJ001,KIX,09:45,09:44,09:44
173,FDX5230,MEM,09:45,13:18,13:18
