,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,ETH673,NRT,00:05,23:12,00:33
1,PAL492,CRK,00:10,00:54,00:54
2,MGL307,ULN,00:25,00:37,00:37
3,PAC213,CVG,00:35,12:21,12:24
4,KAL854,PEK,00:45,00:29,00:29
5,APJ701,CTS,01:10,00:31,00:31
6,UPS1939,HKG,02:00,03:21,03:21
7,CKK257,PVG,02:40,02:26,02:26
8,KAL868,ULN,03:25,03:17,03:17
9,PAC997,LAX,03:30,03:05,03:05
10,PAC224,CVG,03:35,03:19,03:19
11,AAR203,LAX,04:00,04:03,04:03
12,AAR211,SFO,04:00,03:45,03:45
13,AAR235,ORD,04:00,03:37,03:37
14,DAL27,ATL,04:00,03:41,03:41
15,KAL026,SFO,04:00,03:58,03:58
16,JNA080,DAD,04:05,03:27,03:27
17,KAL086,JFK,04:10,04:23,04:23
18,JJA2306,MNL,04:15,04:00,04:00
19,KAL012,LAX,04:20,03:55,03:55
20,APJ809,HND,04:25,04:02,04:02
21,CRK646,HKG,04:25,03:51,03:51
22,HVN440,CXR,04:30,04:11,04:11
23,VJC836,CXR,04:30,05:03,05:03
24,KAL006,LAS,04:35,04:16,04:16
25,KAL624,MNL,04:35,04:20,04:20
26,KAL720,HND,04:35,04:07,04:07
27,TAX704,DMK,04:35,04:34,04:34
28,AAR322,CSX,04:40,04:14,04:14
29,AAR704,MNL,04:40,04:05,04:05
30,KAL152,KWE,04:40,04:18,04:18
31,KAL984,IKT,04:45,04:32,04:32
32,TWB302,GUM,04:45,04:30,04:30
33,AAR324,CTU,04:50,04:38,04:38
34,AAV704,KLO,04:50,,
35,KAL886,KMG,04:50,04:26,04:26
36,AAV700,KLO,04:55,04:46,04:46
37,AAV600,CEB,05:00,04:53,04:53
38,ESR592,DAD,05:00,04:40,04:40
39,ESR992,VVO,05:00,03:53,03:53
40,JJA4206,CNX,05:00,04:29,04:29
41,TWB132,VTE,05:00,04:48,04:48
42,VJC880,DAD,05:00,05:25,05:25
43,AAR746,HKG,05:10,04:44,04:44
44,JNA064,BKI,05:10,05:17,05:17
45,CES2023,CSX,05:20,04:36,04:36
46,PAL466,MNL,05:20,05:06,05:06
47,TWB308,SPN,05:20,04:42,04:42
48,APG036,KLO,05:25,05:15,05:15
49,KAL464,DAD,05:25,05:00,05:00
50,KAL608,HKG,05:25,05:08,05:08
51,KAL680,HAN,05:25,05:19,05:19
52,KAL696,KTM,05:25,04:50,04:50
53,VJC864,SGN,05:25,05:28,05:28
54,ASV502,HKG,05:30,05:26,05:26
55,VJC962,HAN,05:30,05:24,05:24
56,AAR734,HAN,05:40,05:21,05:21
57,DLH718,MUC,05:40,05:13,05:13
58,AAR356,CAN,05:45,05:11,05:11
59,TWB108,MFM,05:45,05:52,05:52
60,HVN416,HAN,05:50,05:34,05:34
61,AAR756,DAD,05:55,05:31,05:31
62,CPA412,HKG,05:55,05:32,05:32
63,JNA040,KLO,05:55,05:35,05:35
64,KAL112,GUM,05:55,05:48,05:48
65,KAL316,PVG,05:55,05:45,05:45
66,ESR512,BKK,06:00,05:50,05:50
67,KAL612,HKG,06:00,05:40,05:40
68,KAL644,SIN,06:00,05:58,05:58
69,THA688,BKK,06:00,05:53,05:53
70,VJC878,DAD,06:00,06:11,06:11
71,JJA2108,HKG,06:05,06:00,06:00
72,JNA122,MFM,06:05,05:42,05:42
73,TWB122,SGN,06:05,05:51,05:46
74,KAL658,BKK,06:10,05:56,05:56
75,KAL8468,CXR,06:10,05:37,05:37
76,VJC926,HPH,06:15,06:46,06:46
77,AAR752,SIN,06:20,06:47,06:47
78,JJA2508,BKI,06:25,06:23,06:23
79,KAL632,CEB,06:25,06:07,06:07
80,PAL484,CEB,06:25,06:08,06:08
81,AAR626,SPN,06:30,06:14,06:14
82,AAR970,HKG,06:30,06:18,06:18
83,JNA024,CRK,06:30,06:12,06:12
84,PAL488,KLO,06:30,05:30,05:30
85,THA658,BKK,06:35,06:16,06:16
86,TWB128,DAD,06:35,07:21,07:21
87,HVN408,SGN,06:40,06:34,06:34
88,HVN430,DAD,06:40,07:03,07:03
89,JNA062,BKI,06:40,06:25,06:25
90,KAL684,SGN,06:40,06:31,06:31
91,KAL690,PNH,06:40,06:38,06:38
92,ESR594,DAD,06:45,07:12,07:12
93,AAR708,CRK,06:50,07:05,07:05
94,ASV102,GUM,06:50,07:10,07:10
95,KAL672,KUL,06:50,06:44,06:44
96,RBA651,BWN,06:50,06:28,06:28
97,JJA2406,CEB,06:55,07:07,07:07
98,JJA3105,GUM,06:55,06:54,06:54
99,KAL652,BKK,06:55,06:49,06:49
100,THA656,BKK,06:55,06:52,06:52
101,AAR988,PVG,07:00,06:40,06:40
102,ASV532,KLO,07:00,07:26,07:26
103,LAO921,VTE,07:05,07:06,07:06
104,AAR736,SGN,07:10,07:23,07:23
105,CEB180,KLO,07:10,06:20,06:20
106,ESR502,BKI,07:10,06:32,06:32
107,MAS066,KUL,07:10,08:02,08:02
108,AAR740,PNH,07:15,07:28,07:28
109,AFR264,CDG,07:15,07:19,07:19
110,KAL628,CGK,07:15,06:36,06:36
111,ASV542,BKI,07:20,07:12,07:12
112,JJA4304,VTE,07:20,06:42,06:42
113,JNA058,HAN,07:20,07:08,07:08
114,JJA2804,HAN,07:25,07:38,07:38
115,AAR2819,SEA,07:30,07:01,07:01
116,JJA8602,SYX,07:30,06:55,06:55
117,BAW17,LHR,07:35,07:16,07:16
118,JJA4604,CRK,07:35,07:14,07:14
119,KAL472,RGN,07:35,06:57,06:57
120,AAR710,CEB,07:45,07:36,07:36
121,AHK128,HKG,07:45,07:31,07:31
122,SIA608,SIN,07:45,07:18,07:18
123,JNA026,CEB,07:50,07:45,07:45
124,KAL314,HKG,07:50,07:10,07:10
125,ESR562,CXR,07:55,08:16,08:16
126,JNA060,DAD,07:55,09:05,09:05
127,KAL214,LAX,07:55,06:59,06:59
128,UPS196,ANC,07:55,07:33,07:33
129,VJC960,HAN,07:55,08:09,08:09
130,AAR8532,PUS,08:00,07:40,07:40
131,JJA2904,DAD,08:05,08:54,08:54
132,KAL1402,PUS,08:10,07:47,07:47
133,KAL1410,TAE,08:15,07:53,07:53
134,FIN41,HEL,08:20,08:06,08:06
135,JNA028,CEB,08:20,08:04,08:04
136,JNA002,BKK,08:25,08:51,08:51
137,KAL320,CAN,08:25,07:29,07:29
138,KAL646,SIN,08:25,08:30,08:30
139,UZB511,TAS,08:25,07:57,07:57
140,FDX5926,MEM,08:30,08:14,08:14
141,GIA878,CGK,08:30,08:18,08:18
142,AAR177,HND,08:35,08:20,08:20
143,JJA3403,SPN,08:35,08:11,08:11
144,KAL336,PVG,08:35,07:49,07:49
145,XAX506,KUL,08:35,08:28,08:28
146,JJA2204,BKK,08:40,09:03,09:03
147,TWB102,BKK,08:40,10:05,09:58
148,AAR574,TAS,08:55,08:25,08:25
149,AAR762,CGK,08:55,08:56,08:56
150,FDX5230,MEM,08:55,08:45,08:45
151,KAL638,HKT,08:55,08:34,08:34
152,UPS11,SDF,08:55,08:32,08:32
153,KAL1406,PUS,09:10,08:58,08:58
154,LOT97,WAW,09:10,08:47,08:47
155,AAR742,BKK,09:15,09:07,09:07
156,ASV512,DAD,09:15,09:55,10:02
157,GIA870,DPS,09:15,08:50,08:50
158,KAL630,DPS,09:15,09:15,09:15
159,AAR552,IST,09:20,09:13,09:13
160,JJA2206,BKK,09:20,09:31,09:32
161,APJ001,KIX,09:30,09:37,09:34
162,AAR748,HKT,09:35,09:33,09:43
163,AZA758,FCO,09:40,09:34,09:36
164,BOX550,LEJ,09:40,09:17,09:16
165,JJA4908,CXR,09:40,09:11,09:09
166,KAL924,SVO,09:40,09:00,09:00
167,VJC862,SGN,09:40,09:59,09:55
168,ESR514,BKK,09:45,09:50,09:52
169,JJA4704,SGN,09:45,08:38,08:38
170,KZR209,TSE,09:45,09:37,09:41
171,AIH512,HAN,09:50,09:33,09:39
172,SIA612,SIN,09:50,09:34,09:45
173,TWB158,CXR,09:55,09:48,09:50
174,KAL210,LAX,10:00,08:41,08:41
175,TAX700,DMK,10:05,10:11,10:15
176,JJA2408,CEB,10:15,09:11,09:11
177,CSN685,DLC,10:20,10:09,10:09
178,KAL362,HAN,10:20,10:00,10:04
179,SYL505,YKS,10:25,10:19,10:22
180,TWB164,HAN,10:25,09:29,09:29
181,CAL164,KHH,10:30,10:42,10:35
182,GCR7993,TSN,10:30,10:30,10:30
183,CDG4095,TNA,10:45,10:49,10:49
184,QTR8980,DOH,10:45,11:10,11:03
185,AAR532,VCE,10:50,10:47,10:56
186,CES549,YNT,10:55,10:38,10:38
187,JNA222,FUK,10:55,10:53,10:53
188,JNA262,KKJ,10:55,10:25,10:25
189,AAR115,KIX,11:00,10:44,10:44
190,AAR956,HAN,11:00,10:41,10:46
191,CES2039,TAO,11:00,10:12,10:20
192,AFL250,SVO,11:10,10:47,10:41
193,CAL160,TPE,11:10,11:04,10:59
194,CDG4617,TAO,11:15,11:08,11:04
195,CES579,NKG,11:15,10:53,10:33
196,JJA1607,NGO,11:15,10:47,10:51
197,CSN313,PVG,11:20,11:18,11:18
198,DLH712,FRA,11:20,11:00,11:12
199,KAL722,KIX,11:20,11:11,11:17
200,FDX5154,ANC,11:25,11:33,11:33
201,KAL752,NGO,11:25,11:13,11:10
202,AAR107,NRT,11:30,11:09,11:15
203,AAR368,PVG,11:30,11:51,11:54
204,JJA1407,FUK,11:30,11:37,11:37
205,CCA123,PEK,11:35,11:13,11:13
206,CSN681,SHE,11:35,11:27,11:27
207,ETD876,AUH,11:35,12:33,12:34
208,TWB298,OIT,11:35,11:22,11:22
209,CCA171,TSN,11:45,11:19,11:19
210,KAL706,NRT,11:45,11:30,11:31
211,SHU5450,KHV,11:45,11:24,11:21
212,AAR542,FRA,11:50,11:33,11:48
213,CSN683,HRB,11:50,11:24,11:24
214,HKE618,HKG,11:50,11:44,11:40
215,JJA1303,KIX,11:50,11:35,11:35
216,KAL936,PRG,11:50,11:32,11:26
217,KAL938,VIE,11:50,11:31,11:29
218,ASV712,KIX,11:55,11:46,11:51
219,CES5041,PVG,11:55,12:03,12:03
220,KAL1404,PUS,11:55,,11:41
221,KAL896,PVG,11:55,11:51,11:46
222,GTI654,HKG,12:00,,
223,KAL748,OKJ,12:00,11:52,11:57
224,KAL788,FUK,12:00,11:50,11:58
225,CCA139,HGH,12:05,12:02,12:02
226,KAL952,DXB,12:05,12:24,12:21
227,PAC751,CVG,12:05,11:31,11:38
228,APG884,MNL,12:10,11:53,11:53
229,CES2033,TAO,12:10,11:56,11:43
230,KAL846,TAO,12:10,12:01,11:56
231,SHU5436,VVO,12:10,11:49,11:49
232,CSN687,CGQ,12:15,12:00,12:00
233,AAR310,WEH,12:20,12:11,12:09
234,ESR642,FUK,12:20,11:52,11:44
235,JJA8402,TAO,12:20,12:17,12:13
236,SHU5496,UUS,12:25,08:57,12:07
237,JNA212,KIX,12:35,12:28,12:28
238,AAR111,KIX,12:40,12:28,12:40
239,AAR302,DLC,12:40,12:56,13:00
240,CDG4087,TAO,12:50,12:39,12:46
241,MGL301,ULN,12:50,12:49,13:05
242,AAR318,TAO,12:55,12:57,13:25
243,CXA871,XMN,12:55,13:55,14:07
244,KAL906,FRA,12:55,12:30,12:42
245,AAR131,FUK,13:00,12:40,12:45
246,ESR612,KIX,13:00,13:10,13:08
247,AAR121,NGO,13:05,12:38,12:48
248,ASV754,HIJ,13:10,12:57,13:06
249,CCA143,YNJ,13:10,12:38,12:33
250,TWB282,KIX,13:10,13:03,13:04
251,CES2017,WEH,13:15,13:14,13:12
252,CES5021,XIY,13:15,12:55,12:46
253,KAL832,SHE,13:15,13:10,13:09
254,JNA202,NRT,13:20,13:17,13:19
255,CSN6073,YNJ,13:25,12:55,12:53
256,KAL956,IST,13:25,12:52,12:55
257,AAR328,TSN,13:30,13:27,13:27
258,AAR588,BRU,13:30,13:02,13:53
259,ESR606,NRT,13:30,13:08,13:11
260,AMU822,MFM,13:40,13:40,13:40
261,CCA439,CKG,13:40,13:15,13:15
262,TWB292,FUK,13:45,13:39,13:34
263,AAR332,PEK,13:50,13:29,13:33
264,AAR502,CDG,13:50,12:55,13:38
265,ACA063,YVR,13:50,14:16,14:35
266,JJA1301,KIX,13:50,13:35,13:30
267,AAR247,ATL,13:55,13:09,13:22
268,AAR562,FCO,13:55,13:45,14:11
269,CSN337,CAN,13:55,14:34,14:39
270,CSZ9033,SZX,13:55,13:49,13:49
271,AAR338,YNZ,14:00,13:43,13:51
272,JJA8502,WEH,14:00,13:51,13:42
273,JNA082,TPE,14:00,13:53,14:05
274,CPA410,HKG,14:05,14:21,14:21
275,ESR622,CTS,14:10,14:09,14:10
276,ESR662,KMI,14:10,14:08,14:15
277,JJA1115,NRT,14:10,14:05,14:08
278,CCA131,PEK,14:15,14:31,14:37
279,KAL724,KIX,14:15,14:03,14:12
280,KAL810,CGO,14:15,13:52,14:01
281,KAL806,TSN,14:20,14:16,14:25
