,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,VJC838,CXR,00:05,00:21,00:21
1,KAL854,PEK,00:45,00:09,00:09
2,VJC974,PQC,00:53,01:11,01:11
3,APJ701,CTS,01:10,00:28,00:28
4,PAC963,CVG,01:15,02:05,02:05
5,CKK257,PVG,02:40,02:38,02:38
6,KAL868,ULN,03:25,03:59,03:59
7,AAR235,ORD,04:00,02:55,02:55
8,DAL27,ATL,04:00,02:59,02:59
9,JNA080,DAD,04:05,03:02,03:02
10,KAL086,JFK,04:10,04:15,04:15
11,JJA2306,MNL,04:15,04:07,04:07
12,KAL624,MNL,04:15,03:54,03:54
13,AAR203,LAX,04:20,03:29,03:29
14,KAL026,SFO,04:20,04:05,04:05
15,APJ809,HND,04:25,05:25,05:25
16,CRK646,HKG,04:25,03:51,03:51
17,ETH3640,BRU,04:25,06:09,06:09
18,AAR211,SFO,04:30,02:41,03:20
19,HVN440,CXR,04:30,04:12,04:12
20,VJC836,CXR,04:30,05:34,05:34
21,KAL720,HND,04:35,04:17,04:17
22,AAR322,CSX,04:40,04:35,04:35
23,AAR704,MNL,04:40,04:02,04:02
24,TWB302,GUM,04:45,05:29,05:29
25,AAR324,CTU,04:50,04:33,04:33
26,AAV704,KLO,04:50,04:43,04:43
27,KAL012,LAX,04:50,04:20,04:20
28,KAL886,KMG,04:50,04:30,04:30
29,AAV700,KLO,04:55,04:38,04:38
30,KAL006,LAS,04:55,04:41,04:41
31,AAV600,CEB,05:00,04:58,04:58
32,ESR592,DAD,05:00,04:51,04:51
33,ESR992,VVO,05:00,04:10,04:10
34,TWB132,VTE,05:00,04:45,04:45
35,VJC880,DAD,05:00,05:38,05:38
36,AAR326,KWL,05:05,05:08,05:08
37,KAL696,KTM,05:05,05:27,05:27
38,AAR746,HKG,05:10,04:48,04:48
39,JNA064,BKI,05:10,05:21,05:21
40,CES2023,CSX,05:20,04:53,04:53
41,PAL466,MNL,05:20,05:10,05:10
42,TWB308,SPN,05:20,04:56,04:56
43,APG036,KLO,05:25,05:43,05:43
44,KAL464,DAD,05:25,05:19,05:19
45,KAL608,HKG,05:25,05:06,05:06
46,KAL680,HAN,05:25,05:14,05:14
47,VJC864,SGN,05:25,06:07,06:07
48,ASV502,HKG,05:30,05:23,05:23
49,VJC962,HAN,05:30,05:32,05:32
50,AAR734,HAN,05:40,06:17,06:17
51,DLH718,MUC,05:40,05:17,05:17
52,AAR358,CAN,05:45,05:55,05:55
53,KAL316,PVG,05:45,05:12,05:12
54,TWB108,MFM,05:45,05:50,05:50
55,HVN416,HAN,05:50,05:47,05:47
56,AAR756,DAD,05:55,05:48,05:48
57,CPA412,HKG,05:55,05:31,05:31
58,JNA040,KLO,05:55,05:36,05:36
59,KAL112,GUM,05:55,06:03,06:03
60,ESR512,BKK,06:00,05:53,05:53
61,KAL612,HKG,06:00,05:39,05:39
62,KAL644,SIN,06:00,05:51,05:51
63,PAC224,CVG,06:00,05:44,05:44
64,THA688,BKK,06:00,05:57,05:57
65,VJC878,DAD,06:00,07:58,07:58
66,JJA2108,HKG,06:05,05:56,05:56
67,JNA122,MFM,06:05,06:02,06:02
68,TWB122,SGN,06:05,05:41,05:41
69,KAL658,BKK,06:10,06:00,06:00
70,KAL8468,CXR,06:10,05:52,05:52
71,ESR572,PPS,06:15,06:11,06:11
72,VJC926,HPH,06:15,05:45,05:45
73,AAR752,SIN,06:20,06:18,06:18
74,KAL482,DEL,06:20,06:28,06:28
75,JJA2508,BKI,06:25,06:30,06:30
76,KAL632,CEB,06:25,06:13,06:13
77,PAL484,CEB,06:25,06:01,06:01
78,AAR626,SPN,06:30,06:24,06:24
79,JNA024,CRK,06:30,06:21,06:21
80,PAL488,KLO,06:30,06:04,06:04
81,THA658,BKK,06:35,06:20,06:20
82,TWB128,DAD,06:35,08:29,08:29
83,HVN408,SGN,06:40,06:23,06:23
84,HVN430,DAD,06:40,07:00,07:00
85,JNA062,BKI,06:40,06:45,06:45
86,KAL684,SGN,06:40,06:15,06:15
