,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,AAV770,CRK,00:05,00:57,00:57
1,KAL8236,LAX,00:10,00:09,00:09
2,KAL8250,JFK,00:20,00:34,00:34
3,GEC8390,FRA,00:45,00:38,00:38
4,KAL854,PEK,01:00,00:45,00:45
5,VDA2503,SZX,01:00,01:42,01:42
6,CLX7345,LUX,01:10,01:52,01:52
7,VJC974,PQC,01:25,01:18,01:18
8,CKK257,PVG,01:50,02:35,02:35
9,GTI2818,LAX,02:20,02:11,02:11
10,HYT9073,YNZ,02:35,01:49,01:49
11,SOO7923,ORD,03:55,04:34,04:51
12,ETH3640,ADD,04:00,05:14,05:14
13,BAV492,CXR,04:20,08:41,08:41
14,KAL624,MNL,04:20,04:02,04:02
15,APJ809,HND,04:25,04:12,04:12
16,CRK646,HKG,04:25,03:40,03:40
17,HVN440,CXR,04:25,04:05,04:05
18,AAV600,CEB,04:30,04:44,04:44
19,VJC836,CXR,04:30,06:03,06:03
20,JJA2306,MNL,04:40,04:07,04:07
21,KAL658,BKK,04:45,04:22,04:22
22,CES2023,CSX,04:50,05:06,05:06
23,KAL720,HND,04:50,04:34,04:34
24,AAR324,CTU,04:55,04:55,04:55
25,AAV700,KLO,04:55,10:00,09:49
26,KAL680,HAN,04:55,04:56,04:56
27,AAR322,CSX,05:00,04:59,04:59
28,AAR704,MNL,05:00,04:31,04:31
29,AAR746,HKG,05:00,04:52,04:52
30,ESR592,DAD,05:00,04:47,04:47
31,TWB132,VTE,05:00,04:37,04:37
32,KAL886,KMG,05:05,05:28,05:28
33,TWB302,GUM,05:05,04:19,04:19
34,VJC880,DAD,05:05,05:59,05:59
35,KAL012,LAX,05:10,04:16,04:16
36,KAL006,LAS,05:15,04:09,04:09
37,KAL086,JFK,05:15,04:14,04:14
38,AAR203,LAX,05:20,05:00,05:00
39,KAL608,HKG,05:20,05:03,05:03
40,VJC864,SGN,05:25,06:35,06:34
41,VJC962,HAN,05:25,05:49,05:49
42,AAR211,SFO,05:30,05:13,05:13
43,AAR358,CAN,05:30,05:11,05:11
44,ASV502,HKG,05:30,05:15,05:15
45,CPA412,HKG,05:30,05:50,05:50
46,HVN416,HAN,05:30,05:22,05:22
47,KAL026,SFO,05:30,04:41,04:41
48,KAL696,KTM,05:30,05:21,05:21
49,KAL464,DAD,05:35,05:45,05:45
50,KAL632,CEB,05:35,05:29,05:29
51,AAR756,DAD,05:40,05:09,05:09
52,JNA004,BKK,05:40,05:33,05:33
53,KAL650,MNL,05:40,05:27,05:27
54,AAR734,HAN,05:45,05:37,05:37
55,DAL27,ATL,05:45,05:19,05:19
56,KAL644,SIN,05:45,05:31,05:31
57,PAL466,MNL,05:50,05:01,05:01
58,APG036,KLO,05:55,05:35,05:35
59,JJA2108,HKG,05:55,05:43,05:43
60,JNA096,JHB,06:00,06:24,06:24
61,KAL482,DEL,06:00,06:09,06:09
62,PAL484,CEB,06:00,05:47,05:47
63,VJC878,DAD,06:00,06:40,06:40
64,VJC926,HPH,06:00,06:37,06:37
65,ESR872,PVG,06:05,05:18,05:18
66,JNA062,BKI,06:05,05:42,05:42
67,LOT2001,BUD,06:05,06:00,06:00
68,THA688,BKK,06:05,06:01,06:01
69,TWB308,SPN,06:05,05:52,05:52
70,KAL684,SGN,06:10,05:53,05:53
71,KAL668,CNX,06:15,06:06,06:06
72,PAC224,CVG,06:15,05:57,05:57
73,ESR512,BKK,06:20,05:38,05:38
74,JJA4206,CNX,06:20,06:48,06:48
75,KAL112,GUM,06:20,05:55,05:55
76,KAL612,HKG,06:20,06:31,06:31
77,KAL316,PVG,06:25,07:16,07:16
78,AAR708,CRK,06:30,06:21,06:21
79,AAR970,HKG,06:30,06:45,06:45
80,HVN408,SGN,06:30,06:36,06:36
81,MAS066,KUL,06:30,06:12,06:12
82,AAR752,SIN,06:35,06:39,06:39
83,JNA024,CRK,06:35,06:30,06:30
84,THA658,BKK,06:35,06:45,06:45
85,AAR626,SPN,06:40,06:19,06:19
86,ESR502,BKI,06:40,06:15,06:15
87,JJA3105,GUM,06:40,07:23,07:23
88,KAL652,BKK,06:40,06:42,06:42
89,JJA4304,VTE,06:45,06:50,06:50
90,KAL690,PNH,06:45,06:28,06:28
91,JNA122,MFM,06:50,06:51,06:51
92,KAL628,CGK,06:50,06:43,06:43
93,AAR736,SGN,06:55,07:00,07:00
94,AAR742,BKK,06:55,07:14,07:15
95,AAR988,PVG,06:55,07:52,07:52
96,THA656,BKK,06:55,06:47,06:47
97,TWB128,DAD,06:55,07:12,07:12
98,JJA2406,CEB,07:05,07:18,07:18
99,LAO921,VTE,07:05,07:04,07:04
100,AAR710,CEB,07:10,07:55,07:55
101,ASV532,KLO,07:10,07:30,07:30
102,CEB180,KLO,07:10,06:27,06:27
103,ESR572,PPS,07:10,06:41,06:41
104,ESR594,DAD,07:10,07:01,
105,KAL672,KUL,07:15,06:57,06:57
106,JNA026,CEB,07:20,07:37,07:37
107,JNA052,VTE,07:20,07:21,07:21
108,ASV542,BKI,07:25,07:20,07:20
109,HVN430,DAD,07:25,07:26,07:26
110,KAL472,RGN,07:25,07:09,07:09
111,TWB108,MFM,07:25,07:06,07:06
112,AAR740,PNH,07:30,07:34,07:34
113,ESR562,CXR,07:30,07:52,07:52
114,JJA2004,MFM,07:35,06:53,06:53
115,SIA608,SIN,07:35,07:14,07:14
116,AAR762,CGK,07:40,07:28,07:28
117,AAR802A,GMP,07:40,07:57,07:57
118,KAL942,TAS,07:40,07:27,07:27
119,JJA2508,BKI,07:45,07:32,07:32
120,KAL314,HKG,07:45,07:11,07:11
121,AAR285,SFO,07:50,06:55,06:55
122,JJA2804,HAN,07:50,07:46,07:46
123,UPS196,ANC,07:50,08:24,08:24
124,AAR578,ALA,07:55,08:26,08:26
125,VJC960,HAN,07:55,07:43,07:43
126,KAL1410,TAE,08:00,07:41,07:41
127,AAR8532,PUS,08:05,07:49,07:49
128,JJA8602,SYX,08:05,07:24,07:24
129,JNA060,DAD,08:05,07:47,07:47
130,AFR264,CDG,08:10,07:00,07:40
131,KAL1402,PUS,08:10,07:58,07:58
132,ABL310,SZX,08:15,09:09,09:09
133,JJA2204,BKK,08:25,08:34,08:34
134,JJA2904,DAD,08:25,08:34,08:34
135,TWB122,SGN,08:25,08:11,08:11
136,GIA878,CGK,08:30,08:22,08:22
137,KAL654,BKK,08:30,08:17,08:17
138,TWB164,HAN,08:30,08:32,08:32
139,AAR994,CAN,08:35,08:05,08:05
140,AHK128,HKG,08:35,08:58,08:58
141,JJA3403,SPN,08:35,08:40,08:40
142,KAL214,LAX,08:35,07:35,07:35
143,XAX506,KUL,08:40,08:00,08:00
144,KAL324,XIY,08:45,07:45,07:45
145,KAL638,HKT,08:45,08:45,08:45
146,TWB102,BKK,08:45,08:48,08:48
147,AAR177,HND,08:50,08:29,08:29
148,BAW17,LHR,08:50,08:14,08:14
149,KAL320,CAN,08:50,08:42,08:42
150,KAL646,SIN,08:50,08:45,08:45
151,AAR754,SIN,08:55,08:51,08:51
152,AAR574,TAS,09:05,08:37,08:37
153,FDX5926,MEM,09:05,08:55,08:55
154,KAL1404,PUS,09:05,08:48,08:48
155,KAL468,CXR,09:10,08:37,08:37
156,LOT97,WAW,09:10,08:31,08:31
157,FIN41,HEL,09:15,09:19,09:19
158,GIA870,DPS,09:15,09:29,09:29
159,AAR744,BKK,09:20,09:02,09:02
160,JJA4704,SGN,09:20,09:05,09:05
161,KAL630,DPS,09:20,08:51,08:51
162,ASV512,DAD,09:25,08:43,08:43
163,AAR748,HKT,09:40,09:22,09:22
164,KAL924,SVO,09:40,09:13,09:13
165,APJ001,KIX,09:45,10:19,10:19
166,JJA4908,CXR,09:45,09:16,09:16
167,SIA612,SIN,09:50,09:39,09:39
168,VJC862,SGN,09:50,13:00,13:00
169,AIC312,DEL,09:55,12:22,12:22
170,AAV700,CJU,10:00,08:58,
171,BAV492,CJU,10:00,,
172,KZR909,ALA,10:00,09:35,09:35
173,SBI5791,OVB,10:00,09:26,09:26
174,TAX700,DMK,10:05,10:07,10:07
175,JJA2408,CEB,10:15,10:03,10:03
176,KAL362,HAN,10:15,10:14,10:14
177,TWB158,CXR,10:15,10:33,10:33
178,CSN685,DLC,10:20,09:55,09:55
179,ESR514,BKK,10:20,10:22,10:22
180,EVA170,TPE,10:20,10:27,10:27
181,AAR532,VCE,10:45,11:52,11:52
182,CAL164,KHH,10:45,10:40,10:40
183,CDG4095,TNA,10:45,10:30,10:30
184,AAR956,HAN,10:50,11:39,11:39
185,CES549,YNT,10:55,10:37,10:37
186,DLH718,MUC,10:55,10:11,10:11
187,GCR7993,TSN,10:55,10:52,10:52
188,AAR115,KIX,11:00,11:42,11:42
189,CES2039,TAO,11:00,11:15,11:15
190,CSN313,PVG,11:00,10:46,10:46
191,JNA222,FUK,11:00,11:03,11:03
192,KAL952,DXB,11:00,10:43,10:43
193,AAR3881,HAN,11:05,11:11,11:11
194,PAC717,LAX,11:05,10:58,10:58
195,CAL160,TPE,11:15,11:34,11:34
196,CES579,NKG,11:15,11:07,11:07
197,JJA1607,NGO,11:15,10:55,10:55
198,JJA931F,GMP,11:16,11:48,11:48
199,AAR368,PVG,11:20,11:04,11:04
200,CDG4617,TAO,11:20,11:00,11:00
201,KAL722,KIX,11:25,11:08,11:08
202,AFL250,SVO,11:30,10:49,10:49
203,CSN681,SHE,11:35,11:23,11:23
204,KAL1406,PUS,11:35,11:17,11:17
205,KAL744,NGO,11:35,11:19,11:19
206,AAR107,NRT,11:40,11:28,11:28
