,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,CDG4722,TAO,00:05,23:50,00:02
1,CLX6356,LUX,00:05,00:05,00:33
2,CSN316,PEK,00:05,23:20,00:10
3,UAE323,DXB,00:05,23:50,00:06
4,MAS039,KUL,00:10,00:10,00:13
5,ETD873,AUH,00:15,00:15,00:15
6,EVA1169,TPE,00:15,00:15,00:53
7,CES2024,CSX,00:20,23:30,00:04
8,TAX703,DMK,00:20,01:00,01:19
9,GTI2568,JFK,00:30,01:30,01:45
10,THY91,IST,00:30,00:30,00:27
11,QTR859,DOH,00:35,00:35,00:38
12,KLM856,AMS,00:55,00:55,00:59
13,VJC975,PQC,01:45,01:45,01:41
14,ABW692,SVO,01:50,01:50,01:55
15,VJC839,CXR,01:50,01:50,01:51
16,KAL335,PVG,01:55,01:55,02:10
17,GEC8385,FRA,02:15,02:15,02:21
18,GAP2483,TAG,02:30,02:30,02:38
19,CEB187,MNL,02:55,02:55,03:21
20,CKK258,PVG,03:30,03:30,04:08
21,CKS257,ANC,04:50,04:50,05:14
22,AJX8478,NRT,05:15,14:40,14:56
23,UPS99,ANC,05:45,05:45,05:48
24,PIC1195,DAD,05:55,05:55,06:11
25,HVN441,CXR,06:15,06:15,06:32
26,JJA2201,BKK,06:15,06:15,06:29
27,VJC881,DAD,06:15,07:45,08:14
28,VJC837,CXR,06:20,06:20,06:38
29,AAV601,CEB,06:25,06:25,06:45
30,KZR960,ALA,06:25,06:25,06:42
31,VJC963,HAN,06:25,06:25,06:40
32,AAR8533,PUS,06:30,06:45,06:56
33,CRK647,HKG,06:30,06:30,06:35
34,VJC865,SGN,06:45,06:45,07:18
35,AAV701,KLO,06:50,06:50,07:06
36,JJA1904,CTS,06:50,06:50,07:23
37,JNA221,FUK,06:50,06:50,07:10
38,APG037,KLO,06:55,06:55,07:04
39,EVA149,TPE,07:00,07:00,07:15
40,JJA1304,KIX,07:00,07:00,07:32
41,SWM212,REP,07:00,07:00,07:12
42,TWB205,NRT,07:00,07:00,07:20
43,VJC879,DAD,07:00,07:40,08:35
44,JJA1100,NRT,07:10,07:10,07:35
45,ASV762,KIX,07:15,07:40,08:10
46,ESR605,NRT,07:15,08:16,08:16
47,VJC925,HPH,07:15,08:15,09:04
48,JNA261,KKJ,07:20,07:20,07:39
49,TWB297,OIT,07:20,07:20,07:30
50,ASV726,KMJ,07:25,07:25,07:48
51,CES5050,YNT,07:25,07:25,07:37
52,ESR621,CTS,07:25,07:25,07:46
53,TWB669,RMQ,07:25,07:25,07:41
54,AAR731,SGN,07:30,07:30,07:45
55,APJ012,KIX,07:30,07:30,07:43
56,JNA201,NRT,07:30,07:30,07:55
57,PAL485,CEB,07:30,07:30,07:28
58,QTR8983,DOH,07:30,07:30,07:50
59,TWB607,TAO,07:30,07:30,07:58
60,AAR701,MNL,07:35,07:35,08:00
61,JJA1408,FUK,07:35,07:35,07:52
62,KAL1411,TAE,07:35,,07:54
63,AMU825,MFM,07:40,07:40,08:04
64,JNA077,DAD,07:40,07:40,08:08
65,TWB125,DAD,07:45,07:45,08:01
66,TWB201,NRT,07:45,07:45,08:35
67,JNA063,BKI,07:50,07:50,08:22
68,ASV722,NGS,07:55,08:10,08:40
69,CEB181,KLO,07:55,07:55,08:20
70,KAL621,MNL,07:55,07:55,08:18
71,TWB281,KIX,07:55,07:55,08:19
72,ESR881,TPE,08:00,08:00,08:27
73,JNA211,KIX,08:00,08:00,08:29
74,KAL787,FUK,08:00,08:00,08:24
75,KAL8535,FRA,08:00,08:00,08:28
76,PAL489,KLO,08:00,08:00,08:06
77,AAR112,KIX,08:05,08:05,08:22
78,KAL479,HAN,08:05,08:05,08:25
79,KAL747,OKJ,08:05,08:05,08:26
80,AAR122,NGO,08:10,08:10,08:32
81,JJA1102,NRT,08:10,08:10,08:38
82,PAL467,MNL,08:10,08:10,08:12
83,KAL827,SZX,08:15,08:15,08:39
84,PAC968,LAX,08:15,08:15,08:44
85,AAR331,PEK,08:20,08:20,08:53
86,AAR727,HAN,08:20,08:20,08:51
87,JJA8401,TAO,08:20,08:20,08:31
88,KAL603,HKG,08:20,08:20,08:41
89,KAL1401,PUS,08:25,,08:42
90,AAR353,CKG,08:30,08:30,08:44
91,AAR369,CAN,08:30,08:30,08:58
92,AAR793,FRA,08:30,08:30,08:56
93,CES2044,TAO,08:30,08:30,08:37
94,JNA021,CEB,08:30,08:30,08:47
95,JNA231,CTS,08:35,08:35,08:55
96,KAL893,PVG,08:35,08:35,09:11
97,ESR601,NRT,08:40,08:40,09:10
98,CDG4620,TAO,08:45,08:45,08:49
99,CPA415,HKG,08:45,08:45,08:59
100,KAL831,SHE,08:50,08:50,09:25
101,AAR132,FUK,08:55,08:55,09:08
102,AAR327,TSN,08:55,08:55,09:08
103,CES5052,PVG,08:55,08:55,09:23
104,JNA281,KIX,08:55,08:55,09:07
105,KAL819,CSX,08:55,08:55,09:13
106,KAL865,CAN,08:55,08:55,09:17
107,AAR102,NRT,09:00,09:00,09:15
108,AAR174,CTS,09:00,09:00,09:18
109,AAR317,TAO,09:00,09:00,09:34
110,AAR721,HKG,09:00,09:00,09:19
111,KAL691,TPE,09:00,09:00,09:27
112,KAL723,KIX,09:00,09:00,09:21
113,KAL741,NGO,09:00,09:00,09:23
114,SIA607,SIN,09:00,10:35,11:13
115,AAR303,CGQ,09:05,09:05,09:37
116,AAR361,PVG,09:05,09:05,09:29
117,ESR611,KIX,09:05,10:05,10:11
118,KAL775,KMQ,09:05,09:05,09:26
119,KAL813,HFE,09:05,09:05,09:39
120,KAL845,TAO,09:05,09:05,09:31
121,KAL891,YNJ,09:05,09:05,09:41
122,ASV732,HIJ,09:10,09:10,09:29
123,ESR931,HKG,09:10,09:10,09:42
124,JJA1302,KIX,09:10,09:10,09:31
125,KAL681,SGN,09:10,09:10,09:55
126,CPA421,HKG,09:15,09:15,09:35
127,JNA113,HKG,09:15,09:15,09:47
128,KAL113,GUM,09:15,09:15,09:47
129,KAL657,BKK,09:15,09:15,09:49
130,KAL881,WUH,09:15,09:15,10:03
131,AAR351,YNJ,09:20,09:20,09:44
132,KAL807,XIY,09:20,09:20,09:54
133,AAR152,SDJ,09:30,09:30,09:39
134,ESR641,FUK,09:35,09:35,09:49
135,JNA641,GUM,09:35,09:35,09:54
136,KAL035,ATL,09:35,09:35,09:59
137,THA659,BKK,09:35,09:35,10:05
138,XAX507,KUL,09:35,09:35,09:51
139,AAR172,OKA,09:40,09:40,10:01
140,AAR198,NRT,09:40,09:40,09:52
141,AAR301,DLC,09:40,09:40,09:57
142,JJA8901,JMU,09:40,09:40,10:07
