,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA,Arrival_STT
60,ESR512,BKK,06:00,05:42,05:42,착륙
61,VJC878,DAD,06:00,06:27,06:27,착륙
62,AAR740,PNH,06:05,06:09,06:09,착륙
63,JJA2108,HKG,06:05,05:53,05:53,착륙
64,JNA122,MFM,06:05,05:58,05:58,착륙
65,AAR752,SIN,06:10,06:03,06:03,착륙
66,JJA2004,MFM,06:10,06:15,06:15,착륙
67,KAL652,BKK,06:10,05:56,05:56,착륙
68,JNA024,CRK,06:15,06:55,06:55,착륙
69,VJC926,HPH,06:15,05:54,05:54,착륙
70,KAL8868,ULN,06:20,06:06,06:06,착륙
71,JJA2502,BKI,06:25,06:07,06:07,착륙
72,KAL632,CEB,06:25,06:18,06:18,착륙
73,PAL484,CEB,06:25,05:57,05:57,착륙
74,PAL474,PPS,06:30,06:12,06:12,착륙
75,AAR804A,GMP,06:35,06:35,06:49,착륙
76,KAL690,PNH,06:35,06:25,06:25,착륙
77,THA658,BKK,06:35,06:21,06:21,착륙
78,TWB128,DAD,06:35,07:40,07:40,지연
79,JJA931F,GMP,06:36,07:40,07:31,지연
80,AAR285,SFO,06:40,07:30,07:30,착륙
81,ASV101,GUM,06:40,07:37,07:37,착륙
82,HVN408,SGN,06:40,08:03,08:03,지연
83,HVN430,DAD,06:40,06:45,06:45,착륙
84,JNA072,HKT,06:40,06:59,06:59,착륙
85,KAL684,SGN,06:40,06:57,06:57,착륙
86,ESR594,DAD,06:45,07:10,07:10,착륙
87,AAR708,CRK,06:50,06:24,06:24,착륙
88,JJA2406,CEB,06:50,07:08,07:08,착륙
89,JNA026,CEB,06:50,07:03,07:03,착륙
90,KAL658,BKK,06:50,06:30,06:30,착륙
91,JJA3105,GUM,06:55,07:14,07:14,착륙
92,KAL672,KUL,06:55,07:12,07:12,착륙
93,THA656,BKK,06:55,06:53,06:53,착륙
94,AAR988,PVG,07:00,06:33,06:33,착륙
95,JNA096,JHB,07:00,07:01,07:01,착륙
96,KAL474,MLE,07:00,06:37,06:37,착륙
97,KAL482,DEL,07:00,06:23,06:23,착륙
98,JNA052,VTE,07:05,07:28,07:28,착륙
99,KAL668,CNX,07:05,06:11,06:11,착륙
100,KAL8258,JFK,07:05,07:35,07:35,착륙
101,LAO921,VTE,07:05,06:39,06:39,착륙
102,AAR736,SGN,07:10,08:15,08:15,지연
103,AFR264,CDG,07:10,07:06,07:06,착륙
104,ESR502,BKI,07:10,06:35,06:35,착륙
105,MAS066,KUL,07:10,06:48,06:48,착륙
106,KAL628,CGK,07:15,07:17,07:17,착륙
107,ASV512,BKI,07:20,07:27,07:27,착륙
108,JJA4304,VTE,07:20,07:05,07:05,착륙
109,JNA058,HAN,07:20,07:25,07:25,착륙
110,JJA2804,HAN,07:25,07:48,07:48,착륙
111,BAW17,LHR,07:30,07:33,07:33,착륙
112,KAL634,DPS,07:30,08:05,08:05,착륙
113,KAL472,RGN,07:35,07:25,07:25,착륙
114,TWB122,SGN,07:35,07:39,07:39,착륙
115,KAL942,TAS,07:45,07:23,07:23,착륙
116,SIA608,SIN,07:45,07:44,07:44,착륙
117,AAR578,ALA,07:50,07:42,07:42,착륙
118,JJA2904,DAD,07:50,08:24,08:24,착륙
119,KAL214,SFO,07:50,06:41,06:41,착륙
120,KAL314,HKG,07:50,09:01,09:01,지연
121,KAL468,CXR,07:50,08:13,08:13,착륙
122,JNA060,DAD,07:55,08:27,08:27,착륙
123,VJC960,HAN,07:55,07:53,07:53,착륙
124,AAR8532,PUS,08:00,08:09,08:09,착륙
125,KAL1412,TAE,08:05,07:50,07:50,착륙
126,AAR710,CEB,08:10,07:55,07:55,착륙
127,KAL1402,PUS,08:10,08:10,08:10,착륙
128,KAL678,ROR,08:10,08:06,08:06,착륙
129,KAL1461,GMP,08:18,08:20,08:20,착륙
130,FIN41,HEL,08:20,08:18,08:18,착륙
131,JNA002,BKK,08:25,08:51,08:51,착륙
132,KAL646,SIN,08:25,08:47,08:47,착륙
133,FDX5926,LAX,08:30,08:29,08:29,착륙
134,GIA878,CGK,08:30,08:53,08:53,착륙
135,JJA3403,SPN,08:30,08:34,08:34,착륙
136,AAR177,HND,08:35,08:31,08:31,착륙
137,JNA062,BKI,08:35,08:42,08:42,착륙
138,UZB513,TAS,08:35,08:22,08:22,착륙
139,XAX506,KUL,08:35,08:44,08:44,착륙
140,ASV552,DAD,08:40,09:12,09:12,착륙
141,JJA2204,BKK,08:40,08:39,08:39,착륙
142,TWB102,BKK,08:40,09:09,09:09,착륙
143,KAL638,HKT,08:50,08:36,08:36,착륙
144,AAR574,TAS,08:55,08:49,08:49,착륙
145,AAR762,CGK,08:55,09:30,09:30,착륙
146,JJA2206,BKK,09:10,09:17,09:17,착륙
147,AAR742,BKK,09:15,09:06,09:06,착륙
148,ESR596,DAD,09:15,09:24,09:24,착륙
149,GIA870,DPS,09:15,09:21,09:21,착륙
150,AAR552,IST,09:20,08:59,08:59,착륙
151,KAL630,DPS,09:25,09:33,09:33,착륙
152,APJ001,KIX,09:30,09:15,09:15,착륙
153,AZA758,FCO,09:40,09:47,09:47,착륙
154,JJA4904,CXR,09:40,09:03,09:03,착륙
155,KAL924,SVO,09:40,09:39,09:39,착륙
156,VJC862,SGN,09:40,10:36,10:36,착륙
157,ESR514,BKK,09:45,09:42,09:42,착륙
158,JJA4704,SGN,09:45,08:55,08:55,착륙
159,KZR909,ALA,09:45,09:27,09:27,착륙
160,SIA008,SIN,09:50,09:37,09:37,착륙
161,AAR610,ROR,09:55,10:38,10:38,착륙
162,AAR748,HKT,09:55,09:59,09:59,착륙
163,JJA2504,BKI,09:55,09:52,09:52,착륙
164,JJA2466,CEB,10:00,10:31,10:31,착륙
165,KAL394,CAN,10:00,09:44,09:44,착륙
166,JJA2908,DAD,10:05,09:50,09:50,착륙
167,PAC232,CVG,10:05,09:35,09:35,착륙
168,TAX700,DMK,10:05,09:56,09:56,착륙
169,CSN685,DLC,10:20,19:13,19:13,지연
170,JJA1407,FUK,10:25,10:10,10:10,착륙
171,AAR754,SIN,10:30,10:28,10:28,착륙
172,CAL164,KHH,10:30,10:42,10:42,착륙
173,CSN637,CGQ,10:30,10:14,10:14,착륙
174,GCR7993,TSN,10:30,11:17,11:17,착륙
175,CDG4095,TNA,10:45,10:08,10:08,착륙
176,CSN683,HRB,10:45,10:34,10:34,착륙
177,CES2039,TAO,10:55,10:40,10:40,착륙
178,JNA222,FUK,10:55,10:54,10:54,착륙
179,JNA262,KKJ,10:55,10:47,10:47,착륙
180,KAL530,FRA,10:55,10:45,10:45,착륙
181,AAR115,KIX,11:00,10:57,10:57,착륙
182,CES549,YNT,11:00,10:49,10:49,착륙
183,EVA170,TPE,11:00,10:53,10:53,착륙
184,CAL160,TPE,11:10,11:09,11:07,착륙
185,AFL250,SVO,11:15,11:02,11:02,착륙
186,CDG4617,TAO,11:15,10:59,10:59,착륙
187,CES579,NKG,11:15,12:30,12:30,지연
188,JJA1607,NGO,11:15,10:51,10:51,착륙
189,CSN313,PVG,11:20,11:25,11:25,착륙
190,DLH712,FRA,11:20,12:04,12:04,착륙
191,KAL722,KIX,11:20,11:09,11:09,착륙
192,KAL752,NGO,11:25,11:05,11:05,착륙
193,AAR107,NRT,11:30,11:01,11:01,착륙
194,AAR368,PVG,11:30,13:04,13:04,지연
195,CCA123,PEK,11:35,13:52,13:52,지연
196,CSN681,SHE,11:35,11:12,11:12,착륙
197,ETD876,AUH,11:35,11:33,11:33,착륙
198,SHU5436,VVO,11:35,11:14,11:14,착륙
199,TWB298,OIT,11:35,11:17,11:17,착륙
200,JJA1361,KIX,11:40,11:00,11:00,착륙
201,CCA171,TSN,11:45,14:37,14:37,지연
202,KAL706,NRT,11:45,11:15,11:15,착륙
203,SHU5450,KHV,11:45,11:20,11:20,착륙
204,AAR542,FRA,11:50,12:17,12:17,착륙
205,JJA1303,KIX,11:50,11:27,11:27,착륙
206,KAL938,VIE,11:50,11:46,11:46,착륙
207,ASV761,KIX,11:55,13:18,13:18,지연
208,CES5041,PVG,11:55,12:06,12:06,착륙
209,CSN6079,WUH,11:55,11:42,11:42,착륙
210,KAL1404,PUS,11:55,11:52,11:52,착륙
211,KAL896,PVG,11:55,12:40,12:40,착륙
212,TWB300,FUK,11:55,11:39,11:39,착륙
213,HKE618,HKG,12:00,11:50,11:50,착륙
214,KAL748,OKJ,12:00,12:07,12:07,착륙
215,KAL788,FUK,12:00,11:56,11:56,착륙
216,CCA139,HGH,12:05,12:14,12:14,착륙
217,KAL952,DXB,12:05,11:55,11:55,착륙
218,APG884,MNL,12:10,12:16,12:16,착륙
219,CES2033,TAO,12:10,12:35,12:35,착륙
220,KAL846,TAO,12:10,12:08,12:08,착륙
221,CSN687,CGQ,12:15,12:00,12:00,착륙
222,FDX5235,MEM,12:15,11:47,11:47,착륙
223,AAR310,WEH,12:20,13:34,13:34,지연
224,ESR642,FUK,12:20,12:02,12:02,착륙
225,JJA8402,TAO,12:20,12:53,12:53,착륙
226,AFR262,CDG,12:25,12:38,12:38,착륙
227,AIC310,BOM,12:30,12:43,12:43,착륙
228,CPA438,HKG,12:35,12:48,12:48,착륙
229,JNA212,KIX,12:35,12:58,12:58,착륙
230,AAR111,KIX,12:40,13:15,13:15,착륙
231,CCA401,CTU,12:40,12:22,12:22,착륙
232,ASV701,TAK,12:45,12:36,12:36,착륙
233,AAR241,SEA,12:50,13:55,13:55,지연
234,CDG4087,TAO,12:50,13:01,13:01,착륙
235,MGL301,ULN,12:50,12:32,12:32,착륙
236,AAR318,TAO,12:55,13:46,13:46,착륙
237,KAL906,FRA,12:55,12:50,12:50,착륙
238,THY88,IST,12:55,12:29,12:29,착륙
239,AAR131,FUK,13:00,13:48,13:48,착륙
240,AAR328,TSN,13:00,13:32,13:32,착륙
241,ESR612,KIX,13:00,12:54,12:54,착륙
242,AAR121,NGO,13:05,12:52,12:52,착륙
243,AIH222,TAO,13:05,14:20,14:20,지연
244,FDX5128,ANC,13:05,12:26,12:26,착륙
245,ASV731,HIJ,13:10,12:46,12:46,착륙
246,CCA143,YNJ,13:10,12:41,12:41,착륙
247,TWB282,KIX,13:10,13:02,13:02,착륙
248,CES2017,WEH,13:15,13:43,13:43,착륙
249,CES5021,TAO,13:15,12:44,12:44,착륙
250,KAL832,SHE,13:15,13:06,13:06,착륙
251,JNA202,NRT,13:20,13:13,13:13,착륙
252,CSN6073,YNJ,13:25,12:56,12:56,착륙
253,KAL956,IST,13:25,13:10,13:10,착륙
254,AAR768,DEL,13:30,13:30,13:30,착륙
255,TWB670,RMQ,13:35,13:36,13:36,착륙
256,CCA135,PEK,13:40,16:30,16:30,지연
257,TWB292,FUK,13:45,13:40,13:40,착륙
258,AAR332,PEK,13:50,14:43,14:43,착륙
259,AAR502,CDG,13:50,15:23,15:23,지연
260,JJA1301,KIX,13:50,13:38,13:38,착륙
261,KAL930,LED,13:50,13:57,13:57,착륙
262,AAR562,FCO,13:55,14:04,14:04,착륙
263,ACA063,YVR,13:55,13:28,13:28,착륙
264,CSN337,CAN,13:55,13:59,13:59,착륙
265,CSZ9033,SZX,13:55,14:25,14:25,착륙
266,ESR882,TPE,13:55,13:50,13:50,착륙
267,KAL8244,DFW,13:55,13:08,13:08,착륙
268,JJA8502,WEH,14:00,14:02,14:02,착륙
269,JNA082,TPE,14:00,14:16,14:16,착륙
270,KAL8936,PRG,14:00,14:23,14:23,착륙
271,AMU820,MFM,14:05,14:10,14:10,착륙
272,CPA410,HKG,14:05,14:45,14:45,착륙
273,ESR622,CTS,14:10,14:01,14:01,착륙
274,JJA1401,FUK,14:10,14:12,14:12,착륙
275,KAL806,TSN,14:10,16:42,16:42,지연
276,KAL810,CGO,14:10,14:30,14:30,착륙
277,KAL724,KIX,14:15,14:08,14:08,착륙
278,KAL894,PVG,14:20,14:06,14:06,착륙
279,APJ005,KIX,14:25,14:14,14:14,착륙
280,AAR304,CGQ,14:30,15:17,15:17,착륙
281,AAR362,PVG,14:30,14:42,14:42,착륙
282,CDG4081,TAO,14:30,15:04,15:04,착륙
283,JJA1101,NRT,14:30,14:28,14:28,착륙
284,AAR794,FRA,14:35,14:18,14:18,착륙
285,ESR602,NRT,14:35,14:25,14:25,착륙
286,JJA8702,YNT,14:35,14:49,14:49,착륙
287,KAL1406,PUS,14:35,14:39,14:39,착륙
288,KAL908,LHR,14:35,14:58,14:58,착륙
289,TWB202,NRT,14:40,14:31,14:31,착륙
290,ASV711,FSZ,14:45,14:32,14:32,착륙
291,JJA1903,CTS,14:45,14:41,14:41,착륙
292,KAL510,ARN,14:45,14:36,14:36,착륙
293,KLM855,AMS,14:50,14:52,14:52,착륙
294,SBI555,VVO,14:50,14:34,14:34,착륙
295,UAL893,SFO,14:50,13:45,14:27,착륙
296,AAR352,YNJ,14:55,14:47,14:47,착륙
297,CES267,YNT,14:55,15:07,15:07,착륙
298,KAL814,HFE,14:55,14:46,14:46,착륙
299,JNA282,KIX,15:00,14:55,14:55,착륙
300,KAL910,CDG,15:00,15:11,15:11,착륙
301,AAR171,OKA,15:05,14:54,14:54,착륙
302,JJA2602,TPE,15:05,14:58,14:58,착륙
303,KAL926,AMS,15:05,15:00,15:00,착륙
304,AAR151,SDJ,15:10,15:05,15:05,착륙
305,JNA232,CTS,15:10,14:51,14:51,착륙
306,AAL281,DFW,15:15,15:24,15:24,착륙
307,CES2003,KMG,15:15,15:33,15:33,착륙
308,KAL914,MAD,15:15,15:18,15:18,착륙
309,CES5033,PVG,15:20,15:08,15:08,착륙
310,KAL074,YYZ,15:20,15:01,15:01,착륙
311,XAX504,KUL,15:20,15:13,15:13,착륙
312,CCA131,PEK,15:25,17:00,17:00,지연
313,CSN3061,CAN,15:25,15:16,15:16,착륙
314,HKE630,HKG,15:25,15:40,15:40,착륙
315,APJ905,OKA,15:30,15:21,15:21,착륙
316,JNA602,HNL,15:30,15:50,15:50,착륙
317,CES559,TAO,15:35,16:52,16:52,지연
318,SIA600,SIN,15:35,15:42,15:42,착륙
319,CSZ9031,SZX,15:40,15:19,15:19,착륙
320,JNA224,FUK,15:40,15:43,15:43,착륙
321,KAL742,NGO,15:40,16:10,16:10,착륙
322,CDG4721,TAO,15:45,15:37,15:37,착륙
323,DAL199,SEA,15:45,15:10,15:10,착륙
324,AAR101,NRT,15:50,15:39,15:39,착륙
325,AAR522,LHR,15:50,14:47,15:34,착륙
326,JJA1601,NGO,15:50,16:03,16:03,착륙
327,KAL686,SGN,15:50,15:36,15:36,착륙
328,KAL932,FCO,15:50,15:03,15:03,착륙
329,AAR364,PVG,15:55,16:19,16:19,착륙
330,KAL892,YNJ,15:55,15:27,15:27,착륙
331,SBI503,IKT,15:55,15:30,15:30,착륙
332,KAL928,MXP,16:00,15:44,15:44,착륙
333,JNA246,OKA,16:15,17:25,17:25,지연
334,THA634,BKK,16:15,16:46,16:46,착륙
335,AAR133,FUK,16:20,16:01,16:01,착륙
336,ASV751,NRT,16:20,16:07,16:07,착륙
337,KAL036,ATL,16:20,15:59,15:59,착륙
338,CCA801,TSN,16:25,15:52,15:52,착륙
339,HVN404,SGN,16:25,16:26,16:26,착륙
340,KAL038,ORD,16:25,16:27,16:27,착륙
341,ACA061,YYZ,16:30,15:47,15:47,착륙
342,CSN695,DLC,16:30,,,결항
343,DAL159,DTW,16:30,17:05,17:05,착륙
344,ETH672,ADD,16:30,16:38,16:38,착륙
345,JJA1105,NRT,16:30,16:17,16:17,착륙
346,KAL704,NRT,16:30,16:05,16:05,착륙
347,KAL820,CSX,16:30,16:50,16:50,착륙
348,KAL856,PEK,16:30,17:14,17:14,착륙
349,AAR712,TPE,16:35,16:29,16:29,착륙
350,CCA125,PEK,16:35,17:07,17:07,착륙
351,HVN414,HAN,16:35,16:32,16:32,착륙
352,KAL032,DFW,16:40,16:13,16:13,착륙
353,KAL898,PVG,16:45,16:24,16:24,착륙
354,AAR702,MNL,16:50,17:37,17:37,착륙
355,KAL094,IAD,16:50,16:15,16:15,착륙
356,KAL808,XIY,16:50,16:36,16:36,착륙
357,KAL982,VVO,16:50,17:09,17:09,착륙
358,TWB276,KMJ,16:50,16:45,16:45,착륙
359,JJA1763,MYJ,16:55,16:44,16:44,착륙
360,KAL604,HKG,16:55,16:55,16:55,착륙
361,THY90,IST,16:55,16:22,16:22,착륙
362,UAE322,DXB,16:55,16:48,16:48,착륙
363,AAR348,XIY,17:00,17:27,17:27,착륙
364,AAR370,CAN,17:00,16:57,16:57,착륙
365,AAR8534,PUS,17:00,16:58,16:58,착륙
366,KAL692,TPE,17:00,17:11,17:11,착륙
367,QTR858,DOH,17:00,17:16,17:16,착륙
368,TWB284,KIX,17:00,17:01,17:01,착륙
369,TWB252,CTS,17:05,16:53,16:53,착륙
370,AAR221,JFK,17:10,17:20,17:20,착륙
371,AAR231,HNL,17:10,16:33,16:33,착륙
372,AAR798,MXP,17:10,18:33,18:33,지연
373,KAL766,CTS,17:15,16:56,16:56,착륙
374,KAL866,CAN,17:15,17:04,17:04,착륙
375,KAL018,LAX,17:20,17:23,17:23,착륙
376,KAL082,JFK,17:20,17:19,17:19,착륙
377,KAL1408,PUS,17:20,17:10,17:10,착륙
378,KAL622,MNL,17:20,17:47,17:47,착륙
379,CSH827,PVG,17:25,17:33,17:33,착륙
380,KAL024,SFO,17:25,17:24,17:24,착륙
381,KAL862,TAO,17:25,17:36,17:36,착륙
382,JJA5101,VVO,17:30,17:52,17:52,착륙
383,JNA078,DAD,17:30,17:30,17:30,착륙
384,AAR201,LAX,17:35,17:22,17:22,착륙
385,ESR632,OKA,17:35,17:03,17:03,착륙
386,KAL138,NAN,17:35,17:45,17:45,착륙
387,KAL660,BKK,17:35,17:40,17:40,착륙
388,KAL864,TSN,17:35,17:45,17:45,착륙
389,AAR722,HKG,17:40,18:03,18:03,착륙
390,ASV791,CTS,17:40,17:58,17:58,착륙
391,ESR932,HKG,17:40,18:01,18:01,착륙
392,KAL840,WEH,17:40,17:28,17:28,착륙
393,AAR271,SEA,17:45,18:08,18:08,착륙
394,KAL020,SEA,17:45,17:41,17:41,착륙
395,KAL122,SYD,17:45,17:43,17:43,착륙
396,KAL828,SZX,17:45,17:13,17:13,착륙
397,AAR308,YNT,17:50,18:45,18:45,착륙
398,KAL054,HNL,17:50,17:39,17:39,착륙
399,KAL072,YVR,17:50,17:34,17:34,착륙
400,KAL848,TNA,17:50,17:50,17:50,착륙
401,KAL790,FUK,17:55,17:31,17:31,착륙
402,KAL888,XMN,17:55,18:32,18:32,착륙
403,TWB126,DAD,17:55,18:36,18:36,착륙
404,AAR571,KHV,18:00,18:51,18:51,착륙
405,KAL1414,TAE,18:00,17:48,17:48,착륙
406,ASV763,KIX,18:05,18:47,18:47,착륙
407,JNA022,CEB,18:05,18:11,18:11,착륙
408,JNA114,HKG,18:05,18:12,18:12,착륙
409,AAR340,HRB,18:10,22:11,22:11,지연
410,AAR350,NKG,18:10,19:50,19:50,지연
411,AAR360,HGH,18:10,17:55,17:55,착륙
412,JJA2102,HKG,18:15,18:27,18:27,착륙
413,AAR334,PEK,18:20,18:41,18:41,착륙
414,ESR644,FUK,18:20,18:05,18:05,착륙
415,PAC947,CVG,18:25,17:53,17:53,착륙
416,AAR372,SZX,18:30,18:55,18:55,착륙
417,AAR728,HAN,18:30,18:30,18:30,착륙
418,JNA214,KIX,18:30,18:25,18:25,착륙
419,AAR3543,CKG,18:35,18:39,18:39,착륙
420,KAL480,HAN,18:35,18:19,18:19,착륙
421,KAL648,SIN,18:35,19:02,19:02,착륙
422,TWB296,HSG,18:35,18:15,18:15,착륙
423,AAR320,TAO,18:45,18:38,18:38,착륙
424,EVA160,TPE,18:45,18:49,18:49,착륙
425,KAL614,HKG,18:45,18:44,18:44,착륙
426,AAR113,KIX,18:55,19:53,19:53,착륙
427,JJA1801,OKA,18:55,18:54,18:54,착륙
428,JJA8504,WEH,18:55,19:04,19:04,착륙
429,AAR602,SYD,19:00,18:58,18:58,착륙
430,ASV781,TOY,19:00,18:42,18:42,착륙
431,ESR652,KOJ,19:00,19:09,19:09,착륙
432,JJA2002,MFM,19:00,19:16,19:16,착륙
433,CPA418,HKG,19:05,21:40,21:40,지연
434,CSN6087,MDG,19:05,18:35,18:35,착륙
435,JJA1403,FUK,19:05,19:21,19:21,착륙
436,JJA1901,CTS,19:10,18:34,18:34,착륙
437,PAC916,HKG,19:15,19:47,19:47,착륙
438,AAR366,PVG,19:20,19:00,19:00,착륙
439,AAR732,SGN,19:25,19:23,19:23,착륙
440,KAL796,CTS,19:30,18:57,18:57,착륙
441,PAL468,MNL,19:35,19:40,19:40,착륙
442,TWB272,OKA,19:35,19:18,19:18,착륙
443,JNA228,FUK,19:40,19:39,19:39,착륙
444,CAL162,TPE,19:45,19:28,19:28,착륙
445,EVA172,KHH,19:45,19:33,19:33,착륙
446,FDX5924,OAK,19:45,19:37,19:37,착륙
447,JJA3401,SPN,19:45,19:55,19:55,착륙
448,UPS173,ANC,19:50,19:34,19:34,착륙
449,APG9048,CEB,19:55,21:26,21:26,지연
450,ASV765,KIX,19:55,19:58,19:58,착륙
451,ESR614,KIX,19:55,20:09,20:09,착륙
452,JNA642,GUM,19:55,20:02,20:02,착륙
453,KAL002,HNL,19:55,19:45,19:45,착륙
454,APJ009,KIX,20:00,19:43,19:43,착륙
455,ESR624,CTS,20:00,19:30,19:31,착륙
456,HAL459,HNL,20:00,19:52,19:52,착륙
457,KAL834,SHE,20:00,20:50,20:50,착륙
458,CSN369,PVG,20:05,19:26,19:26,착륙
459,CXA871,XMN,20:05,20:21,20:21,착륙
460,JNA264,KKJ,20:05,20:00,20:00,착륙
461,AAR336,PEK,20:10,20:39,20:39,착륙
462,JJA1307,KIX,20:10,20:04,20:04,착륙
463,THA628,BKK,20:10,20:19,20:19,착륙
464,CPA430,HKG,20:15,20:07,20:07,착륙
465,KAL726,KIX,20:15,20:35,20:35,착륙
466,AAR714,TPE,20:20,21:09,21:09,착륙
467,TWB286,KIX,20:20,20:16,20:16,착륙
468,JJA3409,SPN,20:35,20:33,20:33,착륙
469,JNA204,NRT,20:35,20:45,20:45,착륙
470,JNA284,KIX,20:35,20:55,20:55,착륙
471,CES2043,TAO,20:40,21:35,21:35,착륙
472,CSN671,SHE,20:40,20:43,20:43,착륙
473,UPS185,ANC,20:40,20:30,20:30,착륙
474,CDG4619,TAO,20:45,21:05,21:05,착륙
475,CES5051,PVG,20:45,21:07,21:07,착륙
476,CSN339,HAK,20:45,21:01,21:01,착륙
477,KAL114,GUM,20:45,20:53,20:53,착륙
478,AAR123,NGO,20:50,20:26,20:26,착륙
479,JJA2902,DAD,20:50,21:29,21:29,착륙
480,CSN675,DLC,20:55,20:55,,결항
481,JJA3101,GUM,21:00,21:33,21:33,착륙
482,CDG4707,YNT,21:05,20:24,20:24,착륙
483,CES5049,YNT,21:05,20:37,20:37,착륙
484,AAR173,CTS,21:10,21:37,21:37,착륙
485,CSN315,PEK,21:10,20:47,20:47,착륙
486,JJA1103,NRT,21:10,21:42,21:42,착륙
487,CEB128,CEB,21:15,20:58,20:58,착륙
488,CPA416,HKG,21:15,21:46,21:46,착륙
489,ESR604,NRT,21:15,21:44,21:44,착륙
490,KAL682,SGN,21:25,21:12,21:12,착륙
491,KAL736,OKA,21:35,21:51,21:51,착륙
492,JJA1305,KIX,21:40,21:24,21:24,착륙
493,JJA1405,FUK,21:40,21:14,21:14,착륙
494,KAL484,HAN,21:40,21:22,21:22,착륙
495,HKE626,HKG,21:45,21:53,21:53,착륙
496,APJ011,KIX,21:50,22:00,22:00,착륙
497,CDG8065,TNA,21:50,21:19,21:19,착륙
498,CDG4777,TAO,21:55,22:05,22:05,착륙
499,JJA1107,NRT,22:00,22:13,22:13,착륙
500,AAR105,NRT,22:05,22:24,22:24,착륙
501,AAR117,KIX,22:05,21:56,21:56,착륙
502,KAL462,DAD,22:05,21:58,21:58,착륙
503,AAR135,FUK,22:10,21:49,21:49,착륙
504,JJA2202,BKK,22:15,22:29,22:29,착륙
505,SIA602,SIN,22:15,22:15,22:15,착륙
506,XAX508,KUL,22:20,22:40,22:40,착륙
507,TWB294,FUK,22:25,22:43,22:43,착륙
508,AJX8475,NRT,22:30,22:02,22:02,착륙
509,KAL694,TPE,22:30,22:22,22:22,착륙
510,CRK622,HKG,22:35,22:07,22:07,착륙
511,KAL602,HKG,22:35,22:30,22:30,착륙
